effective_defense,structural_role,attack,outcome,blocks,mean,sd_across_blocks
logitguard_continuous,stress,lira_offline_density_surprise,tpr_at_1_fpr,8,0.021249999999999998,0.011259916264596033
logitguard_continuous,stress,lira_offline_density_surprise,tpr_at_5_fpr,8,0.05500000000000001,0.020701966780270628
logitguard_continuous,stress,lira_offline_density_surprise,tpr_at_10_fpr,8,0.115,0.07502380574571933
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,auc,8,0.5189,0.0525926121916649
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.5225,0.03173551413074721
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.01125,0.00991031208965115
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.01875,0.014577379737113252
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.0725,0.04832922806867792
logitguard_continuous,stress,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.14375000000000002,0.0544944295973713
logitguard_continuous,stress,lira_offline_fixed_variance,auc,8,0.609575,0.03891297066164812
logitguard_continuous,stress,lira_offline_fixed_variance,balanced_accuracy,8,0.5549999999999999,0.025495097567963938
logitguard_continuous,stress,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.015,0.010690449676496974
logitguard_continuous,stress,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.026250000000000002,0.019226098333849678
logitguard_continuous,stress,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.11750000000000001,0.041317585325655916
logitguard_continuous,stress,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.19125,0.05356904756613522
logitguard_continuous,stress,lira_offline_one_sided_z,auc,8,0.603225,0.04572985114467667
logitguard_continuous,stress,lira_offline_one_sided_z,balanced_accuracy,8,0.568125,0.038999771061599096
logitguard_continuous,stress,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.02,0.01851640199545103
logitguard_continuous,stress,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.035,0.019272482233188632
logitguard_continuous,stress,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.10250000000000001,0.04527692569068708
logitguard_continuous,stress,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.1725,0.07304597378168277
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,auc,8,0.609575,0.03891297066164812
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.5549999999999999,0.025495097567963938
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.015,0.010690449676496974
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.026250000000000002,0.019226098333849678
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.11750000000000001,0.041317585325655916
logitguard_continuous,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.19125,0.05356904756613522
logitguard_continuous,stress,lira_online,auc,8,0.5748249999999999,0.05444246635538422
logitguard_continuous,stress,lira_online,balanced_accuracy,8,0.5475,0.042594432902501624
logitguard_continuous,stress,lira_online,tpr_at_0_1_fpr,8,0.01125,0.013562026818605376
logitguard_continuous,stress,lira_online,tpr_at_1_fpr,8,0.025,0.022038926600773587
logitguard_continuous,stress,lira_online,tpr_at_5_fpr,8,0.08,0.04840306956027834
logitguard_continuous,stress,lira_online,tpr_at_10_fpr,8,0.15125,0.08236460751699463
logitguard_continuous,stress,lira_online_fixed_variance,auc,8,0.6012875,0.045401461194232835
logitguard_continuous,stress,lira_online_fixed_variance,balanced_accuracy,8,0.5725,0.030937725468153873
logitguard_continuous,stress,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.01625,0.017677669529663688
logitguard_continuous,stress,lira_online_fixed_variance,tpr_at_1_fpr,8,0.03875,0.042907708265199025
logitguard_continuous,stress,lira_online_fixed_variance,tpr_at_5_fpr,8,0.11624999999999999,0.056552756658842775
logitguard_continuous,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.17625000000000002,0.08517838424657483
logitguard_continuous,stress,loss,auc,8,0.56993625,0.02089408729589718
logitguard_continuous,stress,loss,balanced_accuracy,8,0.5433749999999999,0.017305552370760754
logitguard_continuous,stress,loss,tpr_at_0_1_fpr,8,0.0025,0.007071067811865477
logitguard_continuous,stress,loss,tpr_at_1_fpr,8,0.01,0.010690449676496974
logitguard_continuous,stress,loss,tpr_at_5_fpr,8,0.05,0.023299294900428702
logitguard_continuous,stress,loss,tpr_at_10_fpr,8,0.12,0.03422613871631697
logitguard_continuous,stress,margin,auc,8,0.5051749999999999,0.02171788597973045
logitguard_continuous,stress,margin,balanced_accuracy,8,0.498,0.023054283766797017
logitguard_continuous,stress,margin,tpr_at_0_1_fpr,8,0.0025,0.007071067811865477
logitguard_continuous,stress,margin,tpr_at_1_fpr,8,0.01,0.010690449676496974
logitguard_continuous,stress,margin,tpr_at_5_fpr,8,0.043750000000000004,0.027742437837054934
logitguard_continuous,stress,margin,tpr_at_10_fpr,8,0.11125,0.03522884370187913
logitguard_continuous,stress,maximum_probability,auc,8,0.5051749999999999,0.02171788597973045
logitguard_continuous,stress,maximum_probability,balanced_accuracy,8,0.498,0.023054283766797017
logitguard_continuous,stress,maximum_probability,tpr_at_0_1_fpr,8,0.0025,0.007071067811865477
logitguard_continuous,stress,maximum_probability,tpr_at_1_fpr,8,0.01,0.010690449676496974
logitguard_continuous,stress,maximum_probability,tpr_at_5_fpr,8,0.043750000000000004,0.027742437837054934
logitguard_continuous,stress,maximum_probability,tpr_at_10_fpr,8,0.11125,0.03522884370187913
logitguard_continuous,stress,nearby_query_logistic_q32,auc,8,0.555925,0.052853618608379165
logitguard_continuous,stress,nearby_query_logistic_q32,balanced_accuracy,8,0.544375,0.04601533129605517
logitguard_continuous,stress,nearby_query_logistic_q32,tpr_at_0_1_fpr,8,0.01875,0.04120939559996343
logitguard_continuous,stress,nearby_query_logistic_q32,tpr_at_1_fpr,8,0.03375,0.04172614801981401
logitguard_continuous,stress,nearby_query_logistic_q32,tpr_at_5_fpr,8,0.07750000000000001,0.05725881092523166
logitguard_continuous,stress,nearby_query_logistic_q32,tpr_at_10_fpr,8,0.125,0.07387247699341655
logitguard_quantized,low,confidence,auc,8,0.510933125,0.01604598791364993
logitguard_quantized,low,confidence,balanced_accuracy,8,0.5153125000000001,0.018529778157642063
logitguard_quantized,low,confidence,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,confidence,tpr_at_1_fpr,8,0.0075,0.008864052604279183
logitguard_quantized,low,confidence,tpr_at_5_fpr,8,0.037500000000000006,0.010350983390135312
logitguard_quantized,low,confidence,tpr_at_10_fpr,8,0.08,0.01851640199545103
logitguard_quantized,low,correctness,auc,8,0.5183125,0.014716214332691475
logitguard_quantized,low,correctness,balanced_accuracy,8,0.5118750000000001,0.0172849025783444
logitguard_quantized,low,correctness,tpr_at_0_1_fpr,8,0.0,0.0
logitguard_quantized,low,correctness,tpr_at_1_fpr,8,0.0,0.0
logitguard_quantized,low,correctness,tpr_at_5_fpr,8,0.0,0.0
logitguard_quantized,low,correctness,tpr_at_10_fpr,8,0.0,0.0
logitguard_quantized,low,entropy,auc,8,0.48946,0.022396396234343474
logitguard_quantized,low,entropy,balanced_accuracy,8,0.5005000000000001,0.020176011215585418
logitguard_quantized,low,entropy,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,entropy,tpr_at_1_fpr,8,0.0075,0.008864052604279183
logitguard_quantized,low,entropy,tpr_at_5_fpr,8,0.036250000000000004,0.007440238091428451
logitguard_quantized,low,entropy,tpr_at_10_fpr,8,0.07875,0.025319388392523002
logitguard_quantized,low,global_true_class_log_odds,auc,8,0.5128312500000001,0.02462993152214829
logitguard_quantized,low,global_true_class_log_odds,balanced_accuracy,8,0.5118750000000001,0.023289712627804462
logitguard_quantized,low,global_true_class_log_odds,tpr_at_0_1_fpr,8,0.00625,0.010606601717798213
logitguard_quantized,low,global_true_class_log_odds,tpr_at_1_fpr,8,0.015,0.014142135623730952
logitguard_quantized,low,global_true_class_log_odds,tpr_at_5_fpr,8,0.04625,0.02133909892327094
logitguard_quantized,low,global_true_class_log_odds,tpr_at_10_fpr,8,0.095,0.039641248358604594
logitguard_quantized,low,learned_pv_stats_logistic,auc,8,0.5232025,0.018323421779631817
logitguard_quantized,low,learned_pv_stats_logistic,balanced_accuracy,8,0.514625,0.02567342984488049
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_1_fpr,8,0.01125,0.009910312089651147
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_5_fpr,8,0.04875,0.021001700611413085
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_10_fpr,8,0.08375,0.02615202805574687
logitguard_quantized,low,lira_offline,auc,8,0.5353187500000001,0.027993939873530795
logitguard_quantized,low,lira_offline,balanced_accuracy,8,0.5193749999999999,0.02499106983361402
logitguard_quantized,low,lira_offline,tpr_at_0_1_fpr,8,0.005,0.005345224838248488
logitguard_quantized,low,lira_offline,tpr_at_1_fpr,8,0.0225,0.023145502494313786
logitguard_quantized,low,lira_offline,tpr_at_5_fpr,8,0.060000000000000005,0.04720774754816659
logitguard_quantized,low,lira_offline,tpr_at_10_fpr,8,0.11499999999999999,0.0531843156256751
logitguard_quantized,low,lira_offline_density_surprise,auc,8,0.4834625,0.04571929687935784
logitguard_quantized,low,lira_offline_density_surprise,balanced_accuracy,8,0.496875,0.028652785952802986
logitguard_quantized,low,lira_offline_density_surprise,tpr_at_0_1_fpr,8,0.00625,0.00744023809142845
logitguard_quantized,low,lira_offline_density_surprise,tpr_at_1_fpr,8,0.01,0.005345224838248488
logitguard_quantized,low,lira_offline_density_surprise,tpr_at_5_fpr,8,0.052500000000000005,0.026049403612586383
logitguard_quantized,low,lira_offline_density_surprise,tpr_at_10_fpr,8,0.095,0.017728105208558362
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,auc,8,0.49229375,0.0457419191731486
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.49875,0.018077215335491087
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.01375,0.013024701806293192
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.0225,0.017525491637693284
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.06,0.022677868380553634
logitguard_quantized,low,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.1225,0.040620192023179805
logitguard_quantized,low,lira_offline_fixed_variance,auc,8,0.53905,0.025047084232928795
logitguard_quantized,low,lira_offline_fixed_variance,balanced_accuracy,8,0.516875,0.034942554898821365
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.015000000000000001,0.011952286093343936
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.02375,0.015059406173077154
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.07375,0.02774243783705493
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.1125,0.031052950170405946
logitguard_quantized,low,lira_offline_one_sided_z,auc,8,0.5353187500000001,0.027993939873530795
logitguard_quantized,low,lira_offline_one_sided_z,balanced_accuracy,8,0.5193749999999999,0.02499106983361402
logitguard_quantized,low,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.005,0.005345224838248488
logitguard_quantized,low,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.0225,0.023145502494313786
logitguard_quantized,low,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.060000000000000005,0.04720774754816659
logitguard_quantized,low,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.11499999999999999,0.0531843156256751
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,auc,8,0.53905,0.025047084232928795
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.5175000000000001,0.03525417908358021
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.015000000000000001,0.011952286093343936
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.02375,0.015059406173077154
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.07375,0.02774243783705493
logitguard_quantized,low,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.1125,0.031052950170405946
logitguard_quantized,low,lira_online,auc,8,0.5018374999999999,0.0623822991721209
logitguard_quantized,low,lira_online,balanced_accuracy,8,0.5225,0.04464142854857069
logitguard_quantized,low,lira_online,tpr_at_0_1_fpr,8,0.00625,0.00744023809142845
logitguard_quantized,low,lira_online,tpr_at_1_fpr,8,0.0175,0.01164964745021435
logitguard_quantized,low,lira_online,tpr_at_5_fpr,8,0.057499999999999996,0.02815771906346718
logitguard_quantized,low,lira_online,tpr_at_10_fpr,8,0.10250000000000001,0.03284161123592185
logitguard_quantized,low,lira_online_fixed_variance,auc,8,0.524375,0.05343854948844113
logitguard_quantized,low,lira_online_fixed_variance,balanced_accuracy,8,0.5218750000000001,0.023289712627804476
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.0175,0.0166904592079256
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_1_fpr,8,0.0275,0.021876275473019364
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_5_fpr,8,0.0825,0.036936238496708275
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_10_fpr,8,0.13,0.04503966505838413
logitguard_quantized,low,loss,auc,8,0.510933125,0.01604598791364993
logitguard_quantized,low,loss,balanced_accuracy,8,0.5153125000000001,0.018529778157642063
logitguard_quantized,low,loss,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,loss,tpr_at_1_fpr,8,0.0075,0.008864052604279183
logitguard_quantized,low,loss,tpr_at_5_fpr,8,0.037500000000000006,0.010350983390135312
logitguard_quantized,low,loss,tpr_at_10_fpr,8,0.08,0.01851640199545103
logitguard_quantized,low,margin,auc,8,0.48946,0.022396396234343474
logitguard_quantized,low,margin,balanced_accuracy,8,0.50025,0.020448541687437205
logitguard_quantized,low,margin,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,margin,tpr_at_1_fpr,8,0.0075,0.008864052604279183
logitguard_quantized,low,margin,tpr_at_5_fpr,8,0.036250000000000004,0.007440238091428451
logitguard_quantized,low,margin,tpr_at_10_fpr,8,0.07875,0.025319388392523002
logitguard_quantized,low,maximum_probability,auc,8,0.48946,0.022396396234343474
logitguard_quantized,low,maximum_probability,balanced_accuracy,8,0.50025,0.020448541687437205
logitguard_quantized,low,maximum_probability,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
logitguard_quantized,low,maximum_probability,tpr_at_1_fpr,8,0.0075,0.008864052604279183
logitguard_quantized,low,maximum_probability,tpr_at_5_fpr,8,0.036250000000000004,0.007440238091428451
logitguard_quantized,low,maximum_probability,tpr_at_10_fpr,8,0.07875,0.025319388392523002
logitguard_quantized,low,nearby_query_logistic_q32,auc,8,0.5076625,0.05314519028096521
logitguard_quantized,low,nearby_query_logistic_q32,balanced_accuracy,8,0.4975,0.05000000000000002
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_0_1_fpr,8,0.0175,0.01832250762625809
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_1_fpr,8,0.03125,0.02850438562747845
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_5_fpr,8,0.0625,0.03882193783343198
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_10_fpr,8,0.11375,0.03925648263117098
logitguard_quantized,repetition,confidence,auc,8,0.5528499999999998,0.0297461496908183
logitguard_quantized,repetition,confidence,balanced_accuracy,8,0.5335,0.019974984355438187
logitguard_quantized,repetition,confidence,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
logitguard_quantized,repetition,confidence,tpr_at_1_fpr,8,0.0125,0.016690459207925605
logitguard_quantized,repetition,confidence,tpr_at_5_fpr,8,0.05625000000000001,0.025599944196367755
logitguard_quantized,repetition,confidence,tpr_at_10_fpr,8,0.11375,0.04657942525560891
logitguard_quantized,repetition,correctness,auc,8,0.5499375,0.026529548889600733
logitguard_quantized,repetition,correctness,balanced_accuracy,8,0.5323749999999999,0.032406734308958504
logitguard_quantized,repetition,correctness,tpr_at_0_1_fpr,8,0.0,0.0
logitguard_quantized,repetition,correctness,tpr_at_1_fpr,8,0.0,0.0
logitguard_quantized,repetition,correctness,tpr_at_5_fpr,8,0.0,0.0
logitguard_quantized,repetition,correctness,tpr_at_10_fpr,8,0.0,0.0
logitguard_quantized,repetition,entropy,auc,8,0.5102200000000001,0.022270032875721456
logitguard_quantized,repetition,entropy,balanced_accuracy,8,0.503875,0.012290385324658112
logitguard_quantized,repetition,entropy,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
logitguard_quantized,repetition,entropy,tpr_at_1_fpr,8,0.0125,0.016690459207925605
logitguard_quantized,repetition,entropy,tpr_at_5_fpr,8,0.051250000000000004,0.02356601669474803
logitguard_quantized,repetition,entropy,tpr_at_10_fpr,8,0.10250000000000001,0.0455913525635227
logitguard_quantized,repetition,global_true_class_log_odds,auc,8,0.55075,0.028998928551635467
logitguard_quantized,repetition,global_true_class_log_odds,balanced_accuracy,8,0.5387500000000001,0.026423744732991302
logitguard_quantized,repetition,global_true_class_log_odds,tpr_at_0_1_fpr,8,0.00375,0.005175491695067657
logitguard_quantized,repetition,global_true_class_log_odds,tpr_at_1_fpr,8,0.02,0.01511857892036909
logitguard_quantized,repetition,global_true_class_log_odds,tpr_at_5_fpr,8,0.060000000000000005,0.03295017884191656
logitguard_quantized,repetition,global_true_class_log_odds,tpr_at_10_fpr,8,0.10875000000000001,0.04673252156077791
logitguard_quantized,repetition,learned_pv_stats_logistic,auc,8,0.5254775,0.037254259200411304
logitguard_quantized,repetition,learned_pv_stats_logistic,balanced_accuracy,8,0.5291874999999999,0.032113568004816885
logitguard_quantized,repetition,learned_pv_stats_logistic,tpr_at_0_1_fpr,8,0.00125,0.0035355339059327385
logitguard_quantized,repetition,learned_pv_stats_logistic,tpr_at_1_fpr,8,0.01125,0.013562026818605376
logitguard_quantized,repetition,learned_pv_stats_logistic,tpr_at_5_fpr,8,0.042499999999999996,0.01832250762625809
logitguard_quantized,repetition,learned_pv_stats_logistic,tpr_at_10_fpr,8,0.09375,0.05343554194407635
logitguard_quantized,repetition,lira_offline,auc,8,0.5820375,0.032883210544505624
logitguard_quantized,repetition,lira_offline,balanced_accuracy,8,0.536875,0.020863074009906987
logitguard_quantized,repetition,lira_offline,tpr_at_0_1_fpr,8,0.0275,0.02659215781283755
logitguard_quantized,repetition,lira_offline,tpr_at_1_fpr,8,0.045,0.03251373336211726
logitguard_quantized,repetition,lira_offline,tpr_at_5_fpr,8,0.11250000000000002,0.0455913525635227
logitguard_quantized,repetition,lira_offline,tpr_at_10_fpr,8,0.1875,0.04301162633521313
logitguard_quantized,repetition,lira_offline_density_surprise,auc,8,0.504325,0.05226989710012008
logitguard_quantized,repetition,lira_offline_density_surprise,balanced_accuracy,8,0.506875,0.04174219345321605
logitguard_quantized,repetition,lira_offline_density_surprise,tpr_at_0_1_fpr,8,0.007500000000000001,0.011649647450214351
logitguard_quantized,repetition,lira_offline_density_surprise,tpr_at_1_fpr,8,0.015,0.010690449676496974
logitguard_quantized,repetition,lira_offline_density_surprise,tpr_at_5_fpr,8,0.057499999999999996,0.028157719063467177
logitguard_quantized,repetition,lira_offline_density_surprise,tpr_at_10_fpr,8,0.1175,0.031052950170405942
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,auc,8,0.5078875,0.055774339657997885
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.5125000000000001,0.01463850109422801
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.013750000000000002,0.013024701806293192
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.021249999999999998,0.013562026818605376
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.07375000000000001,0.02825268634509444
logitguard_quantized,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.13375,0.04373213921133975
logitguard_quantized,repetition,lira_offline_fixed_variance,auc,8,0.5853187499999999,0.03499364164183462
logitguard_quantized,repetition,lira_offline_fixed_variance,balanced_accuracy,8,0.5462499999999999,0.027870875735895227
logitguard_quantized,repetition,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.03375,0.02774243783705493
logitguard_quantized,repetition,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.06625,0.03020761493398643
logitguard_quantized,repetition,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.12125000000000001,0.056172565749279625
logitguard_quantized,repetition,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.18625000000000003,0.050409041139178885
logitguard_quantized,repetition,lira_offline_one_sided_z,auc,8,0.5820375,0.032883210544505624
logitguard_quantized,repetition,lira_offline_one_sided_z,balanced_accuracy,8,0.536875,0.020863074009906987
logitguard_quantized,repetition,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.0275,0.02659215781283755
logitguard_quantized,repetition,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.045,0.03251373336211726
logitguard_quantized,repetition,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.11250000000000002,0.0455913525635227
logitguard_quantized,repetition,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.1875,0.04301162633521313
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,auc,8,0.5853187499999999,0.03499364164183462
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.546875,0.02750811568558318
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.03375,0.02774243783705493
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.06625,0.03020761493398643
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.12125000000000001,0.056172565749279625
logitguard_quantized,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.18625000000000003,0.050409041139178885
logitguard_quantized,repetition,lira_online,auc,8,0.5474625,0.030758875025870873
logitguard_quantized,repetition,lira_online,balanced_accuracy,8,0.526875,0.03358757210636101
logitguard_quantized,repetition,lira_online,tpr_at_0_1_fpr,8,0.008749999999999999,0.011259916264596033
logitguard_quantized,repetition,lira_online,tpr_at_1_fpr,8,0.02125,0.016420805617960926
logitguard_quantized,repetition,lira_online,tpr_at_5_fpr,8,0.06875,0.03313931631332013
logitguard_quantized,repetition,lira_online,tpr_at_10_fpr,8,0.14875,0.03642506985972318
logitguard_quantized,repetition,lira_online_fixed_variance,auc,8,0.5630437500000001,0.03027189216677977
logitguard_quantized,repetition,lira_online_fixed_variance,balanced_accuracy,8,0.52875,0.02117107190754135
logitguard_quantized,repetition,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.02875,0.019594095320493145
logitguard_quantized,repetition,lira_online_fixed_variance,tpr_at_1_fpr,8,0.0475,0.023145502494313786
logitguard_quantized,repetition,lira_online_fixed_variance,tpr_at_5_fpr,8,0.11375000000000002,0.051252177654083284
logitguard_quantized,repetition,lira_online_fixed_variance,tpr_at_10_fpr,8,0.165,0.03664501525251617
logitguard_quantized,repetition,loss,auc,8,0.5528499999999998,0.0297461496908183
logitguard_quantized,repetition,loss,balanced_accuracy,8,0.5346875,0.018831845179300494
logitguard_quantized,repetition,loss,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
logitguard_quantized,repetition,loss,tpr_at_1_fpr,8,0.0125,0.016690459207925605
logitguard_quantized,repetition,loss,tpr_at_5_fpr,8,0.05625000000000001,0.025599944196367755
logitguard_quantized,repetition,loss,tpr_at_10_fpr,8,0.11375,0.04657942525560891
logitguard_quantized,repetition,margin,auc,8,0.5102200000000001,0.022270032875721456
logitguard_quantized,repetition,margin,balanced_accuracy,8,0.5036875,0.012455456348811266
logitguard_quantized,repetition,margin,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
logitguard_quantized,repetition,margin,tpr_at_1_fpr,8,0.0125,0.016690459207925605
logitguard_quantized,repetition,margin,tpr_at_5_fpr,8,0.051250000000000004,0.02356601669474803
logitguard_quantized,repetition,margin,tpr_at_10_fpr,8,0.10250000000000001,0.0455913525635227
logitguard_quantized,repetition,maximum_probability,auc,8,0.5102200000000001,0.022270032875721456
logitguard_quantized,repetition,maximum_probability,balanced_accuracy,8,0.5036875,0.012455456348811266
logitguard_quantized,repetition,maximum_probability,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
logitguard_quantized,repetition,maximum_probability,tpr_at_1_fpr,8,0.0125,0.016690459207925605
logitguard_quantized,repetition,maximum_probability,tpr_at_5_fpr,8,0.051250000000000004,0.02356601669474803
logitguard_quantized,repetition,maximum_probability,tpr_at_10_fpr,8,0.10250000000000001,0.0455913525635227
logitguard_quantized,repetition,nearby_query_logistic_q32,auc,8,0.5148375000000001,0.04660668062168157
logitguard_quantized,repetition,nearby_query_logistic_q32,balanced_accuracy,8,0.509375,0.043213547809520525
logitguard_quantized,repetition,nearby_query_logistic_q32,tpr_at_0_1_fpr,8,0.00625,0.005175491695067657
logitguard_quantized,repetition,nearby_query_logistic_q32,tpr_at_1_fpr,8,0.02125,0.01246423454758225
logitguard_quantized,repetition,nearby_query_logistic_q32,tpr_at_5_fpr,8,0.07375000000000001,0.04897156609415596
logitguard_quantized,repetition,nearby_query_logistic_q32,tpr_at_10_fpr,8,0.115,0.06279217421667403
logitguard_quantized,stress,confidence,auc,8,0.56996125,0.020923352597721316
logitguard_quantized,stress,confidence,balanced_accuracy,8,0.5458125,0.013279784583020489
logitguard_quantized,stress,confidence,tpr_at_0_1_fpr,8,0.0025,0.007071067811865477
logitguard_quantized,stress,confidence,tpr_at_1_fpr,8,0.01,0.010690449676496974
logitguard_quantized,stress,confidence,tpr_at_5_fpr,8,0.0425,0.02434865792722759
logitguard_quantized,stress,confidence,tpr_at_10_fpr,8,0.11125,0.03720119045714225
logitguard_quantized,stress,correctness,auc,8,0.564625,0.019012683736315168
logitguard_quantized,stress,correctness,balanced_accuracy,8,0.5536875,0.03562396615041219
logitguard_quantized,stress,correctness,tpr_at_0_1_fpr,8,0.0,0.0
logitguard_quantized,stress,correctness,tpr_at_1_fpr,8,0.0,0.0
logitguard_quantized,stress,correctness,tpr_at_5_fpr,8,0.0,0.0
logitguard_quantized,stress,correctness,tpr_at_10_fpr,8,0.0,0.0
logitguard_quantized,stress,entropy,auc,8,0.505385625,0.021543652435644683
logitguard_quantized,stress,entropy,balanced_accuracy,8,0.5010625,0.023442082885272802
logitguard_quantized,stress,entropy,tpr_at_0_1_fpr,8,0.0025,0.007071067811865477
logitguard_quantized,stress,entropy,tpr_at_1_fpr,8,0.01,0.010690449676496974
logitguard_quantized,stress,entropy,tpr_at_5_fpr,8,0.03875,0.02695896352395089
logitguard_quantized,stress,entropy,tpr_at_10_fpr,8,0.1,0.029760952365713796
logitguard_quantized,stress,global_true_class_log_odds,auc,8,0.5774999999999999,0.029655353648203184
