effective_defense,attack,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
hamp_train,lira_online,stress-low,0.0689,0.0787067250711689,0.011500000000000038,0.1070375,8,0.0625,1.0
hamp_train,lira_online,stress-repetition,-0.0030125000000000013,0.07123581437732004,-0.05199999999999998,0.0389128125,8,0.9140625,1.0
hamp_train,lira_online_fixed_variance,repetition-low,0.07281249999999997,0.039731147820606195,0.04794999999999995,0.09847531250000002,8,0.0078125,1.0
hamp_train,lira_online_fixed_variance,stress-low,0.07911249999999997,0.06794948622742804,0.02949999999999993,0.1129628125,8,0.0234375,1.0
hamp_train,lira_online_fixed_variance,stress-repetition,0.0063,0.05945327096612456,-0.0335375,0.04198750000000004,8,0.7578125,1.0
hamp_train,loss,repetition-low,0.045409375000000037,0.016716724396650562,0.03550328125000005,0.05726312500000008,8,0.0078125,1.0
hamp_train,loss,stress-low,0.06949062500000003,0.026899424374815697,0.05275406250000002,0.08708165625000001,8,0.0078125,1.0
hamp_train,loss,stress-repetition,0.02408125,0.025008556928436728,0.00804665624999998,0.040027062500000044,8,0.0390625,1.0
hamp_train,margin,repetition-low,0.030576875000000045,0.01826419153454963,0.019086125000000027,0.04283443750000006,8,0.0078125,1.0
hamp_train,margin,stress-low,0.028339375000000014,0.04145804061574099,0.0016269687499999982,0.05456312499999999,8,0.09375,1.0
hamp_train,margin,stress-repetition,-0.002237500000000031,0.0331435800721648,-0.024865625000000044,0.01737437499999997,8,0.8671875,1.0
hamp_train,maximum_probability,repetition-low,0.03057687500000006,0.01826419153454962,0.0189922500000001,0.04234768750000007,8,0.0078125,1.0
hamp_train,maximum_probability,stress-low,0.028339375000000028,0.04145804061574098,0.0007690312500000387,0.05487345312500001,8,0.09375,1.0
hamp_train,maximum_probability,stress-repetition,-0.002237500000000031,0.0331435800721648,-0.025060000000000027,0.01801343749999996,8,0.8671875,1.0
l2,artifact_confidence_tau0.9,repetition-low,0.015623750000000013,0.015179418337717337,0.0066074999999999745,0.026377875000000033,8,0.0078125,1.0
l2,artifact_confidence_tau0.9,stress-low,0.013246250000000022,0.03455120421200977,-0.008233750000000005,0.03639750000000005,8,0.3359375,1.0
l2,artifact_confidence_tau0.9,stress-repetition,-0.0023774999999999907,0.031199153262319753,-0.02086000000000003,0.01906500000000004,8,0.8671875,1.0
l2,artifact_loss_tau0.5,repetition-low,0.02786000000000001,0.012242938489478033,0.019742500000000024,0.03570265625,8,0.0078125,1.0
l2,artifact_loss_tau0.5,stress-low,0.04641625000000005,0.025825054798724885,0.029924750000000062,0.06304000000000004,8,0.0078125,1.0
l2,artifact_loss_tau0.5,stress-repetition,0.018556250000000038,0.02636315065579226,0.0029980937500000368,0.037140406250000084,8,0.0625,1.0
l2,confidence,repetition-low,0.02786000000000001,0.012242938489478033,0.019671250000000015,0.03581156250000001,8,0.0078125,1.0
l2,confidence,stress-low,0.04641625000000005,0.025825054798724885,0.03006875000000002,0.06307625000000001,8,0.0078125,1.0
l2,confidence,stress-repetition,0.018556250000000038,0.02636315065579226,0.0027850000000000236,0.03734375000000004,8,0.0625,1.0
l2,correctness,repetition-low,0.016062500000000014,0.028028604649026515,-0.00250000000000003,0.033564062500000054,8,0.15625,1.0
l2,correctness,stress-low,0.04093750000000001,0.024219881885992525,0.025124999999999995,0.05581250000000002,8,0.0078125,1.0
l2,correctness,stress-repetition,0.024874999999999994,0.031185791178492996,0.0051875000000000115,0.04562499999999997,8,0.0625,1.0
l2,entropy,repetition-low,0.015623750000000027,0.015179418337717335,0.006611250000000013,0.026520781250000045,8,0.0078125,1.0
l2,entropy,stress-low,0.013246250000000022,0.03455120421200977,-0.00807875000000003,0.036181250000000054,8,0.3359375,1.0
l2,entropy,stress-repetition,-0.0023775000000000046,0.031199153262319746,-0.02101750000000003,0.019760781249999998,8,0.8671875,1.0
l2,global_true_class_log_odds,repetition-low,0.023874999999999973,0.030346275365708858,0.004662187499999986,0.04379999999999996,8,0.078125,1.0
l2,global_true_class_log_odds,stress-low,0.03992500000000004,0.038049957762319335,0.01647500000000003,0.06474999999999997,8,0.0234375,1.0
l2,global_true_class_log_odds,stress-repetition,0.016050000000000064,0.030013520762673395,-0.00282499999999987,0.03547500000000002,8,0.1953125,1.0
l2,label_only_hsj,repetition-low,-0.005312499999999963,0.045994710487806546,-0.03453124999999995,0.023750000000000035,8,0.7265625,1.0
l2,label_only_hsj,stress-low,0.0073437500000000586,0.07421144230940983,-0.038749999999999965,0.054843750000000094,8,0.7890625,1.0
l2,label_only_hsj,stress-repetition,0.012656250000000022,0.0882757386079874,-0.040160156250000016,0.07421875000000006,8,0.6953125,1.0
l2,learned_pv_stats_logistic,repetition-low,-0.009600000000000039,0.035914455903676736,-0.03201125,0.013894062499999936,8,0.4453125,1.0
l2,learned_pv_stats_logistic,stress-low,0.008341249999999967,0.0348319403657456,-0.012481812500000035,0.03126749999999997,8,0.5234375,1.0
l2,learned_pv_stats_logistic,stress-repetition,0.017941250000000006,0.043148332011297315,-0.009406250000000005,0.046100000000000016,8,0.28125,1.0
l2,lira_offline,repetition-low,0.022787499999999968,0.06130083750301804,-0.015125937500000013,0.06391531249999992,8,0.375,1.0
l2,lira_offline,stress-low,0.031199999999999915,0.05843423653989159,-0.006187500000000075,0.06992531249999995,8,0.171875,1.0
l2,lira_offline,stress-repetition,0.008412499999999948,0.04808520525365067,-0.022638124999999964,0.03888781249999996,8,0.625,1.0
l2,lira_offline_density_surprise,repetition-low,-0.027650000000000043,0.06399441939955162,-0.06823968750000003,0.01288781249999995,8,0.2421875,1.0
l2,lira_offline_density_surprise,stress-low,-0.027024999999999987,0.0733058904279088,-0.0764515625,0.015975000000000045,8,0.375,1.0
l2,lira_offline_density_surprise,stress-repetition,0.0006250000000000561,0.06749075598077965,-0.043937499999999935,0.04303750000000009,8,0.9765625,1.0
l2,lira_offline_density_surprise_fixed_variance,repetition-low,-0.019337499999999994,0.05810709171127789,-0.056913124999999995,0.018725000000000012,8,0.375,1.0
l2,lira_offline_density_surprise_fixed_variance,stress-low,-0.014137499999999976,0.07264386588005899,-0.06100124999999996,0.03136375000000002,8,0.578125,1.0
l2,lira_offline_density_surprise_fixed_variance,stress-repetition,0.005200000000000017,0.06731005019417867,-0.040112499999999954,0.04622499999999999,8,0.828125,1.0
l2,lira_offline_fixed_variance,repetition-low,0.031137499999999985,0.055505287714646724,-0.0037399999999999755,0.07036374999999999,8,0.1484375,1.0
l2,lira_offline_fixed_variance,stress-low,0.02976250000000001,0.055022928662253404,-0.005550937499999998,0.06600000000000002,8,0.171875,1.0
l2,lira_offline_fixed_variance,stress-repetition,-0.0013749999999999735,0.04308651595502768,-0.0289646875,0.026524999999999993,8,0.9375,1.0
l2,lira_online,repetition-low,0.011674999999999991,0.058183717653652905,-0.026325000000000036,0.04712500000000001,8,0.578125,1.0
l2,lira_online,stress-low,0.02425,0.0817875470786529,-0.03352500000000003,0.07166593750000005,8,0.4609375,1.0
l2,lira_online,stress-repetition,0.01257500000000001,0.07262889527296576,-0.03738749999999996,0.057212812500000015,8,0.640625,1.0
l2,lira_online_fixed_variance,repetition-low,0.015424999999999987,0.050760804620438124,-0.018975000000000075,0.046675000000000015,8,0.3984375,1.0
l2,lira_online_fixed_variance,stress-low,0.032725,0.07079634272232675,-0.016037500000000038,0.07452500000000004,8,0.2265625,1.0
l2,lira_online_fixed_variance,stress-repetition,0.01730000000000001,0.053992856670383484,-0.019289062500000027,0.050251562500000006,8,0.375,1.0
l2,loss,repetition-low,0.02786000000000001,0.012242938489478033,0.01985625000000002,0.03555703124999999,8,0.0078125,1.0
l2,loss,stress-low,0.04641625000000005,0.025825054798724885,0.030315000000000036,0.06304000000000004,8,0.0078125,1.0
l2,loss,stress-repetition,0.018556250000000038,0.02636315065579226,0.002991250000000001,0.03677381250000004,8,0.0625,1.0
l2,margin,repetition-low,0.015623750000000013,0.015179418337717337,0.006648749999999995,0.026067000000000024,8,0.0078125,1.0
l2,margin,stress-low,0.013246250000000022,0.03455120421200977,-0.008032500000000005,0.03635162500000002,8,0.3359375,1.0
l2,margin,stress-repetition,-0.0023774999999999907,0.031199153262319753,-0.020932500000000034,0.019063750000000032,8,0.8671875,1.0
l2,maximum_probability,repetition-low,0.015623750000000013,0.015179418337717337,0.006648749999999995,0.026405468750000032,8,0.0078125,1.0
l2,maximum_probability,stress-low,0.013246250000000022,0.03455120421200977,-0.007871250000000024,0.03599278125000005,8,0.3359375,1.0
l2,maximum_probability,stress-repetition,-0.0023774999999999907,0.031199153262319753,-0.021035312500000007,0.019927531250000057,8,0.8671875,1.0
lattice_round,confidence,repetition-low,0.037617499999999984,0.013818531036257076,0.02821507812499998,0.04625812499999997,8,0.0078125,1.0
lattice_round,confidence,stress-low,0.06289875000000002,0.016822926055577524,0.052273750000000015,0.07357548437500004,8,0.0078125,1.0
lattice_round,confidence,stress-repetition,0.025281250000000033,0.0221710020957234,0.011777500000000024,0.040351218750000035,8,0.015625,1.0
lattice_round,correctness,repetition-low,0.03168749999999998,0.02564585388378735,0.015935937500000007,0.048751562499999936,8,0.0234375,1.0
lattice_round,correctness,stress-low,0.048125000000000015,0.017683224495872566,0.03725000000000002,0.060003124999999935,8,0.0078125,1.0
lattice_round,correctness,stress-repetition,0.016437500000000035,0.039758590715897914,-0.01024999999999994,0.041812500000000016,8,0.2734375,1.0
lattice_round,entropy,repetition-low,0.02227812499999999,0.007992802984783963,0.017043124999999985,0.02731876562500001,8,0.0078125,1.0
lattice_round,entropy,stress-low,0.027747500000000015,0.02255710641904234,0.01340750000000001,0.04287146875000004,8,0.015625,1.0
lattice_round,entropy,stress-repetition,0.005469375000000026,0.023259266884021603,-0.009135124999999963,0.02148450000000001,8,0.5546875,1.0
lattice_round,global_true_class_log_odds,repetition-low,0.03555625000000001,0.030628843053333174,0.015056093750000008,0.054781250000000004,8,0.03125,1.0
lattice_round,global_true_class_log_odds,stress-low,0.06833125,0.024359772716216248,0.05306843750000001,0.08414374999999998,8,0.0078125,1.0
lattice_round,global_true_class_log_odds,stress-repetition,0.032774999999999985,0.024687865729659888,0.017761562499999974,0.04962499999999999,8,0.015625,1.0
lattice_round,label_only_hsj,repetition-low,0.024999999999999994,0.06665810956986833,-0.019375000000000003,0.066875,8,0.3125,1.0
lattice_round,label_only_hsj,stress-low,0.028437500000000004,0.06977882788803899,-0.016406249999999997,0.07453124999999995,8,0.28125,1.0
lattice_round,label_only_hsj,stress-repetition,0.00343750000000001,0.0938196170089938,-0.05109765624999995,0.06891015624999995,8,0.9453125,1.0
lattice_round,learned_pv_stats_logistic,repetition-low,0.00967125,0.020974094353000607,-0.004344453125000033,0.023120296875000005,8,0.21875,1.0
lattice_round,learned_pv_stats_logistic,stress-low,0.039447500000000045,0.03659887029872449,0.014449468750000029,0.06255437500000004,8,0.0234375,1.0
lattice_round,learned_pv_stats_logistic,stress-repetition,0.029776250000000046,0.03457362545041687,0.008883125000000047,0.05288126562500002,8,0.0390625,1.0
lattice_round,lira_offline,repetition-low,0.03548749999999997,0.059989057037810795,-0.0027750000000000483,0.07425124999999999,8,0.1484375,1.0
lattice_round,lira_offline,stress-low,0.06133750000000004,0.06682971831453434,0.018950000000000022,0.10483750000000007,8,0.046875,1.0
lattice_round,lira_offline,stress-repetition,0.025850000000000067,0.054438169382468135,-0.010099999999999928,0.059287500000000076,8,0.203125,1.0
lattice_round,lira_offline_density_surprise,repetition-low,0.02653749999999997,0.047947320422671,-0.006066875000000009,0.055287812499999964,8,0.15625,1.0
lattice_round,lira_offline_density_surprise,stress-low,0.006100000000000008,0.044798852026108185,-0.024302187499999937,0.03330124999999995,8,0.703125,1.0
lattice_round,lira_offline_density_surprise,stress-repetition,-0.020437499999999963,0.06416868255955215,-0.062249999999999944,0.020587812500000108,8,0.390625,1.0
lattice_round,lira_offline_density_surprise_fixed_variance,repetition-low,0.01886249999999997,0.0524851254438545,-0.015563125000000034,0.05229999999999997,8,0.328125,1.0
lattice_round,lira_offline_density_surprise_fixed_variance,stress-low,0.017174999999999975,0.052462306196245034,-0.020003437500000006,0.048349999999999976,8,0.40625,1.0
lattice_round,lira_offline_density_surprise_fixed_variance,stress-repetition,-0.0016874999999999946,0.07451046786478104,-0.050966249999999956,0.04708749999999999,8,0.953125,1.0
lattice_round,lira_offline_fixed_variance,repetition-low,0.03908750000000003,0.06525202651478124,-0.004025312500000026,0.08078750000000001,8,0.1328125,1.0
lattice_round,lira_offline_fixed_variance,stress-low,0.07075000000000004,0.06041307805434184,0.03434937500000006,0.11165031250000003,8,0.0078125,1.0
lattice_round,lira_offline_fixed_variance,stress-repetition,0.031662499999999996,0.056109101311641076,-0.006200000000000025,0.06712500000000009,8,0.15625,1.0
lattice_round,lira_online,repetition-low,0.046312499999999986,0.07593063446330474,-0.007387500000000033,0.08948749999999997,8,0.140625,1.0
lattice_round,lira_online,stress-low,0.05588750000000001,0.07556415320772143,0.0035125000000000087,0.10241374999999997,8,0.078125,1.0
lattice_round,lira_online,stress-repetition,0.009575000000000021,0.07366801496288217,-0.03621249999999998,0.05921250000000006,8,0.71875,1.0
lattice_round,lira_online_fixed_variance,repetition-low,0.034999999999999976,0.06767390296751878,-0.007825937500000067,0.07922624999999994,8,0.2109375,1.0
lattice_round,lira_online_fixed_variance,stress-low,0.06474999999999999,0.05047313288133737,0.02991250000000001,0.09525031249999998,8,0.0234375,1.0
lattice_round,lira_online_fixed_variance,stress-repetition,0.029750000000000013,0.07459097992193353,-0.0212875,0.07490687499999983,8,0.28125,1.0
lattice_round,loss,repetition-low,0.037617499999999984,0.013818531036257076,0.028176249999999965,0.04623124999999998,8,0.0078125,1.0
lattice_round,loss,stress-low,0.06289875000000002,0.016822926055577524,0.05167125000000001,0.07355562500000004,8,0.0078125,1.0
lattice_round,loss,stress-repetition,0.025281250000000033,0.0221710020957234,0.011777500000000024,0.039892593750000024,8,0.015625,1.0
lattice_round,margin,repetition-low,0.022278125000000003,0.007992802984783984,0.01697334374999998,0.027299375000000042,8,0.0078125,1.0
lattice_round,margin,stress-low,0.027747500000000043,0.022557106419042353,0.013449765625000025,0.04264125000000006,8,0.015625,1.0
lattice_round,margin,stress-repetition,0.00546937500000004,0.023259266884021603,-0.009128296874999959,0.021633750000000083,8,0.5546875,1.0
lattice_round,maximum_probability,repetition-low,0.022278125000000003,0.007992802984783984,0.017042093750000008,0.0273195,8,0.0078125,1.0
lattice_round,maximum_probability,stress-low,0.027747500000000043,0.022557106419042353,0.013629140625000027,0.04257437500000009,8,0.015625,1.0
lattice_round,maximum_probability,stress-repetition,0.00546937500000004,0.023259266884021603,-0.009356874999999987,0.021635375000000057,8,0.5546875,1.0
lattice_round,nearby_query_logistic_q32,repetition-low,0.002412499999999977,0.04699952697330353,-0.03172500000000003,0.028463124999999964,8,0.9140625,1.0
lattice_round,nearby_query_logistic_q32,stress-low,0.007174999999999994,0.049355090922821705,-0.02992499999999998,0.035763749999999955,8,0.703125,1.0
lattice_round,nearby_query_logistic_q32,stress-repetition,0.004762500000000017,0.04275194022330611,-0.02498749999999994,0.030300000000000007,8,0.71875,1.0
logitguard_continuous,confidence,repetition-low,0.04201875,0.01814736851250251,0.030570656250000085,0.0543262499999999,8,0.0078125,1.0
logitguard_continuous,confidence,stress-low,0.058782500000000036,0.018360737419053495,0.04612624999999998,0.06959206250000004,8,0.0078125,1.0
logitguard_continuous,confidence,stress-repetition,0.016763750000000036,0.03174125568562148,-0.0036942812499999138,0.037041250000000026,8,0.171875,1.0
logitguard_continuous,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.01912499999999999,0.045750000000000055,8,0.0078125,1.0
logitguard_continuous,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.03306250000000002,0.060687499999999964,8,0.0078125,1.0
logitguard_continuous,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.009250000000000036,0.03781249999999997,8,0.296875,1.0
logitguard_continuous,entropy,repetition-low,0.021598749999999986,0.011722604156683178,0.014225624999999992,0.029436671874999973,8,0.0078125,1.0
logitguard_continuous,entropy,stress-low,0.01525499999999997,0.03001167725117297,-0.004032500000000036,0.03499999999999996,8,0.1875,1.0
logitguard_continuous,entropy,stress-repetition,-0.006343750000000016,0.03243526528222905,-0.026644421875000022,0.01455143749999998,8,0.578125,1.0
logitguard_continuous,global_true_class_log_odds,repetition-low,0.04031249999999995,0.03360830839029452,0.017287499999999997,0.06126249999999992,8,0.0234375,1.0
logitguard_continuous,global_true_class_log_odds,stress-low,0.06462499999999996,0.026466839090238423,0.04808749999999992,0.08188749999999995,8,0.0078125,1.0
logitguard_continuous,global_true_class_log_odds,stress-repetition,0.0243125,0.03781105044447036,0.000412500000000051,0.048874999999999946,8,0.1171875,1.0
logitguard_continuous,learned_pv_stats_logistic,repetition-low,0.0017812500000000328,0.036777196520786745,-0.021427218749999952,0.026054999999999995,8,0.8828125,1.0
logitguard_continuous,learned_pv_stats_logistic,stress-low,0.03739250000000001,0.030624785363679307,0.016172500000000006,0.055735031250000004,8,0.0234375,1.0
logitguard_continuous,learned_pv_stats_logistic,stress-repetition,0.035611249999999976,0.040258616269422016,0.01049,0.06210712499999994,8,0.0390625,1.0
logitguard_continuous,lira_offline,repetition-low,0.04752499999999999,0.05150805068835635,0.014799999999999952,0.08039093749999995,8,0.0390625,1.0
logitguard_continuous,lira_offline,stress-low,0.06701249999999997,0.05608540521892867,0.03301218750000002,0.10553749999999998,8,0.015625,1.0
logitguard_continuous,lira_offline,stress-repetition,0.01948749999999999,0.05756336725731047,-0.016829062500000016,0.05635000000000001,8,0.3671875,1.0
logitguard_continuous,lira_offline_density_surprise,repetition-low,0.020975000000000014,0.06478958800830355,-0.022115624999999934,0.0619015625,8,0.3984375,1.0
logitguard_continuous,lira_offline_density_surprise,stress-low,0.020687500000000025,0.046642299548187605,-0.008263125000000005,0.051312500000000066,8,0.2734375,1.0
logitguard_continuous,lira_offline_density_surprise,stress-repetition,-0.00028749999999998915,0.06858657589395423,-0.04400031250000001,0.045750000000000006,8,1.0,1.0
logitguard_continuous,lira_offline_density_surprise_fixed_variance,repetition-low,0.01403749999999998,0.05758181601611991,-0.022687500000000013,0.052037499999999966,8,0.515625,1.0
logitguard_continuous,lira_offline_density_surprise_fixed_variance,stress-low,0.024899999999999964,0.057203796077832846,-0.009942812500000026,0.06378749999999994,8,0.3046875,1.0
logitguard_continuous,lira_offline_density_surprise_fixed_variance,stress-repetition,0.010862499999999983,0.05925193034830175,-0.02390000000000002,0.05126249999999999,8,0.6015625,1.0
logitguard_continuous,lira_offline_fixed_variance,repetition-low,0.04639999999999997,0.04908514468320768,0.014844999999999884,0.07795093749999998,8,0.03125,1.0
logitguard_continuous,lira_offline_fixed_variance,stress-low,0.06924999999999996,0.04926444675712615,0.03949593749999992,0.10404999999999995,8,0.0078125,1.0
logitguard_continuous,lira_offline_fixed_variance,stress-repetition,0.022849999999999995,0.05840513676039124,-0.014162500000000008,0.060200312499999985,8,0.3046875,1.0
logitguard_continuous,lira_online,repetition-low,0.04551250000000001,0.08588017295710841,-0.010916249999999975,0.09689999999999999,8,0.1640625,1.0
logitguard_continuous,lira_online,stress-low,0.07306249999999999,0.07999478442820061,0.017662499999999984,0.12101375000000002,8,0.0546875,1.0
logitguard_continuous,lira_online,stress-repetition,0.027549999999999977,0.06909171957829473,-0.015177500000000059,0.0738125,8,0.34375,1.0
logitguard_continuous,lira_online_fixed_variance,repetition-low,0.03466250000000002,0.07667713269659629,-0.013881874999999952,0.08431281250000004,8,0.25,1.0
logitguard_continuous,lira_online_fixed_variance,stress-low,0.07471249999999999,0.07021085462478621,0.02821249999999996,0.11810000000000001,8,0.03125,1.0
logitguard_continuous,lira_online_fixed_variance,stress-repetition,0.040049999999999975,0.05776899811193845,0.007299999999999959,0.08117562499999992,8,0.0625,1.0
logitguard_continuous,loss,repetition-low,0.04201875,0.01814736851250251,0.03074250000000006,0.05418546874999988,8,0.0078125,1.0
logitguard_continuous,loss,stress-low,0.058782500000000036,0.018360737419053495,0.045937687500000005,0.06969750000000006,8,0.0078125,1.0
logitguard_continuous,loss,stress-repetition,0.016763750000000036,0.03174125568562148,-0.003659999999999927,0.0366659375,8,0.171875,1.0
logitguard_continuous,margin,repetition-low,0.02159812500000003,0.011723046878904807,0.014375625000000069,0.02929768750000004,8,0.0078125,1.0
logitguard_continuous,margin,stress-low,0.015254999999999998,0.030011677251172965,-0.0038137499999999977,0.03525706249999997,8,0.1875,1.0
logitguard_continuous,margin,stress-repetition,-0.006343125000000033,0.032435223241045086,-0.02694187500000007,0.015364374999999986,8,0.578125,1.0
logitguard_continuous,maximum_probability,repetition-low,0.02159875000000002,0.01172398449760146,0.014417281250000056,0.029487999999999986,8,0.0078125,1.0
logitguard_continuous,maximum_probability,stress-low,0.015254999999999984,0.03001167725117297,-0.003438750000000025,0.03500499999999997,8,0.1875,1.0
logitguard_continuous,maximum_probability,stress-repetition,-0.006343750000000037,0.032436104635553485,-0.026702500000000073,0.015174999999999994,8,0.578125,1.0
logitguard_continuous,nearby_query_logistic_q32,repetition-low,0.0076000000000000165,0.0632971676188708,-0.036113125,0.04636249999999999,8,0.7421875,1.0
logitguard_continuous,nearby_query_logistic_q32,stress-low,0.05011250000000003,0.034290083426970146,0.027221250000000002,0.07158750000000005,8,0.015625,1.0
logitguard_continuous,nearby_query_logistic_q32,stress-repetition,0.042512500000000016,0.04869421900272878,0.01011250000000001,0.07395,8,0.0546875,1.0
logitguard_quantized,confidence,repetition-low,0.04191687500000001,0.018309704674512265,0.030440000000000023,0.054419796875,8,0.0078125,1.0
logitguard_quantized,confidence,stress-low,0.05902812500000006,0.017092910380267518,0.04701812500000007,0.06918500000000005,8,0.0078125,1.0
logitguard_quantized,confidence,stress-repetition,0.01711125000000005,0.03030307560415982,-0.0025787499999999075,0.03668315624999998,8,0.15625,1.0
logitguard_quantized,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.018998437500000007,0.04606250000000005,8,0.0078125,1.0
logitguard_quantized,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.03325,0.06087499999999997,8,0.0078125,1.0
logitguard_quantized,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.010375000000000023,0.03781562499999992,8,0.296875,1.0
logitguard_quantized,entropy,repetition-low,0.020760000000000035,0.011975000745600895,0.013506250000000025,0.02886771874999998,8,0.0078125,1.0
logitguard_quantized,entropy,stress-low,0.015925625000000047,0.028815339843004793,-0.002191874999999989,0.03488456250000012,8,0.1640625,1.0
logitguard_quantized,entropy,stress-repetition,-0.004834374999999988,0.0308379852081233,-0.023750625000000025,0.015537484375000025,8,0.6640625,1.0
logitguard_quantized,global_true_class_log_odds,repetition-low,0.037918749999999966,0.03298674991027245,0.015656093749999933,0.05839531249999994,8,0.0234375,1.0
logitguard_quantized,global_true_class_log_odds,stress-low,0.06466874999999997,0.025023816334215913,0.048849687499999975,0.08157515624999997,8,0.0078125,1.0
logitguard_quantized,global_true_class_log_odds,stress-repetition,0.02675000000000001,0.03660678118288235,0.0043420312499999865,0.050731250000000006,8,0.0859375,1.0
logitguard_quantized,learned_pv_stats_logistic,repetition-low,0.002275000000000041,0.035762769347864716,-0.020169468749999957,0.026221250000000043,8,0.8515625,1.0
logitguard_quantized,learned_pv_stats_logistic,stress-low,0.03820687500000003,0.029591108695675588,0.017861578124999992,0.056191250000000054,8,0.015625,1.0
logitguard_quantized,learned_pv_stats_logistic,stress-repetition,0.03593187499999999,0.04106456753329361,0.010014187499999964,0.06344062500000001,8,0.0390625,1.0
logitguard_quantized,lira_offline,repetition-low,0.04671875000000003,0.05144909368561733,0.01328125000000005,0.08041906250000004,8,0.0390625,1.0
logitguard_quantized,lira_offline,stress-low,0.06883125,0.053818331565554885,0.036041406250000026,0.10502109374999999,8,0.015625,1.0
logitguard_quantized,lira_offline,stress-repetition,0.022112499999999966,0.05634777058588921,-0.01255625000000006,0.057725312499999966,8,0.2890625,1.0
logitguard_quantized,lira_offline_density_surprise,repetition-low,0.020862500000000013,0.06398077696799695,-0.021324999999999962,0.06090312499999994,8,0.40625,1.0
logitguard_quantized,lira_offline_density_surprise,stress-low,0.02083749999999998,0.045290615158425175,-0.007450000000000012,0.050362500000000004,8,0.265625,1.0
logitguard_quantized,lira_offline_density_surprise,stress-repetition,-2.500000000003194e-05,0.06853532457270271,-0.04324062500000001,0.04506406249999993,8,1.0,1.0
logitguard_quantized,lira_offline_density_surprise_fixed_variance,repetition-low,0.015593750000000038,0.05766977691688135,-0.021721093749999972,0.054006250000000075,8,0.484375,1.0
logitguard_quantized,lira_offline_density_surprise_fixed_variance,stress-low,0.027381250000000017,0.05877391876322115,-0.00913750000000002,0.06597500000000006,8,0.265625,1.0
logitguard_quantized,lira_offline_density_surprise_fixed_variance,stress-repetition,0.011787499999999979,0.06143046446418679,-0.02463765625000002,0.054398749999999954,8,0.59375,1.0
logitguard_quantized,lira_offline_fixed_variance,repetition-low,0.04626874999999993,0.049779821912526535,0.014730468749999972,0.07873124999999993,8,0.03125,1.0
logitguard_quantized,lira_offline_fixed_variance,stress-low,0.07176249999999997,0.047734965845653614,0.04314374999999997,0.10406406249999998,8,0.0078125,1.0
logitguard_quantized,lira_offline_fixed_variance,stress-repetition,0.025493750000000037,0.05659715059397551,-0.01116593749999996,0.06095640625000004,8,0.2421875,1.0
logitguard_quantized,lira_online,repetition-low,0.045625,0.08538483890179631,-0.01092687499999997,0.09703906249999991,8,0.171875,1.0
logitguard_quantized,lira_online,stress-low,0.07357500000000003,0.07975515657310189,0.01821093750000005,0.1211625,8,0.0546875,1.0
logitguard_quantized,lira_online,stress-repetition,0.02795000000000003,0.06562347141076891,-0.01151656249999999,0.07231468750000002,8,0.3125,1.0
logitguard_quantized,lira_online_fixed_variance,repetition-low,0.03866875,0.07842802859719768,-0.011511093749999977,0.08970156249999998,8,0.2265625,1.0
logitguard_quantized,lira_online_fixed_variance,stress-low,0.07657499999999998,0.0699611626955576,0.03043124999999998,0.11971249999999993,8,0.03125,1.0
logitguard_quantized,lira_online_fixed_variance,stress-repetition,0.037906249999999975,0.060081429490674215,0.0034551562499999943,0.07974468749999998,8,0.0859375,1.0
logitguard_quantized,loss,repetition-low,0.04191687500000001,0.018309704674512265,0.030439796875000022,0.054098750000000015,8,0.0078125,1.0
logitguard_quantized,loss,stress-low,0.05902812500000006,0.017092910380267518,0.04712532812500007,0.06904768750000007,8,0.0078125,1.0
logitguard_quantized,loss,stress-repetition,0.01711125000000005,0.03030307560415982,-0.0028474999999999473,0.03680125000000001,8,0.15625,1.0
logitguard_quantized,margin,repetition-low,0.020760000000000035,0.011975000745600895,0.013470625000000049,0.028855218749999995,8,0.0078125,1.0
logitguard_quantized,margin,stress-low,0.015925625000000047,0.028815339843004793,-0.0020793906249999385,0.03494500000000008,8,0.1640625,1.0
logitguard_quantized,margin,stress-repetition,-0.004834374999999988,0.0308379852081233,-0.023750625000000025,0.01569625000000005,8,0.6640625,1.0
logitguard_quantized,maximum_probability,repetition-low,0.020760000000000035,0.011975000745600895,0.013474937500000056,0.028896515624999994,8,0.0078125,1.0
logitguard_quantized,maximum_probability,stress-low,0.015925625000000047,0.028815339843004793,-0.002138749999999988,0.03508750000000008,8,0.1640625,1.0
logitguard_quantized,maximum_probability,stress-repetition,-0.004834374999999988,0.0308379852081233,-0.024203515625000036,0.015606250000000058,8,0.6640625,1.0
logitguard_quantized,nearby_query_logistic_q32,repetition-low,0.007175000000000022,0.06660269728557762,-0.03713749999999999,0.04800000000000003,8,0.75,1.0
logitguard_quantized,nearby_query_logistic_q32,stress-low,0.04846250000000001,0.036453843124853474,0.023487500000000036,0.07067499999999999,8,0.0234375,1.0
