experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,target_id,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale,base_target_id,n_train,n_test,encoder_operation_count,encoder_operation_signature,state_signature,train_train_similarity,train_test_similarity,test_test_similarity,within_class_similarity,between_class_similarity,class_similarity_gap,mmd2_train_test,kernel_label_alignment,effective_rank,geometry_kernel,geometry_stage
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20268,20261,GEOM_CREDIT_z_r1_ds20268,z_r1_d2,z_r1_d2,z,,1,2,1.0,GEOM_CREDIT_z_r1,200,200,12,d1bfdd31aad00bdf474a7fb6e6c780cfbc05ab7e3506a5c067019b0369e10e30,368035a214c3ea684e15fa7ef273da08e739d732dc28a808470f3351806bc833,0.6591669321060181,0.6624595522880554,0.6680306792259216,0.6633068919181824,0.6625435948371887,0.0007632970809936523,0.0022785067558288574,0.008749188855290413,3.633328676223755,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
