name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
query_stress_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_none-logitguard_continuous-logitguard_quantized-measurementguard_continuous-lattice_round-memgq_lattice-memgq_lattice_sticky,pets_query_stress,PETS_CREDIT_low_eff_su2_r1_d6_b01__none,eff_su2_r1_d6,,0,ok,0,404.61744832992554,/home/najeeb/qurift_satML/pets_logs/query_stress/query_stress_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_none-logitguard_continuous-logitguard_quantized-measurementguard_continuous-lattice_round-memgq_lattice-memgq_lattice_sticky.log
query_stress_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_none-logitguard_continuous-logitguard_quantized-measurementguard_continuous-lattice_round-memgq_lattice-memgq_lattice_sticky,pets_query_stress,PETS_CREDIT_high_eff_su2_r5_d6_b01__none,eff_su2_r5_d6,,1,ok,0,489.8445563316345,/home/najeeb/qurift_satML/pets_logs/query_stress/query_stress_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_none-logitguard_continuous-logitguard_quantized-measurementguard_continuous-lattice_round-memgq_lattice-memgq_lattice_sticky.log
