name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_none,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__none,eff_su2_r1_d6,,0,ok,0,99.94332242012024,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_none.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_dynanoise,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__none,eff_su2_r1_d6,,1,ok,0,103.9749026298523,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_dynanoise.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_none,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,eff_su2_r1_d6,,5,ok,0,104.2216112613678,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_none.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_dynanoise,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,eff_su2_r1_d6,,6,ok,0,104.3785331249237,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_dynanoise.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_dynanoise,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__none,eff_su2_r5_d6,,5,ok,0,140.48017072677612,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_dynanoise.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_none,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__none,eff_su2_r5_d6,,1,ok,0,141.1401445865631,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_none.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_memgq_lattice,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__none,eff_su2_r1_d6,,2,ok,0,261.0543441772461,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_memgq_lattice.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_memgq_lattice_sticky,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__none,eff_su2_r1_d6,,4,ok,0,261.81145691871643,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__none_memgq_lattice_sticky.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_memgq_lattice,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,eff_su2_r1_d6,,7,ok,0,262.98653197288513,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_memgq_lattice.log
lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_memgq_lattice_sticky,pets_lira,PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,eff_su2_r1_d6,,0,ok,0,262.13560795783997,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_low_eff_su2_r1_d6_b01__l2_memgq_lattice_sticky.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_none,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,eff_su2_r5_d6,,1,ok,0,139.44537162780762,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_none.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_dynanoise,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,eff_su2_r5_d6,,2,ok,0,142.46522855758667,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_dynanoise.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_memgq_lattice,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__none,eff_su2_r5_d6,,6,ok,0,307.5338246822357,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_memgq_lattice.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_memgq_lattice_sticky,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__none,eff_su2_r5_d6,,5,ok,0,294.893550157547,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__none_memgq_lattice_sticky.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_memgq_lattice_sticky,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,eff_su2_r5_d6,,7,ok,0,291.7630350589752,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_memgq_lattice_sticky.log
lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_memgq_lattice,pets_lira,PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,eff_su2_r5_d6,,4,ok,0,295.28947138786316,/home/najeeb/qurift_satML/pets_logs/lira/lira_PETS_CREDIT_high_eff_su2_r5_d6_b01__l2_memgq_lattice.log
