name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
train_PETS_CREDIT_low_eff_su2_r1_d6_b02__none,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b02__none,eff_su2_r1_d6,,0,ok,0,277.4215052127838,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b02__none.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b03__hamp_train,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b03__hamp_train,eff_su2_r1_d6,,6,ok,0,281.89740324020386,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b03__hamp_train.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b04__l2,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b04__l2,eff_su2_r1_d6,,1,ok,0,282.17868971824646,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b04__l2.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b05__none,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b05__none,eff_su2_r1_d6,,4,ok,0,285.0863308906555,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b05__none.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b04__none,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b04__none,eff_su2_r1_d6,,0,ok,0,287.08418440818787,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b04__none.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b02__l2,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b02__l2,eff_su2_r1_d6,,1,ok,0,287.4978837966919,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b02__l2.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b03__none,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b03__none,eff_su2_r1_d6,,4,ok,0,289.5955717563629,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b03__none.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,eff_su2_r1_d6,,2,ok,0,292.3487157821655,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,eff_su2_r1_d6,,6,ok,0,296.8024389743805,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train.log
train_PETS_CREDIT_low_eff_su2_r1_d6_b04__hamp_train,pets_train,PETS_CREDIT_low_eff_su2_r1_d6_b04__hamp_train,eff_su2_r1_d6,,2,ok,0,297.1676287651062,/home/najeeb/qurift_satML/pets_logs/training/train_PETS_CREDIT_low_eff_su2_r1_d6_b04__hamp_train.log
