All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b02__l2', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='1'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.540142
epoch=2/100 objective=0.514447
epoch=3/100 objective=0.504315
epoch=4/100 objective=0.506661
epoch=5/100 objective=0.497541
epoch=6/100 objective=0.489061
epoch=7/100 objective=0.478477
epoch=8/100 objective=0.482050
epoch=9/100 objective=0.473792
epoch=10/100 objective=0.487785
epoch=11/100 objective=0.477396
epoch=12/100 objective=0.480359
epoch=13/100 objective=0.485008
epoch=14/100 objective=0.481313
epoch=15/100 objective=0.479729
epoch=16/100 objective=0.481576
epoch=17/100 objective=0.484930
epoch=18/100 objective=0.484013
epoch=19/100 objective=0.481831
epoch=20/100 objective=0.462126
epoch=21/100 objective=0.486616
epoch=22/100 objective=0.480556
epoch=23/100 objective=0.470713
epoch=24/100 objective=0.481303
epoch=25/100 objective=0.471627
epoch=26/100 objective=0.473989
epoch=27/100 objective=0.465947
epoch=28/100 objective=0.465486
epoch=29/100 objective=0.483711
epoch=30/100 objective=0.474200
epoch=31/100 objective=0.490082
epoch=32/100 objective=0.468896
epoch=33/100 objective=0.463084
epoch=34/100 objective=0.480740
epoch=35/100 objective=0.477559
epoch=36/100 objective=0.464078
epoch=37/100 objective=0.457665
epoch=38/100 objective=0.453975
epoch=39/100 objective=0.452647
epoch=40/100 objective=0.459247
epoch=41/100 objective=0.465273
epoch=42/100 objective=0.458112
epoch=43/100 objective=0.472804
epoch=44/100 objective=0.451847
epoch=45/100 objective=0.448331
epoch=46/100 objective=0.449838
epoch=47/100 objective=0.455745
epoch=48/100 objective=0.446610
epoch=49/100 objective=0.449915
epoch=50/100 objective=0.442881
epoch=51/100 objective=0.447928
epoch=52/100 objective=0.442354
epoch=53/100 objective=0.442099
epoch=54/100 objective=0.462725
epoch=55/100 objective=0.465005
epoch=56/100 objective=0.467704
epoch=57/100 objective=0.446036
epoch=58/100 objective=0.447118
epoch=59/100 objective=0.442825
epoch=60/100 objective=0.442545
epoch=61/100 objective=0.436522
epoch=62/100 objective=0.439999
epoch=63/100 objective=0.439305
epoch=64/100 objective=0.442465
epoch=65/100 objective=0.436656
epoch=66/100 objective=0.430205
epoch=67/100 objective=0.438975
epoch=68/100 objective=0.436372
epoch=69/100 objective=0.432466
epoch=70/100 objective=0.426535
epoch=71/100 objective=0.430340
epoch=72/100 objective=0.427461
epoch=73/100 objective=0.425533
epoch=74/100 objective=0.425997
epoch=75/100 objective=0.422383
epoch=76/100 objective=0.426003
epoch=77/100 objective=0.428799
epoch=78/100 objective=0.426976
epoch=79/100 objective=0.424575
epoch=80/100 objective=0.423629
epoch=81/100 objective=0.421092
epoch=82/100 objective=0.422148
epoch=83/100 objective=0.420522
epoch=84/100 objective=0.420984
epoch=85/100 objective=0.418687
epoch=86/100 objective=0.418998
epoch=87/100 objective=0.418743
epoch=88/100 objective=0.418372
epoch=89/100 objective=0.418220
epoch=90/100 objective=0.417600
epoch=91/100 objective=0.416927
epoch=92/100 objective=0.416842
epoch=93/100 objective=0.416849
epoch=94/100 objective=0.416425
epoch=95/100 objective=0.416337
epoch=96/100 objective=0.416332
epoch=97/100 objective=0.416227
epoch=98/100 objective=0.416133
epoch=99/100 objective=0.416077
epoch=100/100 objective=0.416062
[DONE] target=PETS_CREDIT_high_eff_su2_r5_d6_b02__l2 model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_high_eff_su2_r5_d6_b02__l2/target_model.pt
