All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_low_eff_su2_r1_d6_b02__l2', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='1'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.546176
epoch=2/100 objective=0.533709
epoch=3/100 objective=0.527286
epoch=4/100 objective=0.530605
epoch=5/100 objective=0.523855
epoch=6/100 objective=0.518588
epoch=7/100 objective=0.524293
epoch=8/100 objective=0.520313
epoch=9/100 objective=0.518879
epoch=10/100 objective=0.528736
epoch=11/100 objective=0.546343
epoch=12/100 objective=0.540588
epoch=13/100 objective=0.528956
epoch=14/100 objective=0.534918
epoch=15/100 objective=0.540013
epoch=16/100 objective=0.530983
epoch=17/100 objective=0.531015
epoch=18/100 objective=0.527123
epoch=19/100 objective=0.525892
epoch=20/100 objective=0.526948
epoch=21/100 objective=0.530407
epoch=22/100 objective=0.524928
epoch=23/100 objective=0.526027
epoch=24/100 objective=0.526957
epoch=25/100 objective=0.530335
epoch=26/100 objective=0.525227
epoch=27/100 objective=0.522430
epoch=28/100 objective=0.523201
epoch=29/100 objective=0.525064
epoch=30/100 objective=0.527716
epoch=31/100 objective=0.540064
epoch=32/100 objective=0.529616
epoch=33/100 objective=0.531648
epoch=34/100 objective=0.527344
epoch=35/100 objective=0.528117
epoch=36/100 objective=0.529282
epoch=37/100 objective=0.521051
epoch=38/100 objective=0.522767
epoch=39/100 objective=0.518712
epoch=40/100 objective=0.522039
epoch=41/100 objective=0.540554
epoch=42/100 objective=0.523886
epoch=43/100 objective=0.525350
epoch=44/100 objective=0.520130
epoch=45/100 objective=0.521509
epoch=46/100 objective=0.530418
epoch=47/100 objective=0.521247
epoch=48/100 objective=0.522564
epoch=49/100 objective=0.530881
epoch=50/100 objective=0.521213
epoch=51/100 objective=0.518236
epoch=52/100 objective=0.518436
epoch=53/100 objective=0.514619
epoch=54/100 objective=0.532424
epoch=55/100 objective=0.526521
epoch=56/100 objective=0.522463
epoch=57/100 objective=0.518897
epoch=58/100 objective=0.517072
epoch=59/100 objective=0.511517
epoch=60/100 objective=0.519179
epoch=61/100 objective=0.513037
epoch=62/100 objective=0.516869
epoch=63/100 objective=0.519540
epoch=64/100 objective=0.514461
epoch=65/100 objective=0.514311
epoch=66/100 objective=0.511090
epoch=67/100 objective=0.510466
epoch=68/100 objective=0.518136
epoch=69/100 objective=0.514485
epoch=70/100 objective=0.509372
epoch=71/100 objective=0.512156
epoch=72/100 objective=0.509117
epoch=73/100 objective=0.509944
epoch=74/100 objective=0.509522
epoch=75/100 objective=0.506342
epoch=76/100 objective=0.508987
epoch=77/100 objective=0.515698
epoch=78/100 objective=0.511339
epoch=79/100 objective=0.509218
epoch=80/100 objective=0.508064
epoch=81/100 objective=0.506188
epoch=82/100 objective=0.507001
epoch=83/100 objective=0.506052
epoch=84/100 objective=0.507113
epoch=85/100 objective=0.504807
epoch=86/100 objective=0.505026
epoch=87/100 objective=0.506715
epoch=88/100 objective=0.504574
epoch=89/100 objective=0.504819
epoch=90/100 objective=0.504466
epoch=91/100 objective=0.504594
epoch=92/100 objective=0.503992
epoch=93/100 objective=0.504217
epoch=94/100 objective=0.503689
epoch=95/100 objective=0.503675
epoch=96/100 objective=0.503636
epoch=97/100 objective=0.503605
epoch=98/100 objective=0.503562
epoch=99/100 objective=0.503524
epoch=100/100 objective=0.503516
[DONE] target=PETS_CREDIT_low_eff_su2_r1_d6_b02__l2 model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_low_eff_su2_r1_d6_b02__l2/target_model.pt
