All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b05__hamp_train', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='6'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.685431
epoch=2/100 objective=0.680329
epoch=3/100 objective=0.680727
epoch=4/100 objective=0.680989
epoch=5/100 objective=0.679398
epoch=6/100 objective=0.680684
epoch=7/100 objective=0.680049
epoch=8/100 objective=0.679580
epoch=9/100 objective=0.679685
epoch=10/100 objective=0.679991
epoch=11/100 objective=0.679941
epoch=12/100 objective=0.681480
epoch=13/100 objective=0.680449
epoch=14/100 objective=0.681235
epoch=15/100 objective=0.679392
epoch=16/100 objective=0.680151
epoch=17/100 objective=0.679913
epoch=18/100 objective=0.680044
epoch=19/100 objective=0.679991
epoch=20/100 objective=0.680193
epoch=21/100 objective=0.680421
epoch=22/100 objective=0.680073
epoch=23/100 objective=0.679409
epoch=24/100 objective=0.678737
epoch=25/100 objective=0.678528
epoch=26/100 objective=0.679847
epoch=27/100 objective=0.679379
epoch=28/100 objective=0.679291
epoch=29/100 objective=0.681463
epoch=30/100 objective=0.681485
epoch=31/100 objective=0.680446
epoch=32/100 objective=0.680739
epoch=33/100 objective=0.680253
epoch=34/100 objective=0.679482
epoch=35/100 objective=0.679521
epoch=36/100 objective=0.680513
epoch=37/100 objective=0.680771
epoch=38/100 objective=0.679298
epoch=39/100 objective=0.679329
epoch=40/100 objective=0.681229
epoch=41/100 objective=0.679097
epoch=42/100 objective=0.678759
epoch=43/100 objective=0.678786
epoch=44/100 objective=0.680571
epoch=45/100 objective=0.678439
epoch=46/100 objective=0.683591
epoch=47/100 objective=0.680171
epoch=48/100 objective=0.680626
epoch=49/100 objective=0.680365
epoch=50/100 objective=0.678320
epoch=51/100 objective=0.678010
epoch=52/100 objective=0.677832
epoch=53/100 objective=0.678311
epoch=54/100 objective=0.680142
epoch=55/100 objective=0.680424
epoch=56/100 objective=0.680228
epoch=57/100 objective=0.678084
epoch=58/100 objective=0.678097
epoch=59/100 objective=0.677502
epoch=60/100 objective=0.677135
epoch=61/100 objective=0.677075
epoch=62/100 objective=0.676773
epoch=63/100 objective=0.677059
epoch=64/100 objective=0.678009
epoch=65/100 objective=0.677731
epoch=66/100 objective=0.676727
epoch=67/100 objective=0.676584
epoch=68/100 objective=0.676681
epoch=69/100 objective=0.676393
epoch=70/100 objective=0.676637
epoch=71/100 objective=0.676125
epoch=72/100 objective=0.676188
epoch=73/100 objective=0.676038
epoch=74/100 objective=0.675748
epoch=75/100 objective=0.676612
epoch=76/100 objective=0.677287
epoch=77/100 objective=0.676080
epoch=78/100 objective=0.675916
epoch=79/100 objective=0.675901
epoch=80/100 objective=0.675896
epoch=81/100 objective=0.675777
epoch=82/100 objective=0.675618
epoch=83/100 objective=0.675368
epoch=84/100 objective=0.675378
epoch=85/100 objective=0.675401
epoch=86/100 objective=0.675205
epoch=87/100 objective=0.675192
epoch=88/100 objective=0.675219
epoch=89/100 objective=0.675175
epoch=90/100 objective=0.675104
epoch=91/100 objective=0.675076
epoch=92/100 objective=0.675023
epoch=93/100 objective=0.675028
epoch=94/100 objective=0.675030
epoch=95/100 objective=0.675019
epoch=96/100 objective=0.674980
epoch=97/100 objective=0.674972
epoch=98/100 objective=0.674972
epoch=99/100 objective=0.674964
epoch=100/100 objective=0.674963
[DONE] target=PETS_CREDIT_high_eff_su2_r5_d6_b05__hamp_train model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_high_eff_su2_r5_d6_b05__hamp_train/target_model.pt
