All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b05__none', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='4'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.555358
epoch=2/100 objective=0.517318
epoch=3/100 objective=0.507506
epoch=4/100 objective=0.499260
epoch=5/100 objective=0.491028
epoch=6/100 objective=0.498964
epoch=7/100 objective=0.490067
epoch=8/100 objective=0.485497
epoch=9/100 objective=0.482512
epoch=10/100 objective=0.495539
epoch=11/100 objective=0.486343
epoch=12/100 objective=0.514097
epoch=13/100 objective=0.503020
epoch=14/100 objective=0.491161
epoch=15/100 objective=0.473924
epoch=16/100 objective=0.490029
epoch=17/100 objective=0.473630
epoch=18/100 objective=0.478434
epoch=19/100 objective=0.493041
epoch=20/100 objective=0.496254
epoch=21/100 objective=0.483501
epoch=22/100 objective=0.482694
epoch=23/100 objective=0.477690
epoch=24/100 objective=0.476794
epoch=25/100 objective=0.466346
epoch=26/100 objective=0.464822
epoch=27/100 objective=0.467766
epoch=28/100 objective=0.488277
epoch=29/100 objective=0.542446
epoch=30/100 objective=0.543520
epoch=31/100 objective=0.514278
epoch=32/100 objective=0.498012
epoch=33/100 objective=0.484886
epoch=34/100 objective=0.482526
epoch=35/100 objective=0.487716
epoch=36/100 objective=0.500467
epoch=37/100 objective=0.479527
epoch=38/100 objective=0.470135
epoch=39/100 objective=0.484354
epoch=40/100 objective=0.483620
epoch=41/100 objective=0.471234
epoch=42/100 objective=0.474029
epoch=43/100 objective=0.466638
epoch=44/100 objective=0.487794
epoch=45/100 objective=0.484120
epoch=46/100 objective=0.527721
epoch=47/100 objective=0.465312
epoch=48/100 objective=0.463216
epoch=49/100 objective=0.456850
epoch=50/100 objective=0.444478
epoch=51/100 objective=0.440474
epoch=52/100 objective=0.437381
epoch=53/100 objective=0.449831
epoch=54/100 objective=0.490175
epoch=55/100 objective=0.459127
epoch=56/100 objective=0.461620
epoch=57/100 objective=0.439016
epoch=58/100 objective=0.438161
epoch=59/100 objective=0.433610
epoch=60/100 objective=0.435859
epoch=61/100 objective=0.419499
epoch=62/100 objective=0.424576
epoch=63/100 objective=0.428125
epoch=64/100 objective=0.433368
epoch=65/100 objective=0.418880
epoch=66/100 objective=0.420442
epoch=67/100 objective=0.415493
epoch=68/100 objective=0.423175
epoch=69/100 objective=0.411526
epoch=70/100 objective=0.418275
epoch=71/100 objective=0.412794
epoch=72/100 objective=0.404062
epoch=73/100 objective=0.412379
epoch=74/100 objective=0.409912
epoch=75/100 objective=0.425650
epoch=76/100 objective=0.424985
epoch=77/100 objective=0.407041
epoch=78/100 objective=0.411129
epoch=79/100 objective=0.403228
epoch=80/100 objective=0.403644
epoch=81/100 objective=0.403259
epoch=82/100 objective=0.403488
epoch=83/100 objective=0.399967
epoch=84/100 objective=0.399709
epoch=85/100 objective=0.399141
epoch=86/100 objective=0.398177
epoch=87/100 objective=0.397512
epoch=88/100 objective=0.397190
epoch=89/100 objective=0.397065
epoch=90/100 objective=0.395998
epoch=91/100 objective=0.395146
epoch=92/100 objective=0.394750
epoch=93/100 objective=0.394844
epoch=94/100 objective=0.394897
epoch=95/100 objective=0.394887
epoch=96/100 objective=0.394234
epoch=97/100 objective=0.394086
epoch=98/100 objective=0.394093
epoch=99/100 objective=0.394001
epoch=100/100 objective=0.393977
[DONE] target=PETS_CREDIT_high_eff_su2_r5_d6_b05__none model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_high_eff_su2_r5_d6_b05__none/target_model.pt
