All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_low_eff_su2_r1_d6_b03__none', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='4'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.554983
epoch=2/100 objective=0.555061
epoch=3/100 objective=0.528106
epoch=4/100 objective=0.511383
epoch=5/100 objective=0.504706
epoch=6/100 objective=0.490573
epoch=7/100 objective=0.516003
epoch=8/100 objective=0.526862
epoch=9/100 objective=0.503727
epoch=10/100 objective=0.535162
epoch=11/100 objective=0.503696
epoch=12/100 objective=0.498855
epoch=13/100 objective=0.483453
epoch=14/100 objective=0.493077
epoch=15/100 objective=0.486945
epoch=16/100 objective=0.504451
epoch=17/100 objective=0.499798
epoch=18/100 objective=0.483613
epoch=19/100 objective=0.508600
epoch=20/100 objective=0.492151
epoch=21/100 objective=0.484756
epoch=22/100 objective=0.484419
epoch=23/100 objective=0.512387
epoch=24/100 objective=0.527918
epoch=25/100 objective=0.517149
epoch=26/100 objective=0.497214
epoch=27/100 objective=0.490144
epoch=28/100 objective=0.472793
epoch=29/100 objective=0.495837
epoch=30/100 objective=0.467040
epoch=31/100 objective=0.469541
epoch=32/100 objective=0.477499
epoch=33/100 objective=0.491265
epoch=34/100 objective=0.467094
epoch=35/100 objective=0.455275
epoch=36/100 objective=0.448245
epoch=37/100 objective=0.445333
epoch=38/100 objective=0.444359
epoch=39/100 objective=0.456795
epoch=40/100 objective=0.472855
epoch=41/100 objective=0.445769
epoch=42/100 objective=0.469098
epoch=43/100 objective=0.457005
epoch=44/100 objective=0.443790
epoch=45/100 objective=0.462860
epoch=46/100 objective=0.442112
epoch=47/100 objective=0.453159
epoch=48/100 objective=0.437517
epoch=49/100 objective=0.439775
epoch=50/100 objective=0.431139
epoch=51/100 objective=0.441394
epoch=52/100 objective=0.436169
epoch=53/100 objective=0.433916
epoch=54/100 objective=0.433569
epoch=55/100 objective=0.430578
epoch=56/100 objective=0.445078
epoch=57/100 objective=0.433131
epoch=58/100 objective=0.426711
epoch=59/100 objective=0.428786
epoch=60/100 objective=0.423680
epoch=61/100 objective=0.427301
epoch=62/100 objective=0.427734
epoch=63/100 objective=0.424515
epoch=64/100 objective=0.425153
epoch=65/100 objective=0.421012
epoch=66/100 objective=0.419574
epoch=67/100 objective=0.427158
epoch=68/100 objective=0.419839
epoch=69/100 objective=0.415848
epoch=70/100 objective=0.421566
epoch=71/100 objective=0.430023
epoch=72/100 objective=0.431638
epoch=73/100 objective=0.428159
epoch=74/100 objective=0.422196
epoch=75/100 objective=0.419645
epoch=76/100 objective=0.416923
epoch=77/100 objective=0.418548
epoch=78/100 objective=0.417236
epoch=79/100 objective=0.419039
epoch=80/100 objective=0.414370
epoch=81/100 objective=0.415424
epoch=82/100 objective=0.414441
epoch=83/100 objective=0.414403
epoch=84/100 objective=0.413357
epoch=85/100 objective=0.413861
epoch=86/100 objective=0.414119
epoch=87/100 objective=0.412713
epoch=88/100 objective=0.413053
epoch=89/100 objective=0.412451
epoch=90/100 objective=0.411695
epoch=91/100 objective=0.411566
epoch=92/100 objective=0.411392
epoch=93/100 objective=0.411430
epoch=94/100 objective=0.410827
epoch=95/100 objective=0.410824
epoch=96/100 objective=0.410792
epoch=97/100 objective=0.410664
epoch=98/100 objective=0.410670
epoch=99/100 objective=0.410617
epoch=100/100 objective=0.410594
[DONE] target=PETS_CREDIT_low_eff_su2_r1_d6_b03__none model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_low_eff_su2_r1_d6_b03__none/target_model.pt
