All arguments: ['/home/najeeb/qurift_satML/pets_tools/train_defended_target.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/credit_defense_training_targets_confirmatory.csv', '--target-id', 'PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--device', 'cuda', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='6'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
epoch=1/100 objective=0.686078
epoch=2/100 objective=0.681671
epoch=3/100 objective=0.680772
epoch=4/100 objective=0.681840
epoch=5/100 objective=0.680830
epoch=6/100 objective=0.681713
epoch=7/100 objective=0.681102
epoch=8/100 objective=0.680216
epoch=9/100 objective=0.680768
epoch=10/100 objective=0.681134
epoch=11/100 objective=0.681566
epoch=12/100 objective=0.681492
epoch=13/100 objective=0.680719
epoch=14/100 objective=0.680831
epoch=15/100 objective=0.680801
epoch=16/100 objective=0.682088
epoch=17/100 objective=0.680009
epoch=18/100 objective=0.680703
epoch=19/100 objective=0.681129
epoch=20/100 objective=0.681480
epoch=21/100 objective=0.681149
epoch=22/100 objective=0.681837
epoch=23/100 objective=0.680467
epoch=24/100 objective=0.680205
epoch=25/100 objective=0.679684
epoch=26/100 objective=0.681574
epoch=27/100 objective=0.681819
epoch=28/100 objective=0.680866
epoch=29/100 objective=0.681616
epoch=30/100 objective=0.682854
epoch=31/100 objective=0.681455
epoch=32/100 objective=0.680697
epoch=33/100 objective=0.681108
epoch=34/100 objective=0.680300
epoch=35/100 objective=0.680533
epoch=36/100 objective=0.681663
epoch=37/100 objective=0.681033
epoch=38/100 objective=0.680295
epoch=39/100 objective=0.679932
epoch=40/100 objective=0.682697
epoch=41/100 objective=0.680649
epoch=42/100 objective=0.680523
epoch=43/100 objective=0.680181
epoch=44/100 objective=0.680600
epoch=45/100 objective=0.680697
epoch=46/100 objective=0.684193
epoch=47/100 objective=0.680822
epoch=48/100 objective=0.681705
epoch=49/100 objective=0.684271
epoch=50/100 objective=0.680733
epoch=51/100 objective=0.681208
epoch=52/100 objective=0.680458
epoch=53/100 objective=0.680395
epoch=54/100 objective=0.682232
epoch=55/100 objective=0.679984
epoch=56/100 objective=0.680641
epoch=57/100 objective=0.679474
epoch=58/100 objective=0.679804
epoch=59/100 objective=0.679639
epoch=60/100 objective=0.679355
epoch=61/100 objective=0.679329
epoch=62/100 objective=0.679143
epoch=63/100 objective=0.679383
epoch=64/100 objective=0.679729
epoch=65/100 objective=0.679139
epoch=66/100 objective=0.679220
epoch=67/100 objective=0.679327
epoch=68/100 objective=0.679450
epoch=69/100 objective=0.679849
epoch=70/100 objective=0.679292
epoch=71/100 objective=0.679010
epoch=72/100 objective=0.678850
epoch=73/100 objective=0.679127
epoch=74/100 objective=0.678999
epoch=75/100 objective=0.680441
epoch=76/100 objective=0.680332
epoch=77/100 objective=0.679121
epoch=78/100 objective=0.679002
epoch=79/100 objective=0.679021
epoch=80/100 objective=0.678974
epoch=81/100 objective=0.678962
epoch=82/100 objective=0.678815
epoch=83/100 objective=0.678813
epoch=84/100 objective=0.678753
epoch=85/100 objective=0.678764
epoch=86/100 objective=0.678690
epoch=87/100 objective=0.678640
epoch=88/100 objective=0.678706
epoch=89/100 objective=0.678662
epoch=90/100 objective=0.678601
epoch=91/100 objective=0.678596
epoch=92/100 objective=0.678568
epoch=93/100 objective=0.678573
epoch=94/100 objective=0.678564
epoch=95/100 objective=0.678582
epoch=96/100 objective=0.678552
epoch=97/100 objective=0.678542
epoch=98/100 objective=0.678544
epoch=99/100 objective=0.678542
epoch=100/100 objective=0.678540
[DONE] target=PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train model=/home/najeeb/qurift_satML/pets_runs/pets_credit_defense_training/PETS_CREDIT_low_eff_su2_r1_d6_b05__hamp_train/target_model.pt
