effective_defense,attack,outcome,contrast,mean_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks
l2,confidence,auc,high-low,0.018949999999999995,0.042683447220985625,-0.014999999999999986,0.052899999999999975,4
l2,correctness,auc,high-low,-0.04625000000000003,0.11345887654417645,-0.14500000000000005,0.051250000000000004,4
l2,entropy,auc,high-low,0.004000000000000031,0.02275360777254165,-0.015699999999999992,0.023700000000000054,4
l2,global_true_class_log_odds,auc,high-low,0.028524999999999995,0.053220884058797824,-0.007950000000000013,0.07709999999999997,4
l2,label_only_hsj,auc,high-low,-0.010000000000000009,0.11418187246669237,-0.09375,0.09062500000000001,4
l2,learned_pv_stats_logistic,auc,high-low,-0.022525000000000087,0.08308202272453415,-0.06930000000000014,0.059999999999999956,4
l2,lira_offline,auc,high-low,0.012250000000000011,0.023868738271359574,-0.0069999999999999785,0.0315,4
l2,lira_offline_fixed_variance,auc,high-low,0.01117499999999999,0.05181514418262936,-0.018299999999999983,0.061850000000000016,4
l2,lira_online,auc,high-low,0.019574999999999967,0.045285492526120734,-0.010350000000000026,0.06257500000000003,4
l2,lira_online_fixed_variance,auc,high-low,0.005875000000000005,0.07520280912306401,-0.05232499999999998,0.0692,4
l2,loss,auc,high-low,0.018949999999999995,0.042683447220985625,-0.014999999999999986,0.052899999999999975,4
l2,margin,auc,high-low,0.004000000000000031,0.02275360777254165,-0.015699999999999992,0.023700000000000054,4
l2,maximum_probability,auc,high-low,0.004000000000000031,0.02275360777254165,-0.015699999999999992,0.023700000000000054,4
lattice_round,confidence,auc,high-low,0.03002500000000008,0.06688759850176512,-0.030337499999999906,0.09076250000000008,4
lattice_round,correctness,auc,high-low,-0.001250000000000015,0.029261749776799118,-0.03000000000000007,0.015000000000000013,4
lattice_round,entropy,auc,high-low,0.018512500000000015,0.046187883963221425,-0.015612500000000001,0.06322500000000009,4
lattice_round,global_true_class_log_odds,auc,high-low,-0.0003499999999999892,0.030265657105042323,-0.02379999999999996,0.02405000000000003,4
lattice_round,label_only_hsj,auc,high-low,-0.006562499999999985,0.04871660180746055,-0.045625,0.03250000000000003,4
lattice_round,learned_pv_stats_logistic,auc,high-low,-0.017325000000000063,0.08622467260979699,-0.09291250000000012,0.044424999999999965,4
lattice_round,lira_offline,auc,high-low,0.029374999999999957,0.008602083081052696,0.021749999999999964,0.036774999999999974,4
lattice_round,lira_offline_fixed_variance,auc,high-low,-0.012524999999999967,0.044894793684791594,-0.04765,0.022600000000000064,4
lattice_round,lira_online,auc,high-low,0.06192500000000005,0.0577167436711394,0.013149999999999995,0.11162500000000013,4
lattice_round,lira_online_fixed_variance,auc,high-low,0.026699999999999974,0.01882675401301741,0.009774999999999923,0.04019999999999996,4
lattice_round,loss,auc,high-low,0.03002500000000008,0.06688759850176512,-0.030337499999999906,0.09076250000000008,4
lattice_round,margin,auc,high-low,0.018512500000000015,0.046187883963221425,-0.015612500000000001,0.06322500000000009,4
lattice_round,maximum_probability,auc,high-low,0.018512500000000015,0.046187883963221425,-0.015612500000000001,0.06322500000000009,4
lattice_round,nearby_query_logistic_q32,auc,high-low,0.023675000000000085,0.04692777251621192,-0.02029999999999993,0.05495000000000011,4
logitguard_continuous,confidence,auc,high-low,-0.04289999999999998,0.07474641574461392,-0.10039999999999999,0.01800000000000003,4
logitguard_continuous,correctness,auc,high-low,-0.005000000000000018,0.03763863263545411,-0.04250000000000008,0.020000000000000018,4
logitguard_continuous,entropy,auc,high-low,0.020550000000000027,0.06976577479920461,-0.04144999999999996,0.08600000000000006,4
logitguard_continuous,global_true_class_log_odds,auc,high-low,-0.002087500000000006,0.03391563982884591,-0.029549999999999993,0.02537499999999998,4
logitguard_continuous,learned_pv_stats_logistic,auc,high-low,0.005125000000000074,0.10411360381813699,-0.0941999999999999,0.08047500000000002,4
logitguard_continuous,lira_offline,auc,high-low,0.01327499999999994,0.025623865828559113,-0.007600000000000051,0.03414999999999993,4
logitguard_continuous,lira_offline_fixed_variance,auc,high-low,0.028524999999999995,0.029019346994720585,0.003599999999999992,0.05302499999999996,4
