effective_defense,structural_role,attack,outcome,count,mean,std
dp_qml,low,confidence,auc,4,0.51185,0.0456021563817619
dp_qml,low,confidence,balanced_accuracy,4,0.5,0.02273030282830978
dp_qml,low,confidence,tpr_at_5_fpr,4,0.04,0.0282842712474619
dp_qml,low,confidence,tpr_at_10_fpr,4,0.0975,0.06291528696058958
dp_qml,low,correctness,auc,4,0.5137499999999999,0.05452445934318532
dp_qml,low,correctness,balanced_accuracy,4,0.5125000000000001,0.05484827557301448
dp_qml,low,correctness,tpr_at_5_fpr,4,0.0,0.0
dp_qml,low,correctness,tpr_at_10_fpr,4,0.0,0.0
dp_qml,low,entropy,auc,4,0.515825,0.025080453876807483
dp_qml,low,entropy,balanced_accuracy,4,0.49749999999999994,0.006454972243679034
dp_qml,low,entropy,tpr_at_5_fpr,4,0.0525,0.03304037933599835
dp_qml,low,entropy,tpr_at_10_fpr,4,0.11250000000000002,0.055
dp_qml,low,label_only_hsj,auc,4,0.5018750000000001,0.11212205031422974
dp_qml,low,label_only_hsj,balanced_accuracy,4,0.48750000000000004,0.1010362971081845
dp_qml,low,label_only_hsj,tpr_at_5_fpr,4,0.05,0.040824829046386304
dp_qml,low,label_only_hsj,tpr_at_10_fpr,4,0.07500000000000001,0.08660254037844387
dp_qml,low,learned_pv_stats_logistic,auc,4,0.51625,0.03993281858321551
dp_qml,low,learned_pv_stats_logistic,balanced_accuracy,4,0.51875,0.02495829855311988
dp_qml,low,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.04,0.024494897427831785
dp_qml,low,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.07750000000000001,0.02217355782608345
dp_qml,low,loss,auc,4,0.51185,0.0456021563817619
dp_qml,low,loss,balanced_accuracy,4,0.5,0.02273030282830978
dp_qml,low,loss,tpr_at_5_fpr,4,0.04,0.0282842712474619
dp_qml,low,loss,tpr_at_10_fpr,4,0.0975,0.06291528696058958
dp_qml,low,margin,auc,4,0.515825,0.025080453876807483
dp_qml,low,margin,balanced_accuracy,4,0.49749999999999994,0.006454972243679034
dp_qml,low,margin,tpr_at_5_fpr,4,0.0525,0.03304037933599835
dp_qml,low,margin,tpr_at_10_fpr,4,0.11250000000000002,0.055
dp_qml,low,maximum_probability,auc,4,0.515825,0.025080453876807483
dp_qml,low,maximum_probability,balanced_accuracy,4,0.49749999999999994,0.006454972243679034
dp_qml,low,maximum_probability,tpr_at_5_fpr,4,0.0525,0.03304037933599835
dp_qml,low,maximum_probability,tpr_at_10_fpr,4,0.11250000000000002,0.055
dynanoise,high,confidence,auc,4,0.5194,0.09726002947425698
dynanoise,high,confidence,balanced_accuracy,4,0.52,0.07245688373094723
dynanoise,high,confidence,tpr_at_5_fpr,4,0.0525,0.051234753829797995
dynanoise,high,confidence,tpr_at_10_fpr,4,0.10250000000000001,0.045000000000000005
dynanoise,high,correctness,auc,4,0.5425,0.029580398915498077
dynanoise,high,correctness,balanced_accuracy,4,0.5425,0.029580398915498077
dynanoise,high,correctness,tpr_at_5_fpr,4,0.0,0.0
dynanoise,high,correctness,tpr_at_10_fpr,4,0.0,0.0
dynanoise,high,entropy,auc,4,0.49087500000000006,0.05153142245271327
dynanoise,high,entropy,balanced_accuracy,4,0.475,0.030822070014844886
dynanoise,high,entropy,tpr_at_5_fpr,4,0.0425,0.01707825127659933
dynanoise,high,entropy,tpr_at_10_fpr,4,0.09000000000000001,0.045460605656619524
dynanoise,high,global_true_class_log_odds,auc,4,0.509425,0.06610533891701435
dynanoise,high,global_true_class_log_odds,balanced_accuracy,4,0.50875,0.04269562819149832
dynanoise,high,global_true_class_log_odds,tpr_at_5_fpr,4,0.0425,0.018929694486000917
dynanoise,high,global_true_class_log_odds,tpr_at_10_fpr,4,0.11249999999999999,0.06652067347825034
dynanoise,high,label_only_hsj,auc,4,0.54125,0.05504732812165665
dynanoise,high,label_only_hsj,balanced_accuracy,4,0.49375,0.04732423621500229
dynanoise,high,label_only_hsj,tpr_at_5_fpr,4,0.125,0.1322875655532295
dynanoise,high,label_only_hsj,tpr_at_10_fpr,4,0.1625,0.11086778913041725
dynanoise,high,learned_pv_stats_logistic,auc,4,0.5465749999999999,0.061830595177468584
dynanoise,high,learned_pv_stats_logistic,balanced_accuracy,4,0.54,0.0561248608016091
dynanoise,high,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.08499999999999999,0.03696845502136472
dynanoise,high,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.1375,0.05852349955359812
dynanoise,high,lira_offline,auc,4,0.53205,0.07682874895940103
dynanoise,high,lira_offline,balanced_accuracy,4,0.5275,0.04839077046985996
dynanoise,high,lira_offline,tpr_at_5_fpr,4,0.09000000000000001,0.0469041575982343
dynanoise,high,lira_offline,tpr_at_10_fpr,4,0.145,0.05066228051190221
dynanoise,high,lira_offline_fixed_variance,auc,4,0.531375,0.06393045049113918
dynanoise,high,lira_offline_fixed_variance,balanced_accuracy,4,0.5237499999999999,0.026887109674836113
dynanoise,high,lira_offline_fixed_variance,tpr_at_5_fpr,4,0.10250000000000001,0.06396613687465164
dynanoise,high,lira_offline_fixed_variance,tpr_at_10_fpr,4,0.14500000000000002,0.03696845502136472
dynanoise,high,lira_online,auc,4,0.513925,0.08699039697959002
dynanoise,high,lira_online,balanced_accuracy,4,0.5025,0.03304037933599838
dynanoise,high,lira_online,tpr_at_5_fpr,4,0.0875,0.0704154339142587
dynanoise,high,lira_online,tpr_at_10_fpr,4,0.15000000000000002,0.06377042156569664
dynanoise,high,lira_online_fixed_variance,auc,4,0.568025,0.033793231570833776
dynanoise,high,lira_online_fixed_variance,balanced_accuracy,4,0.53,0.03316624790355398
dynanoise,high,lira_online_fixed_variance,tpr_at_5_fpr,4,0.0875,0.04349329450233296
dynanoise,high,lira_online_fixed_variance,tpr_at_10_fpr,4,0.15000000000000002,0.03741657386773942
dynanoise,high,loss,auc,4,0.5194,0.09726002947425698
dynanoise,high,loss,balanced_accuracy,4,0.51875,0.0718070330817254
dynanoise,high,loss,tpr_at_5_fpr,4,0.0525,0.051234753829797995
dynanoise,high,loss,tpr_at_10_fpr,4,0.10250000000000001,0.045000000000000005
dynanoise,high,margin,auc,4,0.490875,0.05154288667378524
dynanoise,high,margin,balanced_accuracy,4,0.475,0.030822070014844886
dynanoise,high,margin,tpr_at_5_fpr,4,0.0425,0.01707825127659933
dynanoise,high,margin,tpr_at_10_fpr,4,0.09000000000000001,0.045460605656619524
dynanoise,high,maximum_probability,auc,4,0.490875,0.05154288667378524
dynanoise,high,maximum_probability,balanced_accuracy,4,0.475,0.030822070014844886
dynanoise,high,maximum_probability,tpr_at_5_fpr,4,0.0425,0.01707825127659933
dynanoise,high,maximum_probability,tpr_at_10_fpr,4,0.09000000000000001,0.045460605656619524
dynanoise,low,confidence,auc,4,0.462425,0.030083148660559694
dynanoise,low,confidence,balanced_accuracy,4,0.49,0.021602468994692887
dynanoise,low,confidence,tpr_at_5_fpr,4,0.0325,0.015000000000000001
dynanoise,low,confidence,tpr_at_10_fpr,4,0.08,0.01414213562373095
dynanoise,low,correctness,auc,4,0.50875,0.041104541517128425
dynanoise,low,correctness,balanced_accuracy,4,0.50125,0.03859512058969804
dynanoise,low,correctness,tpr_at_5_fpr,4,0.0,0.0
dynanoise,low,correctness,tpr_at_10_fpr,4,0.0,0.0
dynanoise,low,entropy,auc,4,0.47874999999999995,0.029687090348050796
dynanoise,low,entropy,balanced_accuracy,4,0.49125,0.010307764064044161
dynanoise,low,entropy,tpr_at_5_fpr,4,0.034999999999999996,0.017320508075688773
dynanoise,low,entropy,tpr_at_10_fpr,4,0.0675,0.04349329450233296
dynanoise,low,global_true_class_log_odds,auc,4,0.4979,0.03750679938357841
dynanoise,low,global_true_class_log_odds,balanced_accuracy,4,0.50125,0.02926174977679909
dynanoise,low,global_true_class_log_odds,tpr_at_5_fpr,4,0.0525,0.03947573094109004
dynanoise,low,global_true_class_log_odds,tpr_at_10_fpr,4,0.08000000000000002,0.057154760664940824
dynanoise,low,label_only_hsj,auc,4,0.535625,0.06001301942078901
dynanoise,low,label_only_hsj,balanced_accuracy,4,0.54375,0.031457643480294784
dynanoise,low,label_only_hsj,tpr_at_5_fpr,4,0.0625,0.09464847243000456
dynanoise,low,label_only_hsj,tpr_at_10_fpr,4,0.0625,0.09464847243000456
dynanoise,low,learned_pv_stats_logistic,auc,4,0.5198999999999999,0.03342853072850592
dynanoise,low,learned_pv_stats_logistic,balanced_accuracy,4,0.52,0.04203173404306167
dynanoise,low,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.08,0.02943920288775948
dynanoise,low,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.1025,0.025
dynanoise,low,lira_offline,auc,4,0.5309249999999999,0.017192125135266644
dynanoise,low,lira_offline,balanced_accuracy,4,0.52,0.022730302828309755
dynanoise,low,lira_offline,tpr_at_5_fpr,4,0.065,0.04203173404306164
dynanoise,low,lira_offline,tpr_at_10_fpr,4,0.12,0.025819888974716113
dynanoise,low,lira_offline_fixed_variance,auc,4,0.5109999999999999,0.035976659100033156
dynanoise,low,lira_offline_fixed_variance,balanced_accuracy,4,0.50625,0.031721443851123785
dynanoise,low,lira_offline_fixed_variance,tpr_at_5_fpr,4,0.085,0.010000000000000004
dynanoise,low,lira_offline_fixed_variance,tpr_at_10_fpr,4,0.1225,0.017078251276599333
dynanoise,low,lira_online,auc,4,0.491075,0.03709190163184776
dynanoise,low,lira_online,balanced_accuracy,4,0.48375,0.031191612120354865
dynanoise,low,lira_online,tpr_at_5_fpr,4,0.08,0.02943920288775949
dynanoise,low,lira_online,tpr_at_10_fpr,4,0.12,0.04242640687119286
dynanoise,low,lira_online_fixed_variance,auc,4,0.48765,0.024070521390281527
dynanoise,low,lira_online_fixed_variance,balanced_accuracy,4,0.49624999999999997,0.01652018966799919
dynanoise,low,lira_online_fixed_variance,tpr_at_5_fpr,4,0.05500000000000001,0.01290994448735806
dynanoise,low,lira_online_fixed_variance,tpr_at_10_fpr,4,0.08750000000000001,0.01707825127659933
dynanoise,low,loss,auc,4,0.462425,0.030083148660559694
dynanoise,low,loss,balanced_accuracy,4,0.49,0.021602468994692887
dynanoise,low,loss,tpr_at_5_fpr,4,0.0325,0.015000000000000001
dynanoise,low,loss,tpr_at_10_fpr,4,0.08,0.01414213562373095
dynanoise,low,margin,auc,4,0.47874999999999995,0.029687090348050796
dynanoise,low,margin,balanced_accuracy,4,0.49125,0.010307764064044161
dynanoise,low,margin,tpr_at_5_fpr,4,0.034999999999999996,0.017320508075688773
dynanoise,low,margin,tpr_at_10_fpr,4,0.0675,0.04349329450233296
dynanoise,low,maximum_probability,auc,4,0.47874999999999995,0.029687090348050796
dynanoise,low,maximum_probability,balanced_accuracy,4,0.49125,0.010307764064044161
dynanoise,low,maximum_probability,tpr_at_5_fpr,4,0.034999999999999996,0.017320508075688773
dynanoise,low,maximum_probability,tpr_at_10_fpr,4,0.0675,0.04349329450233296
hamp_full,high,confidence,auc,4,0.497375,0.05543508966951047
hamp_full,high,confidence,balanced_accuracy,4,0.51,0.04062019202317986
hamp_full,high,confidence,tpr_at_5_fpr,4,0.07,0.0469041575982343
hamp_full,high,confidence,tpr_at_10_fpr,4,0.1,0.040824829046386304
hamp_full,high,correctness,auc,4,0.5025,0.05484827557301449
hamp_full,high,correctness,balanced_accuracy,4,0.49,0.0452769256906871
hamp_full,high,correctness,tpr_at_5_fpr,4,0.0,0.0
hamp_full,high,correctness,tpr_at_10_fpr,4,0.0,0.0
hamp_full,high,entropy,auc,4,0.513425,0.054013539969159544
hamp_full,high,entropy,balanced_accuracy,4,0.51125,0.03424787098005751
hamp_full,high,entropy,tpr_at_5_fpr,4,0.0575,0.033040379335998356
hamp_full,high,entropy,tpr_at_10_fpr,4,0.1375,0.055
hamp_full,high,learned_pv_stats_logistic,auc,4,0.51115,0.038120379501433835
hamp_full,high,learned_pv_stats_logistic,balanced_accuracy,4,0.5025,0.027537852736430533
hamp_full,high,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.0575,0.04573474244670748
hamp_full,high,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.11499999999999999,0.031091263510296053
hamp_full,high,loss,auc,4,0.497375,0.05543508966951047
hamp_full,high,loss,balanced_accuracy,4,0.51,0.04062019202317986
hamp_full,high,loss,tpr_at_5_fpr,4,0.07,0.0469041575982343
hamp_full,high,loss,tpr_at_10_fpr,4,0.1,0.040824829046386304
hamp_full,high,margin,auc,4,0.513425,0.054013539969159544
hamp_full,high,margin,balanced_accuracy,4,0.51125,0.03424787098005751
hamp_full,high,margin,tpr_at_5_fpr,4,0.0575,0.033040379335998356
hamp_full,high,margin,tpr_at_10_fpr,4,0.1375,0.055
hamp_full,high,maximum_probability,auc,4,0.513425,0.054013539969159544
hamp_full,high,maximum_probability,balanced_accuracy,4,0.51125,0.03424787098005751
hamp_full,high,maximum_probability,tpr_at_5_fpr,4,0.0575,0.033040379335998356
hamp_full,high,maximum_probability,tpr_at_10_fpr,4,0.1375,0.055
hamp_full,low,confidence,auc,4,0.47595,0.010931453090356633
hamp_full,low,confidence,balanced_accuracy,4,0.49375,0.013149778198382929
hamp_full,low,confidence,tpr_at_5_fpr,4,0.052500000000000005,0.024999999999999998
hamp_full,low,confidence,tpr_at_10_fpr,4,0.0825,0.027537852736430512
hamp_full,low,correctness,auc,4,0.50875,0.020966242709015228
hamp_full,low,correctness,balanced_accuracy,4,0.51,0.020000000000000018
hamp_full,low,correctness,tpr_at_5_fpr,4,0.0,0.0
hamp_full,low,correctness,tpr_at_10_fpr,4,0.0,0.0
hamp_full,low,entropy,auc,4,0.47882499999999995,0.04224857985778931
hamp_full,low,entropy,balanced_accuracy,4,0.49874999999999997,0.02286737122335376
hamp_full,low,entropy,tpr_at_5_fpr,4,0.045,0.017320508075688773
hamp_full,low,entropy,tpr_at_10_fpr,4,0.09250000000000001,0.032015621187164243
hamp_full,low,learned_pv_stats_logistic,auc,4,0.504725,0.050386266316659475
hamp_full,low,learned_pv_stats_logistic,balanced_accuracy,4,0.50875,0.03591076904402539
hamp_full,low,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.0575,0.026299556396765837
hamp_full,low,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.1075,0.034999999999999996
hamp_full,low,loss,auc,4,0.47595,0.010931453090356633
hamp_full,low,loss,balanced_accuracy,4,0.49375,0.013149778198382929
hamp_full,low,loss,tpr_at_5_fpr,4,0.052500000000000005,0.024999999999999998
hamp_full,low,loss,tpr_at_10_fpr,4,0.0825,0.027537852736430512
hamp_full,low,margin,auc,4,0.47882499999999995,0.04224857985778931
hamp_full,low,margin,balanced_accuracy,4,0.5,0.020816659994661348
hamp_full,low,margin,tpr_at_5_fpr,4,0.045,0.017320508075688773
hamp_full,low,margin,tpr_at_10_fpr,4,0.09250000000000001,0.032015621187164243
hamp_full,low,maximum_probability,auc,4,0.47882499999999995,0.04224857985778931
hamp_full,low,maximum_probability,balanced_accuracy,4,0.5,0.020816659994661348
hamp_full,low,maximum_probability,tpr_at_5_fpr,4,0.045,0.017320508075688773
hamp_full,low,maximum_probability,tpr_at_10_fpr,4,0.09250000000000001,0.032015621187164243
hamp_output,high,confidence,auc,4,0.51595,0.04835400707283733
hamp_output,high,confidence,balanced_accuracy,4,0.51125,0.026887109674836155
hamp_output,high,confidence,tpr_at_5_fpr,4,0.060000000000000005,0.040824829046386304
hamp_output,high,confidence,tpr_at_10_fpr,4,0.09250000000000001,0.03593976442141304
hamp_output,high,correctness,auc,4,0.51,0.05275730597114808
hamp_output,high,correctness,balanced_accuracy,4,0.49374999999999997,0.03816084380618438
hamp_output,high,correctness,tpr_at_5_fpr,4,0.0,0.0
hamp_output,high,correctness,tpr_at_10_fpr,4,0.0,0.0
hamp_output,high,entropy,auc,4,0.519525,0.04508173133321305
hamp_output,high,entropy,balanced_accuracy,4,0.5175,0.022546248764114492
hamp_output,high,entropy,tpr_at_5_fpr,4,0.065,0.012909944487358058
hamp_output,high,entropy,tpr_at_10_fpr,4,0.1175,0.024999999999999998
hamp_output,high,global_true_class_log_odds,auc,4,0.5189250000000001,0.05479217553629352
hamp_output,high,global_true_class_log_odds,balanced_accuracy,4,0.52125,0.03637192140465869
hamp_output,high,global_true_class_log_odds,tpr_at_5_fpr,4,0.07500000000000001,0.04358898943540674
hamp_output,high,global_true_class_log_odds,tpr_at_10_fpr,4,0.11,0.040824829046386304
hamp_output,high,learned_pv_stats_logistic,auc,4,0.5126,0.031847867537194194
hamp_output,high,learned_pv_stats_logistic,balanced_accuracy,4,0.515,0.021602468994692887
hamp_output,high,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.042499999999999996,0.009574271077563383
hamp_output,high,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.11000000000000001,0.021602468994692876
hamp_output,high,lira_offline,auc,4,0.48187500000000005,0.028532131010494167
hamp_output,high,lira_offline,balanced_accuracy,4,0.48375,0.03424787098005754
hamp_output,high,lira_offline,tpr_at_5_fpr,4,0.0575,0.015000000000000003
hamp_output,high,lira_offline,tpr_at_10_fpr,4,0.09,0.01632993161855452
hamp_output,high,lira_offline_fixed_variance,auc,4,0.49322499999999997,0.024633902789989812
hamp_output,high,lira_offline_fixed_variance,balanced_accuracy,4,0.48124999999999996,0.020966242709015207
hamp_output,high,lira_offline_fixed_variance,tpr_at_5_fpr,4,0.07250000000000001,0.028722813232690145
hamp_output,high,lira_offline_fixed_variance,tpr_at_10_fpr,4,0.1175,0.05737304826019502
hamp_output,high,lira_online,auc,4,0.5058750000000001,0.00702109915421601
hamp_output,high,lira_online,balanced_accuracy,4,0.5,0.02738612787525833
hamp_output,high,lira_online,tpr_at_5_fpr,4,0.052500000000000005,0.01258305739211792
hamp_output,high,lira_online,tpr_at_10_fpr,4,0.09,0.01414213562373095
hamp_output,high,lira_online_fixed_variance,auc,4,0.51635,0.03512088647324646
hamp_output,high,lira_online_fixed_variance,balanced_accuracy,4,0.51375,0.04210601698886594
hamp_output,high,lira_online_fixed_variance,tpr_at_5_fpr,4,0.060000000000000005,0.03559026084010437
hamp_output,high,lira_online_fixed_variance,tpr_at_10_fpr,4,0.12000000000000001,0.03915780041490244
hamp_output,high,loss,auc,4,0.51595,0.04835400707283733
hamp_output,high,loss,balanced_accuracy,4,0.51125,0.026887109674836155
hamp_output,high,loss,tpr_at_5_fpr,4,0.060000000000000005,0.040824829046386304
hamp_output,high,loss,tpr_at_10_fpr,4,0.09250000000000001,0.03593976442141304
hamp_output,high,margin,auc,4,0.519525,0.04508173133321305
hamp_output,high,margin,balanced_accuracy,4,0.5175,0.022546248764114492
hamp_output,high,margin,tpr_at_5_fpr,4,0.065,0.012909944487358058
hamp_output,high,margin,tpr_at_10_fpr,4,0.1175,0.024999999999999998
hamp_output,high,maximum_probability,auc,4,0.519525,0.04508173133321305
hamp_output,high,maximum_probability,balanced_accuracy,4,0.5175,0.022546248764114492
hamp_output,high,maximum_probability,tpr_at_5_fpr,4,0.065,0.012909944487358058
hamp_output,high,maximum_probability,tpr_at_10_fpr,4,0.1175,0.024999999999999998
hamp_output,low,confidence,auc,4,0.47395,0.010635005093244339
hamp_output,low,confidence,balanced_accuracy,4,0.475,0.03082207001484488
hamp_output,low,confidence,tpr_at_5_fpr,4,0.05500000000000001,0.019148542155126767
hamp_output,low,confidence,tpr_at_10_fpr,4,0.0875,0.012583057392117914
hamp_output,low,correctness,auc,4,0.515,0.03027650354097489
hamp_output,low,correctness,balanced_accuracy,4,0.515,0.030000000000000027
hamp_output,low,correctness,tpr_at_5_fpr,4,0.0,0.0
hamp_output,low,correctness,tpr_at_10_fpr,4,0.0,0.0
hamp_output,low,entropy,auc,4,0.48232499999999995,0.04184514109587082
hamp_output,low,entropy,balanced_accuracy,4,0.4975,0.027233557730613676
hamp_output,low,entropy,tpr_at_5_fpr,4,0.0625,0.03403429642777023
hamp_output,low,entropy,tpr_at_10_fpr,4,0.1,0.034641016151377546
hamp_output,low,global_true_class_log_odds,auc,4,0.483875,0.024055127658498668
hamp_output,low,global_true_class_log_odds,balanced_accuracy,4,0.4975,0.016583123951777013
hamp_output,low,global_true_class_log_odds,tpr_at_5_fpr,4,0.037500000000000006,0.009574271077563383
hamp_output,low,global_true_class_log_odds,tpr_at_10_fpr,4,0.0925,0.028722813232690148
hamp_output,low,learned_pv_stats_logistic,auc,4,0.5065,0.06715707954738157
hamp_output,low,learned_pv_stats_logistic,balanced_accuracy,4,0.52125,0.03966001344763601
hamp_output,low,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.0525,0.03947573094109004
hamp_output,low,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.1075,0.02629955639676583
hamp_output,low,lira_offline,auc,4,0.51405,0.052040529077505185
hamp_output,low,lira_offline,balanced_accuracy,4,0.5275,0.0337885582211888
hamp_output,low,lira_offline,tpr_at_5_fpr,4,0.0625,0.026299556396765837
hamp_output,low,lira_offline,tpr_at_10_fpr,4,0.135,0.08386497083606083
hamp_output,low,lira_offline_fixed_variance,auc,4,0.47202500000000003,0.02910468175397215
hamp_output,low,lira_offline_fixed_variance,balanced_accuracy,4,0.48125000000000007,0.031983068437325846
hamp_output,low,lira_offline_fixed_variance,tpr_at_5_fpr,4,0.0325,0.04031128874149274
hamp_output,low,lira_offline_fixed_variance,tpr_at_10_fpr,4,0.065,0.0443471156521669
hamp_output,low,lira_online,auc,4,0.49595,0.061233133732209635
hamp_output,low,lira_online,balanced_accuracy,4,0.49750000000000005,0.049916597106239746
hamp_output,low,lira_online,tpr_at_5_fpr,4,0.07250000000000001,0.04787135538781691
hamp_output,low,lira_online,tpr_at_10_fpr,4,0.11750000000000001,0.061846584384264915
hamp_output,low,lira_online_fixed_variance,auc,4,0.47135,0.05720259318131187
hamp_output,low,lira_online_fixed_variance,balanced_accuracy,4,0.48124999999999996,0.04028543988423944
hamp_output,low,lira_online_fixed_variance,tpr_at_5_fpr,4,0.055,0.030000000000000002
hamp_output,low,lira_online_fixed_variance,tpr_at_10_fpr,4,0.09749999999999999,0.04573474244670748
hamp_output,low,loss,auc,4,0.47395,0.010635005093244339
hamp_output,low,loss,balanced_accuracy,4,0.475,0.03082207001484488
hamp_output,low,loss,tpr_at_5_fpr,4,0.05500000000000001,0.019148542155126767
hamp_output,low,loss,tpr_at_10_fpr,4,0.0875,0.012583057392117914
hamp_output,low,margin,auc,4,0.48232499999999995,0.04184514109587082
hamp_output,low,margin,balanced_accuracy,4,0.4975,0.027233557730613676
hamp_output,low,margin,tpr_at_5_fpr,4,0.0625,0.03403429642777023
hamp_output,low,margin,tpr_at_10_fpr,4,0.1,0.034641016151377546
hamp_output,low,maximum_probability,auc,4,0.48232499999999995,0.04184514109587082
hamp_output,low,maximum_probability,balanced_accuracy,4,0.4975,0.027233557730613676
hamp_output,low,maximum_probability,tpr_at_5_fpr,4,0.0625,0.03403429642777023
hamp_output,low,maximum_probability,tpr_at_10_fpr,4,0.1,0.034641016151377546
hamp_train,high,confidence,auc,4,0.5182500000000001,0.09091749006654336
hamp_train,high,confidence,balanced_accuracy,4,0.5149999999999999,0.0625832778517286
hamp_train,high,confidence,tpr_at_5_fpr,4,0.0225,0.017078251276599333
hamp_train,high,confidence,tpr_at_10_fpr,4,0.08250000000000002,0.04645786621588785
hamp_train,high,correctness,auc,4,0.5025,0.05484827557301449
hamp_train,high,correctness,balanced_accuracy,4,0.49,0.0452769256906871
hamp_train,high,correctness,tpr_at_5_fpr,4,0.0,0.0
hamp_train,high,correctness,tpr_at_10_fpr,4,0.0,0.0
hamp_train,high,entropy,auc,4,0.488925,0.05664146743626385
hamp_train,high,entropy,balanced_accuracy,4,0.5075000000000001,0.05074445782546109
hamp_train,high,entropy,tpr_at_5_fpr,4,0.03,0.01414213562373095
hamp_train,high,entropy,tpr_at_10_fpr,4,0.060000000000000005,0.014142135623730954
hamp_train,high,label_only_hsj,auc,4,0.4915625,0.0386136714778587
hamp_train,high,label_only_hsj,balanced_accuracy,4,0.53125,0.023935677693908475
hamp_train,high,label_only_hsj,tpr_at_5_fpr,4,0.037500000000000006,0.04787135538781691
hamp_train,high,label_only_hsj,tpr_at_10_fpr,4,0.05,0.07071067811865475
hamp_train,high,learned_pv_stats_logistic,auc,4,0.555325,0.04294868061613384
hamp_train,high,learned_pv_stats_logistic,balanced_accuracy,4,0.53125,0.034003676271838604
hamp_train,high,learned_pv_stats_logistic,tpr_at_5_fpr,4,0.085,0.06027713773341709
hamp_train,high,learned_pv_stats_logistic,tpr_at_10_fpr,4,0.125,0.0929157324317757
hamp_train,high,loss,auc,4,0.5182500000000001,0.09091749006654336
hamp_train,high,loss,balanced_accuracy,4,0.5149999999999999,0.0625832778517286
hamp_train,high,loss,tpr_at_5_fpr,4,0.0225,0.017078251276599333
hamp_train,high,loss,tpr_at_10_fpr,4,0.08250000000000002,0.04645786621588785
hamp_train,high,margin,auc,4,0.488925,0.05664146743626385
hamp_train,high,margin,balanced_accuracy,4,0.5075000000000001,0.05074445782546109
hamp_train,high,margin,tpr_at_5_fpr,4,0.03,0.01414213562373095
hamp_train,high,margin,tpr_at_10_fpr,4,0.060000000000000005,0.014142135623730954
