attack,effective_defense,baseline_defense,outcome,contrast,mean_difference_in_differences,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks
lira_offline_fixed_variance,dynanoise,none,auc,(high-low)_defense-(high-low)_none,0.01245000000000003,0.0663384503888959,-0.024650000000000005,0.07827500000000007,4
lira_offline_fixed_variance,hamp_output,none,auc,(high-low)_defense-(high-low)_none,0.013274999999999954,0.05221879450925702,-0.03570000000000016,0.04865,4
lira_offline_fixed_variance,l2,none,auc,(high-low)_defense-(high-low)_none,0.0032499999999999613,0.0637512614254286,-0.046100000000000085,0.05434999999999998,4
lira_offline_fixed_variance,lattice_round,none,auc,(high-low)_defense-(high-low)_none,-0.020449999999999996,0.04810408853032493,-0.06782500000000008,0.0060999999999999666,4
lira_offline_fixed_variance,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,0.020599999999999966,0.05314859672026469,-0.012299999999999978,0.07214999999999995,4
lira_offline_fixed_variance,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,0.019000000000000017,0.05606097870474018,-0.011999999999999983,0.07462499999999998,4
lira_offline_fixed_variance,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,0.002449999999999966,0.08612488993703662,-0.07070000000000007,0.0756,4
lira_offline_fixed_variance,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,0.008674999999999933,0.08276353363649963,-0.0490000000000001,0.08434999999999995,4
lira_offline_fixed_variance,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.010525000000000048,0.08571842956253146,-0.07200000000000006,0.06512499999999997,4
lira_offline_fixed_variance,memguard,none,auc,(high-low)_defense-(high-low)_none,-0.03697500000000005,0.03218854609950566,-0.053450000000000136,-0.0048250000000000515,4
lira_online,dynanoise,none,auc,(high-low)_defense-(high-low)_none,-0.043025000000000035,0.14834436007704063,-0.16752500000000012,0.06969999999999998,4
lira_online,hamp_output,none,auc,(high-low)_defense-(high-low)_none,-0.05595000000000003,0.09662541073651391,-0.15122500000000014,0.0002500000000000002,4
lira_online,l2,none,auc,(high-low)_defense-(high-low)_none,-0.04630000000000006,0.09619577260288875,-0.11540000000000014,0.04004999999999999,4
lira_online,lattice_round,none,auc,(high-low)_defense-(high-low)_none,-0.003949999999999981,0.010980740715756188,-0.011449999999999932,0.006124999999999978,4
lira_online,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.03567500000000001,0.04577127010108707,-0.07762500000000003,0.003950000000000037,4
lira_online,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,-0.0335875000000001,0.0396714501667551,-0.0660000000000001,0.003212499999999882,4
lira_online,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.051750000000000004,0.05377542809375553,-0.09500000000000006,-0.008499999999999952,4
lira_online,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,-0.03190000000000008,0.06232971468997217,-0.09120000000000011,0.011949999999999975,4
lira_online,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.04952500000000003,0.0645748338493152,-0.11147500000000003,-0.010250000000000065,4
lira_online,memguard,none,auc,(high-low)_defense-(high-low)_none,-0.112525,0.1258769339474075,-0.22560000000000002,0.004624999999999976,4
lira_online_fixed_variance,dynanoise,none,auc,(high-low)_defense-(high-low)_none,0.05155000000000007,0.04705305516116885,0.011600000000000082,0.09150000000000005,4
lira_online_fixed_variance,hamp_output,none,auc,(high-low)_defense-(high-low)_none,0.016175000000000078,0.04867760436449872,-0.03299999999999993,0.04827500000000011,4
lira_online_fixed_variance,l2,none,auc,(high-low)_defense-(high-low)_none,-0.022949999999999957,0.053764455420534756,-0.06492499999999998,0.023175000000000043,4
lira_online_fixed_variance,lattice_round,none,auc,(high-low)_defense-(high-low)_none,-0.002124999999999988,0.0076456414598994596,-0.008449999999999958,0.0037000000000000366,4
lira_online_fixed_variance,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,0.013275000000000023,0.03687803094888161,-0.02077500000000003,0.04605000000000009,4
lira_online_fixed_variance,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,0.01228750000000009,0.048561101974728675,-0.02722499999999993,0.04980000000000004,4
lira_online_fixed_variance,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.03122499999999999,0.02462551183901222,-0.054199999999999984,-0.011675000000000046,4
lira_online_fixed_variance,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,0.01852500000000007,0.042852489231470954,-0.007399999999999893,0.06192500000000008,4
lira_online_fixed_variance,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.006449999999999942,0.05180788228316875,-0.05114999999999997,0.03825000000000009,4
lira_online_fixed_variance,memguard,none,auc,(high-low)_defense-(high-low)_none,-0.010674999999999962,0.019065042180213796,-0.025799999999999934,0.0044500000000000095,4
loss,dp_qml,none,auc,(high-low)_defense-(high-low)_none,-0.052925000000000055,0.11650609068485067,-0.16747499999999998,0.04144999999999992,4
loss,dynanoise,none,auc,(high-low)_defense-(high-low)_none,0.029125000000000012,0.06410129353869028,-0.009200000000000014,0.09142500000000002,4
loss,hamp_full,none,auc,(high-low)_defense-(high-low)_none,-0.006424999999999972,0.10777827161971623,-0.0812,0.093375,4
loss,hamp_output,none,auc,(high-low)_defense-(high-low)_none,0.014149999999999982,0.10159726046175327,-0.06550000000000006,0.09542499999999991,4
loss,hamp_train,none,auc,(high-low)_defense-(high-low)_none,0.0027749999999999997,0.009578578530589353,-0.005824999999999997,0.010050000000000003,4
loss,l2,none,auc,(high-low)_defense-(high-low)_none,-0.008900000000000005,0.03256296464799645,-0.0363,0.01849999999999999,4
loss,lattice_round,none,auc,(high-low)_defense-(high-low)_none,0.0021750000000000796,0.0016199279819382702,0.0007625000000001103,0.0033750000000000724,4
loss,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.07074999999999998,0.0659133522133414,-0.11729999999999993,-0.010549999999999962,4
loss,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,-0.08473750000000004,0.03890386388265306,-0.11557499999999998,-0.05390000000000009,4
loss,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.031375000000000014,0.12526817566059356,-0.14054999999999995,0.08267499999999996,4
loss,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,-0.02375000000000005,0.11430801225927549,-0.1298375000000001,0.07931249999999998,4
loss,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.04077500000000003,0.08373060471934181,-0.12085000000000001,0.022749999999999937,4
loss,memguard,none,auc,(high-low)_defense-(high-low)_none,-0.03312499999999996,0.02629149101895895,-0.05729999999999996,-0.014949999999999991,4
margin,dp_qml,none,auc,(high-low)_defense-(high-low)_none,-0.04270000000000007,0.06050173551229754,-0.1022250000000001,-0.0067500000000000615,4
margin,dynanoise,none,auc,(high-low)_defense-(high-low)_none,0.0016499999999999987,0.053929923666427196,-0.04819999999999999,0.04754999999999994,4
margin,hamp_full,none,auc,(high-low)_defense-(high-low)_none,0.024124999999999966,0.1030941762015036,-0.056050000000000016,0.12332499999999995,4
margin,hamp_output,none,auc,(high-low)_defense-(high-low)_none,0.026724999999999957,0.09537687962324361,-0.05217500000000021,0.11420000000000011,4
margin,hamp_train,none,auc,(high-low)_defense-(high-low)_none,-0.007725000000000051,0.0696195554424187,-0.07022500000000015,0.048350000000000046,4
margin,l2,none,auc,(high-low)_defense-(high-low)_none,-0.006475000000000036,0.03700093467287908,-0.042200000000000015,0.016799999999999926,4
margin,lattice_round,none,auc,(high-low)_defense-(high-low)_none,0.008037499999999947,0.015078095315169465,-0.0008500000000001284,0.022712500000000024,4
margin,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,0.010074999999999959,0.030057874730814355,-0.01817499999999994,0.030399999999999927,4
margin,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,-0.021212500000000065,0.05716842623628302,-0.06695000000000015,0.0235999999999999,4
margin,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.03550000000000007,0.04335281613305734,-0.06950000000000017,-0.0012999999999999817,4
margin,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,0.005962499999999954,0.062294881745346295,-0.045900000000000135,0.05367500000000003,4
margin,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.01550000000000007,0.05647092172082909,-0.06947500000000016,0.02645000000000007,4
margin,memguard,none,auc,(high-low)_defense-(high-low)_none,0.011874999999999941,0.050498077521162504,-0.026250000000000176,0.06057500000000003,4
maximum_probability,dp_qml,none,auc,(high-low)_defense-(high-low)_none,-0.04270000000000007,0.06050173551229754,-0.1022250000000001,-0.0067500000000000615,4
maximum_probability,dynanoise,none,auc,(high-low)_defense-(high-low)_none,0.0016499999999999987,0.053929923666427196,-0.04819999999999999,0.04754999999999994,4
maximum_probability,hamp_full,none,auc,(high-low)_defense-(high-low)_none,0.024124999999999966,0.1030941762015036,-0.056050000000000016,0.12332499999999995,4
maximum_probability,hamp_output,none,auc,(high-low)_defense-(high-low)_none,0.026724999999999957,0.09537687962324361,-0.05217500000000021,0.11420000000000011,4
maximum_probability,hamp_train,none,auc,(high-low)_defense-(high-low)_none,-0.007725000000000051,0.0696195554424187,-0.07022500000000015,0.048350000000000046,4
maximum_probability,l2,none,auc,(high-low)_defense-(high-low)_none,-0.006475000000000036,0.03700093467287908,-0.042200000000000015,0.016799999999999926,4
maximum_probability,lattice_round,none,auc,(high-low)_defense-(high-low)_none,0.008037499999999947,0.015078095315169465,-0.0008500000000001284,0.022712500000000024,4
maximum_probability,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,0.010074999999999959,0.030057874730814355,-0.01817499999999994,0.030399999999999927,4
maximum_probability,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,-0.021212500000000065,0.05716842623628302,-0.06695000000000015,0.0235999999999999,4
maximum_probability,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.03550000000000007,0.04335281613305734,-0.06950000000000017,-0.0012999999999999817,4
maximum_probability,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,0.005962499999999954,0.062294881745346295,-0.045900000000000135,0.05367500000000003,4
maximum_probability,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.01550000000000007,0.05647092172082909,-0.06947500000000016,0.02645000000000007,4
maximum_probability,memguard,none,auc,(high-low)_defense-(high-low)_none,0.011874999999999941,0.050498077521162504,-0.026250000000000176,0.06057500000000003,4
nearby_query_logistic_q32,lattice_round,none,auc,(high-low)_defense-(high-low)_none,0.0246750000000001,0.012754705014228963,0.011775000000000216,0.03240000000000007,4
nearby_query_logistic_q32,logitguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.036275000000000085,0.033894677556611574,-0.07015000000000012,-0.011075000000000154,4
nearby_query_logistic_q32,logitguard_quantized,none,auc,(high-low)_defense-(high-low)_none,-0.038287499999999974,0.025889327756175338,-0.06348750000000002,-0.02039999999999996,4
nearby_query_logistic_q32,measurementguard_continuous,none,auc,(high-low)_defense-(high-low)_none,-0.023149999999999935,0.07362089830113915,-0.0813499999999999,0.034900000000000125,4
nearby_query_logistic_q32,memgq_lattice,none,auc,(high-low)_defense-(high-low)_none,-0.024399999999999977,0.06394513273111568,-0.08447499999999995,0.018750000000000072,4
nearby_query_logistic_q32,memgq_lattice_sticky,none,auc,(high-low)_defense-(high-low)_none,-0.01644999999999995,0.08154383279357583,-0.08209999999999984,0.04919999999999994,4
