effective_defense,structural_role,outcome,count,mean,std
hamp_output,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
hamp_output,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
hamp_output,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
hamp_output,low,prediction_collapse,4,0.25,0.5
hamp_output,low,nll,4,0.605133444070816,0.022200061449025976
hamp_output,low,mean_entropy,4,0.4652587100863457,0.007689569562401095
hamp_output,low,runtime_seconds,4,13.222131571994396,0.06686384553290793
hamp_output,low,attack_runtime_seconds,4,2.043141049478436,0.00833043233166505
hamp_output,low,utility_runtime_seconds,4,11.17899052251596,0.059093674976475385
hamp_output,low,records_per_second,4,178.91077564170232,0.9446120483795516
hamp_output,low,mean_l1_probability_distortion,4,0.27473388984799385,0.027778772483043855
hamp_train,high,accuracy,4,0.762125,0.009437293044088428
hamp_train,high,balanced_accuracy,4,0.5539926027683711,0.020352072177772837
hamp_train,high,task_roc_auc,4,0.6390985222962494,0.01214366193465541
hamp_train,high,task_average_precision,4,0.33107415937494533,0.02310450734895578
hamp_train,high,minority_class_recall,4,0.18099547511312217,0.04551205511195961
hamp_train,high,minimum_class_recall,4,0.18099547511312217,0.04551205511195961
hamp_train,high,predicted_minority_fraction,4,0.096875,0.016695183936293323
hamp_train,high,prediction_collapse,4,0.0,0.0
hamp_train,high,nll,4,0.6105630397796631,0.004882666225110054
hamp_train,high,mean_entropy,4,0.6770312786102295,0.001212139936905194
hamp_train,high,runtime_seconds,4,9.138841652253177,0.09765662590342085
hamp_train,high,attack_runtime_seconds,4,1.3680174149922095,0.012342924684332502
hamp_train,high,utility_runtime_seconds,4,7.7708242372609675,0.08635437075924975
hamp_train,high,records_per_second,4,257.39671431120695,2.8507198216342258
hamp_train,high,mean_l1_probability_distortion,4,0.0,0.0
hamp_train,low,accuracy,4,0.7766249999999999,0.0041104541517128544
hamp_train,low,balanced_accuracy,4,0.5100223485266527,0.015505855238314558
hamp_train,low,task_roc_auc,4,0.6347575134033074,0.03496976797661406
hamp_train,low,task_average_precision,4,0.3313620613285204,0.042967050651598566
hamp_train,low,minority_class_recall,4,0.03223981900452489,0.04832581303912631
hamp_train,low,minimum_class_recall,4,0.03223981900452489,0.04832581303912631
hamp_train,low,predicted_minority_fraction,4,0.016625,0.024499574826242737
hamp_train,low,prediction_collapse,4,0.25,0.5
hamp_train,low,nll,4,0.6119581758975983,0.004061543382131824
hamp_train,low,mean_entropy,4,0.6793796867132187,0.0014521428081738985
