name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
train_eff_su2_r1_d6_wd0_ref000,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,0,0,ok,0,388.34171056747437,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref000.log
train_eff_su2_r1_d6_wd0_ref015,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,15,7,ok,0,388.3978431224823,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref015.log
train_eff_su2_r1_d6_wd0_ref008,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,8,0,ok,0,395.2347979545593,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref008.log
train_eff_su2_r1_d6_wd0_ref002,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,2,2,ok,0,396.6638777256012,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref002.log
train_eff_su2_r1_d6_wd0_ref010,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,10,2,ok,0,397.0010139942169,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref010.log
train_eff_su2_r1_d6_wd0_ref014,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,14,6,ok,0,397.5613112449646,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref014.log
train_eff_su2_r1_d6_wd0_ref012,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,12,4,ok,0,398.6998074054718,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref012.log
train_eff_su2_r1_d6_wd0_ref003,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,3,3,ok,0,400.934823513031,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref003.log
train_eff_su2_r1_d6_wd0_ref004,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,4,4,ok,0,402.3462212085724,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref004.log
train_eff_su2_r1_d6_wd0_ref013,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,13,5,ok,0,402.44918179512024,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref013.log
train_eff_su2_r1_d6_wd0_ref005,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,5,5,ok,0,403.1592195034027,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref005.log
train_eff_su2_r1_d6_wd0_ref001,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,1,1,ok,0,404.11922240257263,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref001.log
train_eff_su2_r1_d6_wd0_ref007,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,7,7,ok,0,405.27932357788086,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref007.log
train_eff_su2_r1_d6_wd0_ref006,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,6,6,ok,0,406.5568084716797,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref006.log
train_eff_su2_r1_d6_wd0_ref011,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,11,3,ok,0,409.4168004989624,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref011.log
train_eff_su2_r1_d6_wd0_ref009,train_reference,MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6_wd0,9,1,ok,0,410.527268409729,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_eff_su2_r1_d6_wd0_ref009.log
train_zz_r5_d6_wd0_ref005,train_reference,MNIST_QNN_zz_r5_d6_s43,zz_r5_d6_wd0,5,5,ok,0,1077.884706735611,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_zz_r5_d6_wd0_ref005.log
train_zz_r5_d6_wd0_ref010,train_reference,MNIST_QNN_zz_r5_d6_s43,zz_r5_d6_wd0,10,2,ok,0,1078.8408524990082,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_zz_r5_d6_wd0_ref010.log
train_zz_r5_d6_wd0_ref009,train_reference,MNIST_QNN_zz_r5_d6_s43,zz_r5_d6_wd0,9,1,ok,0,1083.671862602234,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_zz_r5_d6_wd0_ref009.log
train_zz_r5_d6_wd0_ref003,train_reference,MNIST_QNN_zz_r5_d6_s43,zz_r5_d6_wd0,3,3,ok,0,1086.3220221996307,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/lira_references/logs/train_zz_r5_d6_wd0_ref003.log
