target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,loss,adaptive_defended_calibration,0.5748,0.545,0.03,0.07,-0.2659469246864319,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,confidence,adaptive_defended_calibration,0.5748,0.545,0.03,0.07,0.7664878070354462,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,maximum_probability,adaptive_defended_calibration,0.5033000000000001,0.47500000000000003,0.03,0.05,0.9853874742984772,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,entropy,adaptive_defended_calibration,0.5033000000000001,0.47500000000000003,0.03,0.05,-0.07623466104269028,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,margin,adaptive_defended_calibration,0.5033000000000001,0.47500000000000003,0.03,0.05,0.970774918794632,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,correctness,adaptive_defended_calibration,0.565,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.5033000000000001,0.5,0.03,0.05,0.9,artifact_fixed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.5748,0.555,0.03,0.07,-0.5,artifact_fixed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.5313,0.525,0.07,0.12,0.4491699901449506,
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,loss,adaptive_defended_calibration,0.5876,0.5800000000000001,0.12,0.14,-0.6385182440280914,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,confidence,adaptive_defended_calibration,0.5876,0.5800000000000001,0.12,0.14,0.5280743837356567,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,maximum_probability,adaptive_defended_calibration,0.5295000000000001,0.51,0.04,0.13,0.62408447265625,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,entropy,adaptive_defended_calibration,0.5294500000000001,0.51,0.04,0.13,-0.6620266735553741,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,margin,adaptive_defended_calibration,0.5295000000000001,0.51,0.04,0.13,0.2481689602136612,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,correctness,adaptive_defended_calibration,0.545,0.5449999999999999,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,pets_b03,eff_su2_r5_d6,high,none,dynanoise,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.5295000000000001,0.5,0.04,0.13,0.9,artifact_fixed
