effective_defense,structural_role,outcome,count,mean,std
memgq_lattice,low,runtime_seconds,1,15.453798864036798,
memgq_lattice,low,attack_runtime_seconds,1,2.2920075909933075,
memgq_lattice,low,utility_runtime_seconds,1,13.161791273043491,
memgq_lattice,low,records_per_second,1,151.95500053979555,
memgq_lattice,low,mean_l1_probability_distortion,1,0.15787459909915924,
memgq_lattice_sticky,high,accuracy,1,0.767,
memgq_lattice_sticky,high,balanced_accuracy,1,0.5976364872007853,
memgq_lattice_sticky,high,task_roc_auc,1,0.6097953055024716,
memgq_lattice_sticky,high,task_average_precision,1,0.32004912986843387,
memgq_lattice_sticky,high,minority_class_recall,1,0.29411764705882354,
memgq_lattice_sticky,high,minimum_class_recall,1,0.29411764705882354,
memgq_lattice_sticky,high,predicted_minority_fraction,1,0.142,
memgq_lattice_sticky,high,prediction_collapse,1,0.0,
memgq_lattice_sticky,high,nll,1,0.5588967800140381,
memgq_lattice_sticky,high,mean_entropy,1,0.4596482813358307,
memgq_lattice_sticky,high,runtime_seconds,1,18.220612111967057,
memgq_lattice_sticky,high,attack_runtime_seconds,1,2.710601722006686,
memgq_lattice_sticky,high,utility_runtime_seconds,1,15.510010389960371,
memgq_lattice_sticky,high,records_per_second,1,128.94897873792527,
memgq_lattice_sticky,high,mean_l1_probability_distortion,1,0.2202373445034027,
memgq_lattice_sticky,low,accuracy,1,0.7835,
memgq_lattice_sticky,low,balanced_accuracy,1,0.5158530776781929,
memgq_lattice_sticky,low,task_roc_auc,1,0.5387069511323833,
memgq_lattice_sticky,low,task_average_precision,1,0.27995767609768174,
memgq_lattice_sticky,low,minority_class_recall,1,0.03619909502262444,
memgq_lattice_sticky,low,minimum_class_recall,1,0.03619909502262444,
memgq_lattice_sticky,low,predicted_minority_fraction,1,0.0115,
memgq_lattice_sticky,low,prediction_collapse,1,0.0,
memgq_lattice_sticky,low,nll,1,0.5211800336837769,
memgq_lattice_sticky,low,mean_entropy,1,0.4991706907749176,
memgq_lattice_sticky,low,runtime_seconds,1,15.424120598006994,
memgq_lattice_sticky,low,attack_runtime_seconds,1,2.299560619983822,
memgq_lattice_sticky,low,utility_runtime_seconds,1,13.124559978023171,
memgq_lattice_sticky,low,records_per_second,1,152.3860611974011,
memgq_lattice_sticky,low,mean_l1_probability_distortion,1,0.15879575908184052,
memguard,high,accuracy,1,0.7685,
memguard,high,balanced_accuracy,1,0.6002198549015736,
memguard,high,task_roc_auc,1,0.6875286798831313,
memguard,high,task_average_precision,1,0.38558672213822665,
memguard,high,minority_class_recall,1,0.2986425339366516,
memguard,high,minimum_class_recall,1,0.2986425339366516,
memguard,high,predicted_minority_fraction,1,0.1425,
memguard,high,prediction_collapse,1,0.0,
memguard,high,nll,1,0.5325456261634827,
memguard,high,mean_entropy,1,0.48319441080093384,
memguard,high,runtime_seconds,1,269.89862569700927,
memguard,high,attack_runtime_seconds,1,35.42260659695603,
memguard,high,utility_runtime_seconds,1,234.47601910005324,
memguard,high,records_per_second,1,8.529656924730457,
memguard,high,mean_l1_probability_distortion,1,0.1880752295255661,
memguard,low,accuracy,1,0.7835,
memguard,low,balanced_accuracy,1,0.5158530776781929,
memguard,low,task_roc_auc,1,0.6658321667760616,
memguard,low,task_average_precision,1,0.35238139262344115,
