target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.4922999999999999,0.49,0.03,0.13,-0.5701583027839661,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.4709,0.48,0.07,0.15,-0.5701583027839661,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.4709,0.48,0.07,0.15,0.6832701563835144,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,margin,adaptive_defended_calibration,0.4709,0.48,0.07,0.15,-0.1403166204690933,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,correctness,adaptive_defended_calibration,0.495,0.5,0.0,0.0,-inf,as_defined,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4794,0.48,0.06,0.17,0.5068591200169719,,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,loss,adaptive_defended_calibration,0.4821,0.49,0.04,0.14,0.2529503554105758,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,confidence,adaptive_defended_calibration,0.4821,0.49,0.04,0.14,-0.7765065133571625,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,maximum_probability,adaptive_defended_calibration,0.4754,0.505,0.06,0.08,-0.7765065133571625,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,entropy,adaptive_defended_calibration,0.4754,0.505,0.06,0.08,0.5312941074371338,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,margin,adaptive_defended_calibration,0.4754,0.505,0.06,0.08,-0.5530129671096802,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4766,0.5,0.05,0.07,0.4945451461220684,,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,loss,adaptive_defended_calibration,0.5032000000000001,0.49,0.12,0.16,-0.2312927469611168,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,confidence,adaptive_defended_calibration,0.5032000000000001,0.49,0.12,0.16,0.7935093343257904,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,maximum_probability,adaptive_defended_calibration,0.5026999999999999,0.49,0.11,0.18,0.7935093343257904,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,entropy,adaptive_defended_calibration,0.5026999999999999,0.49,0.11,0.18,-0.5092591047286987,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,margin,adaptive_defended_calibration,0.5026999999999999,0.49,0.11,0.18,0.5870186686515808,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4414,0.48,0.04,0.09,0.5180449196833588,,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,loss,adaptive_defended_calibration,0.4748,0.485,0.06,0.13,0.6273539066314697,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,confidence,adaptive_defended_calibration,0.4748,0.485,0.06,0.13,-0.534002959728241,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,maximum_probability,adaptive_defended_calibration,0.4579,0.485,0.05,0.09,-0.5354233980178833,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,entropy,adaptive_defended_calibration,0.4579,0.485,0.05,0.09,0.6906354427337646,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,margin,adaptive_defended_calibration,0.4579,0.485,0.05,0.09,-0.0708468109369278,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,correctness,adaptive_defended_calibration,0.495,0.495,0.0,0.0,-0.5,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,learned_pv_stats_logistic,adaptive_defended_calibration,0.5245,0.53,0.05,0.08,0.4929434505086948,,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,loss,adaptive_defended_calibration,0.4724,0.4549999999999999,0.03,0.11,0.1472553610801696,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,confidence,adaptive_defended_calibration,0.4724,0.4549999999999999,0.03,0.11,-0.8630748391151428,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.4589,0.475,0.06,0.09,-0.699376106262207,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,entropy,adaptive_defended_calibration,0.4589,0.475,0.06,0.09,0.6113784909248352,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,margin,adaptive_defended_calibration,0.4589,0.475,0.06,0.09,-0.3987521827220917,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4771,0.5,0.08,0.09,0.5635233976627934,,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,loss,adaptive_defended_calibration,0.5171,0.51,0.11,0.11,-0.2278136536478996,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,confidence,adaptive_defended_calibration,0.5171,0.51,0.11,0.11,0.7962729036808014,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,maximum_probability,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,0.7960700392723083,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,entropy,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,-0.5058018863201141,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,margin,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,0.5921400487422943,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.5108,0.51,0.14,0.16,0.4674588503539679,,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,loss,adaptive_defended_calibration,0.4689999999999999,0.465,0.06,0.12,-0.2242442965507507,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.4689999999999999,0.465,0.06,0.12,0.7991198897361755,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,-0.8074566423892975,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,0.489889845252037,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,margin,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,-0.614913284778595,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5094000000000001,0.475,0.08,0.17,0.4270414257183272,,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,loss,adaptive_defended_calibration,0.4723,0.495,0.04,0.1,-1.6607306003570557,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.4723,0.495,0.04,0.1,0.1900063529610633,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,-0.8068965375423431,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,0.4906840771436691,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,margin,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,-0.6137930452823639,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.51075,0.49,0.08,0.12,0.4210029802696833,,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.471,0.4649999999999999,0.02,0.09,-0.2246885150671005,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.471,0.4649999999999999,0.02,0.09,0.7987659275531769,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,-0.7811684310436249,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,0.5254245400428772,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,-0.5623368322849274,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5655,0.515,0.13,0.23,0.4790371508833598,,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,loss,adaptive_defended_calibration,0.5034000000000001,0.505,0.12,0.16,-0.2288793325424194,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,confidence,adaptive_defended_calibration,0.5034000000000001,0.505,0.12,0.16,0.7954251766204834,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,0.7954251766204834,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,entropy,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,-0.506676197052002,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,margin,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,0.5908503234386444,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.4431,0.5,0.07,0.09,0.519100035873695,,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,loss,adaptive_defended_calibration,0.5138999999999999,0.495,0.11,0.14,0.1941252276301384,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,confidence,adaptive_defended_calibration,0.5138999999999999,0.495,0.11,0.14,-0.8235547840595245,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.479,0.5,0.08,0.13,-0.8087118566036224,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,entropy,adaptive_defended_calibration,0.479,0.5,0.08,0.13,0.4880849421024322,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,margin,adaptive_defended_calibration,0.479,0.5,0.08,0.13,-0.6174236834049225,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.4913,0.495,0.09,0.15,0.4736921423065136,,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.5084,0.505,0.1,0.15,0.203268676996231,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.5084,0.505,0.1,0.15,-0.8160589635372162,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.4758,0.485,0.08,0.11,-0.8160589635372162,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.4758,0.485,0.08,0.11,0.4773171544075012,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.4758,0.485,0.08,0.11,-0.6321179270744324,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.475,0.48,0.09,0.12,0.473016013291141,,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__dp_qml,pets_b01,eff_su2_r5_d6,high,dp_qml,none,label_only_hsj,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b01__hamp_train,pets_b01,eff_su2_r5_d6,high,hamp_train,none,label_only_hsj,adaptive_defended_calibration,0.41625000000000006,0.475,0.05,0.1,0.010494005866348743,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,label_only_hsj,adaptive_defended_calibration,0.5,0.5,0.0,0.0,1.1201492249965668,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,label_only_hsj,adaptive_defended_calibration,0.51,0.525,0.25,0.25,0.2803407981991768,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,label_only_hsj,adaptive_defended_calibration,0.4125,0.475,0.1,0.1,0.0029655375983566046,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,label_only_hsj,adaptive_defended_calibration,0.3975,0.475,0.1,0.1,0.001560977310873568,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,none,label_only_hsj,adaptive_defended_calibration,0.4,0.475,0.1,0.1,0.0036207959055900574,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__dp_qml,pets_b01,eff_su2_r1_d6,low,dp_qml,none,label_only_hsj,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,dp_qml
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,none,label_only_hsj,adaptive_defended_calibration,0.57875,0.55,0.0,0.0,-0.43736742436885834,inverted_from_calibration,,,hamp_train
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,label_only_hsj,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,label_only_hsj,adaptive_defended_calibration,0.49125,0.475,0.0,0.0,-0.2986798584461212,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,label_only_hsj,adaptive_defended_calibration,0.57875,0.5,0.0,0.0,-0.46095339953899384,inverted_from_calibration,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,label_only_hsj,adaptive_defended_calibration,0.5812499999999999,0.5,0.0,0.0,-0.4624628573656082,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,label_only_hsj,adaptive_defended_calibration,0.57875,0.5,0.0,0.0,-0.46485885977745056,inverted_from_calibration,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,lira_online,adaptive_defended_reference_models,0.49069999999999997,0.495,0.08,0.14,-0.10239561765240879,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,lira_online_fixed_variance,adaptive_defended_reference_models,0.4926,0.47,0.09,0.12,-1.37090381871151,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,lira_offline,adaptive_defended_reference_models,0.5001,0.55,0.03,0.05,0.5182776332010424,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,lira_offline_fixed_variance,adaptive_defended_reference_models,0.49500000000000005,0.48,0.03,0.11,0.7043723827758077,inverted_from_calibration,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,global_true_class_log_odds,adaptive_defended_reference_models,0.5273000000000001,0.51,0.07,0.16,1.0002494060746736,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,lira_online,adaptive_defended_reference_models,0.5803,0.5599999999999999,0.11,0.14,0.3739454775081016,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,lira_online_fixed_variance,adaptive_defended_reference_models,0.5941000000000001,0.5900000000000001,0.12,0.14,0.1477142620998968,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,lira_offline,adaptive_defended_reference_models,0.5193,0.495,0.06,0.12,-1.4311086906498565,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,lira_offline_fixed_variance,adaptive_defended_reference_models,0.4611,0.49,0.09,0.11,0.47404811584423623,inverted_from_calibration,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,global_true_class_log_odds,adaptive_defended_reference_models,0.5866000000000001,0.56,0.16,0.18,0.18083890653779638,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,lira_online,adaptive_defended_reference_models,0.4934,0.5,0.03,0.07,0.21113309710763495,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,lira_online_fixed_variance,adaptive_defended_reference_models,0.5308,0.5349999999999999,0.08,0.11,-0.4376380557975934,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,lira_offline,adaptive_defended_reference_models,0.4647,0.475,0.03,0.06,0.10953155062114789,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5184,0.52,0.07,0.15,-1.4068771511260798,inverted_from_calibration,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,global_true_class_log_odds,adaptive_defended_reference_models,0.5039,0.525,0.04,0.15,-1.031560655180407,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,lira_online,adaptive_defended_reference_models,0.5512,0.53,0.07,0.14,-0.027445674449616264,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,lira_online_fixed_variance,adaptive_defended_reference_models,0.38939999999999997,0.465,0.02,0.05,-0.4826975414926736,inverted_from_calibration,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,lira_offline,adaptive_defended_reference_models,0.5013000000000001,0.44999999999999996,0.05,0.08,-1.6073899398785896,inverted_from_calibration,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,lira_offline_fixed_variance,adaptive_defended_reference_models,0.45030000000000003,0.49,0.07,0.09,-0.9917798584067883,inverted_from_calibration,,,lattice_round
