effective_defense,structural_role,attack,outcome,count,mean,std
l2,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.05,
l2,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.07,
l2,low,lira_offline,auc,1,0.5694999999999999,
l2,low,lira_offline,balanced_accuracy,1,0.515,
l2,low,lira_offline,tpr_at_5_fpr,1,0.11,
l2,low,lira_offline,tpr_at_10_fpr,1,0.12,
l2,low,lira_offline_fixed_variance,auc,1,0.45100000000000007,
l2,low,lira_offline_fixed_variance,balanced_accuracy,1,0.44499999999999995,
l2,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.03,
l2,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.07,
l2,low,lira_online,auc,1,0.4373,
l2,low,lira_online,balanced_accuracy,1,0.45999999999999996,
l2,low,lira_online,tpr_at_5_fpr,1,0.02,
l2,low,lira_online,tpr_at_10_fpr,1,0.04,
l2,low,lira_online_fixed_variance,auc,1,0.4212,
l2,low,lira_online_fixed_variance,balanced_accuracy,1,0.45499999999999996,
l2,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.02,
l2,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.06,
l2,low,loss,auc,1,0.4821,
l2,low,loss,balanced_accuracy,1,0.49,
l2,low,loss,tpr_at_5_fpr,1,0.04,
l2,low,loss,tpr_at_10_fpr,1,0.14,
l2,low,margin,auc,1,0.4754,
l2,low,margin,balanced_accuracy,1,0.505,
l2,low,margin,tpr_at_5_fpr,1,0.06,
l2,low,margin,tpr_at_10_fpr,1,0.08,
l2,low,maximum_probability,auc,1,0.4754,
l2,low,maximum_probability,balanced_accuracy,1,0.505,
l2,low,maximum_probability,tpr_at_5_fpr,1,0.06,
l2,low,maximum_probability,tpr_at_10_fpr,1,0.08,
lattice_round,high,confidence,auc,1,0.5473,
lattice_round,high,confidence,balanced_accuracy,1,0.525,
lattice_round,high,confidence,tpr_at_5_fpr,1,0.14,
lattice_round,high,confidence,tpr_at_10_fpr,1,0.17,
lattice_round,high,correctness,auc,1,0.51,
lattice_round,high,correctness,balanced_accuracy,1,0.51,
lattice_round,high,correctness,tpr_at_5_fpr,1,0.0,
lattice_round,high,correctness,tpr_at_10_fpr,1,0.0,
lattice_round,high,entropy,auc,1,0.5252,
lattice_round,high,entropy,balanced_accuracy,1,0.505,
lattice_round,high,entropy,tpr_at_5_fpr,1,0.13,
lattice_round,high,entropy,tpr_at_10_fpr,1,0.16,
lattice_round,high,global_true_class_log_odds,auc,1,0.5894,
lattice_round,high,global_true_class_log_odds,balanced_accuracy,1,0.59,
lattice_round,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.13,
lattice_round,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.18,
lattice_round,high,label_only_hsj,auc,1,0.4125,
lattice_round,high,label_only_hsj,balanced_accuracy,1,0.475,
lattice_round,high,label_only_hsj,tpr_at_5_fpr,1,0.1,
lattice_round,high,label_only_hsj,tpr_at_10_fpr,1,0.1,
lattice_round,high,learned_pv_stats_logistic,auc,1,0.5391,
lattice_round,high,learned_pv_stats_logistic,balanced_accuracy,1,0.52,
lattice_round,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.14,
lattice_round,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.17,
lattice_round,high,lira_offline,auc,1,0.5013000000000001,
lattice_round,high,lira_offline,balanced_accuracy,1,0.44999999999999996,
lattice_round,high,lira_offline,tpr_at_5_fpr,1,0.05,
lattice_round,high,lira_offline,tpr_at_10_fpr,1,0.08,
lattice_round,high,lira_offline_fixed_variance,auc,1,0.45030000000000003,
lattice_round,high,lira_offline_fixed_variance,balanced_accuracy,1,0.49,
lattice_round,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.07,
lattice_round,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.09,
lattice_round,high,lira_online,auc,1,0.5512,
lattice_round,high,lira_online,balanced_accuracy,1,0.53,
lattice_round,high,lira_online,tpr_at_5_fpr,1,0.07,
lattice_round,high,lira_online,tpr_at_10_fpr,1,0.14,
lattice_round,high,lira_online_fixed_variance,auc,1,0.38939999999999997,
lattice_round,high,lira_online_fixed_variance,balanced_accuracy,1,0.465,
lattice_round,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.02,
lattice_round,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.05,
lattice_round,high,loss,auc,1,0.5473,
lattice_round,high,loss,balanced_accuracy,1,0.525,
lattice_round,high,loss,tpr_at_5_fpr,1,0.14,
lattice_round,high,loss,tpr_at_10_fpr,1,0.17,
lattice_round,high,margin,auc,1,0.5252,
lattice_round,high,margin,balanced_accuracy,1,0.505,
lattice_round,high,margin,tpr_at_5_fpr,1,0.13,
lattice_round,high,margin,tpr_at_10_fpr,1,0.16,
lattice_round,high,maximum_probability,auc,1,0.5252,
lattice_round,high,maximum_probability,balanced_accuracy,1,0.505,
lattice_round,high,maximum_probability,tpr_at_5_fpr,1,0.13,
lattice_round,high,maximum_probability,tpr_at_10_fpr,1,0.16,
lattice_round,high,nearby_query_logistic_q32,auc,1,0.5113,
lattice_round,high,nearby_query_logistic_q32,balanced_accuracy,1,0.475,
lattice_round,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.14,
lattice_round,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.18,
lattice_round,low,confidence,auc,1,0.5034000000000001,
lattice_round,low,confidence,balanced_accuracy,1,0.505,
lattice_round,low,confidence,tpr_at_5_fpr,1,0.12,
lattice_round,low,confidence,tpr_at_10_fpr,1,0.16,
lattice_round,low,correctness,auc,1,0.5,
lattice_round,low,correctness,balanced_accuracy,1,0.5,
lattice_round,low,correctness,tpr_at_5_fpr,1,0.0,
lattice_round,low,correctness,tpr_at_10_fpr,1,0.0,
lattice_round,low,entropy,auc,1,0.5035999999999999,
lattice_round,low,entropy,balanced_accuracy,1,0.505,
lattice_round,low,entropy,tpr_at_5_fpr,1,0.11,
lattice_round,low,entropy,tpr_at_10_fpr,1,0.17,
lattice_round,low,global_true_class_log_odds,auc,1,0.5368,
lattice_round,low,global_true_class_log_odds,balanced_accuracy,1,0.55,
lattice_round,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.08,
lattice_round,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.17,
lattice_round,low,label_only_hsj,auc,1,0.57875,
lattice_round,low,label_only_hsj,balanced_accuracy,1,0.5,
lattice_round,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
lattice_round,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
lattice_round,low,learned_pv_stats_logistic,auc,1,0.4431,
lattice_round,low,learned_pv_stats_logistic,balanced_accuracy,1,0.5,
lattice_round,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
lattice_round,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.09,
lattice_round,low,lira_offline,auc,1,0.4992,
lattice_round,low,lira_offline,balanced_accuracy,1,0.525,
lattice_round,low,lira_offline,tpr_at_5_fpr,1,0.06,
lattice_round,low,lira_offline,tpr_at_10_fpr,1,0.13,
lattice_round,low,lira_offline_fixed_variance,auc,1,0.497,
lattice_round,low,lira_offline_fixed_variance,balanced_accuracy,1,0.515,
lattice_round,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.07,
lattice_round,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
lattice_round,low,lira_online,auc,1,0.5179,
lattice_round,low,lira_online,balanced_accuracy,1,0.525,
lattice_round,low,lira_online,tpr_at_5_fpr,1,0.11,
lattice_round,low,lira_online,tpr_at_10_fpr,1,0.15,
lattice_round,low,lira_online_fixed_variance,auc,1,0.5131,
lattice_round,low,lira_online_fixed_variance,balanced_accuracy,1,0.53,
lattice_round,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.07,
lattice_round,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.11,
lattice_round,low,loss,auc,1,0.5034000000000001,
lattice_round,low,loss,balanced_accuracy,1,0.505,
lattice_round,low,loss,tpr_at_5_fpr,1,0.12,
lattice_round,low,loss,tpr_at_10_fpr,1,0.16,
lattice_round,low,margin,auc,1,0.5035999999999999,
lattice_round,low,margin,balanced_accuracy,1,0.505,
lattice_round,low,margin,tpr_at_5_fpr,1,0.11,
lattice_round,low,margin,tpr_at_10_fpr,1,0.17,
lattice_round,low,maximum_probability,auc,1,0.5035999999999999,
lattice_round,low,maximum_probability,balanced_accuracy,1,0.505,
lattice_round,low,maximum_probability,tpr_at_5_fpr,1,0.11,
lattice_round,low,maximum_probability,tpr_at_10_fpr,1,0.17,
lattice_round,low,nearby_query_logistic_q32,auc,1,0.4484,
lattice_round,low,nearby_query_logistic_q32,balanced_accuracy,1,0.48,
lattice_round,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.02,
lattice_round,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.06,
logitguard_continuous,high,confidence,auc,1,0.5497,
logitguard_continuous,high,confidence,balanced_accuracy,1,0.53,
logitguard_continuous,high,confidence,tpr_at_5_fpr,1,0.08,
logitguard_continuous,high,confidence,tpr_at_10_fpr,1,0.12,
logitguard_continuous,high,correctness,auc,1,0.51,
logitguard_continuous,high,correctness,balanced_accuracy,1,0.51,
logitguard_continuous,high,correctness,tpr_at_5_fpr,1,0.0,
logitguard_continuous,high,correctness,tpr_at_10_fpr,1,0.0,
logitguard_continuous,high,entropy,auc,1,0.5458,
logitguard_continuous,high,entropy,balanced_accuracy,1,0.535,
logitguard_continuous,high,entropy,tpr_at_5_fpr,1,0.03,
logitguard_continuous,high,entropy,tpr_at_10_fpr,1,0.11,
logitguard_continuous,high,global_true_class_log_odds,auc,1,0.5818,
logitguard_continuous,high,global_true_class_log_odds,balanced_accuracy,1,0.5700000000000001,
logitguard_continuous,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.03,
logitguard_continuous,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.14,
logitguard_continuous,high,learned_pv_stats_logistic,auc,1,0.5363,
logitguard_continuous,high,learned_pv_stats_logistic,balanced_accuracy,1,0.51,
logitguard_continuous,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.08,
logitguard_continuous,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.12,
logitguard_continuous,high,lira_offline,auc,1,0.491,
logitguard_continuous,high,lira_offline,balanced_accuracy,1,0.5,
logitguard_continuous,high,lira_offline,tpr_at_5_fpr,1,0.04,
logitguard_continuous,high,lira_offline,tpr_at_10_fpr,1,0.07,
logitguard_continuous,high,lira_offline_fixed_variance,auc,1,0.5093,
logitguard_continuous,high,lira_offline_fixed_variance,balanced_accuracy,1,0.49,
logitguard_continuous,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.04,
logitguard_continuous,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.13,
logitguard_continuous,high,lira_online,auc,1,0.5097,
logitguard_continuous,high,lira_online,balanced_accuracy,1,0.5,
logitguard_continuous,high,lira_online,tpr_at_5_fpr,1,0.07,
logitguard_continuous,high,lira_online,tpr_at_10_fpr,1,0.1,
logitguard_continuous,high,lira_online_fixed_variance,auc,1,0.46980000000000005,
logitguard_continuous,high,lira_online_fixed_variance,balanced_accuracy,1,0.53,
logitguard_continuous,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.0,
logitguard_continuous,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.01,
logitguard_continuous,high,loss,auc,1,0.5497,
logitguard_continuous,high,loss,balanced_accuracy,1,0.53,
logitguard_continuous,high,loss,tpr_at_5_fpr,1,0.08,
logitguard_continuous,high,loss,tpr_at_10_fpr,1,0.12,
logitguard_continuous,high,margin,auc,1,0.5458,
logitguard_continuous,high,margin,balanced_accuracy,1,0.535,
logitguard_continuous,high,margin,tpr_at_5_fpr,1,0.03,
logitguard_continuous,high,margin,tpr_at_10_fpr,1,0.11,
logitguard_continuous,high,maximum_probability,auc,1,0.5458,
logitguard_continuous,high,maximum_probability,balanced_accuracy,1,0.535,
logitguard_continuous,high,maximum_probability,tpr_at_5_fpr,1,0.03,
logitguard_continuous,high,maximum_probability,tpr_at_10_fpr,1,0.11,
logitguard_continuous,high,nearby_query_logistic_q32,auc,1,0.4755,
logitguard_continuous,high,nearby_query_logistic_q32,balanced_accuracy,1,0.51,
logitguard_continuous,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.04,
logitguard_continuous,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.1,
logitguard_continuous,low,confidence,auc,1,0.4689999999999999,
logitguard_continuous,low,confidence,balanced_accuracy,1,0.465,
logitguard_continuous,low,confidence,tpr_at_5_fpr,1,0.06,
logitguard_continuous,low,confidence,tpr_at_10_fpr,1,0.12,
logitguard_continuous,low,correctness,auc,1,0.5,
logitguard_continuous,low,correctness,balanced_accuracy,1,0.5,
logitguard_continuous,low,correctness,tpr_at_5_fpr,1,0.0,
logitguard_continuous,low,correctness,tpr_at_10_fpr,1,0.0,
logitguard_continuous,low,entropy,auc,1,0.5118,
logitguard_continuous,low,entropy,balanced_accuracy,1,0.48,
logitguard_continuous,low,entropy,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,entropy,tpr_at_10_fpr,1,0.17,
logitguard_continuous,low,global_true_class_log_odds,auc,1,0.5309,
logitguard_continuous,low,global_true_class_log_odds,balanced_accuracy,1,0.5,
logitguard_continuous,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.12,
logitguard_continuous,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.15,
logitguard_continuous,low,learned_pv_stats_logistic,auc,1,0.5094000000000001,
logitguard_continuous,low,learned_pv_stats_logistic,balanced_accuracy,1,0.475,
logitguard_continuous,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.17,
logitguard_continuous,low,lira_offline,auc,1,0.5304,
logitguard_continuous,low,lira_offline,balanced_accuracy,1,0.52,
logitguard_continuous,low,lira_offline,tpr_at_5_fpr,1,0.13,
logitguard_continuous,low,lira_offline,tpr_at_10_fpr,1,0.13,
logitguard_continuous,low,lira_offline_fixed_variance,auc,1,0.5424000000000001,
logitguard_continuous,low,lira_offline_fixed_variance,balanced_accuracy,1,0.525,
logitguard_continuous,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.13,
logitguard_continuous,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.17,
logitguard_continuous,low,lira_online,auc,1,0.43929999999999997,
logitguard_continuous,low,lira_online,balanced_accuracy,1,0.435,
logitguard_continuous,low,lira_online,tpr_at_5_fpr,1,0.03,
logitguard_continuous,low,lira_online,tpr_at_10_fpr,1,0.11,
logitguard_continuous,low,lira_online_fixed_variance,auc,1,0.45570000000000005,
logitguard_continuous,low,lira_online_fixed_variance,balanced_accuracy,1,0.44000000000000006,
logitguard_continuous,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.07,
logitguard_continuous,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.13,
logitguard_continuous,low,loss,auc,1,0.4689999999999999,
logitguard_continuous,low,loss,balanced_accuracy,1,0.465,
logitguard_continuous,low,loss,tpr_at_5_fpr,1,0.06,
logitguard_continuous,low,loss,tpr_at_10_fpr,1,0.12,
logitguard_continuous,low,margin,auc,1,0.5118,
logitguard_continuous,low,margin,balanced_accuracy,1,0.48,
logitguard_continuous,low,margin,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,margin,tpr_at_10_fpr,1,0.17,
logitguard_continuous,low,maximum_probability,auc,1,0.5118,
logitguard_continuous,low,maximum_probability,balanced_accuracy,1,0.48,
logitguard_continuous,low,maximum_probability,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,maximum_probability,tpr_at_10_fpr,1,0.17,
logitguard_continuous,low,nearby_query_logistic_q32,auc,1,0.5558000000000001,
logitguard_continuous,low,nearby_query_logistic_q32,balanced_accuracy,1,0.5650000000000001,
logitguard_continuous,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.17,
logitguard_continuous,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.19,
logitguard_quantized,high,confidence,auc,1,0.5539,
logitguard_quantized,high,confidence,balanced_accuracy,1,0.525,
logitguard_quantized,high,confidence,tpr_at_5_fpr,1,0.06,
logitguard_quantized,high,confidence,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,correctness,auc,1,0.51,
logitguard_quantized,high,correctness,balanced_accuracy,1,0.51,
logitguard_quantized,high,correctness,tpr_at_5_fpr,1,0.0,
logitguard_quantized,high,correctness,tpr_at_10_fpr,1,0.0,
logitguard_quantized,high,entropy,auc,1,0.5511,
logitguard_quantized,high,entropy,balanced_accuracy,1,0.55,
logitguard_quantized,high,entropy,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,entropy,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,global_true_class_log_odds,auc,1,0.583,
logitguard_quantized,high,global_true_class_log_odds,balanced_accuracy,1,0.535,
logitguard_quantized,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,learned_pv_stats_logistic,auc,1,0.54095,
logitguard_quantized,high,learned_pv_stats_logistic,balanced_accuracy,1,0.515,
logitguard_quantized,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.06,
logitguard_quantized,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,lira_offline,auc,1,0.50175,
logitguard_quantized,high,lira_offline,balanced_accuracy,1,0.5,
logitguard_quantized,high,lira_offline,tpr_at_5_fpr,1,0.02,
logitguard_quantized,high,lira_offline,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,lira_offline_fixed_variance,auc,1,0.5002,
logitguard_quantized,high,lira_offline_fixed_variance,balanced_accuracy,1,0.52,
logitguard_quantized,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.0,
logitguard_quantized,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.05,
logitguard_quantized,high,lira_online,auc,1,0.48800000000000004,
logitguard_quantized,high,lira_online,balanced_accuracy,1,0.495,
logitguard_quantized,high,lira_online,tpr_at_5_fpr,1,0.05,
logitguard_quantized,high,lira_online,tpr_at_10_fpr,1,0.12,
logitguard_quantized,high,lira_online_fixed_variance,auc,1,0.46395,
logitguard_quantized,high,lira_online_fixed_variance,balanced_accuracy,1,0.47,
logitguard_quantized,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.0,
logitguard_quantized,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.01,
logitguard_quantized,high,loss,auc,1,0.5539,
logitguard_quantized,high,loss,balanced_accuracy,1,0.525,
logitguard_quantized,high,loss,tpr_at_5_fpr,1,0.06,
logitguard_quantized,high,loss,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,margin,auc,1,0.5511,
logitguard_quantized,high,margin,balanced_accuracy,1,0.55,
logitguard_quantized,high,margin,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,margin,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,maximum_probability,auc,1,0.5511,
logitguard_quantized,high,maximum_probability,balanced_accuracy,1,0.55,
logitguard_quantized,high,maximum_probability,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,maximum_probability,tpr_at_10_fpr,1,0.06,
logitguard_quantized,high,nearby_query_logistic_q32,auc,1,0.5041,
logitguard_quantized,high,nearby_query_logistic_q32,balanced_accuracy,1,0.52,
logitguard_quantized,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.02,
logitguard_quantized,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.1,
logitguard_quantized,low,confidence,auc,1,0.4723,
logitguard_quantized,low,confidence,balanced_accuracy,1,0.495,
logitguard_quantized,low,confidence,tpr_at_5_fpr,1,0.04,
logitguard_quantized,low,confidence,tpr_at_10_fpr,1,0.1,
logitguard_quantized,low,correctness,auc,1,0.5,
logitguard_quantized,low,correctness,balanced_accuracy,1,0.5,
logitguard_quantized,low,correctness,tpr_at_5_fpr,1,0.0,
logitguard_quantized,low,correctness,tpr_at_10_fpr,1,0.0,
logitguard_quantized,low,entropy,auc,1,0.5112500000000001,
logitguard_quantized,low,entropy,balanced_accuracy,1,0.49,
logitguard_quantized,low,entropy,tpr_at_5_fpr,1,0.08,
logitguard_quantized,low,entropy,tpr_at_10_fpr,1,0.12,
logitguard_quantized,low,global_true_class_log_odds,auc,1,0.5272,
logitguard_quantized,low,global_true_class_log_odds,balanced_accuracy,1,0.5,
logitguard_quantized,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.1,
logitguard_quantized,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.15,
logitguard_quantized,low,learned_pv_stats_logistic,auc,1,0.51075,
logitguard_quantized,low,learned_pv_stats_logistic,balanced_accuracy,1,0.49,
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.08,
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.12,
logitguard_quantized,low,lira_offline,auc,1,0.5446,
logitguard_quantized,low,lira_offline,balanced_accuracy,1,0.5,
logitguard_quantized,low,lira_offline,tpr_at_5_fpr,1,0.11,
logitguard_quantized,low,lira_offline,tpr_at_10_fpr,1,0.2,
logitguard_quantized,low,lira_offline_fixed_variance,auc,1,0.55815,
logitguard_quantized,low,lira_offline_fixed_variance,balanced_accuracy,1,0.5449999999999999,
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.1,
logitguard_quantized,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.14,
logitguard_quantized,low,lira_online,auc,1,0.4516,
logitguard_quantized,low,lira_online,balanced_accuracy,1,0.45,
logitguard_quantized,low,lira_online,tpr_at_5_fpr,1,0.02,
logitguard_quantized,low,lira_online,tpr_at_10_fpr,1,0.06,
logitguard_quantized,low,lira_online_fixed_variance,auc,1,0.4599,
logitguard_quantized,low,lira_online_fixed_variance,balanced_accuracy,1,0.455,
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.07,
logitguard_quantized,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.12,
logitguard_quantized,low,loss,auc,1,0.4723,
logitguard_quantized,low,loss,balanced_accuracy,1,0.495,
logitguard_quantized,low,loss,tpr_at_5_fpr,1,0.04,
logitguard_quantized,low,loss,tpr_at_10_fpr,1,0.1,
logitguard_quantized,low,margin,auc,1,0.5112500000000001,
logitguard_quantized,low,margin,balanced_accuracy,1,0.49,
logitguard_quantized,low,margin,tpr_at_5_fpr,1,0.08,
logitguard_quantized,low,margin,tpr_at_10_fpr,1,0.12,
logitguard_quantized,low,maximum_probability,auc,1,0.5112500000000001,
logitguard_quantized,low,maximum_probability,balanced_accuracy,1,0.49,
logitguard_quantized,low,maximum_probability,tpr_at_5_fpr,1,0.08,
logitguard_quantized,low,maximum_probability,tpr_at_10_fpr,1,0.12,
logitguard_quantized,low,nearby_query_logistic_q32,auc,1,0.5668,
logitguard_quantized,low,nearby_query_logistic_q32,balanced_accuracy,1,0.54,
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.12,
logitguard_quantized,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.2,
measurementguard_continuous,high,confidence,auc,1,0.4995,
measurementguard_continuous,high,confidence,balanced_accuracy,1,0.505,
measurementguard_continuous,high,confidence,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,high,confidence,tpr_at_10_fpr,1,0.15,
measurementguard_continuous,high,correctness,auc,1,0.51,
measurementguard_continuous,high,correctness,balanced_accuracy,1,0.51,
measurementguard_continuous,high,correctness,tpr_at_5_fpr,1,0.0,
measurementguard_continuous,high,correctness,tpr_at_10_fpr,1,0.0,
measurementguard_continuous,high,entropy,auc,1,0.5124,
measurementguard_continuous,high,entropy,balanced_accuracy,1,0.51,
measurementguard_continuous,high,entropy,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,high,entropy,tpr_at_10_fpr,1,0.17,
measurementguard_continuous,high,global_true_class_log_odds,auc,1,0.5534,
measurementguard_continuous,high,global_true_class_log_odds,balanced_accuracy,1,0.56,
measurementguard_continuous,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.08,
measurementguard_continuous,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.15,
measurementguard_continuous,high,learned_pv_stats_logistic,auc,1,0.5099,
measurementguard_continuous,high,learned_pv_stats_logistic,balanced_accuracy,1,0.5,
measurementguard_continuous,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.12,
measurementguard_continuous,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.14,
measurementguard_continuous,high,lira_offline,auc,1,0.49439999999999995,
measurementguard_continuous,high,lira_offline,balanced_accuracy,1,0.5,
measurementguard_continuous,high,lira_offline,tpr_at_5_fpr,1,0.04,
measurementguard_continuous,high,lira_offline,tpr_at_10_fpr,1,0.07,
measurementguard_continuous,high,lira_offline_fixed_variance,auc,1,0.5009,
measurementguard_continuous,high,lira_offline_fixed_variance,balanced_accuracy,1,0.515,
measurementguard_continuous,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.05,
measurementguard_continuous,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
measurementguard_continuous,high,lira_online,auc,1,0.5138,
measurementguard_continuous,high,lira_online,balanced_accuracy,1,0.5,
measurementguard_continuous,high,lira_online,tpr_at_5_fpr,1,0.1,
measurementguard_continuous,high,lira_online,tpr_at_10_fpr,1,0.15,
measurementguard_continuous,high,lira_online_fixed_variance,auc,1,0.5677000000000001,
measurementguard_continuous,high,lira_online_fixed_variance,balanced_accuracy,1,0.53,
measurementguard_continuous,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.1,
measurementguard_continuous,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.2,
measurementguard_continuous,high,loss,auc,1,0.4995,
measurementguard_continuous,high,loss,balanced_accuracy,1,0.505,
measurementguard_continuous,high,loss,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,high,loss,tpr_at_10_fpr,1,0.15,
measurementguard_continuous,high,margin,auc,1,0.5124,
measurementguard_continuous,high,margin,balanced_accuracy,1,0.51,
measurementguard_continuous,high,margin,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,high,margin,tpr_at_10_fpr,1,0.17,
measurementguard_continuous,high,maximum_probability,auc,1,0.5124,
measurementguard_continuous,high,maximum_probability,balanced_accuracy,1,0.51,
measurementguard_continuous,high,maximum_probability,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,high,maximum_probability,tpr_at_10_fpr,1,0.17,
measurementguard_continuous,high,nearby_query_logistic_q32,auc,1,0.522,
measurementguard_continuous,high,nearby_query_logistic_q32,balanced_accuracy,1,0.475,
measurementguard_continuous,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.1,
measurementguard_continuous,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.12,
measurementguard_continuous,low,confidence,auc,1,0.471,
measurementguard_continuous,low,confidence,balanced_accuracy,1,0.4649999999999999,
measurementguard_continuous,low,confidence,tpr_at_5_fpr,1,0.02,
measurementguard_continuous,low,confidence,tpr_at_10_fpr,1,0.09,
measurementguard_continuous,low,correctness,auc,1,0.5,
measurementguard_continuous,low,correctness,balanced_accuracy,1,0.5,
measurementguard_continuous,low,correctness,tpr_at_5_fpr,1,0.0,
measurementguard_continuous,low,correctness,tpr_at_10_fpr,1,0.0,
measurementguard_continuous,low,entropy,auc,1,0.5579999999999999,
measurementguard_continuous,low,entropy,balanced_accuracy,1,0.54,
