target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots,aggregation,attack,feature_mode,calibration_timestamp,snapshot_manifest_sha256,n_simulator_replicates,mean_auc,sd_across_simulator_seeds
MNIST_QNN_zz_r5_d2_s43,zz_r5_d2,zz,5,2,43,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5647724999999999,0.016234289200126196
MNIST_QNN_zz_r5_d2_s43,zz_r5_d2,zz,5,2,43,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5211125,0.01816144515939679
MNIST_QNN_zz_r5_d2_s44,zz_r5_d2,zz,5,2,44,43,exact,0,0,0,exact,learned_mlp_pv_plus_stats,pv+stats,,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,1,0.52325,
MNIST_QNN_zz_r5_d2_s44,zz_r5_d2,zz,5,2,44,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5601575000000001,0.02030403302165472
MNIST_QNN_zz_r5_d2_s44,zz_r5_d2,zz,5,2,44,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5507375000000001,0.03689894467400867
MNIST_QNN_zz_r5_d2_s45,zz_r5_d2,zz,5,2,45,43,exact,0,0,0,exact,learned_mlp_pv_plus_stats,pv+stats,,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,1,0.5828,
MNIST_QNN_zz_r5_d2_s45,zz_r5_d2,zz,5,2,45,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5776675,0.019281759695226077
MNIST_QNN_zz_r5_d2_s45,zz_r5_d2,zz,5,2,45,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.517835,0.02931876816420953
MNIST_QNN_zz_r5_d6_s43,zz_r5_d6,zz,5,6,43,43,exact,0,0,0,exact,learned_mlp_pv_plus_stats,pv+stats,,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,1,0.6706,
MNIST_QNN_zz_r5_d6_s43,zz_r5_d6,zz,5,6,43,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.678655,0.02529186243746306
MNIST_QNN_zz_r5_d6_s43,zz_r5_d6,zz,5,6,43,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.5444549999999999,0.031613292299284446
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,exact,0,0,0,exact,learned_mlp_pv_plus_stats,pv+stats,,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,1,0.6846500000000001,
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.6893625,0.017916303290888745
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.52589,0.03265751189746909
MNIST_QNN_zz_r5_d6_s45,zz_r5_d6,zz,5,6,45,43,exact,0,0,0,exact,learned_mlp_pv_plus_stats,pv+stats,,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,1,0.7177250000000001,
MNIST_QNN_zz_r5_d6_s45,zz_r5_d6,zz,5,6,45,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.7065775000000001,0.016366812838790587
MNIST_QNN_zz_r5_d6_s45,zz_r5_d6,zz,5,6,45,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_plus_stats,pv+stats,2026-08-18T20:33:07+08:00,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,10,0.536455,0.03760874935141791
