target_id,experiment,dataset,architecture,run_id,model_seed,data_seed,attacker_seed,membership_convention,n_wires,depth,target_train_acc,target_test_acc,target_gap_acc,attack_acc,attack_auc,attack_f1,attack_precision,attack_recall,tpr@fpr=0.001,tpr@fpr=0.01,tpr@fpr=0.05,tpr@fpr=0.1,tuning_method,cv_best_auc,final_epochs,attack_results_json
CREDIT_QNN_z_r5_d6_b07,satml_credit_factorial,credit_default,QNN,-1,30267,20267,2026,"1=member,0=nonmember",6,6,0.825,0.763,0.061999999999999944,0.9090909090909091,0.5301874999999999,0.0,0.0,0.0,0.025,0.05,0.05,0.1,optuna,0.6099804687500001,26,satml_results/credit_factorial/learned_mia/CREDIT_QNN_z_r5_d6_b07/attack_results.json
CREDIT_QNN_z_r5_d6_b08,satml_credit_factorial,credit_default,QNN,-1,30268,20268,2026,"1=member,0=nonmember",6,6,0.82,0.768,0.051999999999999935,0.9090909090909091,0.5386875,0.0,0.0,0.0,0.0,0.025,0.1,0.2,optuna,0.58048828125,6,satml_results/credit_factorial/learned_mia/CREDIT_QNN_z_r5_d6_b08/attack_results.json
CREDIT_QNN_zz_r1_d2_b01,satml_credit_factorial,credit_default,QNN,-1,30261,20261,2026,"1=member,0=nonmember",6,2,0.81,0.781,0.029000000000000026,0.9090909090909091,0.49649999999999994,0.0,0.0,0.0,0.0,0.025,0.075,0.15,optuna,0.5423437499999999,4,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b01/attack_results.json
CREDIT_QNN_zz_r1_d2_b02,satml_credit_factorial,credit_default,QNN,-1,30262,20262,2026,"1=member,0=nonmember",6,2,0.825,0.7645,0.0605,0.9090909090909091,0.5326875,0.0,0.0,0.0,0.0,0.025,0.025,0.1,optuna,0.56345703125,6,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b02/attack_results.json
CREDIT_QNN_zz_r1_d2_b03,satml_credit_factorial,credit_default,QNN,-1,30263,20263,2026,"1=member,0=nonmember",6,2,0.775,0.7695,0.00550000000000006,0.9090909090909091,0.57725,0.0,0.0,0.0,0.025,0.05,0.05,0.125,optuna,0.5391210937500001,5,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b03/attack_results.json
CREDIT_QNN_zz_r1_d2_b04,satml_credit_factorial,credit_default,QNN,-1,30264,20264,2026,"1=member,0=nonmember",6,2,0.82,0.7755,0.044499999999999984,0.9090909090909091,0.5108124999999999,0.0,0.0,0.0,0.0,0.025,0.075,0.075,optuna,0.63171875,17,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b04/attack_results.json
CREDIT_QNN_zz_r1_d2_b05,satml_credit_factorial,credit_default,QNN,-1,30265,20265,2026,"1=member,0=nonmember",6,2,0.815,0.773,0.041999999999999926,0.9090909090909091,0.522125,0.0,0.0,0.0,0.0,0.025,0.1,0.125,optuna,0.55458984375,10,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b05/attack_results.json
CREDIT_QNN_zz_r1_d2_b06,satml_credit_factorial,credit_default,QNN,-1,30266,20266,2026,"1=member,0=nonmember",6,2,0.855,0.777,0.07799999999999996,0.9090909090909091,0.49528124999999995,0.0,0.0,0.0,0.0,0.0,0.05,0.1,optuna,0.61736328125,11,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b06/attack_results.json
CREDIT_QNN_zz_r1_d2_b07,satml_credit_factorial,credit_default,QNN,-1,30267,20267,2026,"1=member,0=nonmember",6,2,0.795,0.7705,0.024500000000000077,0.9090909090909091,0.51484375,0.0,0.0,0.0,0.0,0.0,0.05,0.075,optuna,0.5294921875,24,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b07/attack_results.json
CREDIT_QNN_zz_r1_d2_b08,satml_credit_factorial,credit_default,QNN,-1,30268,20268,2026,"1=member,0=nonmember",6,2,0.79,0.7755,0.014500000000000068,0.9090909090909091,0.49893750000000003,0.0,0.0,0.0,0.0,0.025,0.025,0.025,optuna,0.53640625,11,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d2_b08/attack_results.json
CREDIT_QNN_zz_r1_d6_b01,satml_credit_factorial,credit_default,QNN,-1,30261,20261,2026,"1=member,0=nonmember",6,6,0.815,0.7885,0.026499999999999968,0.9090909090909091,0.5070625,0.0,0.0,0.0,0.0,0.05,0.075,0.1,optuna,0.5506249999999999,3,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b01/attack_results.json
CREDIT_QNN_zz_r1_d6_b02,satml_credit_factorial,credit_default,QNN,-1,30262,20262,2026,"1=member,0=nonmember",6,6,0.825,0.78,0.04499999999999993,0.9090909090909091,0.5556875,0.0,0.0,0.0,0.075,0.075,0.1,0.1,optuna,0.563017578125,12,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b02/attack_results.json
CREDIT_QNN_zz_r1_d6_b03,satml_credit_factorial,credit_default,QNN,-1,30263,20263,2026,"1=member,0=nonmember",6,6,0.795,0.779,0.016000000000000014,0.9090909090909091,0.5475000000000001,0.0,0.0,0.0,0.0,0.0,0.05,0.075,optuna,0.5585351562499999,15,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b03/attack_results.json
CREDIT_QNN_zz_r1_d6_b04,satml_credit_factorial,credit_default,QNN,-1,30264,20264,2026,"1=member,0=nonmember",6,6,0.81,0.7785,0.031500000000000083,0.9090909090909091,0.565875,0.0,0.0,0.0,0.025,0.025,0.025,0.025,optuna,0.6290625000000001,22,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b04/attack_results.json
CREDIT_QNN_zz_r1_d6_b05,satml_credit_factorial,credit_default,QNN,-1,30265,20265,2026,"1=member,0=nonmember",6,6,0.805,0.7715,0.033500000000000085,0.9090909090909091,0.5100625,0.0,0.0,0.0,0.025,0.05,0.1,0.175,optuna,0.5718457031249999,12,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b05/attack_results.json
CREDIT_QNN_zz_r1_d6_b06,satml_credit_factorial,credit_default,QNN,-1,30266,20266,2026,"1=member,0=nonmember",6,6,0.84,0.796,0.04399999999999993,0.9090909090909091,0.44587499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.025,optuna,0.610625,11,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b06/attack_results.json
CREDIT_QNN_zz_r1_d6_b07,satml_credit_factorial,credit_default,QNN,-1,30267,20267,2026,"1=member,0=nonmember",6,6,0.83,0.771,0.05899999999999994,0.9090909090909091,0.5585,0.0,0.0,0.0,0.025,0.025,0.1,0.125,optuna,0.5428515624999999,3,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b07/attack_results.json
CREDIT_QNN_zz_r1_d6_b08,satml_credit_factorial,credit_default,QNN,-1,30268,20268,2026,"1=member,0=nonmember",6,6,0.785,0.7755,0.009500000000000064,0.9090909090909091,0.47624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.025,optuna,0.5667089843750001,16,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r1_d6_b08/attack_results.json
CREDIT_QNN_zz_r5_d2_b01,satml_credit_factorial,credit_default,QNN,-1,30261,20261,2026,"1=member,0=nonmember",6,2,0.835,0.7645,0.07050000000000001,0.9090909090909091,0.5603750000000001,0.0,0.0,0.0,0.0,0.0,0.05,0.1,optuna,0.5769140625,24,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b01/attack_results.json
CREDIT_QNN_zz_r5_d2_b02,satml_credit_factorial,credit_default,QNN,-1,30262,20262,2026,"1=member,0=nonmember",6,2,0.83,0.758,0.07199999999999995,0.9090909090909091,0.5345624999999999,0.0,0.0,0.0,0.0,0.025,0.025,0.075,optuna,0.5666015625,14,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b02/attack_results.json
CREDIT_QNN_zz_r5_d2_b03,satml_credit_factorial,credit_default,QNN,-1,30263,20263,2026,"1=member,0=nonmember",6,2,0.85,0.739,0.11099999999999999,0.9090909090909091,0.58475,0.0,0.0,0.0,0.05,0.05,0.1,0.175,optuna,0.60052734375,8,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b03/attack_results.json
CREDIT_QNN_zz_r5_d2_b04,satml_credit_factorial,credit_default,QNN,-1,30264,20264,2026,"1=member,0=nonmember",6,2,0.825,0.745,0.07999999999999996,0.9090909090909091,0.5050625,0.0,0.0,0.0,0.0,0.0,0.075,0.15,optuna,0.607412109375,25,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b04/attack_results.json
CREDIT_QNN_zz_r5_d2_b05,satml_credit_factorial,credit_default,QNN,-1,30265,20265,2026,"1=member,0=nonmember",6,2,0.82,0.7415,0.0784999999999999,0.9090909090909091,0.533625,0.0,0.0,0.0,0.0,0.0,0.025,0.075,optuna,0.58896484375,15,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b05/attack_results.json
CREDIT_QNN_zz_r5_d2_b06,satml_credit_factorial,credit_default,QNN,-1,30266,20266,2026,"1=member,0=nonmember",6,2,0.855,0.7785,0.07650000000000001,0.9090909090909091,0.476625,0.0,0.0,0.0,0.0,0.0,0.025,0.1,optuna,0.6015625,7,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b06/attack_results.json
CREDIT_QNN_zz_r5_d2_b07,satml_credit_factorial,credit_default,QNN,-1,30267,20267,2026,"1=member,0=nonmember",6,2,0.825,0.7675,0.057499999999999996,0.9090909090909091,0.5514375,0.0,0.0,0.0,0.0,0.05,0.1,0.175,optuna,0.5755273437499999,26,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b07/attack_results.json
CREDIT_QNN_zz_r5_d2_b08,satml_credit_factorial,credit_default,QNN,-1,30268,20268,2026,"1=member,0=nonmember",6,2,0.8,0.7705,0.02950000000000008,0.9090909090909091,0.5143125000000001,0.0,0.0,0.0,0.0,0.0,0.05,0.125,optuna,0.5467187499999999,4,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d2_b08/attack_results.json
CREDIT_QNN_zz_r5_d6_b01,satml_credit_factorial,credit_default,QNN,-1,30261,20261,2026,"1=member,0=nonmember",6,6,0.855,0.75,0.10499999999999998,0.9090909090909091,0.597125,0.0,0.0,0.0,0.0,0.075,0.1,0.15,optuna,0.6171484374999999,6,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b01/attack_results.json
CREDIT_QNN_zz_r5_d6_b02,satml_credit_factorial,credit_default,QNN,-1,30262,20262,2026,"1=member,0=nonmember",6,6,0.855,0.7645,0.09050000000000002,0.9090909090909091,0.637875,0.0,0.0,0.0,0.05,0.1,0.15,0.225,optuna,0.5784765624999999,19,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b02/attack_results.json
CREDIT_QNN_zz_r5_d6_b03,satml_credit_factorial,credit_default,QNN,-1,30263,20263,2026,"1=member,0=nonmember",6,6,0.86,0.728,0.132,0.9090909090909091,0.599,0.0,0.0,0.0,0.025,0.075,0.075,0.1,optuna,0.6382617187500002,9,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b03/attack_results.json
CREDIT_QNN_zz_r5_d6_b04,satml_credit_factorial,credit_default,QNN,-1,30264,20264,2026,"1=member,0=nonmember",6,6,0.895,0.7395,0.15549999999999997,0.9090909090909091,0.4885,0.0,0.0,0.0,0.0,0.0,0.025,0.125,optuna,0.6803515625,32,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b04/attack_results.json
CREDIT_QNN_zz_r5_d6_b05,satml_credit_factorial,credit_default,QNN,-1,30265,20265,2026,"1=member,0=nonmember",6,6,0.845,0.7475,0.09749999999999992,0.9090909090909091,0.6050625,0.0,0.0,0.0,0.0,0.1,0.175,0.2,optuna,0.61904296875,6,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b05/attack_results.json
CREDIT_QNN_zz_r5_d6_b06,satml_credit_factorial,credit_default,QNN,-1,30266,20266,2026,"1=member,0=nonmember",6,6,0.845,0.785,0.05999999999999994,0.9090909090909091,0.5233125,0.0,0.0,0.0,0.0,0.0,0.025,0.1,optuna,0.631796875,10,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b06/attack_results.json
CREDIT_QNN_zz_r5_d6_b07,satml_credit_factorial,credit_default,QNN,-1,30267,20267,2026,"1=member,0=nonmember",6,6,0.855,0.763,0.09199999999999997,0.9090909090909091,0.5173749999999999,0.0,0.0,0.0,0.0,0.025,0.05,0.075,optuna,0.605546875,5,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b07/attack_results.json
CREDIT_QNN_zz_r5_d6_b08,satml_credit_factorial,credit_default,QNN,-1,30268,20268,2026,"1=member,0=nonmember",6,6,0.835,0.776,0.05899999999999994,0.9090909090909091,0.49374999999999997,0.0,0.0,0.0,0.0,0.0,0.05,0.1,optuna,0.60892578125,6,satml_results/credit_factorial/learned_mia/CREDIT_QNN_zz_r5_d6_b08/attack_results.json
