target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,weight_decay,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,feature_angle_scale,source_run_id,ql_rev,batch_size,epochs,extra_feats,credit_data_path,credit_pca_components,block_id,init_seed,split_seed,role,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p01,tpr_at_requested_fpr_0p01_record_ci95_low,tpr_at_requested_fpr_0p01_record_ci95_high,tpr_at_requested_fpr_0p01_valid_bootstrap_replicates,attained_fpr_0p01,expected_false_positives_0p01,resolvable_0p01,tpr_at_requested_fpr_0p05,tpr_at_requested_fpr_0p05_record_ci95_low,tpr_at_requested_fpr_0p05_record_ci95_high,tpr_at_requested_fpr_0p05_valid_bootstrap_replicates,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,tpr_at_requested_fpr_0p1_record_ci95_low,tpr_at_requested_fpr_0p1_record_ci95_high,tpr_at_requested_fpr_0p1_valid_bootstrap_replicates,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
CREDIT_QNN_eff_su2_r1_d6_b04,correctness,0.489,0.45724375,0.51975,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,20264,eff_su2_r1_d6,eff_su2_r1_d6,,0.5,0.0,0.0,0.0,inf,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b04,max_probability,0.45164625,0.40995943749999997,0.49290262500000004,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,20264,eff_su2_r1_d6,eff_su2_r1_d6,,0.4845,-0.031000000000000028,0.945,0.976,0.5022616982460022,5,0.0,0.0,0.0,10000,0.0005,20.0,True,0.025,0.005,0.055,10000,0.042,100.0,True,0.06,0.03,0.1,10000,0.077,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,loss,0.5121525,0.4703691875,0.554730125,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.49875,-0.0024999999999999467,0.645,0.6475,-1.5015698671340942,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.065,0.025,0.105,10000,0.05,100.0,True,0.13,0.08,0.18,10000,0.1,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,entropy,0.4873675,0.4451595625,0.5295183124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.4855,-0.02899999999999997,0.26,0.289,-0.36970555782318115,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.06,0.02,0.095,10000,0.047,100.0,True,0.12,0.075,0.17,10000,0.09,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,confidence,0.4873675,0.4451123125,0.5288180625000001,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.4855,-0.02899999999999997,0.26,0.289,0.8785998225212097,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.06,0.02,0.095,10000,0.047,100.0,True,0.12,0.075,0.17,10000,0.09,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,margin,0.4873675,0.4454486875,0.5299111249999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.4855,-0.02899999999999997,0.26,0.289,0.7571995854377747,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.06,0.02,0.095,10000,0.047,100.0,True,0.12,0.075,0.175,10000,0.09,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,correctness,0.50375,0.47375,0.533,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.492,-0.016000000000000014,0.45,0.466,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b05,max_probability,0.4873675,0.4450318125,0.5296695625,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,20265,eff_su2_r1_d6,eff_su2_r1_d6,,0.4855,-0.02899999999999997,0.26,0.289,0.8785998225212097,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.06,0.02,0.095,10000,0.047,100.0,True,0.12,0.075,0.17,10000,0.09,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,loss,0.5239175,0.4824544375,0.56434875,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.499,-0.0020000000000000018,0.68,0.682,-0.49047356843948364,5,0.005,0.0,0.02,10000,0.0085,20.0,True,0.04,0.015,0.075,10000,0.0395,100.0,True,0.125,0.065,0.165,10000,0.099,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,entropy,0.49259,0.45034756249999996,0.5351250624999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.47025,-0.05949999999999994,0.465,0.5245,-0.39380553364753723,5,0.005,0.0,0.015,10000,0.0085,20.0,True,0.04,0.015,0.07,10000,0.042,100.0,True,0.095,0.05,0.145,10000,0.0985,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,confidence,0.49259,0.449812375,0.5350634375,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.47025,-0.05949999999999994,0.465,0.5245,0.8660615682601929,5,0.005,0.0,0.015,10000,0.0085,20.0,True,0.04,0.015,0.07,10000,0.042,100.0,True,0.095,0.05,0.15,10000,0.0985,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,margin,0.49259,0.45065487499999995,0.5348706249999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.47025,-0.05949999999999994,0.465,0.5245,0.7321231365203857,5,0.005,0.0,0.015,10000,0.0085,20.0,True,0.04,0.015,0.07,10000,0.042,100.0,True,0.095,0.05,0.145,10000,0.0985,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,correctness,0.52225,0.494,0.54925,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.52225,0.044499999999999984,0.835,0.7905,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b06,max_probability,0.49259,0.449444625,0.53473775,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b06/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,20266,eff_su2_r1_d6,eff_su2_r1_d6,,0.47025,-0.05949999999999994,0.465,0.5245,0.8660615682601929,5,0.005,0.0,0.015,10000,0.0085,20.0,True,0.04,0.015,0.07,10000,0.042,100.0,True,0.095,0.05,0.15,10000,0.0985,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,loss,0.5048325,0.463926875,0.5458500624999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.47950000000000004,-0.041000000000000036,0.495,0.536,-0.4274320900440216,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.05,0.02,0.085,10000,0.044,100.0,True,0.115,0.07,0.165,10000,0.096,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,entropy,0.48908999999999997,0.4460075625,0.5308678125,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.471,-0.057999999999999996,0.295,0.353,-0.4786744713783264,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.055,0.02,0.09,10000,0.0475,100.0,True,0.105,0.06,0.16,10000,0.1,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,confidence,0.48909,0.4469935,0.5313021874999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.471,-0.057999999999999996,0.295,0.353,0.8151460289955139,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.055,0.02,0.09,10000,0.0475,100.0,True,0.105,0.06,0.16,10000,0.1,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,margin,0.48908999999999997,0.4473744375,0.5310926874999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.471,-0.057999999999999996,0.295,0.353,0.6302921772003174,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.055,0.02,0.085,10000,0.0475,100.0,True,0.105,0.06,0.155,10000,0.1,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,correctness,0.505,0.4745,0.5345,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.49024999999999996,-0.019499999999999962,0.45,0.4695,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b07,max_probability,0.48909,0.44640687500000004,0.5318476875,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b07/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,20267,eff_su2_r1_d6,eff_su2_r1_d6,,0.471,-0.057999999999999996,0.295,0.353,0.8151460289955139,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.055,0.02,0.08512499999999819,10000,0.0475,100.0,True,0.105,0.06,0.155,10000,0.1,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,loss,0.49311000000000005,0.453022375,0.5339883124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.4945,-0.01100000000000001,0.855,0.866,-1.4651262760162354,5,0.01,0.0,0.03,10000,0.009,20.0,True,0.04,0.015,0.075,10000,0.049,100.0,True,0.08,0.04,0.125,10000,0.099,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,entropy,0.47924,0.43773725,0.52004825,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.492,-0.016000000000000014,0.83,0.846,-0.6286529302597046,5,0.0,0.0,0.025,10000,0.0005,20.0,True,0.035,0.01,0.065,10000,0.036,100.0,True,0.065,0.035,0.105,10000,0.091,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,confidence,0.47924,0.43878675,0.5199983125,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.492,-0.016000000000000014,0.83,0.846,0.6776166558265686,5,0.0,0.0,0.025,10000,0.0005,20.0,True,0.035,0.01,0.065,10000,0.036,100.0,True,0.065,0.035,0.105,10000,0.091,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,margin,0.47924000000000005,0.4389216875,0.5195933125,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.492,-0.016000000000000014,0.83,0.846,0.35523325204849243,5,0.0,0.0,0.025,10000,0.0005,20.0,True,0.035,0.01,0.065,10000,0.036,100.0,True,0.065,0.035,0.105,10000,0.091,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,correctness,0.5005,0.47025,0.52925,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.48949999999999994,-0.02100000000000002,0.29,0.311,inf,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r1_d6_b08,max_probability,0.47924,0.4387795,0.51960525,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r1_d6_b08/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,20268,eff_su2_r1_d6,eff_su2_r1_d6,,0.492,-0.016000000000000014,0.83,0.846,0.6776166558265686,5,0.0,0.0,0.025,10000,0.0005,20.0,True,0.035,0.015,0.065,10000,0.036,100.0,True,0.065,0.035,0.105,10000,0.091,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,loss,0.5298925,0.48962975000000003,0.5702925,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.5385,0.07700000000000007,0.685,0.608,-0.31787756085395813,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.045,0.015,0.075,10000,0.0495,100.0,True,0.11,0.06,0.16,10000,0.0975,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,entropy,0.49979874999999996,0.45804734375,0.541092375,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.50575,0.011500000000000066,0.775,0.7635,-0.58309406042099,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.04,0.015,0.07,10000,0.045,100.0,True,0.09,0.045,0.14,10000,0.0995,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,confidence,0.49979874999999996,0.45861243749999997,0.5416153125,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.50575,0.011500000000000066,0.775,0.7635,0.7301656007766724,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.04,0.015,0.07,10000,0.045,100.0,True,0.09,0.045,0.145,10000,0.0995,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,margin,0.49979874999999996,0.4584923125,0.5415231562499999,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.50575,0.011500000000000066,0.775,0.7635,0.46033117175102234,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.04,0.015,0.07,10000,0.045,100.0,True,0.09,0.045,0.14,10000,0.0995,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,correctness,0.52475,0.49675,0.552,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.5247499999999999,0.04949999999999999,0.825,0.7755,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
CREDIT_QNN_eff_su2_r5_d2_b01,max_probability,0.49979874999999996,0.45815181250000003,0.5414752500000001,10000,200,2000,0.0005,0=member,satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,20261,eff_su2_r5_d2,eff_su2_r5_d2,,0.50575,0.011500000000000066,0.775,0.7635,0.7301656007766724,5,0.0,0.0,0.01,10000,0.0005,20.0,True,0.04,0.015,0.07,10000,0.045,100.0,True,0.09,0.045,0.14,10000,0.0995,200.0,True
