source_file,status,error,target_id,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss,gap,membership_convention,n_member,n_nonmember,fpr_resolution,meta_target_id,meta_experiment,meta_dataset,meta_architecture,meta_model_type,meta_run_id,meta_model_seed,meta_data_seed,meta_seed,meta_membership_convention,meta_attack_feature_mode,meta_learning_rate,meta_weight_decay,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_fm_kind,meta_reps,meta_fm_ent,meta_fm_op,meta_pad_mode,meta_vector_train,meta_vector_valid,meta_vector_test,meta_feature_angle_scale,resource_trainable_parameters_total,resource_trainable_parameters_quantum,resource_trainable_parameters_classical,resource_trainable_parameters_unclassified,resource_quantum_gate_count_total,resource_quantum_one_qubit_gates,resource_quantum_two_qubit_gates,resource_gate_count_scope,resource_qcnn_frontend_included,experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d2_b05,0.8050000071525574,0.4157627522945404,0.7649999856948853,0.5384362936019897,0.7720000147819519,0.5355647206306458,0.03299999237060547,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d2_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,60,46,14,0,131,96,35,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,eff_su2_r5_d2,eff_su2_r5_d2,eff_su2,cx,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b06/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d2_b06,0.8550000190734863,0.36135828495025635,0.800000011920929,0.5053888559341431,0.7870000004768372,0.5209186673164368,0.06800001859664917,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d2_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,60,46,14,0,131,96,35,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,eff_su2_r5_d2,eff_su2_r5_d2,eff_su2,cx,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b07/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d2_b07,0.8349999785423279,0.42509734630584717,0.7400000095367432,0.556071937084198,0.7584999799728394,0.520211398601532,0.07649999856948853,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d2_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,60,46,14,0,131,96,35,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,eff_su2_r5_d2,eff_su2_r5_d2,eff_su2,cx,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d2_b08/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d2_b08,0.800000011920929,0.43872982263565063,0.7649999856948853,0.5927028656005859,0.7705000042915344,0.5289595723152161,0.02950000762939453,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d2_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,60,46,14,0,131,96,35,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,eff_su2_r5_d2,eff_su2_r5_d2,eff_su2,cx,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b01/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b01,0.8299999833106995,0.384592205286026,0.7900000214576721,0.46910154819488525,0.7835000157356262,0.49598264694213867,0.04649996757507324,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b02/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b02,0.8500000238418579,0.3682093024253845,0.800000011920929,0.4536184072494507,0.7609999775886536,0.5210825204849243,0.08900004625320435,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b03/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b03,0.8299999833106995,0.3913578689098358,0.7649999856948853,0.5528780221939087,0.7754999995231628,0.5229780673980713,0.05449998378753662,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b04/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b04,0.8899999856948853,0.26475706696510315,0.7850000262260437,0.6624523401260376,0.7549999952316284,0.6600822806358337,0.13499999046325684,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b05/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b05,0.8149999976158142,0.3977481424808502,0.7799999713897705,0.5460046529769897,0.7630000114440918,0.536251962184906,0.05199998617172241,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b06/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b06,0.8550000190734863,0.34218525886535645,0.7900000214576721,0.5028076767921448,0.7919999957084656,0.5223814249038696,0.06300002336502075,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b07/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b07,0.824999988079071,0.4166576862335205,0.7450000047683716,0.5830774903297424,0.7680000066757202,0.5223435163497925,0.05699998140335083,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_eff_su2_r5_d6_b08/target_attack_data.pt,ok,,CREDIT_QNN_eff_su2_r5_d6_b08,0.8199999928474426,0.4156796932220459,0.7400000095367432,0.5760464668273926,0.7714999914169312,0.5203419327735901,0.048500001430511475,0=member,200,2000,0.0005,CREDIT_QNN_eff_su2_r5_d6_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,2000,1.0,152,138,14,0,223,168,55,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b01/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b01,0.8149999976158142,0.4393397569656372,0.7799999713897705,0.4826129972934723,0.784500002861023,0.5088832974433899,0.03049999475479126,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b02/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b02,0.8100000023841858,0.4308222234249115,0.7649999856948853,0.4890282154083252,0.7674999833106995,0.5097131729125977,0.04250001907348633,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b03/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b03,0.7850000262260437,0.4667006731033325,0.7799999713897705,0.5284531116485596,0.7764999866485596,0.5115177631378174,0.00850003957748413,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b04/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b04,0.7749999761581421,0.40657973289489746,0.7749999761581421,0.5767198801040649,0.777999997138977,0.5521679520606995,-0.003000020980834961,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b05/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b05,0.7950000166893005,0.453438937664032,0.7699999809265137,0.5388110876083374,0.7730000019073486,0.5238611102104187,0.022000014781951904,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b06/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b06,0.8299999833106995,0.39390987157821655,0.8199999928474426,0.5130544304847717,0.7850000262260437,0.5185465216636658,0.04499995708465576,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b07/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b07,0.7950000166893005,0.4639849066734314,0.7749999761581421,0.5496228933334351,0.7735000252723694,0.5098719000816345,0.021499991416931152,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d2_b08/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d2_b08,0.7950000166893005,0.47782909870147705,0.7799999713897705,0.5714120268821716,0.7749999761581421,0.5233254432678223,0.020000040531158447,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d2_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,60,46,14,0,58,48,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b01/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b01,0.824999988079071,0.41866984963417053,0.7950000166893005,0.4757511019706726,0.7889999747276306,0.49115750193595886,0.03600001335144043,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b02/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b02,0.824999988079071,0.4247991442680359,0.800000011920929,0.45045214891433716,0.7699999809265137,0.5078907608985901,0.05500000715255737,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b03/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b03,0.7850000262260437,0.45445406436920166,0.7799999713897705,0.528528094291687,0.7774999737739563,0.5071259140968323,0.007500052452087402,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b04/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b04,0.824999988079071,0.3676982522010803,0.7950000166893005,0.5322239995002747,0.7770000100135803,0.5513032078742981,0.04799997806549072,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b05/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b05,0.8050000071525574,0.4315195381641388,0.7699999809265137,0.542806088924408,0.7730000019073486,0.5299896597862244,0.03200000524520874,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b06/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b06,0.8299999833106995,0.370921790599823,0.7850000262260437,0.5296652913093567,0.7894999980926514,0.5237354636192322,0.040499985218048096,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b07/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b07,0.8100000023841858,0.4484803080558777,0.7599999904632568,0.5525197386741638,0.7670000195503235,0.5153235197067261,0.042999982833862305,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r1_d6_b08/target_attack_data.pt,ok,,CREDIT_QNN_z_r1_d6_b08,0.7900000214576721,0.47150689363479614,0.7749999761581421,0.5626093149185181,0.7760000228881836,0.5231925249099731,0.013999998569488525,0=member,200,2000,0.0005,CREDIT_QNN_z_r1_d6_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,152,138,14,0,150,120,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b01/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b01,0.8050000071525574,0.430878609418869,0.7649999856948853,0.5232955813407898,0.7680000066757202,0.5260294675827026,0.03700000047683716,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b02/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b02,0.8299999833106995,0.4178200960159302,0.7699999809265137,0.5367357730865479,0.7605000138282776,0.5376798510551453,0.06949996948242188,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b03/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b03,0.8349999785423279,0.3884509205818176,0.7599999904632568,0.6647313833236694,0.7519999742507935,0.5695747137069702,0.08300000429153442,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,z_r5_d2,z_r5_d2,z,,5,2,1.0
