target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.5571,0.505,0.06,0.13,-0.5,artifact_fixed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,learned_pv_stats_logistic,adaptive_defended_calibration,0.5578,0.55,0.06,0.13,0.4893549263987955,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,loss,adaptive_defended_calibration,0.536,0.5,0.06,0.24,-0.5859733819961548,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,confidence,adaptive_defended_calibration,0.536,0.5,0.06,0.24,0.5565750598907471,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.45030000000000003,0.48,0.04,0.11,-0.7988801002502441,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,entropy,adaptive_defended_calibration,0.45030000000000003,0.48,0.04,0.11,0.5018579363822937,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,margin,adaptive_defended_calibration,0.45030000000000003,0.48,0.04,0.11,-0.5977601706981659,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.47500000000000003,0.505,0.08,0.12,0.5411221946448885,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,loss,adaptive_defended_calibration,0.5453,0.53,0.06,0.08,-0.1934453323483467,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,confidence,adaptive_defended_calibration,0.5453,0.53,0.06,0.08,0.8241149187088013,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,maximum_probability,adaptive_defended_calibration,0.5191,0.505,0.06,0.08,0.8241149187088013,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,entropy,adaptive_defended_calibration,0.5191,0.505,0.06,0.08,-0.46509598195552826,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,margin,adaptive_defended_calibration,0.5191,0.505,0.06,0.08,0.6482298374176025,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.5321,0.5249999999999999,0.06,0.08,0.5637440845122927,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,loss,adaptive_defended_calibration,0.5497,0.53,0.08,0.12,-0.2237449213862419,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.5497,0.53,0.08,0.12,0.7995190620422363,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.5458,0.535,0.03,0.11,0.8103112876415253,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.5458,0.535,0.03,0.11,-0.4857712686061859,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,margin,adaptive_defended_calibration,0.5458,0.535,0.03,0.11,0.6206225454807281,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5363,0.51,0.08,0.12,0.4685446608372412,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,loss,adaptive_defended_calibration,0.5539,0.525,0.06,0.06,-0.2184550166130066,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.5539,0.525,0.06,0.06,0.8037611842155457,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.5511,0.55,0.03,0.06,0.8099936544895172,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.5511,0.55,0.03,0.06,-0.4862244725227356,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,margin,adaptive_defended_calibration,0.5511,0.55,0.03,0.06,0.6199873089790344,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.54095,0.515,0.06,0.06,0.4748020996568618,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.4995,0.505,0.13,0.15,-0.17050276696681976,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.4995,0.505,0.13,0.15,0.8432407975196838,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.5124,0.51,0.13,0.17,0.8432407975196838,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.5124,0.51,0.13,0.17,-0.4342563599348068,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.5124,0.51,0.13,0.17,0.6864815950393677,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5099,0.5,0.12,0.14,0.5628178233435555,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,loss,adaptive_defended_calibration,0.5473,0.525,0.14,0.17,-0.1723264753818512,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,confidence,adaptive_defended_calibration,0.5473,0.525,0.14,0.17,0.8417043387889862,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.5252,0.505,0.13,0.16,0.8473484218120575,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,entropy,adaptive_defended_calibration,0.5252,0.505,0.13,0.16,-0.42726773023605347,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,margin,adaptive_defended_calibration,0.5252,0.505,0.13,0.16,0.694696843624115,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.5391,0.52,0.14,0.17,0.5627536780124784,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,loss,adaptive_defended_calibration,0.4612,0.495,0.07,0.12,-0.16578751802444458,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,confidence,adaptive_defended_calibration,0.4612,0.495,0.07,0.12,0.8472280204296112,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.4863,0.51,0.08,0.15,0.8472280204296112,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,entropy,adaptive_defended_calibration,0.4863,0.51,0.08,0.15,-0.4274756908416748,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,margin,adaptive_defended_calibration,0.4863,0.51,0.08,0.15,0.6944560408592224,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.4937,0.47,0.09,0.14,0.5622280343128657,
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.4718,0.49,0.07,0.14,-0.16802240908145905,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.4718,0.49,0.07,0.14,0.8453390300273895,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.4889,0.49,0.08,0.16,0.8369212448596954,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.4889,0.49,0.08,0.16,-0.4446985423564911,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.4889,0.49,0.08,0.16,0.6738424897193909,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.51,0.51,0.0,0.0,0.5,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.49129999999999996,0.51,0.07,0.12,0.4747090402279647,
