outcome,attack,term,coefficient,cluster_se,ci95_low,ci95_high,n_targets,n_blocks,model,uncertainty
test_acc,target_model,fm_z_minus_eff,-0.1258749961853024,0.004533675916352462,-0.13846249849181233,-0.11328749387879246,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_acc,target_model,fm_zz_minus_eff,-0.2859249979257579,0.006346780133303215,-0.3035464845606342,-0.26830351129088154,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
gap,target_model,intercept,-0.018600003918013128,0.00588199641285943,-0.034931044067287705,-0.002268963768738551,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
gap,target_model,reps_5_minus_1,0.11581667264302554,0.007431529089173158,0.09518344007925568,0.13644990520679542,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
gap,target_model,depth_6_minus_2,0.11718334158261606,0.00713953512629937,0.09736081422781442,0.1370058689374177,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
gap,target_model,fm_z_minus_eff,0.06662499010562897,0.0035548407677694145,0.056755169856197996,0.07649481035505995,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
gap,target_model,fm_zz_minus_eff,0.1734249979257582,0.003727019680437089,0.16307713237703278,0.1837728634744836,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
train_loss,target_model,intercept,0.3145631184180578,0.01286581671177076,0.2788418845842898,0.35028435225182575,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
train_loss,target_model,reps_5_minus_1,0.22530686979492537,0.010976539576289425,0.19483111021632668,0.2557826293735241,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
train_loss,target_model,depth_6_minus_2,-0.30044577295581426,0.01944643082798745,-0.3544377206417476,-0.24645382526988094,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
train_loss,target_model,fm_z_minus_eff,0.14707089774310622,0.022459903335073174,0.08471220906522658,0.20942958642098586,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
train_loss,target_model,fm_zz_minus_eff,0.2744210127741097,0.011936994657485406,0.24127860238656207,0.3075634231616573,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
valid_loss,target_model,intercept,0.2873128458857512,0.016787036912706898,0.24070455941869134,0.333921132352811,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
valid_loss,target_model,reps_5_minus_1,0.5249709933996202,0.019902134240443223,0.46971381020475206,0.5802281765944882,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
valid_loss,target_model,depth_6_minus_2,0.09545182486375237,0.018168100064091745,0.045009092370061024,0.14589455735744372,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
valid_loss,target_model,fm_z_minus_eff,0.3841460689902311,0.03126191298789284,0.29734908369587654,0.4709430542845857,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
valid_loss,target_model,fm_zz_minus_eff,0.7608191713690755,0.029453486388161372,0.6790431832556549,0.8425951594824961,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_loss,target_model,intercept,0.25609631240367564,0.01346044679524246,0.21872412078524933,0.29346850402210195,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_loss,target_model,reps_5_minus_1,0.5371970305840171,0.01463973426083127,0.49655061205413564,0.5778434491138986,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_loss,target_model,depth_6_minus_2,0.09343823095162729,0.016011114834494352,0.04898424954063558,0.137892212362619,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_loss,target_model,fm_z_minus_eff,0.4271447226405146,0.0072052201060040085,0.40713982454532704,0.4471496207357022,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
test_loss,target_model,fm_zz_minus_eff,0.7958893343806259,0.018689047661180038,0.7440002194809342,0.8477784492803176,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
loss_gap,target_model,intercept,-0.058466806014382255,0.02282224970169156,-0.1218315294882457,0.004897917459481191,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
loss_gap,target_model,reps_5_minus_1,0.3118901607890919,0.021847080906682772,0.2512329399428722,0.37254738163531154,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
loss_gap,target_model,depth_6_minus_2,0.39388400390744177,0.02861933780637957,0.31442398354091694,0.4733440242739666,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
loss_gap,target_model,fm_z_minus_eff,0.28007382489740834,0.028741189003376324,0.20027549137141937,0.3598721584233973,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
loss_gap,target_model,fm_zz_minus_eff,0.5214683216065166,0.014041241686408579,0.48248358485538817,0.5604530583576449,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,confidence,intercept,0.5057682500000011,0.003417770126111348,0.496278998862668,0.5152575011373343,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,confidence,reps_5_minus_1,0.00030466666666773,0.004123780191019481,-0.011144782659599952,0.011754115992935412,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,confidence,depth_6_minus_2,0.03667750000000103,0.00609952389998528,0.01974250672384991,0.05361249327615215,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,confidence,fm_z_minus_eff,-0.016080812499999743,0.005290613858440164,-0.030769911450757574,-0.00139171354924191,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,confidence,fm_zz_minus_eff,0.004944375000000192,0.0029145193517063238,-0.0031476279880490923,0.013036377988049476,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,correctness,intercept,0.49070000000000047,0.002941001048348648,0.48253447203493127,0.49886552796506967,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,correctness,reps_5_minus_1,0.057908333333334255,0.0037157658496833642,0.047591713427919735,0.06822495323874878,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,correctness,depth_6_minus_2,0.05859166666666771,0.0035697681753452835,0.04868040128953942,0.068502932043796,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,correctness,fm_z_minus_eff,0.03331250000000026,0.0017774221426096804,0.028377584992281428,0.03824741500771909,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,correctness,fm_zz_minus_eff,0.08671250000000011,0.0018635093165957765,0.08153856867944727,0.09188643132055295,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,entropy,intercept,0.5052652916666676,0.003365539982453972,0.49592105465603575,0.5146095286772994,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,entropy,reps_5_minus_1,-0.0016704999999989367,0.00410186968462606,-0.0130591160080382,0.009718116008040326,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,entropy,depth_6_minus_2,0.03497700000000098,0.004858705065593085,0.02148707210303531,0.04846692789696665,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,entropy,fm_z_minus_eff,-0.018161499999999758,0.0059002156425052585,-0.034543124840244965,-0.0017798751597545466,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,entropy,fm_zz_minus_eff,0.005470250000000208,0.0032860948278350846,-0.0036534118999583167,0.014593911899958732,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,loss,intercept,0.48484447916666734,0.003608960548986643,0.47482439831558143,0.49486456001775325,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,loss,reps_5_minus_1,0.07760437500000093,0.0038687087388383197,0.06686311755861733,0.08834563244138453,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,loss,depth_6_minus_2,0.05806587500000082,0.0037583587305762495,0.047630998298914984,0.06850075170108666,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,loss,fm_z_minus_eff,0.03599287500000024,0.0014517521492754327,0.03196216485118408,0.040023585148816404,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,loss,fm_zz_minus_eff,0.1110148750000001,0.002088341815795148,0.10521670858755577,0.11681304141244442,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,margin,intercept,0.5060644791666679,0.0036520234919921236,0.49592483641825896,0.5162041219150768,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,margin,reps_5_minus_1,0.0018075000000010825,0.0044787158015692635,-0.010627408564837935,0.0142424085648401,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,margin,depth_6_minus_2,0.036409666666667784,0.007063856892707897,0.016797255773091213,0.056022077560244354,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,margin,fm_z_minus_eff,-0.01440956249999974,0.004509096509887319,-0.026928821433740865,-0.0018903035662586158,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,margin,fm_zz_minus_eff,0.004412250000000194,0.0035893912470867733,-0.005553497758613701,0.014377997758614088,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,max_probability,intercept,0.5057682500000011,0.003417770126111348,0.496278998862668,0.5152575011373343,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,max_probability,reps_5_minus_1,0.00030466666666773,0.004123780191019481,-0.011144782659599952,0.011754115992935412,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,max_probability,depth_6_minus_2,0.03667750000000103,0.00609952389998528,0.01974250672384991,0.05361249327615215,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,max_probability,fm_z_minus_eff,-0.016080812499999743,0.005290613858440164,-0.030769911450757574,-0.00139171354924191,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,max_probability,fm_zz_minus_eff,0.004944375000000192,0.0029145193517063238,-0.0031476279880490923,0.013036377988049476,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,learned_prediction_vector_stats,intercept,0.4803427083333337,0.011715382453690587,0.4478155920642643,0.5128698246024032,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,learned_prediction_vector_stats,reps_5_minus_1,0.06025312500000088,0.006166866480088955,0.04313115874694952,0.07737509125305224,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,learned_prediction_vector_stats,depth_6_minus_2,0.07188437500000067,0.008461799310347249,0.04839065372362094,0.09537809627638039,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,learned_prediction_vector_stats,fm_z_minus_eff,0.035792187500000225,0.01057485166086768,0.0064316923679913415,0.0651526826320091,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,learned_prediction_vector_stats,fm_zz_minus_eff,0.11426250000000004,0.013874307480702818,0.0757412469071935,0.1527837530928066,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,global_true_class_log_odds,intercept,0.5005069444444439,0.009938461636896895,0.4577451953534691,0.5432686935354187,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,global_true_class_log_odds,reps_5_minus_1,0.048740277777777896,0.0029239647175532046,0.036159473004262394,0.0613210825512934,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,global_true_class_log_odds,fm_z_minus_eff,0.02043125000000015,0.01815181197552442,-0.0576696933454211,0.0985321933454214,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,global_true_class_log_odds,fm_zz_minus_eff,0.09244999999999999,0.011472771774401369,0.04308664720769109,0.1418133527923089,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline,intercept,0.4877736111111105,0.019899056187325948,0.4021548826883356,0.5733923395338854,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline,reps_5_minus_1,0.0025361111111111834,0.009955964353534423,-0.040300946091381185,0.04537316831360355,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline,fm_z_minus_eff,-0.0010124999999998885,0.021612452304587176,-0.09400337690375957,0.09197837690375979,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline,fm_zz_minus_eff,0.003862499999999991,0.02702763720237223,-0.11242803698602388,0.12015303698602386,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline_fixed_variance,intercept,0.49455138888888844,0.013069914046990799,0.43831608753770956,0.5507866902400673,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline_fixed_variance,reps_5_minus_1,0.007547222222222261,0.00794755119259057,-0.026648330610977385,0.041742775055421906,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline_fixed_variance,fm_z_minus_eff,-0.016508333333333167,0.014390205977230808,-0.07842439236215504,0.045407725695488704,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_offline_fixed_variance,fm_zz_minus_eff,0.00032083333333333963,0.019893402956561473,-0.08527357120066119,0.08591523786732787,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online,intercept,0.545205555555555,0.01830881085204878,0.466429100565497,0.6239820105456131,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online,reps_5_minus_1,0.017869444444444604,0.00949730404268592,-0.022994156719572174,0.05873304560846138,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online,fm_z_minus_eff,0.008933333333333432,0.03668145201821149,-0.1488942163220423,0.16676088298870917,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online,fm_zz_minus_eff,0.022970833333333274,0.03561192253067809,-0.13025490235301634,0.1761965690196829,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online_fixed_variance,intercept,0.549893055555555,0.009332960647596937,0.5097365669490254,0.5900495441620847,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online_fixed_variance,reps_5_minus_1,0.019511111111111146,0.012742209983046796,-0.03531419345480658,0.07433641567702887,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online_fixed_variance,fm_z_minus_eff,0.01577916666666683,0.025952521726605088,-0.09588552178280899,0.12744385511614265,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,lira_online_fixed_variance,fm_zz_minus_eff,0.05006250000000001,0.028247373510524063,-0.07147613874180284,0.17160113874180286,18,3,outcome ~ block fixed effects + reps_5_minus_1 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_correctness,intercept,0.49070000000000047,0.002941001048348648,0.48253447203493127,0.49886552796506967,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_correctness,reps_5_minus_1,0.057908333333334255,0.0037157658496833642,0.047591713427919735,0.06822495323874878,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_correctness,depth_6_minus_2,0.05859166666666771,0.0035697681753452835,0.04868040128953942,0.068502932043796,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_correctness,fm_z_minus_eff,0.03331250000000026,0.0017774221426096804,0.028377584992281428,0.03824741500771909,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_correctness,fm_zz_minus_eff,0.08671250000000011,0.0018635093165957765,0.08153856867944727,0.09188643132055295,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_hsj_l2,intercept,0.47775791666666695,0.006325154099411202,0.4601964735277349,0.495319359805599,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_hsj_l2,reps_5_minus_1,0.06868375000000085,0.002467135019598501,0.061833885050974514,0.07553361494902718,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
auc,label_only_hsj_l2,depth_6_minus_2,0.06475791666666764,0.006046677005746128,0.04796964989135172,0.08154618344198356,60,5,outcome ~ block fixed effects + reps_5_minus_1 + depth_6_minus_2 + fm_z_minus_eff + fm_zz_minus_eff,CR1 standard errors clustered by paired experimental block
