outcome,attack,factor,contrast,block_id,block_effect,within_block_pairs
valid_acc,target_model,depth,6 - 2,fashion_b02,0.03833335141340891,6
valid_acc,target_model,depth,6 - 2,fashion_b03,0.013333335518836975,6
valid_acc,target_model,depth,6 - 2,fashion_b04,0.017499998211860667,6
valid_acc,target_model,depth,6 - 2,fashion_b05,0.008333325386047363,6
valid_acc,target_model,feature_map,Z - EfficientSU2,fashion_b01,-0.1574999988079071,4
valid_acc,target_model,feature_map,Z - EfficientSU2,fashion_b02,-0.13624998927116394,4
valid_acc,target_model,feature_map,Z - EfficientSU2,fashion_b03,-0.10875001549720764,4
valid_acc,target_model,feature_map,Z - EfficientSU2,fashion_b04,-0.12000000476837158,4
valid_acc,target_model,feature_map,Z - EfficientSU2,fashion_b05,-0.10624998807907104,4
valid_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,-0.2562500089406967,4
valid_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,-0.3087499961256981,4
valid_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,-0.29749999195337296,4
valid_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,-0.2712499871850014,4
valid_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,-0.31874997913837433,4
valid_acc,target_model,feature_map,ZZ - Z,fashion_b01,-0.09875001013278961,4
valid_acc,target_model,feature_map,ZZ - Z,fashion_b02,-0.17250000685453415,4
valid_acc,target_model,feature_map,ZZ - Z,fashion_b03,-0.1887499764561653,4
valid_acc,target_model,feature_map,ZZ - Z,fashion_b04,-0.1512499824166298,4
valid_acc,target_model,feature_map,ZZ - Z,fashion_b05,-0.21249999105930328,4
test_acc,target_model,repetitions,5 - 1,fashion_b01,-0.207666685183843,6
test_acc,target_model,repetitions,5 - 1,fashion_b02,-0.1975000003973643,6
test_acc,target_model,repetitions,5 - 1,fashion_b03,-0.23525000115235647,6
test_acc,target_model,repetitions,5 - 1,fashion_b04,-0.20416666070620218,6
test_acc,target_model,repetitions,5 - 1,fashion_b05,-0.20199998716513315,6
test_acc,target_model,depth,6 - 2,fashion_b01,0.025333325068155915,6
test_acc,target_model,depth,6 - 2,fashion_b02,0.01766665776570638,6
test_acc,target_model,depth,6 - 2,fashion_b03,0.02891668180624644,6
test_acc,target_model,depth,6 - 2,fashion_b04,0.016999979813893628,6
test_acc,target_model,depth,6 - 2,fashion_b05,0.017666642864545185,6
test_acc,target_model,feature_map,Z - EfficientSU2,fashion_b01,-0.1251250058412552,4
test_acc,target_model,feature_map,Z - EfficientSU2,fashion_b02,-0.11749997735023499,4
test_acc,target_model,feature_map,Z - EfficientSU2,fashion_b03,-0.140625,4
test_acc,target_model,feature_map,Z - EfficientSU2,fashion_b04,-0.12812499701976776,4
test_acc,target_model,feature_map,Z - EfficientSU2,fashion_b05,-0.11800000071525574,4
test_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,-0.28737500309944153,4
test_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,-0.2798750102519989,4
test_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,-0.2813749834895134,4
test_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,-0.30775000154972076,4
test_acc,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,-0.2732499912381172,4
test_acc,target_model,feature_map,ZZ - Z,fashion_b01,-0.16224999725818634,4
test_acc,target_model,feature_map,ZZ - Z,fashion_b02,-0.16237503290176392,4
test_acc,target_model,feature_map,ZZ - Z,fashion_b03,-0.1407499834895134,4
test_acc,target_model,feature_map,ZZ - Z,fashion_b04,-0.179625004529953,4
test_acc,target_model,feature_map,ZZ - Z,fashion_b05,-0.15524999052286148,4
gap,target_model,repetitions,5 - 1,fashion_b01,0.10766669114430745,6
gap,target_model,repetitions,5 - 1,fashion_b02,0.09916667143503827,6
gap,target_model,repetitions,5 - 1,fashion_b03,0.1360833396514257,6
gap,target_model,repetitions,5 - 1,fashion_b04,0.1083333392937978,6
gap,target_model,repetitions,5 - 1,fashion_b05,0.1278333216905594,6
gap,target_model,depth,6 - 2,fashion_b01,0.09633333484331767,6
gap,target_model,depth,6 - 2,fashion_b02,0.12900001804033917,6
gap,target_model,depth,6 - 2,fashion_b03,0.13024998207887017,6
gap,target_model,depth,6 - 2,fashion_b04,0.10716668764750159,6
gap,target_model,depth,6 - 2,fashion_b05,0.12316668530305229,6
gap,target_model,feature_map,Z - EfficientSU2,fashion_b01,0.05762501060962673,4
gap,target_model,feature_map,Z - EfficientSU2,fashion_b02,0.06624996662139891,4
gap,target_model,feature_map,Z - EfficientSU2,fashion_b03,0.06437498331069948,4
gap,target_model,feature_map,Z - EfficientSU2,fashion_b04,0.07812498509883883,4
gap,target_model,feature_map,Z - EfficientSU2,fashion_b05,0.06675000488758084,4
gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,0.1836249977350235,4
gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,0.16862501204013824,4
gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,0.1788749918341637,4
gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,0.17150001227855685,4
gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,0.16449997574090958,4
gap,target_model,feature_map,ZZ - Z,fashion_b01,0.12599998712539676,4
gap,target_model,feature_map,ZZ - Z,fashion_b02,0.10237504541873932,4
gap,target_model,feature_map,ZZ - Z,fashion_b03,0.11450000852346422,4
gap,target_model,feature_map,ZZ - Z,fashion_b04,0.09337502717971802,4
gap,target_model,feature_map,ZZ - Z,fashion_b05,0.0977499708533287,4
train_loss,target_model,repetitions,5 - 1,fashion_b01,0.2331509217619896,6
train_loss,target_model,repetitions,5 - 1,fashion_b02,0.2395800774296125,6
train_loss,target_model,repetitions,5 - 1,fashion_b03,0.22644810751080516,6
train_loss,target_model,repetitions,5 - 1,fashion_b04,0.24147974451382956,6
train_loss,target_model,repetitions,5 - 1,fashion_b05,0.18587549775838852,6
train_loss,target_model,depth,6 - 2,fashion_b01,-0.26658739397923154,6
train_loss,target_model,depth,6 - 2,fashion_b02,-0.2988966827591261,6
train_loss,target_model,depth,6 - 2,fashion_b03,-0.3682158204416434,6
train_loss,target_model,depth,6 - 2,fashion_b04,-0.2725917001565297,6
train_loss,target_model,depth,6 - 2,fashion_b05,-0.2959372674425443,6
train_loss,target_model,feature_map,Z - EfficientSU2,fashion_b01,0.16931644454598427,4
train_loss,target_model,feature_map,Z - EfficientSU2,fashion_b02,0.09757913276553157,4
train_loss,target_model,feature_map,Z - EfficientSU2,fashion_b03,0.21663160808384418,4
train_loss,target_model,feature_map,Z - EfficientSU2,fashion_b04,0.1305344142019749,4
train_loss,target_model,feature_map,Z - EfficientSU2,fashion_b05,0.12129288911819458,4
train_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,0.26405496150255203,4
train_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,0.2589118145406247,4
train_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,0.27679000236094004,4
train_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,0.31645238399505626,4
train_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,0.2558959014713764,4
train_loss,target_model,feature_map,ZZ - Z,fashion_b01,0.09473851695656778,4
train_loss,target_model,feature_map,ZZ - Z,fashion_b02,0.1613326817750931,4
train_loss,target_model,feature_map,ZZ - Z,fashion_b03,0.06015839427709583,4
train_loss,target_model,feature_map,ZZ - Z,fashion_b04,0.18591796979308134,4
train_loss,target_model,feature_map,ZZ - Z,fashion_b05,0.13460301235318184,4
valid_loss,target_model,repetitions,5 - 1,fashion_b01,0.5328985999027888,6
valid_loss,target_model,repetitions,5 - 1,fashion_b02,0.5427601983149847,6
valid_loss,target_model,repetitions,5 - 1,fashion_b03,0.5340312669674555,6
valid_loss,target_model,repetitions,5 - 1,fashion_b04,0.4538161555926005,6
valid_loss,target_model,repetitions,5 - 1,fashion_b05,0.5613487462202708,6
valid_loss,target_model,depth,6 - 2,fashion_b01,0.10395807524522149,6
valid_loss,target_model,depth,6 - 2,fashion_b02,0.04132386545340222,6
valid_loss,target_model,depth,6 - 2,fashion_b03,0.077764297525088,6
valid_loss,target_model,depth,6 - 2,fashion_b04,0.11318892240524292,6
valid_loss,target_model,depth,6 - 2,fashion_b05,0.1410239636898041,6
valid_loss,target_model,feature_map,Z - EfficientSU2,fashion_b01,0.4748949334025383,4
valid_loss,target_model,feature_map,Z - EfficientSU2,fashion_b02,0.41298630088567734,4
valid_loss,target_model,feature_map,Z - EfficientSU2,fashion_b03,0.36649978905916214,4
valid_loss,target_model,feature_map,Z - EfficientSU2,fashion_b04,0.36724182963371277,4
valid_loss,target_model,feature_map,Z - EfficientSU2,fashion_b05,0.29910749197006237,4
valid_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,0.7090095654129982,4
valid_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,0.7405056580901146,4
valid_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,0.8093672767281532,4
valid_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,0.7045408636331558,4
valid_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,0.840672492980957,4
valid_loss,target_model,feature_map,ZZ - Z,fashion_b01,0.23411463201045996,4
valid_loss,target_model,feature_map,ZZ - Z,fashion_b02,0.32751935720443726,4
valid_loss,target_model,feature_map,ZZ - Z,fashion_b03,0.4428674876689911,4
valid_loss,target_model,feature_map,ZZ - Z,fashion_b04,0.33729903399944305,4
valid_loss,target_model,feature_map,ZZ - Z,fashion_b05,0.5415650010108948,4
test_loss,target_model,repetitions,5 - 1,fashion_b01,0.5470407803853352,6
test_loss,target_model,repetitions,5 - 1,fashion_b02,0.507129559914271,6
test_loss,target_model,repetitions,5 - 1,fashion_b03,0.5775756388902664,6
test_loss,target_model,repetitions,5 - 1,fashion_b04,0.5062541762987772,6
test_loss,target_model,repetitions,5 - 1,fashion_b05,0.5479849974314371,6
test_loss,target_model,depth,6 - 2,fashion_b01,0.036349574724833106,6
test_loss,target_model,depth,6 - 2,fashion_b02,0.09834918379783635,6
test_loss,target_model,depth,6 - 2,fashion_b03,0.09868572652339931,6
test_loss,target_model,depth,6 - 2,fashion_b04,0.11374712983767188,6
test_loss,target_model,depth,6 - 2,fashion_b05,0.12005953987439473,6
test_loss,target_model,feature_map,Z - EfficientSU2,fashion_b01,0.4122471213340759,4
test_loss,target_model,feature_map,Z - EfficientSU2,fashion_b02,0.4504925459623337,4
test_loss,target_model,feature_map,Z - EfficientSU2,fashion_b03,0.4159548953175544,4
test_loss,target_model,feature_map,Z - EfficientSU2,fashion_b04,0.42765063047409063,4
test_loss,target_model,feature_map,Z - EfficientSU2,fashion_b05,0.4293784201145172,4
test_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,0.7575903087854384,4
test_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,0.7657354772090912,4
test_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,0.7842752411961557,4
test_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,0.8486131876707077,4
test_loss,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,0.8232324570417404,4
test_loss,target_model,feature_map,ZZ - Z,fashion_b01,0.3453431874513625,4
test_loss,target_model,feature_map,ZZ - Z,fashion_b02,0.31524293124675756,4
test_loss,target_model,feature_map,ZZ - Z,fashion_b03,0.36832034587860124,4
test_loss,target_model,feature_map,ZZ - Z,fashion_b04,0.42096255719661707,4
test_loss,target_model,feature_map,ZZ - Z,fashion_b05,0.3938540369272232,4
loss_gap,target_model,repetitions,5 - 1,fashion_b01,0.3138898586233456,6
loss_gap,target_model,repetitions,5 - 1,fashion_b02,0.26754948248465854,6
loss_gap,target_model,repetitions,5 - 1,fashion_b03,0.3511275313794613,6
loss_gap,target_model,repetitions,5 - 1,fashion_b04,0.2647744317849477,6
loss_gap,target_model,repetitions,5 - 1,fashion_b05,0.3621094996730487,6
loss_gap,target_model,depth,6 - 2,fashion_b01,0.3029369687040646,6
loss_gap,target_model,depth,6 - 2,fashion_b02,0.3972458665569624,6
loss_gap,target_model,depth,6 - 2,fashion_b03,0.46690154696504277,6
loss_gap,target_model,depth,6 - 2,fashion_b04,0.3863388299942016,6
loss_gap,target_model,depth,6 - 2,fashion_b05,0.41599680731693905,6
loss_gap,target_model,feature_map,Z - EfficientSU2,fashion_b01,0.24293067678809166,4
loss_gap,target_model,feature_map,Z - EfficientSU2,fashion_b02,0.35291341319680214,4
loss_gap,target_model,feature_map,Z - EfficientSU2,fashion_b03,0.19932328723371023,4
loss_gap,target_model,feature_map,Z - EfficientSU2,fashion_b04,0.2971162162721157,4
loss_gap,target_model,feature_map,Z - EfficientSU2,fashion_b05,0.30808553099632263,4
loss_gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b01,0.4935353472828864,4
loss_gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b02,0.5068236626684666,4
loss_gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b03,0.5074852388352156,4
loss_gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b04,0.5321608036756516,4
loss_gap,target_model,feature_map,ZZ - EfficientSU2,fashion_b05,0.567336555570364,4
loss_gap,target_model,feature_map,ZZ - Z,fashion_b01,0.25060467049479473,4
loss_gap,target_model,feature_map,ZZ - Z,fashion_b02,0.15391024947166446,4
loss_gap,target_model,feature_map,ZZ - Z,fashion_b03,0.3081619516015054,4
loss_gap,target_model,feature_map,ZZ - Z,fashion_b04,0.23504458740353576,4
loss_gap,target_model,feature_map,ZZ - Z,fashion_b05,0.25925102457404137,4
auc,confidence,repetitions,5 - 1,fashion_b01,-0.011431875000000036,6
auc,confidence,repetitions,5 - 1,fashion_b02,-0.004642083333333352,6
auc,confidence,repetitions,5 - 1,fashion_b03,0.005131666666666664,6
auc,confidence,repetitions,5 - 1,fashion_b04,0.01060270833333333,6
auc,confidence,repetitions,5 - 1,fashion_b05,0.001862916666666677,6
auc,confidence,depth,6 - 2,fashion_b01,0.038640624999999984,6
auc,confidence,depth,6 - 2,fashion_b02,0.037583750000000055,6
auc,confidence,depth,6 - 2,fashion_b03,0.029306249999999995,6
auc,confidence,depth,6 - 2,fashion_b04,0.05587020833333333,6
auc,confidence,depth,6 - 2,fashion_b05,0.02198666666666667,6
auc,confidence,feature_map,Z - EfficientSU2,fashion_b01,-0.020940312499999933,4
auc,confidence,feature_map,Z - EfficientSU2,fashion_b02,-0.012204062500000001,4
auc,confidence,feature_map,Z - EfficientSU2,fashion_b03,0.0014665624999999904,4
auc,confidence,feature_map,Z - EfficientSU2,fashion_b04,-0.024643750000000006,4
auc,confidence,feature_map,Z - EfficientSU2,fashion_b05,-0.02408249999999998,4
auc,confidence,feature_map,ZZ - EfficientSU2,fashion_b01,0.013584687500000012,4
auc,confidence,feature_map,ZZ - EfficientSU2,fashion_b02,0.003287812499999959,4
auc,confidence,feature_map,ZZ - EfficientSU2,fashion_b03,-0.001915,4
auc,confidence,feature_map,ZZ - EfficientSU2,fashion_b04,0.0015359375000000008,4
auc,confidence,feature_map,ZZ - EfficientSU2,fashion_b05,0.008228437499999991,4
auc,confidence,feature_map,ZZ - Z,fashion_b01,0.034524999999999945,4
auc,confidence,feature_map,ZZ - Z,fashion_b02,0.01549187499999996,4
auc,confidence,feature_map,ZZ - Z,fashion_b03,-0.0033815624999999905,4
auc,confidence,feature_map,ZZ - Z,fashion_b04,0.026179687500000007,4
auc,confidence,feature_map,ZZ - Z,fashion_b05,0.03231093749999997,4
auc,correctness,repetitions,5 - 1,fashion_b01,0.05383333333333332,6
auc,correctness,repetitions,5 - 1,fashion_b02,0.04958333333333335,6
auc,correctness,repetitions,5 - 1,fashion_b03,0.06804166666666671,6
auc,correctness,repetitions,5 - 1,fashion_b04,0.054166666666666696,6
auc,correctness,repetitions,5 - 1,fashion_b05,0.06391666666666668,6
auc,correctness,depth,6 - 2,fashion_b01,0.048166666666666656,6
auc,correctness,depth,6 - 2,fashion_b02,0.06449999999999996,6
auc,correctness,depth,6 - 2,fashion_b03,0.06512499999999995,6
auc,correctness,depth,6 - 2,fashion_b04,0.053583333333333316,6
auc,correctness,depth,6 - 2,fashion_b05,0.061583333333333344,6
auc,correctness,feature_map,Z - EfficientSU2,fashion_b01,0.028812500000000046,4
auc,correctness,feature_map,Z - EfficientSU2,fashion_b02,0.03312499999999999,4
auc,correctness,feature_map,Z - EfficientSU2,fashion_b03,0.03218750000000001,4
auc,correctness,feature_map,Z - EfficientSU2,fashion_b04,0.0390625,4
auc,correctness,feature_map,Z - EfficientSU2,fashion_b05,0.03337499999999999,4
auc,correctness,feature_map,ZZ - EfficientSU2,fashion_b01,0.09181250000000002,4
auc,correctness,feature_map,ZZ - EfficientSU2,fashion_b02,0.08431250000000001,4
auc,correctness,feature_map,ZZ - EfficientSU2,fashion_b03,0.08943750000000003,4
auc,correctness,feature_map,ZZ - EfficientSU2,fashion_b04,0.08575000000000002,4
auc,correctness,feature_map,ZZ - EfficientSU2,fashion_b05,0.08224999999999996,4
auc,correctness,feature_map,ZZ - Z,fashion_b01,0.06299999999999997,4
auc,correctness,feature_map,ZZ - Z,fashion_b02,0.051187500000000025,4
auc,correctness,feature_map,ZZ - Z,fashion_b03,0.05725000000000002,4
auc,correctness,feature_map,ZZ - Z,fashion_b04,0.04668750000000002,4
auc,correctness,feature_map,ZZ - Z,fashion_b05,0.048874999999999974,4
auc,entropy,repetitions,5 - 1,fashion_b01,-0.014404583333333406,6
auc,entropy,repetitions,5 - 1,fashion_b02,-0.0025341666666666798,6
auc,entropy,repetitions,5 - 1,fashion_b03,0.006093333333333377,6
auc,entropy,repetitions,5 - 1,fashion_b04,0.006280416666666687,6
auc,entropy,repetitions,5 - 1,fashion_b05,-0.003787500000000036,6
auc,entropy,depth,6 - 2,fashion_b01,0.038508750000000015,6
auc,entropy,depth,6 - 2,fashion_b02,0.03421166666666665,6
auc,entropy,depth,6 - 2,fashion_b03,0.03253666666666664,6
auc,entropy,depth,6 - 2,fashion_b04,0.048761249999999985,6
auc,entropy,depth,6 - 2,fashion_b05,0.0208666666666667,6
auc,entropy,feature_map,Z - EfficientSU2,fashion_b01,-0.024826249999999994,4
auc,entropy,feature_map,Z - EfficientSU2,fashion_b02,-0.013123124999999972,4
auc,entropy,feature_map,Z - EfficientSU2,fashion_b03,0.0011706249999999807,4
auc,entropy,feature_map,Z - EfficientSU2,fashion_b04,-0.026130625000000005,4
auc,entropy,feature_map,Z - EfficientSU2,fashion_b05,-0.027898124999999996,4
auc,entropy,feature_map,ZZ - EfficientSU2,fashion_b01,0.011513749999999975,4
auc,entropy,feature_map,ZZ - EfficientSU2,fashion_b02,0.007942499999999991,4
auc,entropy,feature_map,ZZ - EfficientSU2,fashion_b03,-0.004123749999999982,4
auc,entropy,feature_map,ZZ - EfficientSU2,fashion_b04,0.0009387500000000021,4
auc,entropy,feature_map,ZZ - EfficientSU2,fashion_b05,0.011080000000000048,4
auc,entropy,feature_map,ZZ - Z,fashion_b01,0.03633999999999997,4
auc,entropy,feature_map,ZZ - Z,fashion_b02,0.021065624999999963,4
auc,entropy,feature_map,ZZ - Z,fashion_b03,-0.005294374999999962,4
auc,entropy,feature_map,ZZ - Z,fashion_b04,0.027069375000000007,4
auc,entropy,feature_map,ZZ - Z,fashion_b05,0.038978125000000044,4
auc,loss,repetitions,5 - 1,fashion_b01,0.0702439583333333,6
auc,loss,repetitions,5 - 1,fashion_b02,0.06874625000000001,6
auc,loss,repetitions,5 - 1,fashion_b03,0.08740000000000003,6
auc,loss,repetitions,5 - 1,fashion_b04,0.08299833333333334,6
auc,loss,repetitions,5 - 1,fashion_b05,0.07863333333333326,6
auc,loss,depth,6 - 2,fashion_b01,0.05283812499999999,6
auc,loss,depth,6 - 2,fashion_b02,0.05890708333333331,6
auc,loss,depth,6 - 2,fashion_b03,0.06056375000000003,6
auc,loss,depth,6 - 2,fashion_b04,0.06921166666666666,6
auc,loss,depth,6 - 2,fashion_b05,0.04880875000000003,6
auc,loss,feature_map,Z - EfficientSU2,fashion_b01,0.031890937499999966,4
auc,loss,feature_map,Z - EfficientSU2,fashion_b02,0.03917593749999998,4
auc,loss,feature_map,Z - EfficientSU2,fashion_b03,0.03875781249999996,4
auc,loss,feature_map,Z - EfficientSU2,fashion_b04,0.03481531249999997,4
auc,loss,feature_map,Z - EfficientSU2,fashion_b05,0.03532437499999999,4
auc,loss,feature_map,ZZ - EfficientSU2,fashion_b01,0.11224593750000003,4
auc,loss,feature_map,ZZ - EfficientSU2,fashion_b02,0.1058521875,4
auc,loss,feature_map,ZZ - EfficientSU2,fashion_b03,0.10794062499999998,4
auc,loss,feature_map,ZZ - EfficientSU2,fashion_b04,0.1170903124999999,4
auc,loss,feature_map,ZZ - EfficientSU2,fashion_b05,0.11194531250000003,4
auc,loss,feature_map,ZZ - Z,fashion_b01,0.08035500000000007,4
auc,loss,feature_map,ZZ - Z,fashion_b02,0.06667625000000002,4
auc,loss,feature_map,ZZ - Z,fashion_b03,0.06918281250000002,4
auc,loss,feature_map,ZZ - Z,fashion_b04,0.08227499999999993,4
auc,loss,feature_map,ZZ - Z,fashion_b05,0.07662093750000004,4
auc,margin,repetitions,5 - 1,fashion_b01,-0.008892916666666731,6
auc,margin,repetitions,5 - 1,fashion_b02,-0.00589270833333333,6
auc,margin,repetitions,5 - 1,fashion_b03,0.0023606249999999773,6
auc,margin,repetitions,5 - 1,fashion_b04,0.013321249999999988,6
auc,margin,repetitions,5 - 1,fashion_b05,0.008141250000000017,6
auc,margin,depth,6 - 2,fashion_b01,0.03846791666666669,6
auc,margin,depth,6 - 2,fashion_b02,0.03834645833333342,6
auc,margin,depth,6 - 2,fashion_b03,0.026330625000000024,6
auc,margin,depth,6 - 2,fashion_b04,0.05861625,6
auc,margin,depth,6 - 2,fashion_b05,0.020287083333333317,6
auc,margin,feature_map,Z - EfficientSU2,fashion_b01,-0.017422499999999938,4
auc,margin,feature_map,Z - EfficientSU2,fashion_b02,-0.01255593750000003,4
auc,margin,feature_map,Z - EfficientSU2,fashion_b03,0.0008187499999999931,4
auc,margin,feature_map,Z - EfficientSU2,fashion_b04,-0.023458749999999973,4
auc,margin,feature_map,Z - EfficientSU2,fashion_b05,-0.019429375,4
auc,margin,feature_map,ZZ - EfficientSU2,fashion_b01,0.015039375000000063,4
auc,margin,feature_map,ZZ - EfficientSU2,fashion_b02,-0.001002500000000045,4
auc,margin,feature_map,ZZ - EfficientSU2,fashion_b03,-0.0034375000000000516,4
auc,margin,feature_map,ZZ - EfficientSU2,fashion_b04,0.0029575000000000157,4
auc,margin,feature_map,ZZ - EfficientSU2,fashion_b05,0.00850437499999998,4
auc,margin,feature_map,ZZ - Z,fashion_b01,0.032461875,4
auc,margin,feature_map,ZZ - Z,fashion_b02,0.011553437499999986,4
auc,margin,feature_map,ZZ - Z,fashion_b03,-0.004256250000000045,4
auc,margin,feature_map,ZZ - Z,fashion_b04,0.02641624999999999,4
auc,margin,feature_map,ZZ - Z,fashion_b05,0.02793374999999998,4
auc,max_probability,repetitions,5 - 1,fashion_b01,-0.011431875000000036,6
auc,max_probability,repetitions,5 - 1,fashion_b02,-0.004642083333333352,6
auc,max_probability,repetitions,5 - 1,fashion_b03,0.005131666666666664,6
auc,max_probability,repetitions,5 - 1,fashion_b04,0.01060270833333333,6
auc,max_probability,repetitions,5 - 1,fashion_b05,0.001862916666666677,6
auc,max_probability,depth,6 - 2,fashion_b01,0.038640624999999984,6
auc,max_probability,depth,6 - 2,fashion_b02,0.037583750000000055,6
auc,max_probability,depth,6 - 2,fashion_b03,0.029306249999999995,6
auc,max_probability,depth,6 - 2,fashion_b04,0.05587020833333333,6
auc,max_probability,depth,6 - 2,fashion_b05,0.02198666666666667,6
auc,max_probability,feature_map,Z - EfficientSU2,fashion_b01,-0.020940312499999933,4
auc,max_probability,feature_map,Z - EfficientSU2,fashion_b02,-0.012204062500000001,4
auc,max_probability,feature_map,Z - EfficientSU2,fashion_b03,0.0014665624999999904,4
auc,max_probability,feature_map,Z - EfficientSU2,fashion_b04,-0.024643750000000006,4
auc,max_probability,feature_map,Z - EfficientSU2,fashion_b05,-0.02408249999999998,4
auc,max_probability,feature_map,ZZ - EfficientSU2,fashion_b01,0.013584687500000012,4
auc,max_probability,feature_map,ZZ - EfficientSU2,fashion_b02,0.003287812499999959,4
auc,max_probability,feature_map,ZZ - EfficientSU2,fashion_b03,-0.001915,4
auc,max_probability,feature_map,ZZ - EfficientSU2,fashion_b04,0.0015359375000000008,4
auc,max_probability,feature_map,ZZ - EfficientSU2,fashion_b05,0.008228437499999991,4
auc,max_probability,feature_map,ZZ - Z,fashion_b01,0.034524999999999945,4
auc,max_probability,feature_map,ZZ - Z,fashion_b02,0.01549187499999996,4
auc,max_probability,feature_map,ZZ - Z,fashion_b03,-0.0033815624999999905,4
auc,max_probability,feature_map,ZZ - Z,fashion_b04,0.026179687500000007,4
auc,max_probability,feature_map,ZZ - Z,fashion_b05,0.03231093749999997,4
