attack,mode,queries,shots,fm_kind,model_seed,effect,effect_auc,effect_scope
correctness,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.07087500000000002,encoder_specific
correctness,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.07325000000000015,encoder_specific
correctness,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.0515000000000001,encoder_specific
correctness,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.06237500000000018,encoder_specific
correctness,ideal_shot,1,512,z,43,repetition_by_depth_interaction,-0.021750000000000047,encoder_specific
correctness,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.07424999999999993,encoder_specific
correctness,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.06400000000000006,encoder_specific
correctness,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.06912499999999988,encoder_specific
correctness,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.044749999999999956,encoder_specific
correctness,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.034500000000000086,encoder_specific
correctness,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.03962500000000002,encoder_specific
correctness,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.01024999999999987,encoder_specific
correctness,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.0655,encoder_specific
correctness,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.051000000000000045,encoder_specific
correctness,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.058250000000000024,encoder_specific
correctness,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.03374999999999995,encoder_specific
correctness,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.01924999999999999,encoder_specific
correctness,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.026499999999999968,encoder_specific
correctness,ideal_shot,1,512,z,45,repetition_by_depth_interaction,-0.014499999999999957,encoder_specific
correctness,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.008750000000000036,encoder_specific
correctness,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.05799999999999983,encoder_specific
correctness,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,0.03337499999999993,encoder_specific
correctness,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.021750000000000047,encoder_specific
correctness,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.07099999999999984,encoder_specific
correctness,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.046374999999999944,encoder_specific
correctness,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,0.049249999999999794,encoder_specific
correctness,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.01849999999999996,encoder_specific
correctness,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.0542499999999998,encoder_specific
correctness,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,0.036374999999999824,encoder_specific
correctness,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.04775000000000007,encoder_specific
correctness,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.08349999999999991,encoder_specific
correctness,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.06562500000000004,encoder_specific
correctness,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.03574999999999984,encoder_specific
correctness,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.04799999999999993,encoder_specific
correctness,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.06674999999999998,encoder_specific
correctness,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.057374999999999954,encoder_specific
correctness,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.07225000000000004,encoder_specific
correctness,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.09100000000000008,encoder_specific
correctness,ideal_shot,1,512,zz,45,depth_main_6_minus_2,0.08162500000000006,encoder_specific
correctness,ideal_shot,1,512,zz,45,repetition_by_depth_interaction,0.018750000000000044,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.028000000000000025,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.05399999999999994,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.041000000000000036,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.011500000000000066,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.03749999999999998,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.024499999999999966,encoder_specific
correctness,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.025999999999999912,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.016250000000000098,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02200000000000002,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.01912500000000006,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,-0.008749999999999925,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,-0.0030000000000000027,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,-0.005874999999999964,encoder_specific
correctness,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,0.005749999999999922,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.05225000000000002,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.03649999999999998,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.04437499999999994,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.01550000000000007,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,-0.00024999999999997247,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.007625000000000104,encoder_specific
correctness,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,-0.015750000000000042,encoder_specific
correctness,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.0675,encoder_specific
correctness,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.01924999999999999,encoder_specific
correctness,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.04337499999999994,encoder_specific
correctness,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.07174999999999998,encoder_specific
correctness,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.023499999999999965,encoder_specific
correctness,noisy_shot,1,512,z,43,depth_main_6_minus_2,0.04762499999999992,encoder_specific
correctness,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.048250000000000015,encoder_specific
correctness,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.08074999999999999,encoder_specific
correctness,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.03699999999999992,encoder_specific
correctness,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.0588749999999999,encoder_specific
correctness,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04049999999999998,encoder_specific
correctness,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,-0.003250000000000086,encoder_specific
correctness,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.01862499999999989,encoder_specific
correctness,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.04375000000000007,encoder_specific
correctness,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.06399999999999995,encoder_specific
correctness,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.03475000000000006,encoder_specific
correctness,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.04937500000000006,encoder_specific
correctness,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.04074999999999995,encoder_specific
correctness,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.011500000000000066,encoder_specific
correctness,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.026125000000000065,encoder_specific
correctness,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.029249999999999887,encoder_specific
correctness,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.04349999999999998,encoder_specific
correctness,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.03700000000000003,encoder_specific
correctness,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,-0.04025000000000001,encoder_specific
correctness,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.010750000000000037,encoder_specific
correctness,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.017249999999999988,encoder_specific
correctness,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.014000000000000012,encoder_specific
correctness,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,0.00649999999999995,encoder_specific
correctness,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,-0.03850000000000009,encoder_specific
correctness,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.050000000000000044,encoder_specific
correctness,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,-0.04425000000000012,encoder_specific
correctness,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.029750000000000054,encoder_specific
correctness,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.0182500000000001,encoder_specific
correctness,noisy_shot,1,512,zz,44,depth_main_6_minus_2,0.024000000000000132,encoder_specific
correctness,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.011499999999999955,encoder_specific
correctness,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.0017500000000000293,encoder_specific
correctness,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.037250000000000005,encoder_specific
correctness,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,-0.017749999999999932,encoder_specific
correctness,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.05774999999999997,encoder_specific
correctness,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.018749999999999933,encoder_specific
correctness,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.038250000000000006,encoder_specific
correctness,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.039000000000000035,encoder_specific
entropy,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth2,-0.003950000000000009,encoder_specific
entropy,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth6,0.04410000000000003,encoder_specific
entropy,exact,0,0,eff_su2,43,repetition_main_5_minus_1,0.020074999999999954,encoder_specific
entropy,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition1,-0.0013499999999999623,encoder_specific
entropy,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition5,0.046700000000000075,encoder_specific
entropy,exact,0,0,eff_su2,43,depth_main_6_minus_2,0.022675,encoder_specific
entropy,exact,0,0,eff_su2,43,repetition_by_depth_interaction,0.04805000000000004,encoder_specific
entropy,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth2,0.04502500000000004,encoder_specific
entropy,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth6,0.0403,encoder_specific
entropy,exact,0,0,eff_su2,44,repetition_main_5_minus_1,0.04266250000000005,encoder_specific
entropy,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition1,0.018925000000000025,encoder_specific
entropy,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition5,0.01419999999999999,encoder_specific
entropy,exact,0,0,eff_su2,44,depth_main_6_minus_2,0.016562500000000036,encoder_specific
entropy,exact,0,0,eff_su2,44,repetition_by_depth_interaction,-0.004725000000000035,encoder_specific
entropy,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth2,0.019824999999999926,encoder_specific
entropy,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth6,0.04970000000000008,encoder_specific
entropy,exact,0,0,eff_su2,45,repetition_main_5_minus_1,0.03476249999999992,encoder_specific
entropy,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition1,0.015174999999999994,encoder_specific
entropy,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition5,0.045050000000000145,encoder_specific
entropy,exact,0,0,eff_su2,45,depth_main_6_minus_2,0.030112500000000098,encoder_specific
entropy,exact,0,0,eff_su2,45,repetition_by_depth_interaction,0.02987500000000015,encoder_specific
entropy,exact,0,0,z,43,repetition_5_minus_1_at_depth2,0.05417500000000003,encoder_specific
entropy,exact,0,0,z,43,repetition_5_minus_1_at_depth6,-0.008200000000000096,encoder_specific
entropy,exact,0,0,z,43,repetition_main_5_minus_1,0.02298749999999994,encoder_specific
entropy,exact,0,0,z,43,depth_6_minus_2_at_repetition1,0.035300000000000165,encoder_specific
entropy,exact,0,0,z,43,depth_6_minus_2_at_repetition5,-0.02707499999999996,encoder_specific
entropy,exact,0,0,z,43,depth_main_6_minus_2,0.0041125000000001855,encoder_specific
entropy,exact,0,0,z,43,repetition_by_depth_interaction,-0.062375000000000125,encoder_specific
entropy,exact,0,0,z,44,repetition_5_minus_1_at_depth2,0.056425,encoder_specific
entropy,exact,0,0,z,44,repetition_5_minus_1_at_depth6,-0.0044999999999999485,encoder_specific
entropy,exact,0,0,z,44,repetition_main_5_minus_1,0.0259625,encoder_specific
entropy,exact,0,0,z,44,depth_6_minus_2_at_repetition1,0.061475,encoder_specific
entropy,exact,0,0,z,44,depth_6_minus_2_at_repetition5,0.0005500000000000504,encoder_specific
entropy,exact,0,0,z,44,depth_main_6_minus_2,0.0310125,encoder_specific
entropy,exact,0,0,z,44,repetition_by_depth_interaction,-0.06092499999999995,encoder_specific
entropy,exact,0,0,z,45,repetition_5_minus_1_at_depth2,0.02499999999999991,encoder_specific
entropy,exact,0,0,z,45,repetition_5_minus_1_at_depth6,-0.02365000000000006,encoder_specific
entropy,exact,0,0,z,45,repetition_main_5_minus_1,0.0006749999999999812,encoder_specific
entropy,exact,0,0,z,45,depth_6_minus_2_at_repetition1,0.06540000000000001,encoder_specific
entropy,exact,0,0,z,45,depth_6_minus_2_at_repetition5,0.016750000000000043,encoder_specific
entropy,exact,0,0,z,45,depth_main_6_minus_2,0.04107499999999997,encoder_specific
entropy,exact,0,0,z,45,repetition_by_depth_interaction,-0.04864999999999997,encoder_specific
entropy,exact,0,0,zz,43,repetition_5_minus_1_at_depth2,0.0035000000000000586,encoder_specific
entropy,exact,0,0,zz,43,repetition_5_minus_1_at_depth6,-0.03952499999999998,encoder_specific
entropy,exact,0,0,zz,43,repetition_main_5_minus_1,-0.018012499999999987,encoder_specific
entropy,exact,0,0,zz,43,depth_6_minus_2_at_repetition1,0.028874999999999984,encoder_specific
entropy,exact,0,0,zz,43,depth_6_minus_2_at_repetition5,-0.014150000000000051,encoder_specific
entropy,exact,0,0,zz,43,depth_main_6_minus_2,0.0073624999999999385,encoder_specific
entropy,exact,0,0,zz,43,repetition_by_depth_interaction,-0.04302500000000009,encoder_specific
entropy,exact,0,0,zz,44,repetition_5_minus_1_at_depth2,-0.0026000000000000467,encoder_specific
entropy,exact,0,0,zz,44,repetition_5_minus_1_at_depth6,0.0036000000000000476,encoder_specific
entropy,exact,0,0,zz,44,repetition_main_5_minus_1,0.0004999999999999449,encoder_specific
entropy,exact,0,0,zz,44,depth_6_minus_2_at_repetition1,0.021774999999999933,encoder_specific
entropy,exact,0,0,zz,44,depth_6_minus_2_at_repetition5,0.027975000000000028,encoder_specific
entropy,exact,0,0,zz,44,depth_main_6_minus_2,0.02487499999999998,encoder_specific
entropy,exact,0,0,zz,44,repetition_by_depth_interaction,0.006200000000000094,encoder_specific
entropy,exact,0,0,zz,45,repetition_5_minus_1_at_depth2,0.047375,encoder_specific
entropy,exact,0,0,zz,45,repetition_5_minus_1_at_depth6,0.0032999999999999696,encoder_specific
entropy,exact,0,0,zz,45,repetition_main_5_minus_1,0.025337500000000013,encoder_specific
entropy,exact,0,0,zz,45,depth_6_minus_2_at_repetition1,0.043450000000000044,encoder_specific
entropy,exact,0,0,zz,45,depth_6_minus_2_at_repetition5,-0.0006249999999999867,encoder_specific
entropy,exact,0,0,zz,45,depth_main_6_minus_2,0.021412499999999945,encoder_specific
entropy,exact,0,0,zz,45,repetition_by_depth_interaction,-0.04407500000000003,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,-0.005025000000000057,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.04920250000000004,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.02208874999999999,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,-0.003622500000000084,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.05060500000000001,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.023491249999999964,encoder_specific
entropy,ideal_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.054227500000000095,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.03761250000000005,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.027590000000000003,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.032601250000000026,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.02159500000000003,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.011572499999999986,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.016583750000000008,encoder_specific
entropy,ideal_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.010022500000000045,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.0018425000000000802,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.041822499999999985,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.021832500000000143,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.006342500000000029,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.04632249999999993,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.02633249999999987,encoder_specific
entropy,ideal_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.039979999999999905,encoder_specific
entropy,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.05244750000000009,encoder_specific
entropy,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth6,-0.010652499999999954,encoder_specific
entropy,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.020897500000000124,encoder_specific
entropy,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.03358749999999999,encoder_specific
entropy,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,-0.029512500000000053,encoder_specific
entropy,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.0020375000000000254,encoder_specific
entropy,ideal_shot,1,512,z,43,repetition_by_depth_interaction,-0.06310000000000004,encoder_specific
entropy,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.051720000000000044,encoder_specific
entropy,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,-0.005645000000000011,encoder_specific
entropy,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.023037500000000044,encoder_specific
entropy,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.05845000000000006,encoder_specific
entropy,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.0010850000000000026,encoder_specific
entropy,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.029767499999999947,encoder_specific
entropy,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.057365000000000055,encoder_specific
entropy,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.025732499999999936,encoder_specific
entropy,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,-0.020492500000000025,encoder_specific
entropy,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.0026200000000000667,encoder_specific
entropy,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.05732999999999999,encoder_specific
entropy,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.011105000000000032,encoder_specific
entropy,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.03421750000000001,encoder_specific
entropy,ideal_shot,1,512,z,45,repetition_by_depth_interaction,-0.04622499999999996,encoder_specific
entropy,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.00398625000000008,encoder_specific
entropy,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.04367500000000002,encoder_specific
entropy,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,-0.019844375000000025,encoder_specific
entropy,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.031110000000000082,encoder_specific
entropy,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,-0.016551250000000017,encoder_specific
entropy,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.007279375000000088,encoder_specific
entropy,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,-0.0476612500000001,encoder_specific
entropy,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,-0.003652500000000003,encoder_specific
entropy,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.0018424999999999692,encoder_specific
entropy,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,-0.002747500000000014,encoder_specific
entropy,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.020240000000000036,encoder_specific
entropy,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.02205000000000007,encoder_specific
entropy,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.02114500000000008,encoder_specific
entropy,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.0018100000000000338,encoder_specific
entropy,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.05323500000000003,encoder_specific
entropy,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.0036800000000000166,encoder_specific
entropy,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.024777499999999897,encoder_specific
entropy,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.043969999999999954,encoder_specific
entropy,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,-0.012945000000000095,encoder_specific
entropy,ideal_shot,1,512,zz,45,depth_main_6_minus_2,0.015512499999999818,encoder_specific
entropy,ideal_shot,1,512,zz,45,repetition_by_depth_interaction,-0.05691500000000005,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,-0.00900875000000001,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.029902500000000054,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.010446874999999967,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.0004574999999999996,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.03936875000000006,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.019913124999999976,encoder_specific
entropy,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.038911250000000064,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.033722500000000155,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02826625000000005,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.03099437500000013,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.01444250000000008,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.008986249999999973,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.011714374999999944,encoder_specific
entropy,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.005456250000000107,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,-0.003194999999999948,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.039802500000000074,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.018303750000000063,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.0033050000000000024,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.046302500000000024,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.024803750000000013,encoder_specific
entropy,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.04299750000000002,encoder_specific
entropy,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.05277750000000003,encoder_specific
entropy,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,-0.017783749999999876,encoder_specific
entropy,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.01749687500000008,encoder_specific
entropy,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.02974499999999991,encoder_specific
entropy,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,-0.04081625,encoder_specific
entropy,noisy_shot,1,512,z,43,depth_main_6_minus_2,-0.005535625000000044,encoder_specific
entropy,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.07056124999999991,encoder_specific
entropy,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.06307000000000007,encoder_specific
entropy,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.026692499999999897,encoder_specific
entropy,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.044881249999999984,encoder_specific
entropy,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04116500000000012,encoder_specific
entropy,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.004787499999999945,encoder_specific
entropy,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.02297624999999992,encoder_specific
entropy,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.036377500000000174,encoder_specific
entropy,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.027887499999999954,encoder_specific
entropy,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,-0.026772499999999977,encoder_specific
entropy,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.0005574999999999886,encoder_specific
entropy,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.05033999999999994,encoder_specific
entropy,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,-0.0043199999999999905,encoder_specific
entropy,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.023009999999999975,encoder_specific
entropy,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.05465999999999993,encoder_specific
entropy,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.03304750000000001,encoder_specific
entropy,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.008482499999999948,encoder_specific
