attack,mode,queries,shots,fm_kind,model_seed,effect,effect_auc,effect_scope,exact_effect_auc,change_vs_exact
correctness,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.03749999999999998,encoder_specific,0.0525000000000001,-0.015000000000000124
correctness,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.024499999999999966,encoder_specific,0.03249999999999997,-0.008000000000000007
correctness,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.025999999999999912,encoder_specific,0.04000000000000026,-0.014000000000000346
correctness,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.016250000000000098,encoder_specific,0.030000000000000027,-0.013749999999999929
correctness,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02200000000000002,encoder_specific,0.0625,-0.04049999999999998
correctness,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.01912500000000006,encoder_specific,0.04625000000000001,-0.027124999999999955
correctness,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,-0.008749999999999925,encoder_specific,-0.010000000000000009,0.0012500000000000844
correctness,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,-0.0030000000000000027,encoder_specific,0.022499999999999964,-0.025499999999999967
correctness,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,-0.005874999999999964,encoder_specific,0.006249999999999978,-0.012124999999999941
correctness,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,0.005749999999999922,encoder_specific,0.03249999999999997,-0.02675000000000005
correctness,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.05225000000000002,encoder_specific,0.08750000000000002,-0.035250000000000004
correctness,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.03649999999999998,encoder_specific,0.08000000000000007,-0.043500000000000094
correctness,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.04437499999999994,encoder_specific,0.0837500000000001,-0.03937500000000016
correctness,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.01550000000000007,encoder_specific,0.019999999999999907,-0.0044999999999998375
correctness,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,-0.00024999999999997247,encoder_specific,0.012499999999999956,-0.012749999999999928
correctness,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.007625000000000104,encoder_specific,0.016249999999999876,-0.008624999999999772
correctness,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,-0.015750000000000042,encoder_specific,-0.007499999999999951,-0.00825000000000009
correctness,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.0675,encoder_specific,0.08250000000000002,-0.015000000000000013
correctness,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.01924999999999999,encoder_specific,0.057499999999999996,-0.038250000000000006
correctness,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.04337499999999994,encoder_specific,0.07000000000000006,-0.02662500000000012
correctness,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.07174999999999998,encoder_specific,0.08000000000000007,-0.00825000000000009
correctness,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.023499999999999965,encoder_specific,0.05500000000000005,-0.031500000000000083
correctness,noisy_shot,1,512,z,43,depth_main_6_minus_2,0.04762499999999992,encoder_specific,0.06750000000000012,-0.019875000000000198
correctness,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.048250000000000015,encoder_specific,-0.025000000000000022,-0.023249999999999993
correctness,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.08074999999999999,encoder_specific,0.07500000000000007,0.005749999999999922
correctness,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.03699999999999992,encoder_specific,0.06750000000000012,-0.030500000000000194
correctness,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.0588749999999999,encoder_specific,0.07125000000000004,-0.012375000000000136
correctness,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04049999999999998,encoder_specific,0.05499999999999994,-0.014499999999999957
correctness,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,-0.003250000000000086,encoder_specific,0.04749999999999999,-0.05075000000000007
correctness,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.01862499999999989,encoder_specific,0.05125000000000002,-0.032625000000000126
correctness,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.04375000000000007,encoder_specific,-0.007499999999999951,-0.036250000000000115
correctness,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.06399999999999995,encoder_specific,0.06999999999999995,-0.006000000000000005
correctness,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.03475000000000006,encoder_specific,0.07250000000000001,-0.03774999999999995
correctness,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.04937500000000006,encoder_specific,0.07125000000000004,-0.021874999999999978
correctness,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.04074999999999995,encoder_specific,0.025000000000000022,0.01574999999999993
correctness,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.011500000000000066,encoder_specific,0.02750000000000008,-0.016000000000000014
correctness,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.026125000000000065,encoder_specific,0.026250000000000107,-0.00012500000000004174
correctness,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.029249999999999887,encoder_specific,0.0025000000000000577,-0.031749999999999945
correctness,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.04349999999999998,encoder_specific,0.03499999999999992,-0.0784999999999999
correctness,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.03700000000000003,encoder_specific,0.06999999999999995,-0.10699999999999998
correctness,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,-0.04025000000000001,encoder_specific,0.05249999999999999,-0.09275
correctness,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.010750000000000037,encoder_specific,0.02749999999999997,-0.01674999999999993
correctness,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.017249999999999988,encoder_specific,0.0625,-0.04525000000000001
correctness,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.014000000000000012,encoder_specific,0.04500000000000004,-0.031000000000000028
correctness,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,0.00649999999999995,encoder_specific,0.03500000000000003,-0.02850000000000008
correctness,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,-0.03850000000000009,encoder_specific,0.019999999999999907,-0.058499999999999996
correctness,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.050000000000000044,encoder_specific,0.06499999999999995,-0.11499999999999999
correctness,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,-0.04425000000000012,encoder_specific,0.04249999999999987,-0.08675
correctness,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.029750000000000054,encoder_specific,0.03749999999999998,-0.007749999999999924
correctness,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.0182500000000001,encoder_specific,0.08250000000000002,-0.06424999999999992
correctness,noisy_shot,1,512,zz,44,depth_main_6_minus_2,0.024000000000000132,encoder_specific,0.05999999999999994,-0.03599999999999981
correctness,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.011499999999999955,encoder_specific,0.04500000000000004,-0.056499999999999995
correctness,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.0017500000000000293,encoder_specific,0.04500000000000004,-0.04325000000000001
correctness,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.037250000000000005,encoder_specific,0.08250000000000002,-0.11975000000000002
correctness,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,-0.017749999999999932,encoder_specific,0.06375000000000008,-0.08150000000000002
correctness,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.05774999999999997,encoder_specific,0.06750000000000012,-0.009750000000000147
correctness,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.018749999999999933,encoder_specific,0.1050000000000001,-0.08625000000000016
correctness,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.038250000000000006,encoder_specific,0.08625000000000016,-0.048000000000000154
correctness,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.039000000000000035,encoder_specific,0.03749999999999998,-0.07650000000000001
entropy,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,-0.005025000000000057,encoder_specific,-0.003950000000000009,-0.0010750000000000481
entropy,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.04920250000000004,encoder_specific,0.04410000000000003,0.00510250000000001
entropy,ideal_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.02208874999999999,encoder_specific,0.020074999999999954,0.0020137500000000363
entropy,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,-0.003622500000000084,encoder_specific,-0.0013499999999999623,-0.0022725000000001216
entropy,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.05060500000000001,encoder_specific,0.046700000000000075,0.0039049999999999363
entropy,ideal_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.023491249999999964,encoder_specific,0.022675,0.0008162499999999628
entropy,ideal_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.054227500000000095,encoder_specific,0.04805000000000004,0.006177500000000058
entropy,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.03761250000000005,encoder_specific,0.04502500000000004,-0.0074124999999999885
entropy,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.027590000000000003,encoder_specific,0.0403,-0.012709999999999999
entropy,ideal_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.032601250000000026,encoder_specific,0.04266250000000005,-0.010061250000000022
entropy,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.02159500000000003,encoder_specific,0.018925000000000025,0.0026700000000000057
entropy,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.011572499999999986,encoder_specific,0.01419999999999999,-0.002627500000000005
entropy,ideal_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.016583750000000008,encoder_specific,0.016562500000000036,2.124999999997268e-05
entropy,ideal_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.010022500000000045,encoder_specific,-0.004725000000000035,-0.0052975000000000105
entropy,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.0018425000000000802,encoder_specific,0.019824999999999926,-0.017982499999999846
entropy,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.041822499999999985,encoder_specific,0.04970000000000008,-0.007877500000000093
entropy,ideal_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.021832500000000143,encoder_specific,0.03476249999999992,-0.012929999999999775
entropy,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.006342500000000029,encoder_specific,0.015174999999999994,-0.008832499999999965
entropy,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.04632249999999993,encoder_specific,0.045050000000000145,0.0012724999999997877
entropy,ideal_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.02633249999999987,encoder_specific,0.030112500000000098,-0.0037800000000002276
entropy,ideal_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.039979999999999905,encoder_specific,0.02987500000000015,0.010104999999999753
entropy,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.05244750000000009,encoder_specific,0.05417500000000003,-0.0017274999999999374
entropy,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth6,-0.010652499999999954,encoder_specific,-0.008200000000000096,-0.0024524999999998576
entropy,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.020897500000000124,encoder_specific,0.02298749999999994,-0.0020899999999998142
entropy,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.03358749999999999,encoder_specific,0.035300000000000165,-0.0017125000000001722
entropy,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,-0.029512500000000053,encoder_specific,-0.02707499999999996,-0.0024375000000000924
entropy,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.0020375000000000254,encoder_specific,0.0041125000000001855,-0.00207500000000016
entropy,ideal_shot,1,512,z,43,repetition_by_depth_interaction,-0.06310000000000004,encoder_specific,-0.062375000000000125,-0.0007249999999999202
entropy,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.051720000000000044,encoder_specific,0.056425,-0.004704999999999959
entropy,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,-0.005645000000000011,encoder_specific,-0.0044999999999999485,-0.0011450000000000626
entropy,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.023037500000000044,encoder_specific,0.0259625,-0.0029249999999999554
entropy,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.05845000000000006,encoder_specific,0.061475,-0.0030249999999999444
entropy,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.0010850000000000026,encoder_specific,0.0005500000000000504,0.0005349999999999522
entropy,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.029767499999999947,encoder_specific,0.0310125,-0.0012450000000000516
entropy,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.057365000000000055,encoder_specific,-0.06092499999999995,0.0035599999999998966
entropy,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.025732499999999936,encoder_specific,0.02499999999999991,0.0007325000000000248
entropy,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,-0.020492500000000025,encoder_specific,-0.02365000000000006,0.0031575000000000353
entropy,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.0026200000000000667,encoder_specific,0.0006749999999999812,0.0019450000000000855
entropy,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.05732999999999999,encoder_specific,0.06540000000000001,-0.008070000000000022
entropy,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.011105000000000032,encoder_specific,0.016750000000000043,-0.005645000000000011
entropy,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.03421750000000001,encoder_specific,0.04107499999999997,-0.006857499999999961
entropy,ideal_shot,1,512,z,45,repetition_by_depth_interaction,-0.04622499999999996,encoder_specific,-0.04864999999999997,0.0024250000000000105
entropy,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.00398625000000008,encoder_specific,0.0035000000000000586,0.0004862500000000214
entropy,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.04367500000000002,encoder_specific,-0.03952499999999998,-0.0041500000000000425
entropy,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,-0.019844375000000025,encoder_specific,-0.018012499999999987,-0.0018318750000000383
entropy,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.031110000000000082,encoder_specific,0.028874999999999984,0.002235000000000098
entropy,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,-0.016551250000000017,encoder_specific,-0.014150000000000051,-0.002401249999999966
entropy,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.007279375000000088,encoder_specific,0.0073624999999999385,-8.312499999985068e-05
entropy,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,-0.0476612500000001,encoder_specific,-0.04302500000000009,-0.004636250000000008
entropy,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,-0.003652500000000003,encoder_specific,-0.0026000000000000467,-0.0010524999999999562
entropy,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.0018424999999999692,encoder_specific,0.0036000000000000476,-0.005442500000000017
entropy,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,-0.002747500000000014,encoder_specific,0.0004999999999999449,-0.0032474999999999588
entropy,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.020240000000000036,encoder_specific,0.021774999999999933,-0.0015349999999998976
entropy,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.02205000000000007,encoder_specific,0.027975000000000028,-0.005924999999999958
entropy,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.02114500000000008,encoder_specific,0.02487499999999998,-0.0037299999999999
entropy,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.0018100000000000338,encoder_specific,0.006200000000000094,-0.0043900000000000605
entropy,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.05323500000000003,encoder_specific,0.047375,0.005860000000000032
entropy,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.0036800000000000166,encoder_specific,0.0032999999999999696,-0.006979999999999986
entropy,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.024777499999999897,encoder_specific,0.025337500000000013,-0.000560000000000116
entropy,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.043969999999999954,encoder_specific,0.043450000000000044,0.0005199999999999094
entropy,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,-0.012945000000000095,encoder_specific,-0.0006249999999999867,-0.012320000000000109
entropy,ideal_shot,1,512,zz,45,depth_main_6_minus_2,0.015512499999999818,encoder_specific,0.021412499999999945,-0.005900000000000127
entropy,ideal_shot,1,512,zz,45,repetition_by_depth_interaction,-0.05691500000000005,encoder_specific,-0.04407500000000003,-0.012840000000000018
entropy,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,-0.00900875000000001,encoder_specific,-0.003950000000000009,-0.005058750000000001
entropy,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.029902500000000054,encoder_specific,0.04410000000000003,-0.014197499999999974
entropy,noisy_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.010446874999999967,encoder_specific,0.020074999999999954,-0.009628124999999987
entropy,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.0004574999999999996,encoder_specific,-0.0013499999999999623,0.001807499999999962
entropy,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.03936875000000006,encoder_specific,0.046700000000000075,-0.007331250000000011
entropy,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.019913124999999976,encoder_specific,0.022675,-0.0027618750000000247
entropy,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.038911250000000064,encoder_specific,0.04805000000000004,-0.009138749999999973
entropy,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.033722500000000155,encoder_specific,0.04502500000000004,-0.011302499999999882
entropy,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02826625000000005,encoder_specific,0.0403,-0.012033749999999954
entropy,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.03099437500000013,encoder_specific,0.04266250000000005,-0.011668124999999918
entropy,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.01444250000000008,encoder_specific,0.018925000000000025,-0.004482499999999945
entropy,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.008986249999999973,encoder_specific,0.01419999999999999,-0.005213750000000017
entropy,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.011714374999999944,encoder_specific,0.016562500000000036,-0.004848125000000092
entropy,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.005456250000000107,encoder_specific,-0.004725000000000035,-0.0007312500000000721
entropy,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,-0.003194999999999948,encoder_specific,0.019824999999999926,-0.023019999999999874
entropy,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.039802500000000074,encoder_specific,0.04970000000000008,-0.009897500000000004
entropy,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.018303750000000063,encoder_specific,0.03476249999999992,-0.016458749999999855
entropy,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.0033050000000000024,encoder_specific,0.015174999999999994,-0.011869999999999992
entropy,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.046302500000000024,encoder_specific,0.045050000000000145,0.0012524999999998787
entropy,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.024803750000000013,encoder_specific,0.030112500000000098,-0.005308750000000084
entropy,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.04299750000000002,encoder_specific,0.02987500000000015,0.01312249999999987
entropy,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.05277750000000003,encoder_specific,0.05417500000000003,-0.001397499999999996
entropy,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,-0.017783749999999876,encoder_specific,-0.008200000000000096,-0.00958374999999978
entropy,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.01749687500000008,encoder_specific,0.02298749999999994,-0.00549062499999986
entropy,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.02974499999999991,encoder_specific,0.035300000000000165,-0.005555000000000254
entropy,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,-0.04081625,encoder_specific,-0.02707499999999996,-0.013741250000000038
entropy,noisy_shot,1,512,z,43,depth_main_6_minus_2,-0.005535625000000044,encoder_specific,0.0041125000000001855,-0.00964812500000023
entropy,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.07056124999999991,encoder_specific,-0.062375000000000125,-0.008186249999999784
entropy,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.06307000000000007,encoder_specific,0.056425,0.0066450000000000675
entropy,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.026692499999999897,encoder_specific,-0.0044999999999999485,0.031192499999999845
entropy,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.044881249999999984,encoder_specific,0.0259625,0.018918749999999984
entropy,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04116500000000012,encoder_specific,0.061475,-0.020309999999999884
entropy,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.004787499999999945,encoder_specific,0.0005500000000000504,0.004237499999999894
entropy,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.02297624999999992,encoder_specific,0.0310125,-0.008036250000000078
entropy,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.036377500000000174,encoder_specific,-0.06092499999999995,0.024547499999999778
entropy,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.027887499999999954,encoder_specific,0.02499999999999991,0.002887500000000043
entropy,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,-0.026772499999999977,encoder_specific,-0.02365000000000006,-0.003122499999999917
entropy,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.0005574999999999886,encoder_specific,0.0006749999999999812,-0.00011749999999999261
entropy,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.05033999999999994,encoder_specific,0.06540000000000001,-0.015060000000000073
entropy,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,-0.0043199999999999905,encoder_specific,0.016750000000000043,-0.021070000000000033
entropy,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.023009999999999975,encoder_specific,0.04107499999999997,-0.018064999999999998
entropy,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.05465999999999993,encoder_specific,-0.04864999999999997,-0.00600999999999996
entropy,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.03304750000000001,encoder_specific,0.0035000000000000586,0.02954749999999995
entropy,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.008482499999999948,encoder_specific,-0.03952499999999998,0.048007499999999925
entropy,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,0.020764999999999922,encoder_specific,-0.018012499999999987,0.03877749999999991
entropy,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.012960000000000083,encoder_specific,0.028874999999999984,-0.0159149999999999
entropy,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,-0.011604999999999976,encoder_specific,-0.014150000000000051,0.002545000000000075
entropy,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.0006775000000001086,encoder_specific,0.0073624999999999385,-0.00668499999999983
entropy,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,-0.02456500000000006,encoder_specific,-0.04302500000000009,0.018460000000000032
entropy,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.08169000000000004,encoder_specific,-0.0026000000000000467,0.08429000000000009
entropy,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.02943999999999991,encoder_specific,0.0036000000000000476,0.025839999999999863
entropy,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,0.05556500000000003,encoder_specific,0.0004999999999999449,0.055065000000000086
entropy,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.017572500000000102,encoder_specific,0.021774999999999933,-0.004202499999999831
entropy,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,-0.03467750000000003,encoder_specific,0.027975000000000028,-0.06265250000000006
entropy,noisy_shot,1,512,zz,44,depth_main_6_minus_2,-0.008552499999999963,encoder_specific,0.02487499999999998,-0.03342749999999994
entropy,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.05225000000000013,encoder_specific,0.006200000000000094,-0.058450000000000224
entropy,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.03719499999999998,encoder_specific,0.047375,-0.010180000000000022
entropy,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.01939499999999994,encoder_specific,0.0032999999999999696,0.01609499999999997
entropy,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,0.02829499999999996,encoder_specific,0.025337500000000013,0.0029574999999999463
entropy,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.039735000000000076,encoder_specific,0.043450000000000044,-0.0037149999999999683
entropy,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.021935000000000038,encoder_specific,-0.0006249999999999867,0.022560000000000024
entropy,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.030835000000000112,encoder_specific,0.021412499999999945,0.009422500000000167
entropy,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.017800000000000038,encoder_specific,-0.04407500000000003,0.026274999999999993
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.018352499999999994,encoder_specific,-0.0033999999999999586,0.021752499999999952
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.07752249999999994,encoder_specific,0.07467500000000005,0.002847499999999892
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.047937499999999966,encoder_specific,0.03563749999999999,0.012299999999999978
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.007922500000000054,encoder_specific,-0.017300000000000093,0.025222500000000148
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.0670925,encoder_specific,0.06077499999999991,0.006317500000000087
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.03750750000000003,encoder_specific,0.021737499999999965,0.015770000000000062
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.059169999999999945,encoder_specific,0.078075,-0.01890500000000006
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.02561750000000007,encoder_specific,0.057599999999999985,-0.031982499999999914
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.04570249999999998,encoder_specific,0.08337499999999998,-0.0376725
