attack,mode,queries,shots,effect,fm_kind,scope,n_paired_units,n_model_seed_blocks,mean,sd,ci95_low,ci95_high,ci_method,bootstrap_replicates
entropy,noisy_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,-0.004306250000000067,0.001357153069158043,-0.005308750000000084,-0.0027618750000000247,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.011916458333333435,0.005385439510750956,-0.018064999999999998,-0.008036250000000078,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.01022999999999987,0.021643841935987302,-0.03342749999999994,0.009422500000000167,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.0009417708333334293,0.00483866396620642,-0.0046218749999998865,0.004167500000000102,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.011080416666666704,0.026554256839206623,-0.019444374999999958,0.0288540625,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,0.010138645833333274,0.021818044125141347,-0.014822500000000072,0.025574374999999927,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.013127083333333253,0.009118577391557978,-0.023019999999999874,-0.005058750000000001,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.0027116666666667046,0.004024132152816752,-0.001397499999999996,0.0066450000000000675,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.03455250000000001,0.04743345595410486,-0.010180000000000022,0.08429000000000009,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.012042916666666644,0.0021500146559577846,-0.014197499999999974,-0.009897500000000004,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,0.006162083333333383,0.021916392421446218,-0.00958374999999978,0.031192499999999845,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,0.029980833333333252,0.016354259065556376,0.01609499999999997,0.048007499999999925,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.0010841666666666083,0.011241112762793175,-0.009138749999999973,0.01312249999999987,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,0.003450416666666678,0.01830298363370917,-0.008186249999999784,0.024547499999999778,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.004571666666666733,0.04682333454948874,-0.058450000000000224,0.026274999999999993,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.012584999999999921,0.003506401901789718,-0.016458749999999855,-0.009628124999999987,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,0.004436875000000044,0.012826189835766635,-0.00549062499999986,0.018918749999999984,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.032266666666666645,0.026656914714260092,0.0029574999999999463,0.055065000000000086,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.018192500000000056,0.017979640743073767,-0.0022399999999999087,0.03159499999999993,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.011811666666666701,0.017050897581456975,-0.029940000000000078,0.0039050000000000473,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,-0.019029166666666725,0.0277501718838521,-0.045740000000000114,0.00965499999999997,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.009219166666666742,0.018768983778652895,-0.007929999999999993,0.02927000000000013,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.015197499999999975,0.027053306059519,-0.03378000000000003,0.015840000000000187,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,0.005290833333333318,0.04423593733700403,-0.032195000000000196,0.054082500000000144,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.013705833333333342,0.01784849544312711,-0.005084999999999895,0.030432499999999862,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.013504583333333375,0.016056151582674927,-0.02879625000000008,0.0032200000000000006,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.006869166666666741,0.009626583013761106,-0.01350875000000007,0.00417124999999996,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.015215208333333341,0.009597519665203015,0.004311249999999989,0.022381874999999996,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.00454208333333328,0.026202349506512974,-0.02446687500000011,0.026491249999999966,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.010673125000000061,0.03463410654727689,-0.046848750000000106,0.022179999999999978,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.006301666666666687,0.026946003220947815,-0.031982499999999914,0.021752499999999952,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.0030958333333333346,0.03522664983124769,-0.03539250000000016,0.03373750000000009,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.0008791666666666531,0.04843522751658488,-0.041657500000000125,0.05359500000000006,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.015275000000000002,0.020595492680438563,-0.0376725,0.002847499999999892,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.0002899999999999385,0.01211273322788874,-0.010152499999999898,0.013230000000000075,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,0.0251991666666667,0.028709457537253083,0.0056875000000000675,0.05816500000000013,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,-0.008973333333333314,0.008764091985672845,-0.01890500000000006,-0.0023249999999997994,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.0033858333333332733,0.0318438210581479,-0.03768500000000008,0.025240000000000262,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,0.024320000000000046,0.0712958342489239,-0.041850000000000165,0.09982250000000026,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.010788333333333289,0.02357813345206381,-0.0348274999999999,0.012299999999999978,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,0.001402916666666661,0.02098357327520353,-0.022772500000000084,0.01489499999999988,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.013039166666666676,0.017729300973835137,-0.0018062499999998982,0.03266999999999998,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.020107500000000056,0.026189596336140736,0.003027500000000072,0.05025999999999997,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.010835833333333378,0.010436873434287283,-0.021384999999999987,-0.0005150000000001542,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,-0.04058333333333338,0.01289894819678458,-0.05478749999999999,-0.02960000000000007,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,-0.0011733333333332485,0.026778423256109265,-0.029047499999999893,0.024355000000000127,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.03829249999999992,0.02536201539704613,-0.05770750000000002,-0.009597499999999815,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.11300333333333341,0.07494956155364313,-0.18624750000000012,-0.03645750000000003,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.009467083333333385,0.025583915061925686,-0.013009999999999855,0.03730749999999994,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.02456416666666661,0.016895114971370633,-0.03447874999999989,-0.005056249999999984,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.07679333333333342,0.03115064466461054,-0.10792374999999998,-0.04562250000000012,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.008382291666666708,0.020315719603815056,-0.01420187500000003,0.02516937500000005,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.05058229166666669,0.01693955865410413,-0.06619562500000009,-0.03257187500000003,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.0589645833333334,0.03718098683158959,-0.09136500000000014,-0.018369999999999997,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.012094166666666703,0.017988320053115993,-0.029982500000000023,0.005992500000000067,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.0027883333333332816,0.01650121516989996,-0.01621000000000017,0.013547499999999935,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,-0.033276666666666656,0.054311244826309495,-0.0701425,0.029092499999999966,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.03337500000000001,0.03137297672759151,-0.06205749999999999,0.00012999999999996348,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.024668333333333254,0.011728712720641294,-0.03607249999999995,-0.012639999999999985,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.1056966666666667,0.04694115547239258,-0.13772249999999997,-0.05181250000000004,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,-0.021280833333333304,0.013704414510781941,-0.032074999999999965,-0.005862500000000104,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.027456666666666536,0.019040500638988992,-0.04710000000000003,-0.00908249999999966,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.07242000000000004,0.08767091097536286,-0.15664750000000005,0.018329999999999957,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.022734583333333336,0.024636739217494524,-0.04601999999999995,0.0030612500000000153,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,-0.010939999999999986,0.010690707924992568,-0.02075125,0.0004537499999999195,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,-0.06948666666666674,0.025593837891586937,-0.09825125000000001,-0.04923125000000006,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,-0.0027337500000000534,0.0018554990063322486,-0.004247500000000071,-0.000663750000000074,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.00299083333333335,0.0015041408123355339,-0.004717500000000041,-0.0019649999999999945,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.002335833333333278,0.0032437732015868303,-0.0005249999999999977,0.005859999999999865,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.0008004166666667478,0.003644743718127878,-0.003394999999999815,0.003186249999999946,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.004806666666666626,0.0033007104664501143,-0.008257499999999918,-0.0016799999999999038,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.004401666666666711,0.0011161438452697112,-0.005597500000000033,-0.0033874999999998767,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,-0.0009666666666666712,0.0025985543857755078,-0.0038212499999999983,0.0012612499999998805,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.0038987499999999877,0.0023743522142891287,-0.006487499999999868,-0.0018224999999999492,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.0010329166666667537,0.0010643846031078792,-0.0019562499999999927,0.00013124999999980513,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.0009687499999999997,0.002084956253288069,-0.003351875000000004,0.0005187500000000123,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.0025306250000000086,0.002000407478021636,-0.004801249999999979,-0.0010281250000000464,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.0015618750000000088,0.0001207010770457374,-0.001689374999999993,-0.001449374999999975,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.008457500000000118,0.002972473717293311,-0.01135750000000002,-0.005417500000000186,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,-0.001515416666666658,0.00332658146914114,-0.0037712499999998927,0.0023050000000000015,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.0019324999999999666,0.0034064534342920405,-0.001607500000000095,0.0051874999999999005,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.004923333333333317,0.004683094818956019,-0.007744999999999891,0.0004824999999999413,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.0033312499999999337,0.002409552279470212,-0.005963749999999934,-0.001234999999999875,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.004805000000000022,0.0013295393939255424,-0.006269999999999998,-0.003675000000000095,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.0035341666666668012,0.002538528527185179,0.0008525000000002558,0.005900000000000127,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.001815833333333276,0.001940119734277585,-0.0035399999999998766,0.00028500000000009074,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.006737499999999989,0.004359360618255827,-0.011457499999999898,-0.002862499999999879,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.006690416666666736,0.0037111260785418596,-0.009432500000000177,-0.002467500000000067,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,-0.0024233333333332587,0.002737704710762912,-0.0048674999999998025,0.0005350000000001742,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,-0.0014362499999999907,0.0013909686373171693,-0.003038749999999979,-0.0005412499999999376,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.001947499999999991,0.0014777918493483432,0.0007599999999999829,0.003602500000000175,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.010264166666666666,0.006843899808101571,-0.017974999999999963,-0.004910000000000081,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,-0.003918750000000008,0.0061350123522694675,-0.007667499999999938,0.0031612499999998933,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,-0.007367499999999934,0.00669239166890277,-0.01487499999999986,-0.00202749999999996,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.019722499999999938,0.009327429643261843,-0.025399999999999867,-0.008957499999999952,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.058216666666666805,0.016743313279734457,-0.0775475000000001,-0.04827250000000016,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,-0.0027099999999999533,0.003454261634199182,-0.006697500000000023,-0.0006337499999999885,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.014993333333333267,0.0014530110618413885,-0.016358749999999977,-0.013466249999999902,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.031067708333333426,0.010217499547599965,-0.04239874999999993,-0.02255562500000019,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.004108749999999994,0.0026829726400952767,-0.006889999999999952,-0.0015362500000000168,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.042932604166666666,0.012310613784507317,-0.05655031249999998,-0.032592500000000024,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.03882385416666667,0.010501674588996618,-0.049660312500000026,-0.02869250000000001,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.00748166666666672,0.0026272910636876514,-0.010170000000000012,-0.0049200000000001465,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,5.583333333332904e-05,0.0030152967653835714,-0.0025199999999998557,0.0033724999999998895,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,-0.044234166666666574,0.009564502186906226,-0.05527249999999995,-0.03840499999999991,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.016796666666666644,0.005876548909294747,-0.021274999999999822,-0.010142499999999943,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.009402499999999944,0.015402140273351543,-0.019422499999999898,0.008332499999999965,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.09853208333333337,0.016475823401907137,-0.10932249999999999,-0.07956750000000012,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,-0.009314999999999926,0.006798253911851043,-0.016354999999999675,-0.002787499999999943,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.009458333333333272,0.016100771785331643,-0.020489999999999786,0.009017500000000012,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.0542979166666668,0.014777166313973472,-0.07029750000000012,-0.04116250000000021,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.012139166666666626,0.0030272394430956467,-0.014571250000000147,-0.00874874999999986,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,-0.004673333333333307,0.007638733976964483,-0.010971249999999877,0.0038237499999999036,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,-0.07138312499999992,0.011263883360518928,-0.08098937499999992,-0.05898624999999991,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,-0.0018200000000000254,0.008444672877027291,-0.010820000000000052,0.005929999999999991,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.0053237499999999605,0.004212370361506721,-0.008754999999999957,-0.0006224999999999148,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,-0.003694999999999985,0.0035032226235283863,-0.0076925000000001575,-0.0011599999999998278,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.005267916666666668,0.0013651478476096528,0.0044162500000000104,0.006842499999999974,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,0.0010733333333333706,0.001592186651537229,-0.0006749999999999812,0.0024399999999999977,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.009810833333333399,0.006902446275294987,-0.015507500000000118,-0.0021350000000000535,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.0017239583333333124,0.004799492255588818,-0.0032018749999999097,0.006386249999999816,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.0021252083333332763,0.0022138451360604675,-0.003634375000000023,0.0004162500000001179,percentile cluster bootstrap over trained model-seed blocks,10000
