attack,mode,queries,shots,effect,fm_kind,scope,n_paired_units,n_model_seed_blocks,mean,sd,ci95_low,ci95_high,ci_method,bootstrap_replicates
correctness,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.039729166666666704,0.007566975259860027,0.03431249999999997,0.04837500000000006,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.009125000000000013,0.00493354271796642,0.0038125000000001075,0.013562500000000033,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.030604166666666693,0.005551369951042081,-0.034812500000000024,-0.02431250000000007,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.03216666666666671,0.018358127173906714,0.016250000000000098,0.05225000000000002,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.07074999999999998,0.008835298523536159,0.06399999999999995,0.08074999999999999,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,-0.026750000000000013,0.024808012818442384,-0.04349999999999998,0.0017500000000000293,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.03749999999999998,0.016023420358962023,0.02200000000000002,0.05399999999999994,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,0.030333333333333323,0.00966415197176313,0.01924999999999999,0.03699999999999992,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.04141666666666669,0.007434435643230329,-0.050000000000000044,-0.03700000000000003,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.005333333333333264,0.020878118529535472,-0.015750000000000042,0.025999999999999912,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.040416666666666656,0.009928914005737734,-0.048250000000000015,-0.029249999999999887,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.01466666666666668,0.022914696885041556,-0.039000000000000035,0.00649999999999995,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,0.03483333333333335,0.013708080038186679,0.01912500000000006,0.04437499999999994,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,0.05054166666666663,0.007815582725128872,0.04337499999999994,0.0588749999999999,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,-0.034083333333333354,0.014285773809399886,-0.04425000000000012,-0.017749999999999932,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.010916666666666686,0.010787444476489001,-0.0013499999999999623,0.018925000000000025,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,0.054058333333333396,0.01636330371084429,0.035300000000000165,0.06540000000000001,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.031366666666666654,0.011050235668678498,0.021774999999999933,0.043450000000000044,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.03531666666666674,0.018306169269766293,0.01419999999999999,0.046700000000000075,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.003258333333333289,0.022159314256838668,-0.02707499999999996,0.016750000000000043,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,0.004399999999999997,0.021507367923574505,-0.014150000000000051,0.027975000000000028,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.023116666666666712,0.006785788611748363,0.016562500000000036,0.030112500000000098,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_main_6_minus_2,z,encoder_specific,3,3,0.02540000000000005,0.01910972837980686,0.0041125000000001855,0.04107499999999997,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,depth_main_6_minus_2,zz,encoder_specific,3,3,0.01788333333333329,0.009274328929002554,0.0073624999999999385,0.02487499999999998,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.002091666666666603,0.014263417933505022,-0.013893750000000038,0.013518749999999913,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.0077958333333333725,0.01385406688560561,-0.015981250000000058,0.008199999999999985,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.009887499999999974,0.010832807879885062,-0.022256249999999977,-0.00208750000000002,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.020299999999999985,0.024490954963006264,-0.003950000000000009,0.04502500000000004,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.04519999999999998,0.017529849542993862,0.02499999999999991,0.056425,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.01609166666666667,0.027263303327611153,-0.0026000000000000467,0.047375,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.04470000000000004,0.004728636167014794,0.0403,0.04970000000000008,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.012116666666666701,0.01015804279048548,-0.02365000000000006,-0.0044999999999999485,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.010874999999999987,0.02481208123072306,-0.03952499999999998,0.0036000000000000476,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.02440000000000005,0.026810107702133587,-0.004725000000000035,0.04805000000000004,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.05731666666666668,0.007540487937350874,-0.062375000000000125,-0.04864999999999997,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.026966666666666677,0.02872797344633517,-0.04407500000000003,0.006200000000000094,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,0.03249999999999997,0.011462459105706806,0.020074999999999954,0.04266250000000005,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_main_5_minus_1,z,encoder_specific,3,3,0.01654166666666664,0.01382121519922663,0.0006749999999999812,0.0259625,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,exact,0,0,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.0026083333333333236,0.021751768366809476,-0.018012499999999987,0.025337500000000013,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.008104999999999992,0.012700802386069998,-0.003622500000000084,0.02159500000000003,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,0.04978916666666668,0.014042225681256298,0.03358749999999999,0.05845000000000006,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.031773333333333355,0.011878898658265096,0.020240000000000036,0.043969999999999954,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.036166666666666646,0.0214065346818053,0.011572499999999986,0.05060500000000001,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.005774166666666673,0.021159665689309347,-0.029512500000000053,0.011105000000000032,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.002482083333333348,0.021321786845169336,-0.016551250000000017,0.02205000000000007,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.02213583333333328,0.005013720913237263,0.016583750000000008,0.02633249999999987,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,0.022007499999999996,0.017437066840498124,0.0020375000000000254,0.03421750000000001,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,0.014645624999999995,0.006973341620727808,0.007279375000000088,0.02114500000000008,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.0029608333333333383,0.010184835279053745,-0.007978124999999947,0.012170000000000014,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.008431145833333356,0.012225928287598057,-0.01824687500000005,0.0052637500000000115,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.011391979166666696,0.010081207165968591,-0.0229375,-0.004332187500000084,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.01147666666666669,0.02289327362094235,-0.005025000000000057,0.03761250000000005,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.043300000000000026,0.015218249119067617,0.025732499999999936,0.05244750000000009,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.017856250000000035,0.03087603583788729,-0.003652500000000003,0.05323500000000003,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.03953833333333334,0.01098581367415876,0.027590000000000003,0.04920250000000004,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.01226333333333333,0.007553684669307658,-0.020492500000000025,-0.005645000000000011,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.01639916666666667,0.023639425005345077,-0.04367500000000002,-0.0018424999999999692,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.02806166666666665,0.03374241584539163,-0.010022500000000045,0.054227500000000095,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.05556333333333335,0.008580554080788382,-0.06310000000000004,-0.04622499999999996,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.034255416666666705,0.03157441498699282,-0.05691500000000005,0.0018100000000000338,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,0.025507500000000054,0.006144703639110652,0.021832500000000143,0.032601250000000026,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,0.015518333333333412,0.011221414887764085,0.0026200000000000667,0.023037500000000044,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.0007285416666666192,0.022513109100704115,-0.019844375000000025,0.024777499999999897,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,0.0060683333333333605,0.007390674162979586,0.0004574999999999996,0.01444250000000008,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,0.040416666666666656,0.010317873246620826,0.02974499999999991,0.05033999999999994,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.023422500000000086,0.014314050134395916,0.012960000000000083,0.039735000000000076,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.03155250000000002,0.01984807173411315,0.008986249999999973,0.046302500000000024,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.013449583333333348,0.024133741367550792,-0.04081625,0.004787499999999945,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.008115833333333322,0.028467077512160165,-0.03467750000000003,0.021935000000000038,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.018810416666666645,0.0066139934021707935,0.011714374999999944,0.024803750000000013,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,0.013483541666666618,0.016471090136553145,-0.005535625000000044,0.023009999999999975,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,0.007653333333333419,0.020599526137349243,-0.008552499999999963,0.030835000000000112,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.003033437500000032,0.011062273466077424,-0.009726249999999936,0.009929687500000006,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.0032845833333333316,0.01286861392113779,-0.011244374999999973,0.013247812499999956,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,0.00025114583333329943,0.019045028638803974,-0.02014125,0.017576562499999948,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.007172916666666733,0.023175638149700153,-0.00900875000000001,0.033722500000000155,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.047911666666666686,0.018088928301127613,0.027887499999999954,0.06307000000000007,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.05064416666666668,0.0269663357648631,0.03304750000000001,0.08169000000000004,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.03265708333333339,0.006241959870171667,0.02826625000000005,0.039802500000000074,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.005954583333333319,0.02862819317160669,-0.026772499999999977,0.026692499999999897,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,0.019105833333333266,0.01048174196321074,0.008482499999999948,0.02943999999999991,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.02548416666666666,0.026872967781691657,-0.005456250000000107,0.04299750000000002,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.053866250000000004,0.01710569262884422,-0.07056124999999991,-0.036377500000000174,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.03153833333333341,0.018252976697879585,-0.05225000000000013,-0.017800000000000038,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,0.019915000000000054,0.010368077641702758,0.010446874999999967,0.03099437500000013,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,0.020978541666666684,0.022366050290539854,0.0005574999999999886,0.044881249999999984,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.03487499999999997,0.018309350070387587,0.020764999999999922,0.05556500000000003,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,-0.01876666666666671,0.030651328818394327,-0.050124999999999975,0.01112499999999994,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,0.06448333333333338,0.006285217445190996,0.05742500000000006,0.06947500000000006,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.06988333333333337,0.022093230486584226,0.04630000000000001,0.09010000000000007,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.027399999999999907,0.03900260407972783,-0.015475000000000128,0.06077499999999991,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,0.06486666666666659,0.025240361196570457,0.03834999999999977,0.08860000000000001,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,0.11870833333333337,0.05270555196877593,0.059799999999999964,0.1614000000000001,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.004316666666666635,0.032164096669785834,-0.03279999999999994,0.02401249999999988,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_main_6_minus_2,z,encoder_specific,3,3,0.06467499999999993,0.015715950297389016,0.04788749999999986,0.07903749999999998,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,depth_main_6_minus_2,zz,encoder_specific,3,3,0.0942958333333334,0.0358008954438759,0.05305000000000004,0.11732500000000001,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.028233333333333333,0.019570831226491968,0.016800000000000037,0.050831249999999994,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.06262708333333337,0.02228071732649858,0.04353125000000002,0.08710625000000005,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,0.034393750000000035,0.03912479582614457,-0.007299999999999973,0.07030625000000001,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.030925000000000053,0.03121124597000253,-0.0033999999999999586,0.057599999999999985,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.0961833333333334,0.023652884778253544,0.06984999999999997,0.1156250000000002,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.012199999999999989,0.026355122841679155,-0.016349999999999976,0.035599999999999965,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.07709166666666667,0.005489611400940246,0.07322499999999998,0.08337499999999998,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,0.09656666666666662,0.007600013706128042,0.08897499999999992,0.10417500000000002,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,0.061024999999999996,0.026485762684884163,0.030849999999999933,0.08042499999999997,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.04616666666666661,0.027987456267644893,0.025774999999999992,0.078075,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_by_depth_interaction,z,encoder_specific,3,3,0.0003833333333332171,0.01911008132722982,-0.019075000000000286,0.019124999999999948,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_by_depth_interaction,zz,encoder_specific,3,3,0.04882500000000001,0.03748540549333839,0.013499999999999956,0.08815000000000006,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,0.054008333333333325,0.017501840677006875,0.03563749999999999,0.07048749999999993,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_main_5_minus_1,z,encoder_specific,3,3,0.09637500000000003,0.014741464691474982,0.07941249999999989,0.10608750000000011,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,exact,0,0,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.03661249999999997,0.018621362899906065,0.02410000000000001,0.05801249999999991,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,-0.0005741666666666534,0.015557652926561092,-0.018530000000000046,0.008885000000000032,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,0.05267166666666667,0.01597514423513398,0.03953499999999999,0.07045500000000005,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,0.050854166666666645,0.044099763770153455,0.0005599999999998939,0.082905,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,0.03661916666666665,0.027459755817984502,0.013795000000000002,0.0670925,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,0.04966916666666662,0.014093480836306306,0.033869999999999956,0.06094749999999993,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,0.1239991666666667,0.008762531859190705,0.11388250000000011,0.1292049999999999,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,0.01802249999999998,0.019952898912188228,-0.002367500000000078,0.03750750000000003,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,0.05117041666666655,0.000962169044832207,0.050241249999999904,0.05216249999999989,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,0.08742666666666665,0.026395178132489126,0.05722125,0.1060549999999999,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.043448541666666673,0.01024982359477264,0.036021250000000005,0.05514249999999998,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.06716916666666665,0.0039668019989607,0.06263937499999994,0.07002249999999999,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,0.023720624999999978,0.008975080757819127,0.014880000000000004,0.03282437500000002,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,0.02462333333333337,0.005837590648832242,0.018352499999999994,0.029900000000000038,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,0.09927916666666674,0.03250602610799013,0.08023250000000004,0.13681250000000011,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.013079166666666642,0.0328370277215119,-0.02430750000000015,0.037245000000000084,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,0.061816666666666666,0.015913929498503277,0.04570249999999998,0.07752249999999994,percentile cluster bootstrap over trained model-seed blocks,10000
