attack,dataset,architecture,fm_kind,reps,depth,auc_count,auc_mean,auc_std,tpr_at_0_05_fpr_count,tpr_at_0_05_fpr_mean,tpr_at_0_05_fpr_std,tpr_at_0_10_fpr_count,tpr_at_0_10_fpr_mean,tpr_at_0_10_fpr_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,error_bar_type
global_true_class_log_odds,credit_default,qnn,zz,5,2,8,0.564734375,0.033560031333790485,8,0.054375,0.0242660109147401,8,0.128125,0.05836691210413165,8,0.5446875,0.03544204272974605,8,0.08937499999999995,0.07088408545949205,mean ± sample SD across target-model seeds
global_true_class_log_odds,credit_default,qnn,zz,5,6,8,0.5893328124999999,0.028159216438390193,8,0.07625,0.01552647508520297,8,0.139375,0.041355384862709926,8,0.5553125,0.029804047543915902,8,0.11062499999999996,0.05960809508783182,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,eff_su2,1,2,8,0.5087375,0.03081851831981171,8,0.055625,0.02441274550019196,8,0.12062500000000001,0.03811987670494227,8,0.50625,0.017677669529663695,8,0.0125,0.03535533905932733,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,eff_su2,1,6,8,0.49850624999999993,0.02732089320203758,8,0.05375,0.01685018016012207,8,0.105625,0.02757295517609343,8,0.48625,0.01959409532049316,8,-0.027499999999999976,0.03918819064098627,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,eff_su2,5,2,8,0.512040625,0.009849337699815145,8,0.059375000000000004,0.018015370421630844,8,0.11,0.015352989471574768,8,0.501875,0.01786606919754397,8,0.003749999999999987,0.03573213839508784,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,eff_su2,5,6,8,0.51500625,0.03476213495724499,8,0.05625,0.034095454242464636,8,0.11812500000000001,0.047953660667654684,8,0.496875,0.024558603380485627,8,-0.006250000000000001,0.04911720676097122,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,z,1,2,8,0.48867812499999996,0.03822044712094564,8,0.06,0.01851640199545103,8,0.105625,0.02007797300526126,8,0.4915625,0.01481658698891211,8,-0.016874999999999977,0.02963317397782422,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,z,1,6,8,0.50310625,0.023671610294371016,8,0.041875,0.016021748611541393,8,0.09375,0.02460400664235691,8,0.5021875,0.031065526943635038,8,0.004374999999999988,0.06213105388726999,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,z,5,2,8,0.5191875,0.04344778680866759,8,0.063125,0.02404423007708918,8,0.11375,0.04307385683749648,8,0.53,0.028939592256975535,8,0.05999999999999996,0.05787918451395112,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,z,5,6,8,0.529203125,0.017225720166885828,8,0.07625,0.02601510550210616,8,0.144375,0.034479548803809566,8,0.524375,0.027540554512521045,8,0.048749999999999974,0.05508110902504206,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,zz,1,2,8,0.514928125,0.026069941769004543,8,0.065,0.02563479777846623,8,0.111875,0.030582149321832456,8,0.50875,0.027386127875258286,8,0.017499999999999964,0.05477225575051659,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,zz,1,6,8,0.509665625,0.030530610919616376,8,0.058125,0.028276378329421387,8,0.111875,0.04479616533333437,8,0.5175,0.026389933145587425,8,0.035,0.05277986629117473,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,zz,5,2,8,0.5020781249999999,0.022735464106215207,8,0.055,0.01889822365046136,8,0.111875,0.03228638589693362,8,0.49593750000000003,0.013358885486019122,8,-0.008124999999999988,0.02671777097203816,mean ± sample SD across target-model seeds
lira_offline,credit_default,qnn,zz,5,6,8,0.534728125,0.03293239405395547,8,0.065,0.020873770280289222,8,0.136875,0.015338443765351727,8,0.524375,0.028808170963907347,8,0.04874999999999994,0.05761634192781464,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,eff_su2,1,2,8,0.51305625,0.02412957488080903,8,0.06625,0.033567628964311945,8,0.125,0.030000000000000002,8,0.5115625,0.024890384689674853,8,0.02312499999999999,0.049780769379349624,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,eff_su2,1,6,8,0.5081343749999999,0.019323218535057054,8,0.060625,0.01321187236649565,8,0.111875,0.027766565197322172,8,0.5171875,0.028983908713037944,8,0.034374999999999975,0.05796781742607579,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,eff_su2,5,2,8,0.5168750000000001,0.02055249376596427,8,0.063125,0.018696351821373372,8,0.11125,0.014078859531733583,8,0.50125,0.021753489046915816,8,0.0024999999999999875,0.04350697809383159,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,eff_su2,5,6,8,0.519440625,0.03729438376307958,8,0.0675,0.021213203435596423,8,0.12375,0.03907410541887959,8,0.515625,0.0329434038487655,8,0.03124999999999999,0.06588680769753096,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,z,1,2,8,0.484525,0.044562159636047406,8,0.0575,0.020701966780270628,8,0.10375000000000001,0.02850438562747845,8,0.5009375,0.018657509977792572,8,0.001875000000000026,0.037315019955585074,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,z,1,6,8,0.510209375,0.021267383383532228,8,0.07,0.02521337513531827,8,0.124375,0.04212545040030518,8,0.508125,0.02760531781067868,8,0.01625,0.055210635621357286,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,z,5,2,8,0.51888125,0.04106172781400493,8,0.07,0.015583874449479595,8,0.12375,0.02248014997408031,8,0.5096875000000001,0.03621457628792978,8,0.019374999999999965,0.07242915257585952,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,z,5,6,8,0.52675625,0.02021073243000224,8,0.09125,0.018273712579237187,8,0.13875,0.01827371257923719,8,0.50625,0.020044593143431832,8,0.012499999999999975,0.04008918628686362,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,zz,1,2,8,0.5064625,0.015340742904342786,8,0.065,0.027774602993176543,8,0.124375,0.028465204322872112,8,0.49031250000000004,0.026973449247096944,8,-0.019375,0.05394689849419385,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,zz,1,6,8,0.513040625,0.02754592249285079,8,0.070625,0.03005203820042827,8,0.12625,0.026015105502106162,8,0.5178125,0.017135880276692633,8,0.03562499999999999,0.034271760553385204,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,zz,5,2,8,0.502653125,0.021379368548990703,8,0.06,0.018322507626258085,8,0.11750000000000001,0.02939873661036668,8,0.49687499999999996,0.019988836169936762,8,-0.006249999999999987,0.03997767233987347,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,credit_default,qnn,zz,5,6,8,0.535996875,0.030926694541574578,8,0.071875,0.023895232638690568,8,0.1325,0.03973123995763823,8,0.5337500000000001,0.03383257095082871,8,0.06749999999999999,0.06766514190165739,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,eff_su2,1,2,8,0.528584375,0.01650381415601949,8,0.07125,0.023260942125619685,8,0.120625,0.0320086483849064,8,0.5096875000000001,0.018246208020924762,8,0.01937499999999999,0.03649241604184941,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,eff_su2,1,6,8,0.5195624999999999,0.038541589317811736,8,0.0475,0.017928429140015904,8,0.111875,0.044153749234108884,8,0.519375,0.02874611775030299,8,0.03874999999999997,0.057492235500606,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,eff_su2,5,2,8,0.561628125,0.03311638145966648,8,0.0625,0.020177781274036476,8,0.135625,0.032120031577995506,8,0.53,0.026659225152173623,8,0.05999999999999995,0.05331845030434718,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,eff_su2,5,6,8,0.55715,0.028895980318574228,8,0.07062500000000001,0.028839147500774508,8,0.14625,0.03979860011895609,8,0.528125,0.028118054698004945,8,0.056249999999999974,0.05623610939600992,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,z,1,2,8,0.5106062499999999,0.026970032145486465,8,0.059375000000000004,0.020604697799981718,8,0.11,0.026322179675268967,8,0.5009375,0.027121996212879106,8,0.0018749999999999613,0.05424399242575817,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,z,1,6,8,0.5281250000000001,0.028546803673966763,8,0.05,0.019820624179302297,8,0.10625,0.033031370370776754,8,0.52,0.03659625273557002,8,0.03999999999999999,0.07319250547113995,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,z,5,2,8,0.55615,0.0316630981698615,8,0.071875,0.0265837624984017,8,0.13375,0.047790465277381136,8,0.5384375,0.02235818402413628,8,0.07687499999999999,0.044716368048272566,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,z,5,6,8,0.574959375,0.030253627106927163,8,0.08687500000000001,0.022668023418778396,8,0.15625,0.030089153242607917,8,0.5490625,0.020785361435394865,8,0.09812499999999993,0.04157072287078974,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,zz,1,2,8,0.545721875,0.03031283744289348,8,0.0625,0.022990681342044406,8,0.130625,0.04039426232240699,8,0.521875,0.024081335392492565,8,0.043749999999999976,0.0481626707849851,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,zz,1,6,8,0.548296875,0.03644281831440089,8,0.06375,0.024748737341529162,8,0.13875,0.06495877813769944,8,0.5390625,0.029457520868435044,8,0.07812499999999996,0.058915041736870025,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,zz,5,2,8,0.537790625,0.036223477828366255,8,0.0675,0.015352989471574771,8,0.12375,0.029246489410818914,8,0.5184375,0.03351272412937256,8,0.036874999999999984,0.06702544825874504,mean ± sample SD across target-model seeds
lira_online,credit_default,qnn,zz,5,6,8,0.59725625,0.017424586232021193,8,0.091875,0.02520452056958944,8,0.168125,0.029269376976140588,8,0.56375,0.022638462845343574,8,0.12749999999999995,0.04527692569068711,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,eff_su2,1,2,8,0.527259375,0.02665706800369407,8,0.07625,0.020830952244882406,8,0.135625,0.02871504085716354,8,0.51625,0.022598988599366245,8,0.03249999999999997,0.045197977198732434,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,eff_su2,1,6,8,0.5250874999999999,0.033108652300310515,8,0.065,0.021712405933672376,8,0.135625,0.03087272258807117,8,0.5137499999999999,0.027966817072074136,8,0.02749999999999999,0.055933634144148224,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,eff_su2,5,2,8,0.56358125,0.04208503880325443,8,0.099375,0.013741880719693554,8,0.15375,0.019594095320493145,8,0.5340625,0.04144569381388476,8,0.068125,0.08289138762776949,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,eff_su2,5,6,8,0.564946875,0.029300242068417387,8,0.0975,0.021547290184283367,8,0.164375,0.01781602408748131,8,0.5359375,0.030762265265836888,8,0.07187499999999998,0.061524530531673755,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,z,1,2,8,0.5083593750000001,0.016263999121086885,8,0.0725,0.022519832529192065,8,0.11375,0.02517793818859224,8,0.50125,0.011180339887498955,8,0.0025000000000000135,0.022360679774997852,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,z,1,6,8,0.538634375,0.02150455490579673,8,0.085625,0.022430448056157952,8,0.134375,0.031103226750382577,8,0.51625,0.01690308509457033,8,0.03249999999999997,0.033806170189140665,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,z,5,2,8,0.559440625,0.03797970778093217,8,0.09375,0.01767766952966368,8,0.154375,0.03133203518080862,8,0.5425,0.03190387347732467,8,0.08499999999999995,0.06380774695464939,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,z,5,6,8,0.579240625,0.03842726881837019,8,0.104375,0.03087272258807117,8,0.15812500000000002,0.03534902504212204,8,0.5334375,0.04615458304127865,8,0.06687499999999998,0.09230916608255724,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,zz,1,2,8,0.540446875,0.02586500130312608,8,0.073125,0.03161571715822008,8,0.135625,0.024703600084660885,8,0.5228125,0.02876746364012154,8,0.045625,0.05753492728024304,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,zz,1,6,8,0.552359375,0.03195919534986318,8,0.090625,0.037074972305162573,8,0.14125,0.04955156044825574,8,0.534375,0.03442771931369921,8,0.06874999999999998,0.06885543862739836,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,zz,5,2,8,0.54975,0.031657669461195116,8,0.075,0.017728105208558366,8,0.146875,0.03294340384876549,8,0.53125,0.02517793818859225,8,0.06249999999999995,0.05035587637718449,mean ± sample SD across target-model seeds
lira_online_fixed_variance,credit_default,qnn,zz,5,6,8,0.6044343750000001,0.022526032311448636,8,0.115625,0.047767106135618354,8,0.188125,0.0425891921232874,8,0.5584374999999999,0.03014659125482869,8,0.11687499999999995,0.06029318250965741,mean ± sample SD across target-model seeds
