target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_epochs,reference_candidate_protocol,score_statistic,ci_method,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
CREDIT_QNN_eff_su2_r1_d2_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30261,30261,20261,eff_su2_r1_d2_wd0_blockcredit_b01,eff_su2,1,2,lira_online,0.5181,0.461549375,0.5747025,10000,0.045,0.04,0.105,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b01.npz,0.475,-0.05,0.63,0.68,-0.3797874913698174,5
CREDIT_QNN_eff_su2_r1_d2_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30261,30261,20261,eff_su2_r1_d2_wd0_blockcredit_b01,eff_su2,1,2,lira_online_fixed_variance,0.5315,0.474274375,0.587225,10000,0.085,0.05,0.155,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b01.npz,0.5,0.0,0.48,0.48,-0.0310022968081838,5
CREDIT_QNN_eff_su2_r1_d2_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30261,30261,20261,eff_su2_r1_d2_wd0_blockcredit_b01,eff_su2,1,2,lira_offline,0.49075,0.434348125,0.547450625,10000,0.045,0.04,0.095,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b01.npz,0.4925,-0.015,0.435,0.45,1.439454553756474,5
CREDIT_QNN_eff_su2_r1_d2_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30261,30261,20261,eff_su2_r1_d2_wd0_blockcredit_b01,eff_su2,1,2,lira_offline_fixed_variance,0.504275,0.44759875,0.5598518749999999,10000,0.105,0.045,0.145,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b01.npz,0.5025000000000001,0.005,0.215,0.21,2.093702909913531,5
CREDIT_QNN_eff_su2_r1_d2_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30261,30261,20261,eff_su2_r1_d2_wd0_blockcredit_b01,eff_su2,1,2,global_true_class_log_odds,0.52035,0.463625,0.5760512499999999,10000,0.045,0.045,0.085,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b01.npz,0.525,0.0499999999999999,0.845,0.795,-0.5953752735215191,5
CREDIT_QNN_eff_su2_r1_d2_b02,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30262,30262,20262,eff_su2_r1_d2_wd0_blockcredit_b02,eff_su2,1,2,lira_online,0.5199750000000001,0.46372375,0.57565,10000,0.08,0.05,0.125,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b02.npz,0.4975,-0.005,0.64,0.645,-0.1257371227249866,5
CREDIT_QNN_eff_su2_r1_d2_b02,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30262,30262,20262,eff_su2_r1_d2_wd0_blockcredit_b02,eff_su2,1,2,lira_online_fixed_variance,0.49755,0.441799375,0.5540762499999999,10000,0.05,0.045,0.09,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b02.npz,0.4975,-0.005,0.795,0.8,-1.6433089443470963,5
CREDIT_QNN_eff_su2_r1_d2_b02,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30262,30262,20262,eff_su2_r1_d2_wd0_blockcredit_b02,eff_su2,1,2,lira_offline,0.52615,0.470324375,0.58372625,10000,0.035,0.05,0.12,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b02.npz,0.5275,0.0549999999999999,0.815,0.76,-0.4211837046102145,5
CREDIT_QNN_eff_su2_r1_d2_b02,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30262,30262,20262,eff_su2_r1_d2_wd0_blockcredit_b02,eff_su2,1,2,lira_offline_fixed_variance,0.514175,0.45794875,0.5697012499999999,10000,0.04,0.03,0.075,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b02.npz,0.54,0.08,0.66,0.58,0.0780331707742919,5
CREDIT_QNN_eff_su2_r1_d2_b02,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30262,30262,20262,eff_su2_r1_d2_wd0_blockcredit_b02,eff_su2,1,2,global_true_class_log_odds,0.53805,0.481749375,0.593501875,10000,0.06,0.05,0.145,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b02.npz,0.4825,-0.0349999999999999,0.335,0.37,1.708164722345269,5
CREDIT_QNN_eff_su2_r1_d2_b03,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30263,30263,20263,eff_su2_r1_d2_wd0_blockcredit_b03,eff_su2,1,2,lira_online,0.525475,0.46749625,0.582675625,10000,0.08,0.05,0.105,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b03.npz,0.5025000000000001,0.005,0.665,0.66,-0.1893078590468114,5
CREDIT_QNN_eff_su2_r1_d2_b03,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30263,30263,20263,eff_su2_r1_d2_wd0_blockcredit_b03,eff_su2,1,2,lira_online_fixed_variance,0.53445,0.4782725,0.5906756249999999,10000,0.09,0.05,0.155,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b03.npz,0.5175000000000001,0.035,0.55,0.515,-0.052841315752237,5
CREDIT_QNN_eff_su2_r1_d2_b03,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30263,30263,20263,eff_su2_r1_d2_wd0_blockcredit_b03,eff_su2,1,2,lira_offline,0.504,0.4477,0.561825,10000,0.08,0.05,0.14,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b03.npz,0.495,-0.0099999999999999,0.335,0.345,0.4815214132352511,5
CREDIT_QNN_eff_su2_r1_d2_b03,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30263,30263,20263,eff_su2_r1_d2_wd0_blockcredit_b03,eff_su2,1,2,lira_offline_fixed_variance,0.5174500000000001,0.459574375,0.5737,10000,0.08,0.05,0.11,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b03.npz,0.5325,0.0649999999999999,0.235,0.17,0.6369361214639642,5
CREDIT_QNN_eff_su2_r1_d2_b03,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30263,30263,20263,eff_su2_r1_d2_wd0_blockcredit_b03,eff_su2,1,2,global_true_class_log_odds,0.5614,0.504324375,0.616600625,10000,0.08,0.045,0.155,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b03.npz,0.5525,0.1049999999999999,0.595,0.49,1.066475981514056,5
CREDIT_QNN_eff_su2_r1_d2_b04,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30264,30264,20264,eff_su2_r1_d2_wd0_blockcredit_b04,eff_su2,1,2,lira_online,0.533625,0.478249375,0.5902268749999999,10000,0.04,0.045,0.075,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b04.npz,0.5175000000000001,0.035,0.545,0.51,-0.2455540053006446,5
CREDIT_QNN_eff_su2_r1_d2_b04,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30264,30264,20264,eff_su2_r1_d2_wd0_blockcredit_b04,eff_su2,1,2,lira_online_fixed_variance,0.55085,0.494425,0.606401875,10000,0.05,0.045,0.125,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b04.npz,0.5575,0.1149999999999999,0.8,0.685,-0.5641418725954428,5
CREDIT_QNN_eff_su2_r1_d2_b04,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30264,30264,20264,eff_su2_r1_d2_wd0_blockcredit_b04,eff_su2,1,2,lira_offline,0.48025,0.42295,0.536125,10000,0.055,0.045,0.09,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b04.npz,0.485,-0.0299999999999999,0.445,0.475,1.7401515446974298,5
CREDIT_QNN_eff_su2_r1_d2_b04,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30264,30264,20264,eff_su2_r1_d2_wd0_blockcredit_b04,eff_su2,1,2,lira_offline_fixed_variance,0.483475,0.427124375,0.540675,10000,0.045,0.05,0.105,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b04.npz,0.4825,-0.0349999999999999,0.66,0.695,0.1397204823375361,5
CREDIT_QNN_eff_su2_r1_d2_b04,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30264,30264,20264,eff_su2_r1_d2_wd0_blockcredit_b04,eff_su2,1,2,global_true_class_log_odds,0.4993749999999999,0.442424375,0.5559775,10000,0.03,0.045,0.06,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b04.npz,0.5449999999999999,0.0899999999999999,0.955,0.865,-1.255728140705576,5
CREDIT_QNN_eff_su2_r1_d2_b05,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30265,30265,20265,eff_su2_r1_d2_wd0_blockcredit_b05,eff_su2,1,2,lira_online,0.5402250000000001,0.481723125,0.5973268749999999,10000,0.095,0.05,0.14,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b05.npz,0.51,0.02,0.74,0.72,-1.6684466465786223,5
CREDIT_QNN_eff_su2_r1_d2_b05,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30265,30265,20265,eff_su2_r1_d2_wd0_blockcredit_b05,eff_su2,1,2,lira_online_fixed_variance,0.5573499999999999,0.5008975,0.612675,10000,0.1,0.045,0.175,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b05.npz,0.5325,0.0649999999999999,0.73,0.665,-0.0716909561924998,5
CREDIT_QNN_eff_su2_r1_d2_b05,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30265,30265,20265,eff_su2_r1_d2_wd0_blockcredit_b05,eff_su2,1,2,lira_offline,0.464225,0.406399375,0.5226012499999999,10000,0.025,0.04,0.1,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b05.npz,0.4925,-0.015,0.255,0.27,8.035479601747822,5
CREDIT_QNN_eff_su2_r1_d2_b05,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30265,30265,20265,eff_su2_r1_d2_wd0_blockcredit_b05,eff_su2,1,2,lira_offline_fixed_variance,0.4889,0.432370625,0.545725,10000,0.01,0.045,0.12,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b05.npz,0.49,-0.02,0.43,0.45,1.0972163221304054,5
CREDIT_QNN_eff_su2_r1_d2_b05,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30265,30265,20265,eff_su2_r1_d2_wd0_blockcredit_b05,eff_su2,1,2,global_true_class_log_odds,0.490775,0.434725,0.5477512499999999,10000,0.025,0.05,0.11,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b05.npz,0.5,0.0,0.865,0.865,-1.3463112257884036,5
CREDIT_QNN_eff_su2_r1_d2_b06,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30266,30266,20266,eff_su2_r1_d2_wd0_blockcredit_b06,eff_su2,1,2,lira_online,0.541675,0.484974375,0.599425,10000,0.055,0.05,0.095,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b06.npz,0.535,0.07,0.55,0.48,-0.1286257157005467,5
CREDIT_QNN_eff_su2_r1_d2_b06,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30266,30266,20266,eff_su2_r1_d2_wd0_blockcredit_b06,eff_su2,1,2,lira_online_fixed_variance,0.51825,0.460325,0.57515125,10000,0.055,0.05,0.12,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b06.npz,0.5275000000000001,0.0549999999999999,0.5,0.445,0.0373763607994548,5
CREDIT_QNN_eff_su2_r1_d2_b06,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30266,30266,20266,eff_su2_r1_d2_wd0_blockcredit_b06,eff_su2,1,2,lira_offline,0.508525,0.45075,0.565725,10000,0.045,0.025,0.08,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b06.npz,0.51,0.02,0.805,0.785,-0.4647113883442786,5
CREDIT_QNN_eff_su2_r1_d2_b06,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30266,30266,20266,eff_su2_r1_d2_wd0_blockcredit_b06,eff_su2,1,2,lira_offline_fixed_variance,0.50115,0.444275,0.5579006249999999,10000,0.06,0.045,0.14,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b06.npz,0.4825,-0.0349999999999999,0.38,0.415,1.6160346860420072,5
CREDIT_QNN_eff_su2_r1_d2_b06,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30266,30266,20266,eff_su2_r1_d2_wd0_blockcredit_b06,eff_su2,1,2,global_true_class_log_odds,0.544875,0.488649375,0.6009812499999999,10000,0.04,0.045,0.125,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b06.npz,0.505,0.01,0.65,0.64,0.6142176206877642,5
CREDIT_QNN_eff_su2_r1_d2_b07,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30267,30267,20267,eff_su2_r1_d2_wd0_blockcredit_b07,eff_su2,1,2,lira_online,0.5508,0.494525,0.605850625,10000,0.07,0.05,0.175,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b07.npz,0.5175,0.0349999999999999,0.415,0.38,0.2493102149216994,5
CREDIT_QNN_eff_su2_r1_d2_b07,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30267,30267,20267,eff_su2_r1_d2_wd0_blockcredit_b07,eff_su2,1,2,lira_online_fixed_variance,0.5467,0.490248125,0.603800625,10000,0.09,0.04,0.155,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b07.npz,0.51,0.02,0.39,0.37,0.2861119582441701,5
CREDIT_QNN_eff_su2_r1_d2_b07,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30267,30267,20267,eff_su2_r1_d2_wd0_blockcredit_b07,eff_su2,1,2,lira_offline,0.54015,0.48339875,0.59590375,10000,0.06,0.05,0.145,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b07.npz,0.515,0.0299999999999999,0.365,0.335,0.1402204772683712,5
CREDIT_QNN_eff_su2_r1_d2_b07,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30267,30267,20267,eff_su2_r1_d2_wd0_blockcredit_b07,eff_su2,1,2,lira_offline_fixed_variance,0.548775,0.490123125,0.60445,10000,0.085,0.05,0.175,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b07.npz,0.5375,0.0749999999999999,0.29,0.215,0.2492578328072554,5
CREDIT_QNN_eff_su2_r1_d2_b07,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30267,30267,20267,eff_su2_r1_d2_wd0_blockcredit_b07,eff_su2,1,2,global_true_class_log_odds,0.4945,0.438124375,0.5513025,10000,0.045,0.05,0.085,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b07.npz,0.485,-0.03,0.485,0.515,1.702044669484091,5
CREDIT_QNN_eff_su2_r1_d2_b08,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30268,30268,20268,eff_su2_r1_d2_wd0_blockcredit_b08,eff_su2,1,2,lira_online,0.4987999999999999,0.442825,0.5558268749999999,10000,0.105,0.05,0.145,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b08.npz,0.5225,0.045,0.22,0.175,0.648837813693879,5
CREDIT_QNN_eff_su2_r1_d2_b08,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30268,30268,20268,eff_su2_r1_d2_wd0_blockcredit_b08,eff_su2,1,2,lira_online_fixed_variance,0.481425,0.423849375,0.5385,10000,0.09,0.045,0.11,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b08.npz,0.4875,-0.0249999999999999,0.275,0.3,0.5646860585027158,5
CREDIT_QNN_eff_su2_r1_d2_b08,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30268,30268,20268,eff_su2_r1_d2_wd0_blockcredit_b08,eff_su2,1,2,lira_offline,0.55585,0.5005725,0.613525625,10000,0.1,0.05,0.195,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b08.npz,0.5325,0.065,0.405,0.34,0.4887769758739411,5
CREDIT_QNN_eff_su2_r1_d2_b08,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30268,30268,20268,eff_su2_r1_d2_wd0_blockcredit_b08,eff_su2,1,2,lira_offline_fixed_variance,0.54625,0.48867375,0.601950625,10000,0.105,0.05,0.13,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b08.npz,0.5249999999999999,0.0499999999999999,0.575,0.525,-0.1638218304723204,5
CREDIT_QNN_eff_su2_r1_d2_b08,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d2,30268,30268,20268,eff_su2_r1_d2_wd0_blockcredit_b08,eff_su2,1,2,global_true_class_log_odds,0.515425,0.4589725,0.5721306249999999,10000,0.11,0.05,0.16,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d2_b08.npz,0.5,0.0,0.26,0.26,1.686034144719365,5
CREDIT_QNN_eff_su2_r1_d6_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d6,30261,30261,20261,eff_su2_r1_d6_wd0_blockcredit_b01,eff_su2,1,6,lira_online,0.5036499999999999,0.445774375,0.56005125,10000,0.025,0.05,0.07,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d6_b01.npz,0.5175000000000001,0.035,0.555,0.52,-0.0221581824061881,5
CREDIT_QNN_eff_su2_r1_d6_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d6,30261,30261,20261,eff_su2_r1_d6_wd0_blockcredit_b01,eff_su2,1,6,lira_online_fixed_variance,0.52855,0.473496875,0.5844,10000,0.1,0.05,0.16,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d6_b01.npz,0.4925,-0.015,0.515,0.53,0.0317191420773133,5
CREDIT_QNN_eff_su2_r1_d6_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d6,30261,30261,20261,eff_su2_r1_d6_wd0_blockcredit_b01,eff_su2,1,6,lira_offline,0.4740249999999999,0.4168475,0.53130125,10000,0.03,0.05,0.055,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d6_b01.npz,0.455,-0.0899999999999999,0.655,0.745,0.1623169750741984,5
CREDIT_QNN_eff_su2_r1_d6_b01,satml_credit_factorial,credit_default,qnn,eff_su2_r1_d6,30261,30261,20261,eff_su2_r1_d6_wd0_blockcredit_b01,eff_su2,1,6,lira_offline_fixed_variance,0.4984,0.44067125,0.5558043749999999,10000,0.055,0.05,0.135,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/qurift_satML/satml_results/credit_factorial/lira/sample_scores/CREDIT_QNN_eff_su2_r1_d6_b01.npz,0.4924999999999999,-0.015,0.29,0.305,0.8732236682301993,5
