target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,weight_decay,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,feature_angle_scale,source_run_id,ql_rev,batch_size,epochs,extra_feats,init_seed,split_seed,block_id,wdbc_data_path,wdbc_pca_components,role,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p01,tpr_at_requested_fpr_0p01_record_ci95_low,tpr_at_requested_fpr_0p01_record_ci95_high,tpr_at_requested_fpr_0p01_valid_bootstrap_replicates,attained_fpr_0p01,expected_false_positives_0p01,resolvable_0p01,tpr_at_requested_fpr_0p05,tpr_at_requested_fpr_0p05_record_ci95_low,tpr_at_requested_fpr_0p05_record_ci95_high,tpr_at_requested_fpr_0p05_valid_bootstrap_replicates,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,tpr_at_requested_fpr_0p1_record_ci95_low,tpr_at_requested_fpr_0p1_record_ci95_high,tpr_at_requested_fpr_0p1_valid_bootstrap_replicates,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
WDBC_QNN_eff_su2_r5_d2_b04,confidence,0.5081781914893617,0.4535802146656535,0.5621326462765956,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.5272226443768997,0.05444528875379939,0.2125,0.1580547112462006,0.9959426522254944,5,0.00625,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.04375,0.0125,0.11875,10000,0.0486322188449848,16.45,True,0.11875,0.0625,0.20625,10000,0.0911854103343465,32.9,True
WDBC_QNN_eff_su2_r5_d2_b04,margin,0.5081781914893617,0.4532765007598784,0.5625569908814589,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.5272226443768997,0.05444528875379939,0.2125,0.1580547112462006,0.9918853640556335,5,0.00625,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.04375,0.00625,0.11875,10000,0.0486322188449848,16.45,True,0.11875,0.0625,0.20625,10000,0.0911854103343465,32.9,True
WDBC_QNN_eff_su2_r5_d2_b04,correctness,0.534612462006079,0.5145991641337386,0.554540273556231,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.534612462006079,0.06922492401215807,0.975,0.9057750759878419,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_eff_su2_r5_d2_b04,max_probability,0.5081781914893617,0.45444386398176295,0.5636212955927051,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.5272226443768997,0.05444528875379939,0.2125,0.1580547112462006,0.9959426522254944,5,0.00625,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.04375,0.0125,0.125,10000,0.0486322188449848,16.45,True,0.11875,0.0625,0.20625,10000,0.0911854103343465,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,loss,0.46884498480243164,0.4172107712765957,0.5215045592705168,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.5165273556231003,0.03305471124620063,0.875,0.8419452887537994,-0.6053042411804199,5,0.0125,0.0,0.03125,10000,0.0060790273556231,3.29,True,0.025,0.00625,0.075,10000,0.03343465045592705,16.45,True,0.09375,0.0375,0.14375,10000,0.0972644376899696,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,entropy,0.44496580547112463,0.3917543693009119,0.49920212765957445,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.48525835866261396,-0.02948328267477207,0.7,0.729483282674772,-0.6028077602386475,5,0.0125,0.0,0.03125,10000,0.0060790273556231,3.29,True,0.025,0.00625,0.075,10000,0.03343465045592705,16.45,True,0.08125,0.0375,0.1375,10000,0.0972644376899696,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,confidence,0.44496580547112463,0.39011778115501516,0.4990515767477203,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.48525835866261396,-0.02948328267477207,0.7,0.729483282674772,0.7092658281326294,5,0.0125,0.0,0.03125,10000,0.0060790273556231,3.29,True,0.025,0.00625,0.075,10000,0.03343465045592705,16.45,True,0.08125,0.0375,0.1375,10000,0.0972644376899696,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,margin,0.44496580547112463,0.39232380319148935,0.49840900455927045,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.48525835866261396,-0.02948328267477207,0.7,0.729483282674772,0.4185316562652588,5,0.0125,0.0,0.0375,10000,0.0060790273556231,3.29,True,0.025,0.00625,0.075,10000,0.03343465045592705,16.45,True,0.08125,0.0375,0.1375,10000,0.0972644376899696,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,correctness,0.5280205167173253,0.5018427051671732,0.5526785714285715,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.5280205167173252,0.0560410334346505,0.9375,0.8814589665653495,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_eff_su2_r5_d2_b05,max_probability,0.44496580547112463,0.39139342705167174,0.49832921732522795,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_eff_su2_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,5,linear,cx,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,eff_su2_r5_d2,eff_su2_r5_d2,,0.48525835866261396,-0.02948328267477207,0.7,0.729483282674772,0.7092658281326294,5,0.0125,0.0,0.03125,10000,0.0060790273556231,3.29,True,0.025,0.00625,0.075,10000,0.03343465045592705,16.45,True,0.08125,0.0375,0.1375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b01,loss,0.5197568389057752,0.4640192819148936,0.5758643617021276,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49583966565349546,-0.008320668693009126,0.3625,0.3708206686930091,-0.00017525300791021436,5,0.0125,0.0,0.0375,10000,0.00911854103343465,3.29,True,0.05625,0.00625,0.1125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b01,entropy,0.5184460486322189,0.46208111702127663,0.573518712006079,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49583966565349546,-0.008320668693009126,0.3625,0.3708206686930091,-0.001690972363576293,5,0.01875,0.0,0.0375,10000,0.00911854103343465,3.29,True,0.05625,0.00625,0.1125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b01,confidence,0.5184460486322189,0.4632845744680851,0.5737853818389058,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49583966565349546,-0.008320668693009126,0.3625,0.3708206686930091,0.9998247623443604,5,0.0125,0.0,0.0375,10000,0.00911854103343465,3.29,True,0.05625,0.00625,0.1125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b01,margin,0.5184460486322189,0.4641142667173252,0.5732532294832827,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49583966565349546,-0.008320668693009126,0.3625,0.3708206686930091,0.9996495246887207,5,0.01875,0.0,0.0375,10000,0.00911854103343465,3.29,True,0.05625,0.00625,0.1125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b01,correctness,0.4934080547112462,0.4761756743920973,0.5090330547112462,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4933605623100304,-0.013278875379939215,0.18125,0.1945288753799392,inf,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r1_d2_b01,max_probability,0.5184460486322189,0.46186098974164136,0.5731677431610942,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49583966565349546,-0.008320668693009126,0.3625,0.3708206686930091,0.9998247623443604,5,0.0125,0.0,0.0375,10000,0.00911854103343465,3.29,True,0.05625,0.00625,0.1125,10000,0.0486322188449848,16.45,True,0.1375,0.05625,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b02,loss,0.521523556231003,0.46688806041033437,0.5765017097264438,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49913563829787233,-0.001728723404255339,0.38125,0.3829787234042553,-2.4199778636102565e-05,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.06875,0.025,0.14375,10000,0.04559270516717325,16.45,True,0.125,0.075,0.18125,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b02,entropy,0.5188449848024317,0.46447473404255324,0.572532769756839,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5039323708206687,0.00786474164133738,0.2875,0.2796352583586626,-0.00028182758251205087,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.08125,0.03125,0.14375,10000,0.04559270516717325,16.45,True,0.125,0.075,0.1875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b02,confidence,0.5187689969604863,0.46364765387537993,0.573320431231003,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5039323708206687,0.00786474164133738,0.2875,0.2796352583586626,0.9999758005142212,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.06875,0.025,0.14375,10000,0.04559270516717325,16.45,True,0.125,0.075,0.1875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b02,margin,0.5187879939209727,0.4638283624620061,0.5736243825987841,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5039323708206687,0.00786474164133738,0.2875,0.2796352583586626,0.9999515414237976,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.08125,0.03125,0.14375,10000,0.0486322188449848,16.45,True,0.125,0.06875,0.1875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b02,correctness,0.5227963525835866,0.5121580547112462,0.5349544072948328,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5227963525835866,0.045592705167173286,1.0,0.9544072948328267,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r1_d2_b02,max_probability,0.5187689969604863,0.4624710296352583,0.5734899791033434,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5039323708206687,0.00786474164133738,0.2875,0.2796352583586626,0.9999758005142212,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.06875,0.025,0.14375,10000,0.04559270516717325,16.45,True,0.125,0.06875,0.1875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b03,loss,0.5365881458966566,0.4816952412613982,0.5918051861702128,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.48329217325227963,-0.033415653495440734,0.55625,0.5896656534954408,-4.136647839914076e-05,5,0.0,0.0,0.06875,10000,0.0,3.29,True,0.075,0.01875,0.13125,10000,0.04559270516717325,16.45,True,0.15625,0.06875,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b03,entropy,0.5333396656534956,0.4796727773556231,0.5869495630699088,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4809840425531915,-0.038031914893617014,0.3875,0.425531914893617,-0.00016913212311919779,5,0.04375,0.00625,0.075,10000,0.00911854103343465,3.29,True,0.08125,0.03125,0.14375,10000,0.04559270516717325,16.45,True,0.15625,0.0875,0.225,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b03,confidence,0.5336816109422493,0.4790822093465046,0.5890587006079028,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4809840425531915,-0.038031914893617014,0.3875,0.425531914893617,0.9999861717224121,5,0.0,0.0,0.06875,10000,0.0,3.29,True,0.075,0.01875,0.13125,10000,0.04559270516717325,16.45,True,0.15625,0.075,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b03,margin,0.5334346504559271,0.478010780775076,0.5876816584346505,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4809840425531915,-0.038031914893617014,0.3875,0.425531914893617,0.9999722838401794,5,0.025,0.0,0.075,10000,0.00911854103343465,3.29,True,0.08125,0.03125,0.14375,10000,0.0486322188449848,16.45,True,0.15625,0.0875,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b03,correctness,0.5227963525835866,0.5121580547112462,0.5349544072948328,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5227963525835866,0.045592705167173286,1.0,0.9544072948328267,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r1_d2_b03,max_probability,0.5336816109422493,0.47912186550151975,0.5898667838145897,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4809840425531915,-0.038031914893617014,0.3875,0.425531914893617,0.9999861717224121,5,0.0,0.0,0.06875,10000,0.0,3.29,True,0.075,0.01875,0.1375,10000,0.04559270516717325,16.45,True,0.15625,0.075,0.21875,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b04,loss,0.5361892097264438,0.4821713525835866,0.5903609422492401,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4787993920972644,-0.042401215805471126,0.45,0.49240121580547114,-0.00014920155808795244,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.1125,10000,0.0,16.45,True,0.16875,0.05625,0.2375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b04,entropy,0.5342705167173252,0.4796537803951368,0.5877469604863221,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5025835866261398,0.005167173252279611,0.3,0.2948328267477204,-8.110131602734327e-06,5,0.01875,0.0,0.04375,10000,0.0060790273556231,3.29,True,0.06875,0.01875,0.15625,10000,0.04559270516717325,16.45,True,0.16875,0.1,0.24375,10000,0.0972644376899696,32.9,True
