dataset,fm_kind,reps,train_train_similarity_count,train_train_similarity_mean,train_train_similarity_std,train_test_similarity_count,train_test_similarity_mean,train_test_similarity_std,test_test_similarity_count,test_test_similarity_mean,test_test_similarity_std,within_class_similarity_count,within_class_similarity_mean,within_class_similarity_std,between_class_similarity_count,between_class_similarity_mean,between_class_similarity_std,class_similarity_gap_count,class_similarity_gap_mean,class_similarity_gap_std,mmd2_train_test_count,mmd2_train_test_mean,mmd2_train_test_std,kernel_label_alignment_count,kernel_label_alignment_mean,kernel_label_alignment_std,effective_rank_count,effective_rank_mean,effective_rank_std,encoder_operation_count_count,encoder_operation_count_mean,encoder_operation_count_std,error_bar_type
credit_default,eff_su2,1,8,0.8462533876299858,0.021686996966073648,8,0.8511328846216202,0.022138105414599072,8,0.8563824146986008,0.02222516793208064,8,0.8501824885606766,0.023425947474588236,8,0.8533203825354576,0.019875248578895582,8,-0.0031378939747810125,0.007678884729946426,8,0.00037003308534622626,0.0014110232890420552,8,0.01367882895283395,0.004125502412477051,8,2.0654024481773376,0.21246608199312697,8,17.0,0.0,mean ± sample SD across independent data seeds
credit_default,eff_su2,5,8,0.4105268381536007,0.06225114498100933,8,0.41630592569708824,0.06085931847609891,8,0.4234483353793621,0.05920263918545504,8,0.41526640579104424,0.06172240796090981,8,0.41941431909799576,0.05949476671471027,8,-0.004147913306951487,0.01357216271421165,8,0.0013633221387863124,0.003820388925118795,8,0.016772866249084438,0.005253396279059418,8,9.883284568786621,2.7406572493142516,8,85.0,0.0,mean ± sample SD across independent data seeds
credit_default,z,1,8,0.5762569718062878,0.057902092069414754,8,0.5861976854503155,0.05760433022779378,8,0.5972114354372025,0.05658854077680978,8,0.5842449441552162,0.060179159256663665,8,0.5909176394343376,0.05227615213186084,8,-0.0066726952791213755,0.01488049464401826,8,0.0010730363428592873,0.0038710924853050687,8,0.013423186494037462,0.00504123823691332,8,4.854562312364578,1.0488787751137896,8,12.0,0.0,mean ± sample SD across independent data seeds
credit_default,z,5,8,0.29363809525966644,0.045277928711062405,8,0.2951683681458235,0.044707187810555035,8,0.2973429560661316,0.04415343467287532,8,0.2955695167183876,0.04721021174848907,8,0.2948785834014416,0.039798220334850976,8,0.0006909333169460503,0.011186912683658803,8,0.0006443150341510623,0.003752885826699276,8,0.018987243878655087,0.00783431604767314,8,22.147439002990723,5.541998037610554,8,60.0,0.0,mean ± sample SD across independent data seeds
credit_default,zz,1,8,0.5083637833595276,0.06751075535064237,8,0.5171823762357235,0.06675575155740202,8,0.5272217430174351,0.06472203212033399,8,0.5158557780086994,0.0691626729310278,8,0.5207871794700623,0.06105462757522268,8,-0.004931401461362838,0.013004630406323374,8,0.001220773905515675,0.004438112711205819,8,0.01394397031981495,0.0037202756047487427,8,6.448663949966431,1.5979394491663874,8,27.0,0.0,mean ± sample SD across independent data seeds
credit_default,zz,5,8,0.27941828407347197,0.04755516498765004,8,0.28496397659182543,0.04553279859637171,8,0.2916242834180593,0.0433816287412047,8,0.28585769981145853,0.0452858067149051,8,0.2842431757599115,0.045666071769924425,8,0.0016145240515470253,0.010672532081126528,8,0.0011146143078804125,0.004977560413195801,8,0.018705105176195475,0.00538346353420639,8,24.44396710395813,8.31648171907575,8,135.0,0.0,mean ± sample SD across independent data seeds
