target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,0,lira_online,0.51675,0.459229375,0.5712106250000001,1000,0.035,0.045,0.11,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim0.npz,0.5225,0.04500000000000004,0.745,0.7,-0.4915051521707092,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,0,lira_online_fixed_variance,0.5165,0.460795,0.5726631249999999,1000,0.05,0.045,0.09,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim0.npz,0.525,0.050000000000000044,0.655,0.605,-0.08157882956827489,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,0,lira_offline,0.499475,0.443966875,0.556455625,1000,0.05,0.05,0.08,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim0.npz,0.5075,0.014999999999999902,0.565,0.55,1.049706318490856,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,0,lira_offline_fixed_variance,0.4889,0.429809375,0.5432262499999999,1000,0.03,0.05,0.07,0.09,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim0.npz,0.5,0.0,0.455,0.455,0.9762698691975888,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,0,global_true_class_log_odds,0.525375,0.47244187499999996,0.58435125,1000,0.055,0.05,0.125,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim0.npz,0.5025,0.0050000000000000044,0.505,0.5,0.9003616080698702,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,1,lira_online,0.560675,0.500584375,0.6162375,1000,0.085,0.05,0.16,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim1.npz,0.5225,0.044999999999999984,0.475,0.43,0.10640864995804211,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,1,lira_online_fixed_variance,0.54615,0.48650875,0.600251875,1000,0.075,0.05,0.18,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim1.npz,0.505,0.010000000000000009,0.355,0.345,0.1832733092517017,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,1,lira_offline,0.5546,0.498071875,0.613031875,1000,0.07,0.05,0.15,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim1.npz,0.525,0.04999999999999999,0.42,0.37,1.6195979892818149,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,1,lira_offline_fixed_variance,0.546675,0.48551812499999997,0.6018543749999999,1000,0.08,0.045,0.12,0.09,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim1.npz,0.5225,0.044999999999999984,0.29,0.245,1.2287858442396922,5
MNIST_QNN_eff_su2_r1_d6_s44,eff_su2_r1_d6,eff_su2,1,6,44,43,ideal_shot,1,512,512,1,global_true_class_log_odds,0.5418999999999999,0.48914375,0.598151875,1000,0.06,0.02,0.135,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44_ideal_shot_sim1.npz,0.5125,0.025000000000000022,0.6,0.575,0.48684009821695134,5
