target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,0,lira_online,0.74045,0.689183125,0.789978125,1000,0.115,0.035,0.255,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim0.npz,0.66,0.32000000000000006,0.665,0.345,0.04668243568010433,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,0,lira_online_fixed_variance,0.7513,0.706088125,0.794250625,1000,0.185,0.045,0.295,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim0.npz,0.685,0.37000000000000005,0.675,0.305,0.28109397561102756,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,0,lira_offline,0.5353749999999999,0.479979375,0.587315625,1000,0.07,0.045,0.145,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim0.npz,0.5025000000000001,0.0050000000000000044,0.34,0.335,2.1691633269911588,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,0,lira_offline_fixed_variance,0.5311250000000001,0.47177125,0.58568875,1000,0.055,0.04,0.13,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim0.npz,0.5175,0.03500000000000003,0.33,0.295,2.6009704330872454,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,0,global_true_class_log_odds,0.675775,0.618574375,0.72708125,1000,0.05,0.045,0.12,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim0.npz,0.6599999999999999,0.31999999999999995,0.835,0.515,-0.43018186860083074,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,1,lira_online,0.735125,0.68304875,0.7859050000000001,1000,0.145,0.05,0.21,0.07,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim1.npz,0.675,0.35,0.73,0.38,0.04168037736923136,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,1,lira_online_fixed_variance,0.745125,0.6948481249999999,0.79188125,1000,0.13,0.05,0.285,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim1.npz,0.6950000000000001,0.38999999999999996,0.725,0.335,0.1581309072501207,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,1,lira_offline,0.5502250000000001,0.49801687499999997,0.6024999999999999,1000,0.055,0.045,0.075,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim1.npz,0.5275000000000001,0.05499999999999999,0.5,0.445,2.162848576856842,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,1,lira_offline_fixed_variance,0.55615,0.49889875,0.61433375,1000,0.065,0.05,0.105,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim1.npz,0.5249999999999999,0.04999999999999993,0.57,0.52,1.8240878168372545,5
MNIST_QNN_zz_r5_d6_s44,zz_r5_d6,zz,5,6,44,43,ideal_shot,1,512,512,1,global_true_class_log_odds,0.667025,0.61021125,0.720264375,1000,0.06,0.045,0.125,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_zz_r5_d6_s44_ideal_shot_sim1.npz,0.6575,0.31499999999999995,0.835,0.52,-0.17993669759967212,5
