target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,access,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,anchors,binary_steps,mean_label_queries,initial_accuracy,score_definition,scope_note,ci_method,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,sample_score_file
CREDIT_QNN_zz_r5_d6_b04,satml_credit_factorial,credit_default,qnn,zz_r5_d6,30264,30264,20264,zz_r5_d6,zz,5,6,label_only_chord_boundary_l2,predicted class labels only; candidate labels and held-out validation anchors,0.57527125,0.53776084375,0.613472625,10000,0.04,0.0485,0.14,0.0995,200,2000,16,10,121.58181818181818,0.7536363636363637,minimum observed input-space distance to a changed predicted label along nearest differently-classified validation-anchor chords; initially misclassified samples receive distance zero,genuine class-label-only decision-boundary proxy; not gradient-refined HopSkipJump/QEBA and not a certified minimum boundary distance,stratified percentile bootstrap over member/non-member records,0.5675,0.135,0.835,0.7,0.03458244726061821,5,/home/najeeb/qurift_satML/satml_results/credit_factorial/label_only/sample_scores/CREDIT_QNN_zz_r5_d6_b04.csv
