All arguments: ['/home/najeeb/qurift_satML/pets_tools/run_defense_hsj.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/pilot_credit_output_defense_targets.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b01__none', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--out-dir', '/home/najeeb/qurift_satML/pets_results/defenses', '--device', 'cuda', '--defense', 'none', '--hsj-records-per-class', '20', '--max-queries', '512', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='4'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
/home/najeeb/qurift_satML/reviewer_tools/qurift_target_loader.py:320: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state = torch.load(model_path, map_location=device)
[1/40] attack_calibration member=1 distance=0.29453 queries=386
[2/40] attack_calibration member=1 distance=0.58671 queries=391
[3/40] attack_calibration member=1 distance=0.61488 queries=390
[4/40] attack_calibration member=1 distance=0.1623 queries=386
[5/40] attack_calibration member=1 distance=0 queries=0
[6/40] attack_calibration member=1 distance=0.46701 queries=386
[7/40] attack_calibration member=1 distance=0 queries=0
[8/40] attack_calibration member=1 distance=0 queries=0
[9/40] attack_calibration member=1 distance=1.9593 queries=387
[10/40] attack_calibration member=1 distance=0.16567 queries=389
[11/40] attack_calibration member=1 distance=0.24859 queries=388
[12/40] attack_calibration member=1 distance=0.5621 queries=386
[13/40] attack_calibration member=1 distance=0.077841 queries=386
[14/40] attack_calibration member=1 distance=0.16457 queries=386
[15/40] attack_calibration member=1 distance=0.23731 queries=388
[16/40] attack_calibration member=1 distance=0 queries=0
[17/40] attack_calibration member=1 distance=0.49707 queries=388
[18/40] attack_calibration member=1 distance=0.023039 queries=386
[19/40] attack_calibration member=1 distance=0.0072416 queries=386
[20/40] attack_calibration member=1 distance=0.20094 queries=386
[21/40] attack_calibration member=0 distance=0 queries=0
[22/40] attack_calibration member=0 distance=0.5735 queries=386
[23/40] attack_calibration member=0 distance=0.32783 queries=387
[24/40] attack_calibration member=0 distance=0.29042 queries=388
[25/40] attack_calibration member=0 distance=0 queries=0
[26/40] attack_calibration member=0 distance=0 queries=0
[27/40] attack_calibration member=0 distance=0 queries=0
[28/40] attack_calibration member=0 distance=0 queries=0
[29/40] attack_calibration member=0 distance=0.30094 queries=388
[30/40] attack_calibration member=0 distance=0 queries=0
[31/40] attack_calibration member=0 distance=0.77927 queries=386
[32/40] attack_calibration member=0 distance=0.1888 queries=387
[33/40] attack_calibration member=0 distance=0.2975 queries=389
[34/40] attack_calibration member=0 distance=0.14876 queries=389
[35/40] attack_calibration member=0 distance=0.49747 queries=386
[36/40] attack_calibration member=0 distance=0.074576 queries=386
[37/40] attack_calibration member=0 distance=0.35437 queries=388
[38/40] attack_calibration member=0 distance=0.047023 queries=386
[39/40] attack_calibration member=0 distance=0 queries=0
[40/40] attack_calibration member=0 distance=0 queries=0
[1/40] final_evaluation member=1 distance=0.090433 queries=386
[2/40] final_evaluation member=1 distance=0.40617 queries=388
[3/40] final_evaluation member=1 distance=0.22861 queries=388
[4/40] final_evaluation member=1 distance=0.25481 queries=389
[5/40] final_evaluation member=1 distance=0.77812 queries=387
[6/40] final_evaluation member=1 distance=0.18264 queries=386
[7/40] final_evaluation member=1 distance=0.16391 queries=387
[8/40] final_evaluation member=1 distance=0 queries=0
[9/40] final_evaluation member=1 distance=0 queries=0
[10/40] final_evaluation member=1 distance=0.39606 queries=387
[11/40] final_evaluation member=1 distance=0.12317 queries=386
[12/40] final_evaluation member=1 distance=0.011087 queries=386
[13/40] final_evaluation member=1 distance=0.15152 queries=387
[14/40] final_evaluation member=1 distance=0.68222 queries=387
[15/40] final_evaluation member=1 distance=0 queries=0
[16/40] final_evaluation member=1 distance=0 queries=0
[17/40] final_evaluation member=1 distance=0.1734 queries=386
[18/40] final_evaluation member=1 distance=0.47388 queries=387
[19/40] final_evaluation member=1 distance=0.11461 queries=387
[20/40] final_evaluation member=1 distance=0 queries=0
[21/40] final_evaluation member=0 distance=0.45362 queries=388
[22/40] final_evaluation member=0 distance=0.18666 queries=386
[23/40] final_evaluation member=0 distance=0.3669 queries=387
[24/40] final_evaluation member=0 distance=0.28016 queries=388
[25/40] final_evaluation member=0 distance=0.13404 queries=388
[26/40] final_evaluation member=0 distance=0 queries=0
[27/40] final_evaluation member=0 distance=0.57562 queries=389
[28/40] final_evaluation member=0 distance=0 queries=0
[29/40] final_evaluation member=0 distance=0.20243 queries=386
[30/40] final_evaluation member=0 distance=0.25222 queries=388
[31/40] final_evaluation member=0 distance=0.22046 queries=387
[32/40] final_evaluation member=0 distance=0.71532 queries=386
[33/40] final_evaluation member=0 distance=0.13019 queries=388
[34/40] final_evaluation member=0 distance=0.40275 queries=386
[35/40] final_evaluation member=0 distance=0.42218 queries=388
[36/40] final_evaluation member=0 distance=0 queries=0
[37/40] final_evaluation member=0 distance=0.13859 queries=386
[38/40] final_evaluation member=0 distance=0.33246 queries=386
[39/40] final_evaluation member=0 distance=0.49579 queries=387
[40/40] final_evaluation member=0 distance=0 queries=0
[DONE] /home/najeeb/qurift_satML/pets_results/defenses/PETS_CREDIT_high_eff_su2_r5_d6_b01__none/hsj/none_metrics.json
