All arguments: ['/home/najeeb/qurift_satML/pets_tools/run_defense_hsj.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/pilot_credit_output_defense_targets.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b01__none', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--out-dir', '/home/najeeb/qurift_satML/pets_results/defenses', '--device', 'cuda', '--defense', 'memgq_lattice_sticky', '--hsj-records-per-class', '20', '--max-queries', '512', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='7'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
/home/najeeb/qurift_satML/reviewer_tools/qurift_target_loader.py:320: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state = torch.load(model_path, map_location=device)
[1/40] attack_calibration member=1 distance=0.29673 queries=386
[2/40] attack_calibration member=1 distance=0.5747 queries=391
[3/40] attack_calibration member=1 distance=0.16619 queries=386
[4/40] attack_calibration member=1 distance=0.16192 queries=386
[5/40] attack_calibration member=1 distance=0 queries=0
[6/40] attack_calibration member=1 distance=0.46322 queries=386
[7/40] attack_calibration member=1 distance=0 queries=0
[8/40] attack_calibration member=1 distance=0 queries=0
[9/40] attack_calibration member=1 distance=0.2947 queries=389
[10/40] attack_calibration member=1 distance=0.16395 queries=389
[11/40] attack_calibration member=1 distance=0.24925 queries=388
[12/40] attack_calibration member=1 distance=0.5656 queries=387
[13/40] attack_calibration member=1 distance=0.086302 queries=386
[14/40] attack_calibration member=1 distance=0.16304 queries=386
[15/40] attack_calibration member=1 distance=0.25046 queries=389
[16/40] attack_calibration member=1 distance=0 queries=0
[17/40] attack_calibration member=1 distance=0.41552 queries=387
[18/40] attack_calibration member=1 distance=0.025669 queries=386
[19/40] attack_calibration member=1 distance=0.003122 queries=386
[20/40] attack_calibration member=1 distance=0.19569 queries=386
[21/40] attack_calibration member=0 distance=0 queries=0
[22/40] attack_calibration member=0 distance=0.57131 queries=386
[23/40] attack_calibration member=0 distance=0.32392 queries=387
[24/40] attack_calibration member=0 distance=0.28636 queries=387
[25/40] attack_calibration member=0 distance=0 queries=0
[26/40] attack_calibration member=0 distance=0 queries=0
[27/40] attack_calibration member=0 distance=0 queries=0
[28/40] attack_calibration member=0 distance=0 queries=0
[29/40] attack_calibration member=0 distance=0.30136 queries=388
[30/40] attack_calibration member=0 distance=0 queries=0
[31/40] attack_calibration member=0 distance=1.3747 queries=386
[32/40] attack_calibration member=0 distance=0.18154 queries=386
[33/40] attack_calibration member=0 distance=0.29784 queries=388
[34/40] attack_calibration member=0 distance=0.1483 queries=389
[35/40] attack_calibration member=0 distance=0.49541 queries=386
[36/40] attack_calibration member=0 distance=0.076244 queries=386
[37/40] attack_calibration member=0 distance=0.35325 queries=388
[38/40] attack_calibration member=0 distance=0.04073 queries=386
[39/40] attack_calibration member=0 distance=0 queries=0
[40/40] attack_calibration member=0 distance=0 queries=0
[1/40] final_evaluation member=1 distance=0.089233 queries=386
[2/40] final_evaluation member=1 distance=0.41494 queries=388
[3/40] final_evaluation member=1 distance=0.22903 queries=388
[4/40] final_evaluation member=1 distance=0.23783 queries=388
[5/40] final_evaluation member=1 distance=0.84397 queries=386
[6/40] final_evaluation member=1 distance=0.17854 queries=386
[7/40] final_evaluation member=1 distance=0.16124 queries=387
[8/40] final_evaluation member=1 distance=0 queries=0
[9/40] final_evaluation member=1 distance=0 queries=0
[10/40] final_evaluation member=1 distance=0.40002 queries=387
[11/40] final_evaluation member=1 distance=0.12232 queries=386
[12/40] final_evaluation member=1 distance=0.01235 queries=387
[13/40] final_evaluation member=1 distance=0.15005 queries=387
[14/40] final_evaluation member=1 distance=0.65143 queries=387
[15/40] final_evaluation member=1 distance=0 queries=0
[16/40] final_evaluation member=1 distance=0 queries=0
[17/40] final_evaluation member=1 distance=0.16804 queries=386
[18/40] final_evaluation member=1 distance=0.47721 queries=387
[19/40] final_evaluation member=1 distance=0.11465 queries=387
[20/40] final_evaluation member=1 distance=0 queries=0
[21/40] final_evaluation member=0 distance=0.50346 queries=387
[22/40] final_evaluation member=0 distance=0.18701 queries=386
[23/40] final_evaluation member=0 distance=0.36924 queries=387
[24/40] final_evaluation member=0 distance=0.24482 queries=388
[25/40] final_evaluation member=0 distance=0.13753 queries=388
[26/40] final_evaluation member=0 distance=0 queries=0
[27/40] final_evaluation member=0 distance=0.56742 queries=389
[28/40] final_evaluation member=0 distance=0 queries=0
[29/40] final_evaluation member=0 distance=0.20397 queries=386
[30/40] final_evaluation member=0 distance=0.25998 queries=388
[31/40] final_evaluation member=0 distance=0.21686 queries=387
[32/40] final_evaluation member=0 distance=0.71908 queries=386
[33/40] final_evaluation member=0 distance=0.10398 queries=388
[34/40] final_evaluation member=0 distance=0.40875 queries=386
