All arguments: ['/home/najeeb/qurift_satML/pets_tools/run_defense_hsj.py', '--repo-root', '/home/najeeb/qurift_satML', '--targets', '/home/najeeb/qurift_satML/pets_targets/pilot_credit_output_defense_targets.csv', '--target-id', 'PETS_CREDIT_high_eff_su2_r5_d6_b01__none', '--run-root', '/home/najeeb/qurift_satML/pets_runs', '--out-dir', '/home/najeeb/qurift_satML/pets_results/defenses', '--device', 'cuda', '--defense', 'memgq_lattice', '--hsj-records-per-class', '20', '--max-queries', '512', '--resume']
The first argument is: --repo-root
[GPU] Respecting CUDA_VISIBLE_DEVICES='0'
Using device: cuda
In SU2 encoder part
multi_index_rule in general encoder plus new is prod 
M Ops: ('XX', 'YY'), Pairs: [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)], Head in_features: 12, classes: 2
/home/najeeb/qurift_satML/reviewer_tools/qurift_target_loader.py:320: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state = torch.load(model_path, map_location=device)
[1/40] attack_calibration member=1 distance=0.16567 queries=389
[2/40] attack_calibration member=1 distance=0.25101 queries=387
[3/40] attack_calibration member=1 distance=0.40259 queries=388
[4/40] attack_calibration member=1 distance=0.023039 queries=386
[5/40] attack_calibration member=1 distance=0.49493 queries=389
[6/40] attack_calibration member=1 distance=0.49662 queries=387
[7/40] attack_calibration member=1 distance=0.49707 queries=388
[8/40] attack_calibration member=1 distance=0 queries=0
[9/40] attack_calibration member=1 distance=0.41056 queries=386
[10/40] attack_calibration member=1 distance=0.27909 queries=387
[11/40] attack_calibration member=1 distance=0.077841 queries=386
[12/40] attack_calibration member=1 distance=0.15143 queries=386
[13/40] attack_calibration member=1 distance=0.12109 queries=387
[14/40] attack_calibration member=1 distance=0.53264 queries=387
[15/40] attack_calibration member=1 distance=0.34472 queries=387
[16/40] attack_calibration member=1 distance=0.32654 queries=387
[17/40] attack_calibration member=1 distance=0.49487 queries=386
[18/40] attack_calibration member=1 distance=0.50023 queries=386
[19/40] attack_calibration member=1 distance=0.2497 queries=386
[20/40] attack_calibration member=1 distance=0.29921 queries=391
[21/40] attack_calibration member=0 distance=0 queries=0
[22/40] attack_calibration member=0 distance=0 queries=0
[23/40] attack_calibration member=0 distance=0.71183 queries=387
[24/40] attack_calibration member=0 distance=0.26291 queries=386
[25/40] attack_calibration member=0 distance=0.17773 queries=388
[26/40] attack_calibration member=0 distance=0.10619 queries=386
[27/40] attack_calibration member=0 distance=0.099207 queries=387
[28/40] attack_calibration member=0 distance=0.10055 queries=386
[29/40] attack_calibration member=0 distance=0.19458 queries=387
[30/40] attack_calibration member=0 distance=0 queries=0
[31/40] attack_calibration member=0 distance=0.0027116 queries=386
[32/40] attack_calibration member=0 distance=0.13798 queries=386
[33/40] attack_calibration member=0 distance=0 queries=0
[34/40] attack_calibration member=0 distance=0.52037 queries=386
[35/40] attack_calibration member=0 distance=0.20642 queries=387
[36/40] attack_calibration member=0 distance=0 queries=0
[37/40] attack_calibration member=0 distance=0.5531 queries=386
[38/40] attack_calibration member=0 distance=0.35437 queries=388
[39/40] attack_calibration member=0 distance=0.22119 queries=387
[40/40] attack_calibration member=0 distance=0.2975 queries=389
[1/40] final_evaluation member=1 distance=0.39931 queries=387
[2/40] final_evaluation member=1 distance=0.15511 queries=387
[3/40] final_evaluation member=1 distance=0.38617 queries=386
[4/40] final_evaluation member=1 distance=0.014886 queries=386
[5/40] final_evaluation member=1 distance=0.11461 queries=387
[6/40] final_evaluation member=1 distance=0.15152 queries=387
[7/40] final_evaluation member=1 distance=0.21117 queries=386
[8/40] final_evaluation member=1 distance=0.25481 queries=389
[9/40] final_evaluation member=1 distance=0.25677 queries=387
[10/40] final_evaluation member=1 distance=0.079206 queries=386
[11/40] final_evaluation member=1 distance=0.090433 queries=386
[12/40] final_evaluation member=1 distance=0.3633 queries=386
[13/40] final_evaluation member=1 distance=0.53789 queries=386
[14/40] final_evaluation member=1 distance=0.5885 queries=388
[15/40] final_evaluation member=1 distance=1.0045 queries=393
