source_file,status,error,target_id,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss,gap,membership_convention,n_member,n_nonmember,fpr_resolution,meta_target_id,meta_experiment,meta_dataset,meta_architecture,meta_model_type,meta_run_id,meta_model_seed,meta_data_seed,meta_seed,meta_membership_convention,meta_attack_feature_mode,meta_learning_rate,meta_weight_decay,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_fm_kind,meta_reps,meta_fm_ent,meta_fm_op,meta_pad_mode,meta_vector_train,meta_vector_valid,meta_vector_test,meta_feature_angle_scale,resource_trainable_parameters_total,resource_trainable_parameters_quantum,resource_trainable_parameters_classical,resource_trainable_parameters_unclassified,resource_quantum_gate_count_total,resource_quantum_one_qubit_gates,resource_quantum_two_qubit_gates,resource_gate_count_scope,resource_qcnn_frontend_included,experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,batch_size,epochs,extra_feats,learning_rate,weight_decay,seed,model_seed,init_seed,data_seed,split_seed,block_id,vector_train,vector_valid,vector_test,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d2_b01/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d2_b01,0.9049999713897705,0.2888345420360565,0.7850000262260437,0.7323673963546753,0.8065000176429749,0.6749821901321411,0.09849995374679565,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d2_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,74,46,28,0,82,72,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d2_b02/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d2_b02,0.9049999713897705,0.2670053541660309,0.8299999833106995,0.5372117757797241,0.7925000190734863,0.7636980414390564,0.11249995231628418,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d2_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,74,46,28,0,82,72,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d2_b03/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d2_b03,0.8650000095367432,0.4609912931919098,0.8100000023841858,0.7364693284034729,0.7864999771118164,0.6647850871086121,0.07850003242492676,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d2_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,74,46,28,0,82,72,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d2_b04/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d2_b04,0.9449999928474426,0.19658197462558746,0.7699999809265137,0.8164983987808228,0.796500027179718,0.7872304320335388,0.1484999656677246,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d2_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,74,46,28,0,82,72,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d2_b05/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d2_b05,0.8500000238418579,0.38259613513946533,0.875,0.3535383343696594,0.8134999871253967,0.5748964548110962,0.03650003671646118,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d2_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,74,46,28,0,82,72,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,z_r1_d2,z_r1_d2,z,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d6_b01/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d6_b01,0.925000011920929,0.2034841924905777,0.8100000023841858,0.6845417618751526,0.8090000152587891,0.6715832352638245,0.11599999666213989,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d6_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,166,138,28,0,174,144,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d6_b02/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d6_b02,0.9599999785423279,0.12190648913383484,0.8450000286102295,0.5689792037010193,0.8080000281333923,0.7562917470932007,0.15199995040893555,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d6_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,166,138,28,0,174,144,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d6_b03/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d6_b03,0.9649999737739563,0.15104258060455322,0.8399999737739563,0.582440972328186,0.8165000081062317,0.6254750490188599,0.1484999656677246,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d6_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,166,138,28,0,174,144,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d6_b04/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d6_b04,0.9649999737739563,0.11774952709674835,0.800000011920929,0.7637054324150085,0.8240000009536743,0.6343362331390381,0.14099997282028198,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d6_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,166,138,28,0,174,144,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r1_d6_b05/target_attack_data.pt,ok,,FASHION_QNN_z_r1_d6_b05,0.9449999928474426,0.18423160910606384,0.8550000190734863,0.4193742275238037,0.8054999709129333,0.6138908267021179,0.13950002193450928,0=member,200,2000,0.0005,FASHION_QNN_z_r1_d6_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,1,none,none,wrap,200,200,2000,1.0,166,138,28,0,174,144,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,z_r1_d6,z_r1_d6,z,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b01/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d2_b01,0.6700000166893005,0.846842348575592,0.5049999952316284,1.3384698629379272,0.5429999828338623,1.290676474571228,0.12700003385543823,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d2_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,74,46,28,0,226,216,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d2_b02,0.6850000023841858,0.7242833971977234,0.5199999809265137,1.3222453594207764,0.5695000290870667,1.244821548461914,0.11549997329711914,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d2_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,74,46,28,0,226,216,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d2_b03,0.6299999952316284,0.9538623094558716,0.5849999785423279,1.0924290418624878,0.5134999752044678,1.2084733247756958,0.11650002002716064,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d2_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,74,46,28,0,226,216,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d2_b04,0.7450000047683716,0.7116754055023193,0.5149999856948853,1.3367294073104858,0.5540000200271606,1.2141116857528687,0.19099998474121094,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d2_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,74,46,28,0,226,216,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d2_b05,0.7300000190734863,0.7151442170143127,0.6100000143051147,1.0182989835739136,0.5325000286102295,1.2619678974151611,0.19749999046325684,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d2_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,74,46,28,0,226,216,10,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d6_b01,0.8550000190734863,0.43024003505706787,0.4950000047683716,1.4823787212371826,0.5759999752044678,1.3683311939239502,0.27900004386901855,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d6_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,166,138,28,0,318,288,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b02/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d6_b02,0.9049999713897705,0.3479824364185333,0.550000011920929,1.4896832704544067,0.5515000224113464,1.583846926689148,0.3534999489784241,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d6_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,166,138,28,0,318,288,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b03/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d6_b03,0.8650000095367432,0.4119044542312622,0.574999988079071,1.304287314414978,0.5084999799728394,1.5340389013290405,0.3565000295639038,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d6_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,166,138,28,0,318,288,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b04/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d6_b04,0.8949999809265137,0.33377403020858765,0.5249999761581421,1.5856837034225464,0.5504999756813049,1.513184905052185,0.34450000524520874,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d6_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,166,138,28,0,318,288,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b05/target_attack_data.pt,ok,,FASHION_QNN_z_r5_d6_b05,0.8650000095367432,0.3629935085773468,0.6349999904632568,1.2637041807174683,0.5774999856948853,1.503873348236084,0.2875000238418579,0=member,200,2000,0.0005,FASHION_QNN_z_r5_d6_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,166,138,28,0,318,288,30,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d2_b01/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d2_b01,0.8050000071525574,0.5538474917411804,0.6700000166893005,0.9031639099121094,0.6299999952316284,1.0794475078582764,0.17500001192092896,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d2_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,74,46,28,0,127,87,40,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d2_b02/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d2_b02,0.7799999713897705,0.5471920967102051,0.625,1.1215227842330933,0.6290000081062317,1.1255427598953247,0.15099996328353882,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d2_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,74,46,28,0,127,87,40,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d2_b03/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d2_b03,0.7850000262260437,0.5867832899093628,0.6650000214576721,0.9327300190925598,0.656499981880188,0.9438143372535706,0.1285000443458557,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d2_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,74,46,28,0,127,87,40,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d2_b04/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d2_b04,0.7799999713897705,0.548520028591156,0.5350000262260437,1.248399019241333,0.6240000128746033,1.04863440990448,0.15599995851516724,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d2_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,74,46,28,0,127,87,40,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d2_b05/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d2_b05,0.7799999713897705,0.5507708787918091,0.6650000214576721,0.8803709149360657,0.6460000276565552,1.011932611465454,0.13399994373321533,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d2_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,74,46,28,0,127,87,40,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d6_b01/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d6_b01,0.9649999737739563,0.19632798433303833,0.7099999785423279,1.0659886598587036,0.7085000276565552,0.9217520952224731,0.2564999461174011,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d6_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,166,138,28,0,219,159,60,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d6_b02/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d6_b02,0.9850000143051147,0.14119619131088257,0.7049999833106995,0.9869599938392639,0.6769999861717224,1.0761663913726807,0.30800002813339233,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d6_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,166,138,28,0,219,159,60,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d6_b03/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d6_b03,0.9850000143051147,0.16317301988601685,0.675000011920929,1.0160101652145386,0.6995000243186951,1.075518012046814,0.2854999899864197,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d6_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,166,138,28,0,219,159,60,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d6_b04/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d6_b04,0.9750000238418579,0.14246205985546112,0.675000011920929,1.3066014051437378,0.6439999938011169,1.2954819202423096,0.33100003004074097,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d6_b04,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,166,138,28,0,219,159,60,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70264,70264,70264,60264,60264,fashion_b04,200,200,2000,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r1_d6_b05/target_attack_data.pt,ok,,FASHION_QNN_zz_r1_d6_b05,0.9700000286102295,0.21537084877490997,0.6700000166893005,1.0644787549972534,0.6639999747276306,1.1782673597335815,0.3060000538825989,0=member,200,2000,0.0005,FASHION_QNN_zz_r1_d6_b05,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,166,138,28,0,219,159,60,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70265,70265,70265,60265,60265,fashion_b05,200,200,2000,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r5_d2_b01/target_attack_data.pt,ok,,FASHION_QNN_zz_r5_d2_b01,0.6050000190734863,0.9130519032478333,0.4449999928474426,1.3571465015411377,0.3894999921321869,1.4832870960235596,0.21550002694129944,0=member,200,2000,0.0005,FASHION_QNN_zz_r5_d2_b01,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,74,46,28,0,451,291,160,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70261,70261,70261,60261,60261,fashion_b01,200,200,2000,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r5_d2_b02/target_attack_data.pt,ok,,FASHION_QNN_zz_r5_d2_b02,0.5799999833106995,0.9863864779472351,0.3449999988079071,1.403964877128601,0.382999986410141,1.4893996715545654,0.19699999690055847,0=member,200,2000,0.0005,FASHION_QNN_zz_r5_d2_b02,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,74,46,28,0,451,291,160,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70262,70262,70262,60262,60262,fashion_b02,200,200,2000,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_fashion_factorial/FASHION_QNN_zz_r5_d2_b03/target_attack_data.pt,ok,,FASHION_QNN_zz_r5_d2_b03,0.6000000238418579,1.0030946731567383,0.375,1.519175410270691,0.3310000002384186,1.5921818017959595,0.26900002360343933,0=member,200,2000,0.0005,FASHION_QNN_zz_r5_d2_b03,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,74,46,28,0,451,291,160,fixed encoder plus downstream variational circuit,,satml_fashion_factorial,fashion_mnist,qnn,-1,6,wrap,linear,linear,crz,False,16,100,False,0.05,0.0,70263,70263,70263,60263,60263,fashion_b03,200,200,2000,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
