target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,weight_decay,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,feature_angle_scale,source_run_id,ql_rev,batch_size,epochs,extra_feats,init_seed,split_seed,block_id,role,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p01,tpr_at_requested_fpr_0p01_record_ci95_low,tpr_at_requested_fpr_0p01_record_ci95_high,tpr_at_requested_fpr_0p01_valid_bootstrap_replicates,attained_fpr_0p01,expected_false_positives_0p01,resolvable_0p01,tpr_at_requested_fpr_0p05,tpr_at_requested_fpr_0p05_record_ci95_low,tpr_at_requested_fpr_0p05_record_ci95_high,tpr_at_requested_fpr_0p05_valid_bootstrap_replicates,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,tpr_at_requested_fpr_0p1_record_ci95_low,tpr_at_requested_fpr_0p1_record_ci95_high,tpr_at_requested_fpr_0p1_valid_bootstrap_replicates,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
FASHION_QNN_eff_su2_r1_d2_b01,loss,0.526755,0.486327125,0.5669355625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.5125,0.025000000000000022,0.72,0.695,-0.5957642197608948,5,0.015,0.0,0.035,10000,0.01,20.0,True,0.05,0.015,0.085,10000,0.0495,100.0,True,0.115,0.065,0.165,10000,0.0965,200.0,True
FASHION_QNN_eff_su2_r1_d2_b01,entropy,0.5119925000000001,0.46907543749999997,0.5536967500000001,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.479,-0.04200000000000004,0.515,0.557,-0.38627758622169495,5,0.015,0.0,0.035,10000,0.01,20.0,True,0.05,0.015,0.085,10000,0.05,100.0,True,0.11,0.065,0.16,10000,0.1,200.0,True
FASHION_QNN_eff_su2_r1_d2_b01,confidence,0.5129575,0.471084375,0.5545525625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.49874999999999997,-0.0025000000000000577,0.71,0.7125,0.5535571575164795,5,0.015,0.0,0.035,10000,0.01,20.0,True,0.05,0.015,0.085,10000,0.0495,100.0,True,0.115,0.065,0.165,10000,0.0965,200.0,True
FASHION_QNN_eff_su2_r1_d2_b01,margin,0.5111975,0.46896,0.5535658124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.5115000000000001,0.02300000000000002,0.55,0.527,0.8133859634399414,5,0.01,0.0,0.03,10000,0.0065,20.0,True,0.05,0.015,0.085,10000,0.049,100.0,True,0.115,0.07,0.165,10000,0.0975,200.0,True
FASHION_QNN_eff_su2_r1_d2_b01,correctness,0.524,0.499,0.54725,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.524,0.04800000000000004,0.88,0.832,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_eff_su2_r1_d2_b01,max_probability,0.5129575,0.471021,0.5540211875,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d2,eff_su2_r1_d2,,0.49874999999999997,-0.0025000000000000577,0.71,0.7125,0.5535571575164795,5,0.015,0.0,0.035,10000,0.01,20.0,True,0.05,0.015,0.085,10000,0.0495,100.0,True,0.115,0.065,0.165,10000,0.0965,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,loss,0.5347999999999999,0.49457725,0.5743563125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.51875,0.03749999999999998,0.885,0.8475,-0.9325237274169922,5,0.01,0.0,0.025,10000,0.007,20.0,True,0.065,0.025,0.105,10000,0.05,100.0,True,0.125,0.08,0.17,10000,0.098,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,entropy,0.5076475,0.46488875,0.5496429375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.48224999999999996,-0.035499999999999976,0.31,0.3455,-0.3365671634674072,5,0.01,0.0,0.025,10000,0.0075,20.0,True,0.065,0.025,0.1,10000,0.0495,100.0,True,0.12,0.075,0.17,10000,0.096,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,confidence,0.512845,0.4704691875,0.5559453125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.488,-0.02400000000000002,0.25,0.274,0.9709026217460632,5,0.01,0.0,0.025,10000,0.007,20.0,True,0.06,0.025,0.105,10000,0.046,100.0,True,0.125,0.08,0.17,10000,0.0995,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,margin,0.5133125000000001,0.47150875,0.55606625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.48450000000000004,-0.031000000000000028,0.295,0.326,0.8396461606025696,5,0.01,0.0,0.03,10000,0.006,20.0,True,0.055,0.025,0.095,10000,0.0465,100.0,True,0.125,0.08,0.17,10000,0.0935,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,correctness,0.534,0.51,0.55575,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.534,0.06800000000000006,0.895,0.827,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_eff_su2_r1_d2_b02,max_probability,0.512845,0.469819125,0.5546685625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,eff_su2_r1_d2,eff_su2_r1_d2,,0.488,-0.02400000000000002,0.25,0.274,0.9709026217460632,5,0.01,0.0,0.025,10000,0.007,20.0,True,0.06,0.025,0.105,10000,0.046,100.0,True,0.125,0.075,0.17,10000,0.0995,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,loss,0.509145,0.4685441875,0.5489253749999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.4945,-0.01100000000000001,0.64,0.651,-0.6249130964279175,5,0.015,0.0,0.03,10000,0.0095,20.0,True,0.04,0.01,0.065,10000,0.0495,100.0,True,0.07,0.035,0.105,10000,0.0975,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,entropy,0.4855999999999999,0.44385175,0.5285235,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.48825,-0.02350000000000002,0.235,0.2585,-0.18752647936344147,5,0.01,0.0,0.03,10000,0.009,20.0,True,0.04,0.005,0.065,10000,0.0495,100.0,True,0.07,0.035,0.105,10000,0.0955,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,confidence,0.49136,0.4492220625,0.5332601874999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.483,-0.03400000000000003,0.29,0.324,0.9565357565879822,5,0.015,0.0,0.03,10000,0.01,20.0,True,0.04,0.01,0.065,10000,0.05,100.0,True,0.07,0.035,0.105,10000,0.099,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,margin,0.49696625000000005,0.455843375,0.538542125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.49574999999999997,-0.008500000000000008,0.475,0.4835,0.881576657295227,5,0.015,0.0,0.03,10000,0.009,20.0,True,0.025,0.005,0.06,10000,0.0405,100.0,True,0.065,0.035,0.105,10000,0.0885,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,correctness,0.51625,0.49125,0.5395,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.51625,0.03249999999999997,0.875,0.8425,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_eff_su2_r1_d2_b03,max_probability,0.49136,0.448987625,0.53417475,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,eff_su2_r1_d2,eff_su2_r1_d2,,0.483,-0.03400000000000003,0.29,0.324,0.9565357565879822,5,0.015,0.0,0.03,10000,0.01,20.0,True,0.04,0.01,0.065,10000,0.05,100.0,True,0.07,0.035,0.105,10000,0.099,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,loss,0.5065325,0.46665187500000005,0.545258375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.53125,0.0625,0.945,0.8825,-0.9836183786392212,5,0.015,0.0,0.03,10000,0.009,20.0,True,0.055,0.025,0.09,10000,0.049,100.0,True,0.095,0.055,0.145,10000,0.095,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,entropy,0.48414250000000003,0.4431615625,0.52468825,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.509,0.018000000000000016,0.935,0.917,-0.8178655505180359,5,0.015,0.0,0.03,10000,0.0095,20.0,True,0.055,0.025,0.09,10000,0.05,100.0,True,0.095,0.055,0.14,10000,0.0955,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,confidence,0.481445,0.440024875,0.5241101874999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.47750000000000004,-0.04499999999999993,0.645,0.69,0.8016360402107239,5,0.015,0.0,0.03,10000,0.0095,20.0,True,0.055,0.02,0.085,10000,0.0495,100.0,True,0.095,0.055,0.14,10000,0.096,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,margin,0.48046750000000005,0.4379851875,0.5222060000000001,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.46775,-0.0645,0.66,0.7245,0.6994046568870544,5,0.015,0.0,0.03012499999999818,10000,0.009,20.0,True,0.055,0.025,0.085,10000,0.0475,100.0,True,0.095,0.055,0.145,10000,0.0995,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,correctness,0.53525,0.5145,0.5545,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.53525,0.07050000000000001,0.925,0.8545,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_eff_su2_r1_d2_b04,max_probability,0.481445,0.4406059375,0.5236880625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,eff_su2_r1_d2,eff_su2_r1_d2,,0.47750000000000004,-0.04499999999999993,0.645,0.69,0.8016360402107239,5,0.015,0.0,0.03,10000,0.0095,20.0,True,0.055,0.02,0.09,10000,0.0495,100.0,True,0.095,0.055,0.14,10000,0.096,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,loss,0.5011925,0.461244625,0.5408028749999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.502,0.0040000000000000036,0.79,0.786,-1.1275901794433594,5,0.01,0.0,0.025,10000,0.0055,20.0,True,0.04,0.015,0.075,10000,0.04,100.0,True,0.08,0.045,0.125,10000,0.086,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,entropy,0.48450250000000006,0.44245181250000004,0.5255681875,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.47625,-0.04749999999999999,0.535,0.5825,-0.3967204988002777,5,0.01,0.0,0.025,10000,0.0045,20.0,True,0.04,0.015,0.075,10000,0.0405,100.0,True,0.08,0.045,0.12,10000,0.0885,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,confidence,0.485665,0.44394725,0.52708625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.50475,0.009500000000000064,0.545,0.5355,0.897951602935791,5,0.01,0.0,0.025,10000,0.0055,20.0,True,0.04,0.015,0.075,10000,0.04,100.0,True,0.08,0.045,0.125,10000,0.087,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,margin,0.484885,0.44453693749999995,0.5258676875,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.48350000000000004,-0.03300000000000003,0.525,0.558,0.8151096701622009,5,0.01,0.0,0.025,10000,0.0065,20.0,True,0.045,0.015,0.075,10000,0.049,100.0,True,0.085,0.05,0.13,10000,0.0905,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,correctness,0.5055000000000001,0.479,0.5315,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.49875,-0.0024999999999999467,0.67,0.6725,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_eff_su2_r1_d2_b05,max_probability,0.485665,0.4449774375,0.52830825,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,eff_su2_r1_d2,eff_su2_r1_d2,,0.50475,0.009500000000000064,0.545,0.5355,0.897951602935791,5,0.01,0.0,0.025,10000,0.0055,20.0,True,0.04,0.015,0.075,10000,0.04,100.0,True,0.08,0.045,0.125,10000,0.087,200.0,True
FASHION_QNN_eff_su2_r1_d6_b01,loss,0.53276,0.49218725,0.5738628125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d6,eff_su2_r1_d6,,0.5035000000000001,0.007000000000000006,0.66,0.653,-0.5867344737052917,5,0.01,0.0,0.025,10000,0.01,20.0,True,0.04,0.015,0.075,10000,0.0495,100.0,True,0.105,0.065,0.155,10000,0.0985,200.0,True
FASHION_QNN_eff_su2_r1_d6_b01,entropy,0.517065,0.4744698125,0.56021025,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d6,eff_su2_r1_d6,,0.49,-0.020000000000000018,0.385,0.405,-0.15478211641311646,5,0.005,0.0,0.025,10000,0.007,20.0,True,0.04,0.01,0.075,10000,0.049,100.0,True,0.105,0.065,0.16,10000,0.0985,200.0,True
FASHION_QNN_eff_su2_r1_d6_b01,confidence,0.5164300000000001,0.4737658125,0.558449,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_eff_su2_r1_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,eff_su2_r1_d6,eff_su2_r1_d6,,0.501,0.0020000000000000018,0.285,0.283,0.981882631778717,5,0.01,0.0,0.025,10000,0.01,20.0,True,0.04,0.01,0.075,10000,0.0495,100.0,True,0.105,0.065,0.155,10000,0.0985,200.0,True
