target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,loss,adaptive_defended_calibration,0.49,0.51,0.01,0.06,-0.5780577957630157,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,confidence,adaptive_defended_calibration,0.49,0.51,0.01,0.06,0.5609869062900543,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,maximum_probability,adaptive_defended_calibration,0.46399999999999997,0.45999999999999996,0.01,0.06,0.5908419489860535,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,entropy,adaptive_defended_calibration,0.46399999999999997,0.45999999999999996,0.01,0.06,-0.6765502095222473,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,margin,adaptive_defended_calibration,0.46399999999999997,0.45999999999999996,0.01,0.06,0.18168383836746216,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,correctness,adaptive_defended_calibration,0.495,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.46399999999999997,0.5,0.01,0.06,0.9,artifact_fixed
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.49,0.49,0.01,0.06,-0.5,artifact_fixed
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.5402,0.54,0.05,0.12,0.5256119524675318,
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,loss,adaptive_defended_calibration,0.4608999999999999,0.475,0.02,0.05,-0.591153621673584,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.4608999999999999,0.475,0.02,0.05,0.5536881685256958,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.47109999999999996,0.495,0.05,0.08,0.5657493472099304,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.47109999999999996,0.495,0.05,0.08,-0.6844760179519653,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,margin,adaptive_defended_calibration,0.47109999999999996,0.495,0.05,0.08,0.13149869441986084,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,correctness,adaptive_defended_calibration,0.495,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b02__hamp_train,pets_b02,eff_su2_r1_d6,low,hamp_train,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4777,0.495,0.08,0.09,0.4797079235930847,
