dataset,fm_kind,reps,train_train_similarity_count,train_train_similarity_mean,train_train_similarity_std,train_test_similarity_count,train_test_similarity_mean,train_test_similarity_std,test_test_similarity_count,test_test_similarity_mean,test_test_similarity_std,within_class_similarity_count,within_class_similarity_mean,within_class_similarity_std,between_class_similarity_count,between_class_similarity_mean,between_class_similarity_std,class_similarity_gap_count,class_similarity_gap_mean,class_similarity_gap_std,mmd2_train_test_count,mmd2_train_test_mean,mmd2_train_test_std,kernel_label_alignment_count,kernel_label_alignment_mean,kernel_label_alignment_std,effective_rank_count,effective_rank_mean,effective_rank_std,encoder_operation_count_count,encoder_operation_count_mean,encoder_operation_count_std,error_bar_type
breast_cancer_wdbc,eff_su2,1,5,0.7637099742889404,0.01427668957332867,5,0.7654190301895142,0.018598503620130862,5,0.7677232503890992,0.027867073707697882,5,0.8056328773498536,0.018686172284521255,5,0.723784339427948,0.02256022723154026,5,0.08184853792190548,0.011636875462837808,5,0.0005951642990112,0.0014222028785735106,5,0.46732951402664186,0.04934701330685538,5,3.1277726173400877,0.2643866220255557,5,17.0,0.0,mean ± sample SD across independent data seeds
breast_cancer_wdbc,eff_su2,5,5,0.26973268091678615,0.020363700987649735,5,0.26889307498931886,0.025346663882335505,5,0.27312908768653865,0.03771795634849217,5,0.29679117202758787,0.030321190545458333,5,0.24253432452678675,0.023601033507645097,5,0.05425684750080104,0.008309137480327135,5,0.00507561862468716,0.002669469834142268,5,0.19619959890842434,0.02854540613500657,5,30.043076705932616,4.981225629664143,5,85.0,0.0,mean ± sample SD across independent data seeds
breast_cancer_wdbc,z,1,5,0.3750429093837738,0.033001506918897874,5,0.37822672128677365,0.036615055921303166,5,0.3831958591938019,0.049204483558520806,5,0.46655731201171874,0.037285820506162255,5,0.2869949996471405,0.04629482915321406,5,0.1795623123645782,0.03375522017113178,5,0.0017853260040282999,0.003381504294094595,5,0.4574545919895172,0.060002738811389386,5,12.696283149719239,1.940569590224367,5,12.0,0.0,mean ± sample SD across independent data seeds
breast_cancer_wdbc,z,5,5,0.1640313446521759,0.01226455900108964,5,0.16213168799877165,0.011818410150680603,5,0.16173884272575373,0.013205260316081702,5,0.17180486321449273,0.01459516697643947,5,0.1524780243635177,0.009873899212606722,5,0.019326838850975,0.005492703668735303,5,0.0015068113803863323,0.0018778899495019146,5,0.07668667808175082,0.017144445971797387,5,68.64569091796875,6.09469528856652,5,60.0,0.0,mean ± sample SD across independent data seeds
breast_cancer_wdbc,zz,1,5,0.3492860496044159,0.025070522266390317,5,0.3519533216953278,0.030690633216898945,5,0.3564367294311523,0.0454487494408682,5,0.4338345885276794,0.03392052546245753,5,0.26740919053554535,0.03836674430063572,5,0.16642539799213404,0.03097967288163004,5,0.001816135644912687,0.0029696061105670764,5,0.4403595566749573,0.05817112700648435,5,15.920467567443847,2.4885029594560897,5,27.0,0.0,mean ± sample SD across independent data seeds
breast_cancer_wdbc,zz,5,5,0.14119122028350828,0.009402736037234183,5,0.14031306803226468,0.01225327487050102,5,0.1399518623948097,0.016572931090460524,5,0.15778852999210352,0.01545091475155113,5,0.1220529362559318,0.010219888040122941,5,0.03573559373617166,0.007069330513438579,5,0.0005169466137886,0.0010856348596208186,5,0.1357456654310226,0.03355115670969214,5,87.34205017089843,10.023329541818764,5,135.0,0.0,mean ± sample SD across independent data seeds
