effective_defense,structural_role,outcome,count,mean,std
logitguard_continuous,high,records_per_second,1,67.78144378550775,
logitguard_continuous,high,mean_l1_probability_distortion,1,0.23589281737804413,
logitguard_continuous,low,accuracy,1,0.7549999952316284,
logitguard_continuous,low,nll,1,0.5563406944274902,
logitguard_continuous,low,mean_entropy,1,0.5426737070083618,
logitguard_continuous,low,runtime_seconds,1,2.583854357013479,
logitguard_continuous,low,records_per_second,1,77.40374354194171,
logitguard_continuous,low,mean_l1_probability_distortion,1,0.17306630313396454,
logitguard_quantized,high,accuracy,1,0.8199999928474426,
logitguard_quantized,high,nll,1,0.4694216251373291,
logitguard_quantized,high,mean_entropy,1,0.5040702819824219,
logitguard_quantized,high,runtime_seconds,1,2.877488855039701,
logitguard_quantized,high,records_per_second,1,69.50504765629773,
logitguard_quantized,high,mean_l1_probability_distortion,1,0.23602356016635895,
logitguard_quantized,low,accuracy,1,0.7549999952316284,
logitguard_quantized,low,nll,1,0.5566228628158569,
logitguard_quantized,low,mean_entropy,1,0.5426685214042664,
logitguard_quantized,low,runtime_seconds,1,2.4972532619722188,
logitguard_quantized,low,records_per_second,1,80.08799229360059,
logitguard_quantized,low,mean_l1_probability_distortion,1,0.1732598841190338,
measurementguard_continuous,high,accuracy,1,0.8199999928474426,
measurementguard_continuous,high,nll,1,0.4934137463569641,
measurementguard_continuous,high,mean_entropy,1,0.47005948424339294,
measurementguard_continuous,high,runtime_seconds,1,3.8385293669998646,
measurementguard_continuous,high,records_per_second,1,52.10328771206378,
measurementguard_continuous,high,mean_l1_probability_distortion,1,0.2287398874759674,
measurementguard_continuous,low,accuracy,1,0.7549999952316284,
measurementguard_continuous,low,nll,1,0.5625815391540527,
measurementguard_continuous,low,mean_entropy,1,0.5423850417137146,
measurementguard_continuous,low,runtime_seconds,1,3.4504816990811378,
measurementguard_continuous,low,records_per_second,1,57.96292154027652,
measurementguard_continuous,low,mean_l1_probability_distortion,1,0.17531995475292206,
memgq_lattice,high,accuracy,1,0.8199999928474426,
memgq_lattice,high,nll,1,0.4967120885848999,
memgq_lattice,high,mean_entropy,1,0.47491422295570374,
memgq_lattice,high,runtime_seconds,1,3.8452537619741634,
memgq_lattice,high,records_per_second,1,52.01217198662059,
memgq_lattice,high,mean_l1_probability_distortion,1,0.23155784606933594,
memgq_lattice,low,accuracy,1,0.7549999952316284,
memgq_lattice,low,nll,1,0.5567131638526917,
memgq_lattice,low,mean_entropy,1,0.5410979986190796,
memgq_lattice,low,runtime_seconds,1,3.626539562945254,
memgq_lattice,low,records_per_second,1,55.14899162924675,
memgq_lattice,low,mean_l1_probability_distortion,1,0.17550154030323029,
memgq_lattice_sticky,high,accuracy,1,0.824999988079071,
memgq_lattice_sticky,high,nll,1,0.4909043610095978,
memgq_lattice_sticky,high,mean_entropy,1,0.4745779037475586,
memgq_lattice_sticky,high,runtime_seconds,1,3.8171615808969364,
memgq_lattice_sticky,high,records_per_second,1,52.39495257442182,
memgq_lattice_sticky,high,mean_l1_probability_distortion,1,0.23202510178089142,
memgq_lattice_sticky,low,accuracy,1,0.7549999952316284,
memgq_lattice_sticky,low,nll,1,0.5575991272926331,
memgq_lattice_sticky,low,mean_entropy,1,0.5414687395095825,
memgq_lattice_sticky,low,runtime_seconds,1,3.7922109570354223,
memgq_lattice_sticky,low,records_per_second,1,52.73968201293076,
memgq_lattice_sticky,low,mean_l1_probability_distortion,1,0.17752417922019958,
memguard,high,accuracy,1,0.8199999928474426,
memguard,high,nll,1,0.451111376285553,
memguard,high,mean_entropy,1,0.4897674322128296,
memguard,high,runtime_seconds,1,52.24415056593716,
memguard,high,records_per_second,1,3.8281797643083637,
memguard,high,mean_l1_probability_distortion,1,0.18340499699115753,
memguard,low,accuracy,1,0.7549999952316284,
memguard,low,nll,1,0.5483415126800537,
memguard,low,mean_entropy,1,0.538806140422821,
memguard,low,runtime_seconds,1,55.38029958505649,
memguard,low,records_per_second,1,3.6113925258354302,
memguard,low,mean_l1_probability_distortion,1,0.15223264694213867,
none,high,accuracy,1,0.8199999928474426,
none,high,nll,1,0.40522435307502747,
none,high,mean_entropy,1,0.4355180263519287,
none,high,runtime_seconds,1,1.6274834990035743,
none,high,records_per_second,1,122.8891107789725,
none,high,mean_l1_probability_distortion,1,0.0,
none,low,accuracy,1,0.7549999952316284,
none,low,nll,1,0.5041688680648804,
none,low,mean_entropy,1,0.49554625153541565,
none,low,runtime_seconds,1,1.1365560190752149,
none,low,records_per_second,1,175.9702088091836,
none,low,mean_l1_probability_distortion,1,0.0,
