target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,loss,adaptive_defended_calibration,0.565,0.55,0.13,0.17,-0.8459557592868805,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,confidence,adaptive_defended_calibration,0.565,0.55,0.13,0.17,0.4300271570682525,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.4306,0.495,0.06,0.07,-0.5899095833301544,inverted_from_calibration,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,entropy,adaptive_defended_calibration,0.4306,0.495,0.06,0.07,0.6767732203006744,inverted_from_calibration,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,margin,adaptive_defended_calibration,0.4306,0.495,0.06,0.07,-0.1798191517591476,inverted_from_calibration,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,correctness,adaptive_defended_calibration,0.54,0.54,0.0,0.0,0.5,as_defined,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.5859,0.565,0.04,0.08,0.5110173362966408,,,,hamp_output
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,loss,adaptive_defended_calibration,0.5710000000000002,0.6,0.04,0.08,-0.1988532468676567,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,confidence,adaptive_defended_calibration,0.5710000000000002,0.6,0.04,0.08,0.8196723163127899,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,maximum_probability,adaptive_defended_calibration,0.4501,0.525,0.08,0.14,-0.8383133113384247,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,entropy,adaptive_defended_calibration,0.4501,0.525,0.08,0.14,0.4424561858177185,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,margin,adaptive_defended_calibration,0.4501,0.525,0.08,0.14,-0.6766266226768494,inverted_from_calibration,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,correctness,adaptive_defended_calibration,0.54,0.54,0.0,0.0,0.5,as_defined,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.5732999999999999,0.6,0.04,0.08,0.5463262635132365,,,,memguard
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,loss,adaptive_defended_calibration,0.5551,0.555,0.07,0.1,-0.2446904852986335,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.5551,0.555,0.07,0.1,0.7829492390155792,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.4592,0.465,0.05,0.06,-0.798163890838623,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.4592,0.465,0.05,0.06,0.5029372870922089,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,margin,adaptive_defended_calibration,0.4592,0.465,0.05,0.06,-0.5963277816772461,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.54,0.54,0.0,0.0,0.5,as_defined,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5669,0.545,0.07,0.09,0.4376489801143089,,,,logitguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,loss,adaptive_defended_calibration,0.5584,0.555,0.07,0.07,-0.2431669682264328,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.5584,0.555,0.07,0.07,0.784142404794693,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.45415,0.4649999999999999,0.03,0.05,-0.797375351190567,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.45415,0.4649999999999999,0.03,0.05,0.5040114521980286,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,margin,adaptive_defended_calibration,0.45415,0.4649999999999999,0.03,0.05,-0.5947506725788116,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.54,0.54,0.0,0.0,0.5,as_defined,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.5696000000000001,0.54,0.07,0.07,0.4383025392385755,,,,logitguard_quantized
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.5423,0.55,0.03,0.1,-1.2793055772781372,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.5423,0.55,0.03,0.1,0.2782460749149322,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.5193,0.53,0.09,0.16,-0.7841795384883881,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.5193,0.53,0.09,0.16,0.521551251411438,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.5193,0.53,0.09,0.16,-0.5683590769767761,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.54,0.54,0.0,0.0,0.5,as_defined,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5541,0.555,0.07,0.14,0.491557324454465,,,,measurementguard_continuous
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,loss,adaptive_defended_calibration,0.6047,0.5449999999999999,0.1,0.18,-0.1023407131433487,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,confidence,adaptive_defended_calibration,0.6047,0.5449999999999999,0.1,0.18,0.9027226567268372,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.6014,0.54,0.1,0.18,0.9115649461746216,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,entropy,adaptive_defended_calibration,0.6014,0.54,0.1,0.18,-0.2988945245742798,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,margin,adaptive_defended_calibration,0.6014,0.54,0.1,0.18,0.8231298923492432,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,correctness,adaptive_defended_calibration,0.5449999999999999,0.545,0.0,0.0,0.5,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.6056999999999999,0.5449999999999999,0.1,0.18,0.6065767519415517,,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,loss,adaptive_defended_calibration,0.5345,0.535,0.06,0.12,-0.3084802776575088,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,confidence,adaptive_defended_calibration,0.5345,0.535,0.06,0.12,0.7345624566078186,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.4893999999999999,0.5,0.07,0.09,0.8548842966556549,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,entropy,adaptive_defended_calibration,0.4893999999999999,0.5,0.07,0.09,-0.4141407907009125,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,margin,adaptive_defended_calibration,0.4893999999999999,0.5,0.07,0.09,0.7097685635089874,as_defined,,,memgq_lattice
