effective_defense,structural_role,attack,outcome,count,mean,std
l2+dynanoise,high,lira_offline_fixed_variance,balanced_accuracy,1,0.46,
l2+dynanoise,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.02,
l2+dynanoise,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.11,
l2+dynanoise,high,lira_online,auc,1,0.4381,
l2+dynanoise,high,lira_online,balanced_accuracy,1,0.46499999999999997,
l2+dynanoise,high,lira_online,tpr_at_5_fpr,1,0.05,
l2+dynanoise,high,lira_online,tpr_at_10_fpr,1,0.07,
l2+dynanoise,high,lira_online_fixed_variance,auc,1,0.5489999999999999,
l2+dynanoise,high,lira_online_fixed_variance,balanced_accuracy,1,0.525,
l2+dynanoise,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.08,
l2+dynanoise,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.1,
l2+dynanoise,low,global_true_class_log_odds,auc,1,0.5196000000000001,
l2+dynanoise,low,global_true_class_log_odds,balanced_accuracy,1,0.525,
l2+dynanoise,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.05,
l2+dynanoise,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
l2+dynanoise,low,lira_offline,auc,1,0.5278,
l2+dynanoise,low,lira_offline,balanced_accuracy,1,0.53,
l2+dynanoise,low,lira_offline,tpr_at_5_fpr,1,0.02,
l2+dynanoise,low,lira_offline,tpr_at_10_fpr,1,0.18,
l2+dynanoise,low,lira_offline_fixed_variance,auc,1,0.4991,
l2+dynanoise,low,lira_offline_fixed_variance,balanced_accuracy,1,0.5,
l2+dynanoise,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.05,
l2+dynanoise,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
l2+dynanoise,low,lira_online,auc,1,0.45649999999999996,
l2+dynanoise,low,lira_online,balanced_accuracy,1,0.455,
l2+dynanoise,low,lira_online,tpr_at_5_fpr,1,0.03,
l2+dynanoise,low,lira_online,tpr_at_10_fpr,1,0.06,
l2+dynanoise,low,lira_online_fixed_variance,auc,1,0.49440000000000006,
l2+dynanoise,low,lira_online_fixed_variance,balanced_accuracy,1,0.51,
l2+dynanoise,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.09,
l2+dynanoise,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.11,
l2+memgq_lattice,high,global_true_class_log_odds,auc,1,0.5069,
l2+memgq_lattice,high,global_true_class_log_odds,balanced_accuracy,1,0.5,
l2+memgq_lattice,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.08,
l2+memgq_lattice,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.16,
l2+memgq_lattice,high,lira_offline,auc,1,0.4579,
l2+memgq_lattice,high,lira_offline,balanced_accuracy,1,0.48500000000000004,
l2+memgq_lattice,high,lira_offline,tpr_at_5_fpr,1,0.07,
l2+memgq_lattice,high,lira_offline,tpr_at_10_fpr,1,0.12,
l2+memgq_lattice,high,lira_offline_fixed_variance,auc,1,0.45089999999999997,
l2+memgq_lattice,high,lira_offline_fixed_variance,balanced_accuracy,1,0.475,
l2+memgq_lattice,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.02,
l2+memgq_lattice,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.09,
l2+memgq_lattice,high,lira_online,auc,1,0.47240000000000004,
l2+memgq_lattice,high,lira_online,balanced_accuracy,1,0.475,
l2+memgq_lattice,high,lira_online,tpr_at_5_fpr,1,0.03,
l2+memgq_lattice,high,lira_online,tpr_at_10_fpr,1,0.09,
l2+memgq_lattice,high,lira_online_fixed_variance,auc,1,0.44770000000000004,
l2+memgq_lattice,high,lira_online_fixed_variance,balanced_accuracy,1,0.44999999999999996,
l2+memgq_lattice,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.02,
l2+memgq_lattice,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.1,
l2+memgq_lattice,low,global_true_class_log_odds,auc,1,0.5408999999999999,
l2+memgq_lattice,low,global_true_class_log_odds,balanced_accuracy,1,0.5349999999999999,
l2+memgq_lattice,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.06,
l2+memgq_lattice,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.12,
l2+memgq_lattice,low,lira_offline,auc,1,0.47079999999999994,
l2+memgq_lattice,low,lira_offline,balanced_accuracy,1,0.5,
l2+memgq_lattice,low,lira_offline,tpr_at_5_fpr,1,0.11,
l2+memgq_lattice,low,lira_offline,tpr_at_10_fpr,1,0.18,
l2+memgq_lattice,low,lira_offline_fixed_variance,auc,1,0.494,
l2+memgq_lattice,low,lira_offline_fixed_variance,balanced_accuracy,1,0.48,
l2+memgq_lattice,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.05,
l2+memgq_lattice,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.07,
l2+memgq_lattice,low,lira_online,auc,1,0.5517,
l2+memgq_lattice,low,lira_online,balanced_accuracy,1,0.53,
l2+memgq_lattice,low,lira_online,tpr_at_5_fpr,1,0.09,
l2+memgq_lattice,low,lira_online,tpr_at_10_fpr,1,0.15,
l2+memgq_lattice,low,lira_online_fixed_variance,auc,1,0.5689,
l2+memgq_lattice,low,lira_online_fixed_variance,balanced_accuracy,1,0.55,
l2+memgq_lattice,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.08,
l2+memgq_lattice,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.11,
l2+memgq_lattice_sticky,high,global_true_class_log_odds,auc,1,0.4927,
l2+memgq_lattice_sticky,high,global_true_class_log_odds,balanced_accuracy,1,0.495,
l2+memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.02,
l2+memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.05,
l2+memgq_lattice_sticky,high,lira_offline,auc,1,0.46840000000000004,
l2+memgq_lattice_sticky,high,lira_offline,balanced_accuracy,1,0.49,
l2+memgq_lattice_sticky,high,lira_offline,tpr_at_5_fpr,1,0.02,
l2+memgq_lattice_sticky,high,lira_offline,tpr_at_10_fpr,1,0.1,
l2+memgq_lattice_sticky,high,lira_offline_fixed_variance,auc,1,0.5269,
l2+memgq_lattice_sticky,high,lira_offline_fixed_variance,balanced_accuracy,1,0.525,
l2+memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.04,
l2+memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.07,
l2+memgq_lattice_sticky,high,lira_online,auc,1,0.4461,
l2+memgq_lattice_sticky,high,lira_online,balanced_accuracy,1,0.46,
l2+memgq_lattice_sticky,high,lira_online,tpr_at_5_fpr,1,0.02,
l2+memgq_lattice_sticky,high,lira_online,tpr_at_10_fpr,1,0.1,
l2+memgq_lattice_sticky,high,lira_online_fixed_variance,auc,1,0.4534,
l2+memgq_lattice_sticky,high,lira_online_fixed_variance,balanced_accuracy,1,0.47500000000000003,
l2+memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.03,
l2+memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.06,
l2+memgq_lattice_sticky,low,global_true_class_log_odds,auc,1,0.5668,
l2+memgq_lattice_sticky,low,global_true_class_log_odds,balanced_accuracy,1,0.565,
l2+memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.12,
l2+memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.14,
l2+memgq_lattice_sticky,low,lira_offline,auc,1,0.5753,
l2+memgq_lattice_sticky,low,lira_offline,balanced_accuracy,1,0.5700000000000001,
l2+memgq_lattice_sticky,low,lira_offline,tpr_at_5_fpr,1,0.13,
l2+memgq_lattice_sticky,low,lira_offline,tpr_at_10_fpr,1,0.26,
l2+memgq_lattice_sticky,low,lira_offline_fixed_variance,auc,1,0.4702,
l2+memgq_lattice_sticky,low,lira_offline_fixed_variance,balanced_accuracy,1,0.46,
l2+memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.08,
l2+memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.14,
l2+memgq_lattice_sticky,low,lira_online,auc,1,0.4285,
l2+memgq_lattice_sticky,low,lira_online,balanced_accuracy,1,0.44499999999999995,
l2+memgq_lattice_sticky,low,lira_online,tpr_at_5_fpr,1,0.05,
l2+memgq_lattice_sticky,low,lira_online,tpr_at_10_fpr,1,0.08,
l2+memgq_lattice_sticky,low,lira_online_fixed_variance,auc,1,0.5650999999999999,
l2+memgq_lattice_sticky,low,lira_online_fixed_variance,balanced_accuracy,1,0.54,
l2+memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.08,
l2+memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.15,
lattice_round,high,confidence,auc,1,0.6047,
lattice_round,high,confidence,balanced_accuracy,1,0.5449999999999999,
lattice_round,high,confidence,tpr_at_5_fpr,1,0.1,
lattice_round,high,confidence,tpr_at_10_fpr,1,0.18,
lattice_round,high,correctness,auc,1,0.5449999999999999,
lattice_round,high,correctness,balanced_accuracy,1,0.545,
lattice_round,high,correctness,tpr_at_5_fpr,1,0.0,
lattice_round,high,correctness,tpr_at_10_fpr,1,0.0,
lattice_round,high,entropy,auc,1,0.6014,
lattice_round,high,entropy,balanced_accuracy,1,0.54,
lattice_round,high,entropy,tpr_at_5_fpr,1,0.1,
lattice_round,high,entropy,tpr_at_10_fpr,1,0.18,
lattice_round,high,label_only_hsj,auc,1,0.6625,
lattice_round,high,label_only_hsj,balanced_accuracy,1,0.5249999999999999,
lattice_round,high,label_only_hsj,tpr_at_5_fpr,1,0.05,
lattice_round,high,label_only_hsj,tpr_at_10_fpr,1,0.25,
lattice_round,high,learned_pv_stats_logistic,auc,1,0.6056999999999999,
lattice_round,high,learned_pv_stats_logistic,balanced_accuracy,1,0.5449999999999999,
lattice_round,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.1,
lattice_round,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.18,
lattice_round,high,loss,auc,1,0.6047,
lattice_round,high,loss,balanced_accuracy,1,0.5449999999999999,
lattice_round,high,loss,tpr_at_5_fpr,1,0.1,
lattice_round,high,loss,tpr_at_10_fpr,1,0.18,
lattice_round,high,margin,auc,1,0.6014,
lattice_round,high,margin,balanced_accuracy,1,0.54,
lattice_round,high,margin,tpr_at_5_fpr,1,0.1,
lattice_round,high,margin,tpr_at_10_fpr,1,0.18,
lattice_round,high,maximum_probability,auc,1,0.6014,
lattice_round,high,maximum_probability,balanced_accuracy,1,0.54,
lattice_round,high,maximum_probability,tpr_at_5_fpr,1,0.1,
lattice_round,high,maximum_probability,tpr_at_10_fpr,1,0.18,
lattice_round,low,confidence,auc,1,0.5544500000000001,
lattice_round,low,confidence,balanced_accuracy,1,0.56,
lattice_round,low,confidence,tpr_at_5_fpr,1,0.07,
lattice_round,low,confidence,tpr_at_10_fpr,1,0.1,
lattice_round,low,correctness,auc,1,0.525,
lattice_round,low,correctness,balanced_accuracy,1,0.525,
lattice_round,low,correctness,tpr_at_5_fpr,1,0.0,
lattice_round,low,correctness,tpr_at_10_fpr,1,0.0,
lattice_round,low,entropy,auc,1,0.42315,
lattice_round,low,entropy,balanced_accuracy,1,0.42,
lattice_round,low,entropy,tpr_at_5_fpr,1,0.03,
lattice_round,low,entropy,tpr_at_10_fpr,1,0.06,
lattice_round,low,label_only_hsj,auc,1,0.38,
lattice_round,low,label_only_hsj,balanced_accuracy,1,0.4,
lattice_round,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
lattice_round,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
lattice_round,low,learned_pv_stats_logistic,auc,1,0.50765,
lattice_round,low,learned_pv_stats_logistic,balanced_accuracy,1,0.535,
lattice_round,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.01,
lattice_round,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.06,
lattice_round,low,loss,auc,1,0.5544500000000001,
lattice_round,low,loss,balanced_accuracy,1,0.56,
lattice_round,low,loss,tpr_at_5_fpr,1,0.07,
lattice_round,low,loss,tpr_at_10_fpr,1,0.1,
lattice_round,low,margin,auc,1,0.42315,
lattice_round,low,margin,balanced_accuracy,1,0.42,
lattice_round,low,margin,tpr_at_5_fpr,1,0.03,
lattice_round,low,margin,tpr_at_10_fpr,1,0.06,
lattice_round,low,maximum_probability,auc,1,0.42315,
lattice_round,low,maximum_probability,balanced_accuracy,1,0.42,
lattice_round,low,maximum_probability,tpr_at_5_fpr,1,0.03,
lattice_round,low,maximum_probability,tpr_at_10_fpr,1,0.06,
logitguard_continuous,high,confidence,auc,1,0.5551,
logitguard_continuous,high,confidence,balanced_accuracy,1,0.555,
logitguard_continuous,high,confidence,tpr_at_5_fpr,1,0.07,
logitguard_continuous,high,confidence,tpr_at_10_fpr,1,0.1,
logitguard_continuous,high,correctness,auc,1,0.54,
logitguard_continuous,high,correctness,balanced_accuracy,1,0.54,
logitguard_continuous,high,correctness,tpr_at_5_fpr,1,0.0,
logitguard_continuous,high,correctness,tpr_at_10_fpr,1,0.0,
logitguard_continuous,high,entropy,auc,1,0.4592,
logitguard_continuous,high,entropy,balanced_accuracy,1,0.465,
logitguard_continuous,high,entropy,tpr_at_5_fpr,1,0.05,
logitguard_continuous,high,entropy,tpr_at_10_fpr,1,0.06,
logitguard_continuous,high,learned_pv_stats_logistic,auc,1,0.5669,
logitguard_continuous,high,learned_pv_stats_logistic,balanced_accuracy,1,0.545,
logitguard_continuous,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
logitguard_continuous,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.09,
logitguard_continuous,high,loss,auc,1,0.5551,
logitguard_continuous,high,loss,balanced_accuracy,1,0.555,
logitguard_continuous,high,loss,tpr_at_5_fpr,1,0.07,
logitguard_continuous,high,loss,tpr_at_10_fpr,1,0.1,
logitguard_continuous,high,margin,auc,1,0.4592,
logitguard_continuous,high,margin,balanced_accuracy,1,0.465,
logitguard_continuous,high,margin,tpr_at_5_fpr,1,0.05,
logitguard_continuous,high,margin,tpr_at_10_fpr,1,0.06,
logitguard_continuous,high,maximum_probability,auc,1,0.4592,
logitguard_continuous,high,maximum_probability,balanced_accuracy,1,0.465,
logitguard_continuous,high,maximum_probability,tpr_at_5_fpr,1,0.05,
logitguard_continuous,high,maximum_probability,tpr_at_10_fpr,1,0.06,
logitguard_continuous,low,confidence,auc,1,0.4729,
logitguard_continuous,low,confidence,balanced_accuracy,1,0.52,
logitguard_continuous,low,confidence,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,confidence,tpr_at_10_fpr,1,0.08,
logitguard_continuous,low,correctness,auc,1,0.525,
logitguard_continuous,low,correctness,balanced_accuracy,1,0.525,
logitguard_continuous,low,correctness,tpr_at_5_fpr,1,0.0,
logitguard_continuous,low,correctness,tpr_at_10_fpr,1,0.0,
logitguard_continuous,low,entropy,auc,1,0.5315,
logitguard_continuous,low,entropy,balanced_accuracy,1,0.55,
logitguard_continuous,low,entropy,tpr_at_5_fpr,1,0.12,
logitguard_continuous,low,entropy,tpr_at_10_fpr,1,0.15,
logitguard_continuous,low,learned_pv_stats_logistic,auc,1,0.5135000000000001,
logitguard_continuous,low,learned_pv_stats_logistic,balanced_accuracy,1,0.54,
logitguard_continuous,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.05,
logitguard_continuous,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.1,
logitguard_continuous,low,loss,auc,1,0.4729,
logitguard_continuous,low,loss,balanced_accuracy,1,0.52,
logitguard_continuous,low,loss,tpr_at_5_fpr,1,0.08,
logitguard_continuous,low,loss,tpr_at_10_fpr,1,0.08,
logitguard_continuous,low,margin,auc,1,0.5315,
logitguard_continuous,low,margin,balanced_accuracy,1,0.55,
logitguard_continuous,low,margin,tpr_at_5_fpr,1,0.12,
logitguard_continuous,low,margin,tpr_at_10_fpr,1,0.15,
logitguard_continuous,low,maximum_probability,auc,1,0.5315,
logitguard_continuous,low,maximum_probability,balanced_accuracy,1,0.55,
logitguard_continuous,low,maximum_probability,tpr_at_5_fpr,1,0.12,
logitguard_continuous,low,maximum_probability,tpr_at_10_fpr,1,0.15,
logitguard_quantized,high,confidence,auc,1,0.5584,
logitguard_quantized,high,confidence,balanced_accuracy,1,0.555,
logitguard_quantized,high,confidence,tpr_at_5_fpr,1,0.07,
logitguard_quantized,high,confidence,tpr_at_10_fpr,1,0.07,
logitguard_quantized,high,correctness,auc,1,0.54,
logitguard_quantized,high,correctness,balanced_accuracy,1,0.54,
logitguard_quantized,high,correctness,tpr_at_5_fpr,1,0.0,
logitguard_quantized,high,correctness,tpr_at_10_fpr,1,0.0,
logitguard_quantized,high,entropy,auc,1,0.45415,
logitguard_quantized,high,entropy,balanced_accuracy,1,0.4649999999999999,
logitguard_quantized,high,entropy,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,entropy,tpr_at_10_fpr,1,0.05,
logitguard_quantized,high,learned_pv_stats_logistic,auc,1,0.5696000000000001,
logitguard_quantized,high,learned_pv_stats_logistic,balanced_accuracy,1,0.54,
logitguard_quantized,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
logitguard_quantized,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.07,
logitguard_quantized,high,loss,auc,1,0.5584,
logitguard_quantized,high,loss,balanced_accuracy,1,0.555,
logitguard_quantized,high,loss,tpr_at_5_fpr,1,0.07,
logitguard_quantized,high,loss,tpr_at_10_fpr,1,0.07,
logitguard_quantized,high,margin,auc,1,0.45415,
logitguard_quantized,high,margin,balanced_accuracy,1,0.4649999999999999,
logitguard_quantized,high,margin,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,margin,tpr_at_10_fpr,1,0.05,
logitguard_quantized,high,maximum_probability,auc,1,0.45415,
logitguard_quantized,high,maximum_probability,balanced_accuracy,1,0.4649999999999999,
logitguard_quantized,high,maximum_probability,tpr_at_5_fpr,1,0.03,
logitguard_quantized,high,maximum_probability,tpr_at_10_fpr,1,0.05,
logitguard_quantized,low,confidence,auc,1,0.4722,
logitguard_quantized,low,confidence,balanced_accuracy,1,0.51,
logitguard_quantized,low,confidence,tpr_at_5_fpr,1,0.06,
logitguard_quantized,low,confidence,tpr_at_10_fpr,1,0.06,
logitguard_quantized,low,correctness,auc,1,0.525,
logitguard_quantized,low,correctness,balanced_accuracy,1,0.525,
logitguard_quantized,low,correctness,tpr_at_5_fpr,1,0.0,
logitguard_quantized,low,correctness,tpr_at_10_fpr,1,0.0,
logitguard_quantized,low,entropy,auc,1,0.529,
logitguard_quantized,low,entropy,balanced_accuracy,1,0.55,
logitguard_quantized,low,entropy,tpr_at_5_fpr,1,0.11,
logitguard_quantized,low,entropy,tpr_at_10_fpr,1,0.11,
logitguard_quantized,low,learned_pv_stats_logistic,auc,1,0.51065,
logitguard_quantized,low,learned_pv_stats_logistic,balanced_accuracy,1,0.53,
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.04,
logitguard_quantized,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.06,
logitguard_quantized,low,loss,auc,1,0.4722,
logitguard_quantized,low,loss,balanced_accuracy,1,0.51,
logitguard_quantized,low,loss,tpr_at_5_fpr,1,0.06,
logitguard_quantized,low,loss,tpr_at_10_fpr,1,0.06,
logitguard_quantized,low,margin,auc,1,0.529,
logitguard_quantized,low,margin,balanced_accuracy,1,0.55,
logitguard_quantized,low,margin,tpr_at_5_fpr,1,0.11,
logitguard_quantized,low,margin,tpr_at_10_fpr,1,0.11,
logitguard_quantized,low,maximum_probability,auc,1,0.529,
logitguard_quantized,low,maximum_probability,balanced_accuracy,1,0.55,
logitguard_quantized,low,maximum_probability,tpr_at_5_fpr,1,0.11,
logitguard_quantized,low,maximum_probability,tpr_at_10_fpr,1,0.11,
measurementguard_continuous,high,confidence,auc,1,0.5423,
measurementguard_continuous,high,confidence,balanced_accuracy,1,0.55,
measurementguard_continuous,high,confidence,tpr_at_5_fpr,1,0.03,
measurementguard_continuous,high,confidence,tpr_at_10_fpr,1,0.1,
measurementguard_continuous,high,correctness,auc,1,0.54,
measurementguard_continuous,high,correctness,balanced_accuracy,1,0.54,
measurementguard_continuous,high,correctness,tpr_at_5_fpr,1,0.0,
measurementguard_continuous,high,correctness,tpr_at_10_fpr,1,0.0,
measurementguard_continuous,high,entropy,auc,1,0.5193,
measurementguard_continuous,high,entropy,balanced_accuracy,1,0.53,
measurementguard_continuous,high,entropy,tpr_at_5_fpr,1,0.09,
measurementguard_continuous,high,entropy,tpr_at_10_fpr,1,0.16,
measurementguard_continuous,high,learned_pv_stats_logistic,auc,1,0.5541,
measurementguard_continuous,high,learned_pv_stats_logistic,balanced_accuracy,1,0.555,
measurementguard_continuous,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
measurementguard_continuous,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.14,
measurementguard_continuous,high,loss,auc,1,0.5423,
measurementguard_continuous,high,loss,balanced_accuracy,1,0.55,
measurementguard_continuous,high,loss,tpr_at_5_fpr,1,0.03,
measurementguard_continuous,high,loss,tpr_at_10_fpr,1,0.1,
measurementguard_continuous,high,margin,auc,1,0.5193,
measurementguard_continuous,high,margin,balanced_accuracy,1,0.53,
measurementguard_continuous,high,margin,tpr_at_5_fpr,1,0.09,
measurementguard_continuous,high,margin,tpr_at_10_fpr,1,0.16,
measurementguard_continuous,high,maximum_probability,auc,1,0.5193,
measurementguard_continuous,high,maximum_probability,balanced_accuracy,1,0.53,
measurementguard_continuous,high,maximum_probability,tpr_at_5_fpr,1,0.09,
measurementguard_continuous,high,maximum_probability,tpr_at_10_fpr,1,0.16,
measurementguard_continuous,low,confidence,auc,1,0.4797,
measurementguard_continuous,low,confidence,balanced_accuracy,1,0.49,
measurementguard_continuous,low,confidence,tpr_at_5_fpr,1,0.06,
measurementguard_continuous,low,confidence,tpr_at_10_fpr,1,0.08,
measurementguard_continuous,low,correctness,auc,1,0.525,
measurementguard_continuous,low,correctness,balanced_accuracy,1,0.525,
measurementguard_continuous,low,correctness,tpr_at_5_fpr,1,0.0,
measurementguard_continuous,low,correctness,tpr_at_10_fpr,1,0.0,
measurementguard_continuous,low,entropy,auc,1,0.4995,
measurementguard_continuous,low,entropy,balanced_accuracy,1,0.52,
measurementguard_continuous,low,entropy,tpr_at_5_fpr,1,0.12,
measurementguard_continuous,low,entropy,tpr_at_10_fpr,1,0.13,
measurementguard_continuous,low,learned_pv_stats_logistic,auc,1,0.5295000000000001,
measurementguard_continuous,low,learned_pv_stats_logistic,balanced_accuracy,1,0.515,
measurementguard_continuous,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.12,
measurementguard_continuous,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.17,
measurementguard_continuous,low,loss,auc,1,0.4797,
measurementguard_continuous,low,loss,balanced_accuracy,1,0.49,
measurementguard_continuous,low,loss,tpr_at_5_fpr,1,0.06,
measurementguard_continuous,low,loss,tpr_at_10_fpr,1,0.08,
measurementguard_continuous,low,margin,auc,1,0.4995,
measurementguard_continuous,low,margin,balanced_accuracy,1,0.52,
measurementguard_continuous,low,margin,tpr_at_5_fpr,1,0.12,
measurementguard_continuous,low,margin,tpr_at_10_fpr,1,0.13,
measurementguard_continuous,low,maximum_probability,auc,1,0.4995,
measurementguard_continuous,low,maximum_probability,balanced_accuracy,1,0.52,
measurementguard_continuous,low,maximum_probability,tpr_at_5_fpr,1,0.12,
measurementguard_continuous,low,maximum_probability,tpr_at_10_fpr,1,0.13,
memgq_lattice,high,confidence,auc,1,0.5345,
memgq_lattice,high,confidence,balanced_accuracy,1,0.535,
memgq_lattice,high,confidence,tpr_at_5_fpr,1,0.06,
memgq_lattice,high,confidence,tpr_at_10_fpr,1,0.12,
memgq_lattice,high,correctness,auc,1,0.54,
memgq_lattice,high,correctness,balanced_accuracy,1,0.54,
memgq_lattice,high,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice,high,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice,high,entropy,auc,1,0.4893999999999999,
memgq_lattice,high,entropy,balanced_accuracy,1,0.5,
memgq_lattice,high,entropy,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,entropy,tpr_at_10_fpr,1,0.09,
memgq_lattice,high,global_true_class_log_odds,auc,1,0.5661,
memgq_lattice,high,global_true_class_log_odds,balanced_accuracy,1,0.555,
memgq_lattice,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.09,
memgq_lattice,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.23,
memgq_lattice,high,label_only_hsj,auc,1,0.6425,
memgq_lattice,high,label_only_hsj,balanced_accuracy,1,0.575,
memgq_lattice,high,label_only_hsj,tpr_at_5_fpr,1,0.05,
memgq_lattice,high,label_only_hsj,tpr_at_10_fpr,1,0.05,
memgq_lattice,high,learned_pv_stats_logistic,auc,1,0.5533999999999999,
memgq_lattice,high,learned_pv_stats_logistic,balanced_accuracy,1,0.535,
memgq_lattice,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.06,
memgq_lattice,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.15,
memgq_lattice,high,lira_offline,auc,1,0.5382,
memgq_lattice,high,lira_offline,balanced_accuracy,1,0.525,
memgq_lattice,high,lira_offline,tpr_at_5_fpr,1,0.03,
memgq_lattice,high,lira_offline,tpr_at_10_fpr,1,0.06,
memgq_lattice,high,lira_offline_fixed_variance,auc,1,0.5284,
memgq_lattice,high,lira_offline_fixed_variance,balanced_accuracy,1,0.5,
memgq_lattice,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.04,
memgq_lattice,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.06,
memgq_lattice,high,lira_online,auc,1,0.5967,
memgq_lattice,high,lira_online,balanced_accuracy,1,0.52,
memgq_lattice,high,lira_online,tpr_at_5_fpr,1,0.08,
memgq_lattice,high,lira_online,tpr_at_10_fpr,1,0.12,
memgq_lattice,high,lira_online_fixed_variance,auc,1,0.6011,
memgq_lattice,high,lira_online_fixed_variance,balanced_accuracy,1,0.58,
memgq_lattice,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.14,
memgq_lattice,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.22,
memgq_lattice,high,loss,auc,1,0.5345,
memgq_lattice,high,loss,balanced_accuracy,1,0.535,
memgq_lattice,high,loss,tpr_at_5_fpr,1,0.06,
memgq_lattice,high,loss,tpr_at_10_fpr,1,0.12,
memgq_lattice,high,margin,auc,1,0.4893999999999999,
memgq_lattice,high,margin,balanced_accuracy,1,0.5,
memgq_lattice,high,margin,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,margin,tpr_at_10_fpr,1,0.09,
memgq_lattice,high,maximum_probability,auc,1,0.4893999999999999,
memgq_lattice,high,maximum_probability,balanced_accuracy,1,0.5,
memgq_lattice,high,maximum_probability,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,maximum_probability,tpr_at_10_fpr,1,0.09,
memgq_lattice,high,nearby_query_logistic_q32,auc,1,0.5907000000000001,
memgq_lattice,high,nearby_query_logistic_q32,balanced_accuracy,1,0.575,
memgq_lattice,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.15,
memgq_lattice,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.19,
memgq_lattice,low,confidence,auc,1,0.56115,
memgq_lattice,low,confidence,balanced_accuracy,1,0.55,
