dataset,fm_kind,reps,train_train_similarity_count,train_train_similarity_mean,train_train_similarity_std,train_test_similarity_count,train_test_similarity_mean,train_test_similarity_std,test_test_similarity_count,test_test_similarity_mean,test_test_similarity_std,within_class_similarity_count,within_class_similarity_mean,within_class_similarity_std,between_class_similarity_count,between_class_similarity_mean,between_class_similarity_std,class_similarity_gap_count,class_similarity_gap_mean,class_similarity_gap_std,mmd2_train_test_count,mmd2_train_test_mean,mmd2_train_test_std,kernel_label_alignment_count,kernel_label_alignment_mean,kernel_label_alignment_std,effective_rank_count,effective_rank_mean,effective_rank_std,encoder_operation_count_count,encoder_operation_count_mean,encoder_operation_count_std,error_bar_type
fashion_mnist,eff_su2,1,5,0.43639618158340454,0.011877929028241205,5,0.436205530166626,0.010228210464553515,5,0.4340961933135986,0.011048541729357984,5,0.5949786901473999,0.018638780077694643,5,0.38317400217056274,0.008094708380784146,5,0.2118046879768371,0.01385328043748823,5,-0.0019186854362487186,0.0011081274254606211,5,0.4496948182582855,0.02382653298400944,5,8.267752933502198,0.4010084979678385,5,17.0,0.0,mean ± sample SD across independent data seeds
fashion_mnist,eff_su2,5,5,0.09314416795969005,0.007753347162979467,5,0.09522214978933333,0.005184970056643026,5,0.09597689658403392,0.002786314577106397,5,0.20247750282287597,0.013656418335749107,5,0.0593890085816383,0.0023167767664135333,5,0.1430884942412376,0.011398339999834329,5,-0.00132323503494258,0.0009645084407593693,5,0.4173935890197754,0.017959748834397618,5,76.754736328125,5.623030039776933,5,85.0,0.0,mean ± sample SD across independent data seeds
fashion_mnist,z,1,5,0.10221119523048397,0.008951584134560679,5,0.10592687278985975,0.0055350485574898,5,0.10788570791482921,0.003111375732218236,5,0.23443349599838254,0.014815240982983056,5,0.0629370085895061,0.0021713184270064183,5,0.17149648740887638,0.012715081259673418,5,-0.0017568424344062406,0.001255705623617279,5,0.4626398265361786,0.020971818673234357,5,62.746636962890626,4.524795994473013,5,36.0,0.0,mean ± sample SD across independent data seeds
fashion_mnist,z,5,5,0.025461823120713177,0.001182995818841273,5,0.0255875393748283,0.0008864178205901832,5,0.025373182445764482,0.000942064375942326,5,0.04354447498917576,0.002265528911846013,5,0.01954895891249174,0.0004909926605430498,5,0.02399551607668398,0.0020378824040338745,5,-0.00034007318317886,0.0008413045506661333,5,0.1951928228139877,0.009095180338034942,5,250.358154296875,4.71761451479969,5,180.0,0.0,mean ± sample SD across independent data seeds
fashion_mnist,zz,1,5,0.05192502737045281,0.004115233497580229,5,0.05170805305242534,0.0033102787873139574,5,0.05029633790254591,0.002700652086601521,5,0.10907420367002481,0.008311366261009073,5,0.03238096982240672,0.0015101844389669712,5,0.07669323384761806,0.006819661442269209,5,-0.0011947408318519,0.0006782402263964247,5,0.3356234133243561,0.017005497095758118,5,159.02959899902345,8.91816410235383,5,81.0,0.0,mean ± sample SD across independent data seeds
fashion_mnist,zz,5,5,0.01720085553824896,0.00017099590626173456,5,0.01734893508255478,0.00015609438237010814,5,0.01727878190577024,0.00035340708421435085,5,0.021685352921485858,0.0004249502867801909,5,0.01584553755819794,0.00010859514063022819,5,0.00583981536328788,0.000422584680859906,5,-0.0002182327210903076,0.0004647742217646828,5,0.12363224178552627,0.0029207619389449223,5,351.6712585449219,2.285587322543529,5,405.0,0.0,mean ± sample SD across independent data seeds
